image_embedding,caption_embedding
"[1.0710447668046432, -1.516632876143294, -2.1633041089686933, 0.674907419543341, -1.058933721900869, 1.425722603113436, -2.453731080675611, 0.246176111381182, 1.1898893423429755, 1.4605904951201254, -0.37954431753769485, -0.39243176356695125, 0.12167238802322075, 0.27660608681473, 1.083126993791748, -1.0334062645320856, -1.4468178597391625, -0.8528010185183974, 2.2177669433649436, 2.343743256911538]","[1.1873913895226567, 1.7756037288604358, -0.6294287237417201, -1.0554830190538975, -0.8772236885982068, 0.3860846092255248, 0.022179348957894383, 0.9784001839702787, 0.2587768949117631, 1.0281967418543139, -0.4008210566967747, 0.6444235936570074, -0.4995693067072005, -0.18206542730222014, 0.23031045979548145, -0.4100227526005997, -0.34575448731795755, -0.8013186659802923, 0.584351668153877, -0.8574837610090036]"
"[-0.5355238512529539, 0.3920403039342413, -0.20586552274382403, -2.443858434409124, -0.9265452602058549, 0.34114744565799243, -1.1637987515746793, -0.0553718506753678, -1.1034051595454275, 0.4335285339387711, -1.341063822635881, 1.4037833072323846, -1.0802392778362853, 0.5445180804752415, -1.9565305576934955, 0.46717535186719567, 0.14380381679394857, 0.09315733742935688, -0.6758499022988202, -1.1201727233341832]","[2.7616532643776344, -2.7258860965970237, 0.5831430860896065, 0.4872291895317297, -0.03873898581775157, -0.24281045911738733, -0.07348762409598247, -0.177432046006528, 0.2746637112729787, -0.0330360582263248, -0.6221174455811244, 0.7089685487490083, 0.8880364507221669, -0.3896014497557183, -0.12454869073524497, 0.27622191431012333, 1.0607607342722074, 0.1811348178117424, -1.0427172465196375, -0.10585045041929111]"
"[0.21295798802496177, 1.7607679981244588, 0.7600438420600735, 0.6760671493045891, 3.109009125880642, 2.984242647641411, 0.8536800691254947, -0.057063095838340135, 0.4634026593701838, -1.1628495706069255, -0.6513193971782388, -1.9951948953569514, -0.5935822662807042, 0.04662738108409369, 1.1146544224941606, 0.546651977860591, 0.6339441658414503, -0.007643721745765059, 0.6258035286092265, -0.01241791838557278]","[4.120557383284615, 0.9367459191396322, -1.3986177620080167, -0.19871641417759878, 1.2753579734277742, -2.003020925316769, -0.3743839782191133, -0.19413605328263117, -0.13034194443122615, 0.49459328174388095, 0.5563492502161824, -0.8696839364784749, 0.2538627678722868, -0.5876248064103763, -0.4165636914448667, 0.07639283003595693, 0.09535688375192335, -0.31560819707682336, 0.09428440033514035, 0.1740587394570357]"
"[1.6128940000520928, -0.6768732979557109, 0.3065643684829881, -1.2111710129802287, -0.11936912179345112, 1.931155462222468, 1.405091682890803, -1.9681981490985934, 0.3059310892358054, 0.49371120452494494, -0.43866263246620596, 0.167696691092818, 0.7647090307240424, -0.6815207245836906, -1.01097362751216, 1.188798853823033, 1.3857113237817955, 0.6213222329489355, 0.27523484993476655, 1.5264406518045737]","[-0.38973012193724443, -0.8964770947145005, -0.593785303795614, 0.34182965096676227, 1.27753625625966, 0.31612731210723727, 0.284923904898408, -0.24808253418901877, -0.6693885256947716, -0.018010014486806225, 0.0763679388962717, -0.878637900773178, -2.262677438493746, 0.006383135057294656, -0.3887013826163585, 0.39397955346633484, 0.4162809737517191, -0.4061185550838023, -0.37431584556193404, 0.3064997945255894]"
"[-1.4565909434389952, 0.3603455082059006, 2.585723226649937, -0.018648469459121273, 1.8565925586531342, 0.6666472522818822, 0.7625423695444449, 0.7450295508447187, 0.4282860314686264, -0.7074255784007559, -0.4061478537956692, -0.00624538382925515, -0.5784249395687777, -1.4028872323491621, 1.6534485290809389, 0.43014450858235087, -0.4706977516299472, 1.0884619087738898, -2.1669265698209053, 0.641416349125295]","[-4.107116153127517, 0.4495331822515228, -0.5390389652453011, 0.08618449469758518, -0.06899323967972854, -0.10274528307115625, 0.1847235916617113, -0.03873405080033174, -0.7624494333691426, -0.6579767190702763, 0.9738517030297175, -0.08217378222158589, -0.44511082777270417, 0.3270598075593933, 0.6314513916393355, 0.045353419750940434, -0.0023887706636734917, -0.1849899472561901, -0.35288397293361884, -0.28961798961048035]"
"[-1.0338264244010733, 3.7912199872008183, -0.948105167349185, -0.313653255520447, -2.260458131398918, -0.9354573412145699, 0.8005304078569722, 0.5321715009156293, 0.26760031504978266, -0.8328477914353608, -0.6442015106426234, 0.8417142724407503, 1.3601249409318137, -0.14211638323554343, 0.1937565167671602, -1.3501595247284728, 0.009175858932953177, -0.35982145862252074, 0.8638195864897248, -0.1772483255528415]","[-0.2034331892886576, 0.5174542192127548, 1.15358105368833, 2.142190496666061, -1.2292899054007083, -0.751113944299445, -1.002785967931171, -0.0005610008768682103, -0.08296214938435524, 1.1380994214056956, 0.6813787052010732, -0.6857812013811662, 0.5045256088044721, -0.7309746762667124, 0.22088608175407792, -1.208958076983936, -0.052958047009075256, 0.7631801613158354, 0.13776176251577435, 0.13662595050333226]"
"[1.868172076940492, 3.2747863171294465, -0.5413243392200535, 0.41508787578066936, 2.085892001871081, 1.8707559173045105, -0.6958187666873656, 0.50428872879792, -0.7551274521680389, -0.7535324786546269, -0.6239595655464062, -1.1952751061136537, 0.44811462267858126, -0.1253899435235789, -0.06602451640766735, 0.28326115167710947, -0.4023803250287057, -1.4387290958261756, -0.01916332417666306, -0.4970016702961887]","[-0.11998793566894728, 1.983965123696321, 0.8366537887127075, 0.8491608521597545, 0.7064253584921534, 0.34189778327801823, 0.674557146024621, 0.32239260774942907, -1.0690239007080657, -0.7873927094250058, 0.7496787216142097, 0.18194396414250386, 0.0959020120362677, 0.9720887483496105, 0.5000526106945464, 0.18043704526131224, 0.14621595247668387, -0.07142376278965601, -0.29578232254481185, 0.37293603724341445]"
"[-0.03947974939697973, 0.30747498308897897, 0.13481359825591982, -2.968225030068113, 0.2646153775005276, 1.5310882181723067, -1.7420796240047962, -1.1864682440784473, 1.1190189035238929, 0.08494825252691149, -0.11772168958434613, -0.0814353428373065, 0.17344423160716493, 0.6358002529743787, -1.1583111561932158, 0.060477098165825964, 0.7841749473532527, 0.674095320421622, -1.120062205525944, -0.37479459249937574]","[3.168172064058129, -1.5106955102990005, 1.0745110497425272, 0.1768244298983231, 0.05318413095624669, 0.8850987577493722, -0.6329791550950625, -0.9592519647566253, -0.7474916715497005, 1.7014979968352695, -0.12214495535488536, -0.6255812505407755, -1.0072196423017956, -0.1047557185130015, 0.6681761652298341, -0.014183521306045421, -0.49958252872143394, -0.058550619519911175, -0.05677986870020004, 0.4946710401087205]"
"[-2.1744042321283756, -1.1258993582452341, -3.065069143431119, -0.7666519345296462, 1.0769258726733744, -0.25414904107780373, 0.49980535607099635, -1.1483797229515291, -1.2298416551804543, 1.4794158902862484, 2.108601666836509, -1.9396150275062716, -0.7751058227391648, -0.8850750574435493, 0.19665184387080356, 0.7521100803034874, -0.09792793589737796, 0.16636517257542627, -0.9149096755283702, -1.32756524940245]","[3.838778424960808, 1.111714689372573, -1.623068394078496, 0.1966598388905325, 0.41642619229083594, 0.00791773259995556, 0.3120829228499972, -0.702498528273619, 0.2726557018376674, -0.23981940209050479, 0.5538760560360614, 0.6959577215507832, -1.0512558930539688, 0.30719077123454464, -0.6183239890910885, 0.6381618199966527, 0.3308498740218327, 0.5903757994056078, -0.3011305951378654, 0.4690580904117119]"
"[-0.6989962371099372, -0.5134551804614305, -1.2396594497996378, -4.133452817422174, 1.0475359377503575, 1.7452133742568825, -0.029484351067848167, -0.983528634786861, -1.3404308416348933, 1.1469945480285093, -1.4530331053762682, 0.4998213684949902, 0.6928956956274878, 0.7068117694786954, -1.1923814480491393, -0.061468976692265816, 0.7250095760768961, 0.25665383035383643, -0.3966844488231804, -0.8740303073198371]","[2.3749942672322137, -3.116946986660611, -0.45071107928553805, 0.5914170370892858, -0.3789360943467064, -0.34146596350678926, -0.2952465316499106, 0.139695498171963, 0.3612785956273091, 0.3353974598612843, -0.46047825311657753, 0.7865445887384744, 0.3658918386712682, 0.42163027966582173, 0.1637122566728844, 0.5445540083633672, 0.9661971205021392, -1.2385029532188498, -0.7909764289454936, 0.24748470267446293]"
"[-0.4424276668641106, 1.4677410698772952, -0.6263972682286931, -3.2907050260252926, -0.984156010743821, 1.106780766946866, -1.956280282402723, 0.20306065260351908, -1.0613907821381363, 0.9709428757053781, -1.3400052445423296, 1.1004040671416733, -0.5301254293019758, 0.21840791756199765, -1.3738879702949574, 0.5213027035375265, 1.1971032659505207, 0.2444226970334451, -0.30316349860716046, 0.01953020463720692]","[2.136739338881986, 0.8825047395470184, 1.638005068467944, -1.71981417076664, -0.7405969706117715, 1.4185200037621555, 0.17516489398475063, 0.3919696081337457, -0.12624229776763035, 0.09377663193709145, 0.04121325515013424, -0.7456072507513389, 0.11371614203191314, -0.1454089604861394, -0.2991746964541275, 0.5046797730048631, 0.6084721284621494, 0.4476202263280692, -0.03607535988184067, 0.9744713726643217]"
"[3.482138454000435, 0.6105125553628191, -1.190317396722298, 0.9562333380933751, 0.04363457863013408, -1.6301812758159437, -0.5694219556311315, -0.31440947762332483, 0.7139340581405942, -1.087526413530095, 1.2097550715604195, 0.8069861877407337, -0.6244875866381363, 1.360695497520915, -1.5894381165236842, -0.5307734110235175, 1.4227241627344853, -0.22175547259603753, -0.5107802513109384, 0.7920856937267101]","[1.8030126904194979, -1.8225392382064158, 0.8862221137186289, -0.5236413229940939, 0.15325808045149594, 0.2740864057982964, -1.0456585680179526, 0.3410431811141328, -0.5440990886526482, 0.37533991399736555, -1.0955902441175929, 0.8164666885983759, -0.7881517454410325, 0.11319748517459292, -0.3048663641332029, -2.1224666350473287, 0.3498413375468685, -0.15113285030777726, -0.47374022357598805, -0.7147017149897573]"
"[-1.0366660485939674, -2.7387929494871197, -1.7549044440926433, 2.4851493384885117, 0.8035889674921046, 0.17492917715989537, 0.6977684680403402, 0.24365083095595513, -0.75449787108962, 2.1755351739939313, -3.8161042854583247, 0.9877114389019379, 0.24423646355905096, 0.8131794890754641, 0.4221605188102369, 0.07972671792584554, 0.36497029749072507, -0.6707725100358038, 0.16811264349950478, -1.8139299574332841]","[0.013443151867452652, -0.7219621977269993, 0.3953560269685302, -0.31045892579048895, -0.1986434710538911, 0.20398959328851823, 0.6312624698091822, -1.2149023454017318, 1.7940903125500898, -0.5388230020426057, 0.27084092839407503, 0.33191929050296193, 1.6802070791821682, -0.7716068784226439, -0.18625896578642234, 1.0021604013454604, -0.18538061243633927, -0.25904955131043705, -0.11891242567154052, 0.44535042123529217]"
"[0.8382009178129878, -2.196074805807172, -0.4250483979899635, 0.24576986553913344, -0.5176205435917306, -0.31423401799145495, 1.5371971287577155, 1.8156251038678872, 1.2558547087305996, -1.353226891801185, -0.9012979744416821, -2.12321402295728, 0.44378443586183475, 0.5744567583225014, -0.08844576957186075, 1.3892290638465967, 0.133850632278527, 1.3572398123043834, -0.061735745827983184, -0.3835228754193601]","[-5.481890819154742, 0.5837290400042668, -0.8069843515374182, -0.7781625593908552, 0.14748205723080815, 0.31694549962884355, -1.0792110140387035, 0.28869891377473506, 0.7267666402348523, 0.031249154409419645, 0.5341195409583994, -0.036635793831812064, 1.1738686151852165, 0.7192302071365467, -1.1248151736233736, -0.1947961221555488, 0.21156428205795927, 0.2528015272982053, -0.3502015185979043, 0.42263241476483476]"
"[2.50243174782772, 0.6364254176094768, 1.1783902485778732, 0.43818966893377714, 0.5544829166640571, 0.20793718668400463, 2.029768322127163, -0.11895704082449163, 0.8448878540180724, 0.5096961097112325, 0.032770583580323955, 0.22166315115503255, 0.014634595001337528, -0.735344859987236, -0.3981405657152807, -0.36787117768055977, -0.3707802932140536, -0.8372996168232213, -1.312357398719046, 1.0954729524820679]","[0.5535126184980181, 0.02946381980324818, 0.121332814813791, 0.35747970070314433, 1.97858760078542, -2.0134334267229637, -1.233058468972878, 0.4341920748132579, -0.30971427039770766, -0.05266120173210638, -1.1416881282923634, -0.9386050574983541, -0.1042778672438788, -0.499903611990744, -0.029814194175478523, -1.1844996466582844, 0.14794667533448697, 0.6136874019363675, 0.3871802874153311, -0.08184234496238478]"
"[2.2844444587452446, 2.905870345332382, -2.0352946623613253, 1.0088864885381663, 0.6634759403246138, -0.36678465997490267, -1.5014342705606751, -0.20871702264742892, -0.525870999898846, -1.0381059004295676, 0.5375620606120716, -0.45334855495437854, -0.09478155371051439, 0.6474595120426893, 0.43196147033145016, -1.3668059541985407, 0.33329071308375063, -1.1122270324465768, -0.9410969881250845, -0.5700250028594364]","[0.2931567748589582, 0.5679432809083603, 2.6844437650703084, -1.1318573584031992, -0.6150476051140844, 0.18216776798246126, 1.1201317345900843, -0.04735460512998513, 1.0763278452923861, -0.3759927885857099, -0.3688198543381455, -0.24491782815628393, 0.2851798213466379, -0.22748035887452903, -0.08480404913354643, 0.430122158198677, 0.11713060783373087, -0.3628412562059778, 0.12934268858744993, 0.935301531257243]"
"[-3.3666677456209255, 1.1325240449016125, 1.1129872037870656, 0.6668765541332923, 0.42191153660995717, -0.4924674943673986, 0.6925044093807308, 0.48055563762878656, -0.3365771299011507, 0.4528044131190937, -0.24006653740966322, -0.5421876017195841, -1.2140363784250743, 0.9473530083221733, -0.10305506925010754, 1.5732774555414808, 0.026768623903502656, 0.7410490358799523, -0.7055639871055931, 1.290265029300272]","[2.0635656039703902, -0.17776528879093584, 0.47149077597214456, -0.5631168522244243, -0.23963405103678462, -1.3064824849026213, -0.6817830956676963, 0.5891383446675865, -0.34079769984593655, -0.6155325389789233, 0.13855430366873261, -1.2063504515244932, -0.02146315826949441, -0.5217736207555781, -0.11603196151014089, -0.2926464384978063, 0.027389638894053703, -0.23382898337313351, 0.5583326014109711, 0.32099623835128527]"
"[-0.7677051863761376, -2.166135647849637, 1.9925788005477822, -1.0325661199209384, -0.9469975380504246, 1.0355543889321985, 0.17704309563210038, 1.0589387974333981, -1.5909606865504475, -0.23170649690088294, 0.28903391668662576, -0.034143486000132166, 0.46075804856240493, 1.7099180510792464, 0.860152978323526, -0.24879535831879773, -1.9605100657244159, -0.48862930121264814, -0.8212048455760406, -0.5731745154527661]","[-2.781731211079297, -1.1171873783749686, -1.5391961939746261, -0.6715890945432498, -0.7226984748656324, 0.6555192806679906, 0.7647101451503412, -0.44415068426107557, -2.062060084860264, 0.09797694186294904, -0.33903232566041797, 0.14888483374888337, -0.43272431513141185, -0.7556481229262774, -0.43768171156875707, 0.5290701860502337, 0.12528574587182006, 1.426971048080072, 0.5836962195978472, -0.5598689475599407]"
"[1.8950298488825053, 3.310574473705477, 0.6616225359610527, 0.4268200983713576, 0.3437712050805478, 1.5162656089050068, -1.3078560477562273, 0.6175896063510056, -1.502707318224147, -0.3482700923609177, -0.4479929753064643, -1.301707557713177, 0.5967565599729424, -0.3681407844197567, 0.20618280769355263, -0.20646136966946285, 0.9671859844380605, -1.498770631237141, 0.01363155647293133, -0.8533535319943534]","[-3.2476223247660267, 1.3388184259631233, 1.434213682404674, -1.311350454663944, 1.8731948130884428, -0.18199355632746547, -0.7007432656624172, -0.9762386948446203, -0.8783880717165463, -0.43703438575404874, 0.344635369433337, 0.6021742696524325, 0.46819261589526173, 1.3907121650748773, 0.34803498535359473, 0.3554898417696618, 0.4151238923246857, -0.70411567092336, 0.6999816312109389, -0.04191116060482856]"
"[-0.4196011072931162, -0.8414199328537003, -1.7256154387027731, 0.497746119024422, 0.8534941637651089, -1.4010040251316715, -1.9625579249529093, -1.8344703898956083, -0.5516079478622591, 1.1546614512394129, 2.8393857015360346, -1.4583765362713694, -0.7935556444071964, 0.016925071442860703, -0.8773492575008872, 1.8872593323845188, -0.5068688532068043, -0.6963224134374089, 0.02916740674692281, 0.8648997515204782]","[3.448735418261322, 0.3443896961344215, 0.719572869341435, -1.0410472481767035, -1.2544028190448167, 0.4543506183462963, -0.16115580878110372, 0.3811237912473985, 0.43290236773573976, -0.7643148189068264, 0.5418422772913933, -0.24575400270937334, -2.6367553468067292e-05, 0.15408908725490456, 0.15774334534412005, 0.731249239527044, -0.3044879725684639, -0.05573540950959514, 0.8280830228391404, -0.39464084821021406]"
"[-2.573044806708189, 1.9298682139652448, 0.27439062257688834, -1.1173247471120429, 0.5041434961275006, 1.4965495197473544, 2.3141398028866655, 1.0623357726309763, -0.08489669673934755, 0.46766804539793827, -0.1812073818850671, 1.514783072389494, 0.04238225822080576, -0.28954065027727094, 0.9245451042021741, -0.35600312513581506, -0.2874990122074952, 0.8617101152940149, 1.041686850728717, 0.28199109446254433]","[-0.009051020941531002, 0.03478401752596636, 0.9434450347415316, 1.2336018934908357, -1.1063923885650702, -0.7791785243525514, 0.9015504830589802, 0.13040076198441197, -0.27847157851417104, -1.1497944630849881, 0.13140050441558337, -0.46696018690429375, 0.15755522454564433, -0.13550698867115668, -0.4271347671807533, 0.07787480237832002, -0.35692629921315805, -0.3877029545272728, -0.007464912012286699, -1.1821677283663539]"
"[1.7443456465153464, 0.8203539827371548, 2.223658641853808, -0.22339407798897015, -2.022556284877384, -0.24577249386160668, 0.7679616765113477, -2.096823030752144, 0.6011042121899945, 1.0764276663141166, 0.15644701479467227, -1.31661784375769, 0.5313039577487968, 0.030948868508954987, 0.2880225891001624, 0.362382022833932, 1.3429675546342141, 0.057884554818205244, 0.9264852083040338, -0.6878296828959859]","[4.00849754557412, 1.3830052385664546, -0.31809864957249845, -1.187600618397353, -0.07608611902701848, -0.2919539580071638, -0.11557299036365737, -1.0191443378923792, -0.06736547313747775, -0.4088874170729038, 0.20274898336568278, 0.6596627041887568, -0.1390730651824435, 0.8714710144484766, 0.43967750263289535, 0.26630362193628115, -0.003617400539710543, 0.7912091151207679, -0.2309437628176685, -0.2991806988116573]"
"[3.3890998061499795, 0.11991217974124191, -1.5111547159309078, -1.7240843957128231, 0.5369186231827205, -1.6306883769979619, -0.13335877595177761, 1.9074375899776526, -1.3269175182146233, 0.15897254610360492, -0.0043225256632672855, 1.267014481263403, 0.04217524257380374, 0.18838348577632372, 1.7524787700976578, 0.3072556098462343, 0.46690946428528574, -0.8926436365696746, -0.17956312333857488, 0.5368388254299297]","[-0.6101854643497397, -0.3129980481142712, 0.139795991735693, 0.054766204328888735, 0.7942758834359243, 0.2161169117044559, 2.1291480748342853, 0.30401627353231275, 2.092054771045917, 0.6201968481419625, -0.14648944044308132, -0.7106063634961266, 0.05992349999038063, 1.1514966220289622, 0.3398715502935576, -1.2750395056514205, 0.3921884556196137, 0.7776694372781835, 0.7481021515431989, -0.24937741569041125]"
"[-0.031861604355298896, -0.06295264734157141, 2.8779039755296547, 0.1250613283802951, 0.5875165488149772, -0.8701502298098615, -0.2217305856060113, 0.8448360602157917, 1.143319188871401, 0.8065539676308849, -0.9268563814797423, 0.4088673368166033, -0.18752796966265065, -2.1513062463456025, -0.4709552406057649, -0.11472791759724131, -1.3416998072133293, 0.2416593402569299, -1.8347033354614317, 1.0393286511607416]","[0.24408183847472512, 0.9084034111706886, 0.05389261447652714, 0.8162533921029811, -0.15218490434268683, 0.4341709644808977, 0.05315647974058533, -0.15371325524727078, -0.33411493770797657, -0.6202707687790029, -0.04349208110991827, 1.1498665205423773, 0.5665161246770478, 0.21348930930775645, 0.6079745958019227, -0.44435266123782047, -0.10067049681579913, 0.34373904155853796, -1.2622671722830117, 0.17083004244730263]"
"[-2.951884793282481, -0.9454370347480922, -2.375155500028199, 2.7375053911720966, 0.6153249194765941, 0.27733196669828086, -0.15962780724837478, -0.5286740240811031, 0.8979886031774901, 0.811327503764046, -0.10641258086978933, -0.7385092894728318, 1.1645501338023978, -0.8678591270424114, 0.03346583350825386, 0.2507885192601635, -0.09652644486108122, 0.3656314562132782, 0.18339582968523632, -1.4954582876544957]","[-3.4384121574791813, 1.1942753608637557, -0.21719139363839365, -1.4312753327408696, -0.6726202626789197, -0.2110186474971799, -0.538763753631179, 1.393640000561005, 0.5718324628589104, -0.5990908262637827, 0.08835131658015731, 0.5499464241220161, -0.9132136291387797, -0.5841296873462171, 2.035938236359648, 0.372703389549784, 0.029618985394472518, 0.1908522823704719, 1.3010462839211983, -0.09461591511226541]"
"[3.265638785997289, 0.534433259977879, -0.8675610660519596, -1.5671146069335944, -0.10753593030021469, -0.3106311507426101, 1.7659679617551662, 0.4477146113659317, -1.0404333847240874, 1.0295292984619608, -0.1335445368856081, 1.4677643059107877, 0.8754588573450018, -0.3199698187165914, 1.1538877275208224, 0.2348129820829074, 0.03305762119125474, -0.9678649563718426, -0.620499860681617, 0.3852668057669251]","[-0.29826619886250666, -0.5516537498446489, -0.05652023567278319, 0.0806569299848665, 1.3331338533925425, 0.4738875440771179, 1.9585653774465028, -0.09158070638455852, 1.7823749341656963, 0.16977221357808606, 0.4645730759249045, -2.0769343678774397, -0.3911695943673013, 0.569055191418513, 0.7046753854954835, -1.2712133606407185, -0.7682698337639988, -0.1538990880813547, 1.0056669087573331, -0.3206537802479996]"
"[1.795330433928126, 3.0941736559490414, 1.6376880471982576, 0.7687347001949366, 0.22086136438284376, 1.3768508972883327, -1.1695090896181684, 0.10114692719702312, -0.6220973411008813, 0.28731062343661196, -0.49802404801424444, -1.3729378977588111, 0.7503314320270861, -0.7573430104139641, -0.13591785730383116, 0.2057197276293468, 0.35311281786667725, -0.4867467816529752, -0.3766465211799592, 0.40392611314765847]","[-1.989448337669794, 0.6800738324059294, 2.1803370496911305, -0.04734711509617507, 3.1513025474288656, -0.4760127863235661, -0.5164045675711691, -0.407597136068745, -0.819194652880572, -0.8194975832916471, -0.07485261189737034, -0.2386970386678632, 0.44724307919358297, 0.5308472706269944, 0.2624339543487092, 0.36379436820020417, 0.5183828513471859, -0.3779912545123605, 0.15151689632899695, 0.2503121879591033]"
"[-0.1961634424413435, 1.022001567503484, -1.6677756634388747, -0.0021470497987960482, 0.5504629773214127, 2.4935896088360137, -0.8516914725258307, 0.002462668136153054, -0.08417944596908424, 0.9421378624216229, 0.05013228708547628, -0.7617396821185152, 0.88566104722199, 1.3929198106693585, -0.2038471386063784, -1.9865013889251482, -0.8846982141479447, 0.9069280215380672, 1.1145815334015476, 1.8073221230384038]","[2.1306132920405645, 1.7815219167009428, -1.1979173852923206, -1.365124478158354, -0.3473418558747977, 0.19805422320253682, 0.30272102836597625, 1.0201669866114065, -0.15426970215046, 0.702897076073151, -0.5177392354013809, 1.3030865451754081, -0.512824067398721, 0.10366931612754336, -0.0663949892823399, -0.42160410728736347, -0.2806651957943226, -0.8733580046919791, 0.3678398831547914, -0.7132568687944155]"
"[1.1544485965750801, 0.4009987103844352, -1.6526582657230406, 1.472074491227732, 1.5666882560203987, 0.6512179825257239, -0.9819295955032982, -0.5019262992765414, 0.828313889391177, 1.2861809512157245, 0.3280432658455768, 0.08747011789955624, 1.2730863471664038, 0.3041722960502093, 0.35991843235562787, -0.8844688118357963, -0.7562936211929502, 0.1021385764618507, 1.3297171428828662, 0.415603225533851]","[1.7738550300932503, -0.7166868723184164, 0.990755814917353, -1.328568871561038, 1.013058296939592, -0.3233266820533981, -0.42085115394378997, -0.928935245302071, 0.36668798267784347, -0.2074001547146199, -0.18073600347768712, 0.31422181938171995, 0.23463386582764914, -0.6370607543807197, 1.1090625674396, 0.3871726254867025, 0.042792276712065626, 0.10293901650730422, -0.8936389245986901, -0.2485608972178735]"
"[-1.8206544449035424, 2.768808513324704, -0.38902880670832257, -1.4524846253778243, 0.7848252544726183, 0.44760015244539786, 0.3770790261656535, -0.5027541168217404, 1.2507088998973404, -1.0345503697154907, 0.003336262950790406, 0.673915620479143, 0.11759120375657969, 0.7711452917345512, -0.30835595072253574, -0.8375236146672572, -1.9918517521899484, -1.1745906521761662, -0.5608838882740171, 0.2536612662887587]","[4.067175434891642, 0.1607670751139495, 0.749850349214273, -1.270748129182874, -1.545369405283853, 0.8260890370051737, 0.1883540580143648, 0.7277118409074491, -0.20106566565745185, -0.28792203502950153, -0.10865468965045195, -0.5754433230435021, 0.14064833043427077, -0.05307628024745777, -0.6297510799399668, 0.030485557885711185, 0.2241578065012655, 0.06276793221065585, -0.44713885298339756, -0.2103937682945734]"
"[-2.889534325504161, 1.5026183604553727, 0.8608214418151644, 0.36458422869310103, 1.2072535424578406, 0.16004898304171875, -1.9019031692942245, 0.3476393766523023, 1.4249840800374542, -1.5044098730010376, 0.16483226571256457, 1.239639409659034, -0.8699378157674462, 0.04163023539542222, 0.4859507761674571, -0.6274097379920548, -0.7799191557009554, -0.20876965378673254, 1.1182095740978077, 0.5395129559510454]","[0.900134396701139, 1.249285039804207, 1.1765921709823617, -0.490234832656322, -1.33446455220929, 0.19136139773854666, -0.020121728144402634, 0.8507255464549677, 0.14513845255909208, -0.3736493910161268, -0.4393631483271351, -0.005425523737966869, 0.004072238453923348, 0.062794459235478, -0.12080156984184912, -0.013107283141929663, 0.7451966172930113, 0.3441552778267352, 0.3502090361465408, 0.7655133037943543]"
"[0.30781044465217705, -0.6089291357136788, 1.179539823256025, -1.583225500174899, -0.1581506126052943, -1.9691170018819604, -1.177184985627754, -0.5173505267513676, 1.1358104163675629, 1.1653047884027568, -1.5510187057151985, 0.27580680755944026, -0.6920299345571527, -0.8723204413115592, -0.584104513070687, 0.6906986885050668, -0.16891141833357387, -0.5481397271894952, 0.31402524589170977, 0.7121439601713423]","[2.523928332972153, 1.8276740823831124, 0.09684280912626231, 0.08609459416077049, -0.2512097608700275, 0.3382187805626357, 0.4432857636914996, 1.4288916725582417, -0.5120795182488153, -0.654279800992219, -0.35128790432860724, -0.1326345403866796, -0.5009430884509957, 0.16856160054872044, -0.4093878489812377, 0.6974175990038962, 0.7964207396814953, -0.16345019461677268, -0.13724110098797987, 0.3712756336119761]"
"[-3.142993395739339, 1.4647942224040114, -2.0406096901261206, -0.24477309054994478, 0.8936131486887647, -1.3433433277111477, 0.9491166149126447, -0.13689729430957764, 1.5999746764808507, 1.2673754988529544, 2.0508811862110816, -1.9331595408227735, 0.10153011602156063, -0.13474092729530213, 0.5567150877604714, -2.2603327610099324, -0.17144197096053038, 0.2506512391032281, -0.26558667189907503, -1.692517982431509]","[-0.03946856997474689, -1.7458744881672243, 0.27637892052495633, 0.5837905529587996, 0.3896859889091285, 0.4375872554903066, -0.8623056107698479, 1.1429951732656267, 0.37612496372380055, -0.4105134089336526, -0.79392697038914, 0.6876519674517516, 0.128437474831654, -0.4481937719324578, 0.9961161530876836, -0.012596295223971146, 0.4364463766003167, -0.8815673396501382, -0.17417009567508118, 0.4843908852036293]"
"[0.3131406898664797, -2.4189678372513184, -2.4606488746120125, 0.8422581586484049, -1.8258197580847326, 1.4673486570117653, -2.0873311775697134, 1.6842419336469259, 1.61746910170343, -0.5308854266020538, 1.0098466604492313, 0.640031960990921, -0.8610391664333232, -0.05774369685012263, -0.12062819317295959, -0.09858670844110705, -0.9147380230666025, -0.7522591686138126, 1.140132743283141, 1.5310925157016773]","[1.7587348363580546, 0.6363758371130194, -0.9992408829623359, -0.6839596096163355, 1.0022808971658874, -1.9860138149632443, -0.6251837433384666, -0.6311943470908911, 0.5635295510675556, 0.6760607856735361, -0.007594830190483315, -1.0237798043640618, 0.40245164587346993, -0.7953226941982132, 0.23760626781203392, -0.22017949390760952, -0.6660037019338299, -0.845783663690156, -0.05634343971195326, 0.09579248130302975]"
