image_embedding,caption_embedding
"[1.3119972611602824, -1.5574748903593223, -0.15846612126604767, -0.8558636854413202, -1.828380167466582, 2.8355533697291584, 1.4463660675254777, -0.999545179479816, 0.5352405567425047, -0.4739824324856817, 0.5418117464327493, 0.13583370886456447, 1.6238383708463553, 1.019838051819868, 0.11074683770858046, 0.6656699749383808, -0.5156226170272727, 0.03838657491790138, 0.48800825720230295, -0.5238093356656475, 1.4608694009117598, -0.7864991489782914, -1.049943495157141, -0.9437637781007813, 0.4848149098460806, 0.8860275870307366, -0.10886104816463466, 0.061017028836916974, 0.3515473809578681, 0.4211366146743197, 0.4811483327684388, -0.35813336921987526]","[3.78398219973214, 1.476441330977114, -1.7554879221474504, 0.18155369779300845, 1.2353194333487578, -1.8040723548569506, -0.18478343318377194, 0.8472595342228986, -0.035696947477256054, 0.46932419186681007, 0.2102860524448007, 0.5900320333010974, 0.2003010143615929, -0.6661967280259443, -0.6432757302122646, 0.3663260631193831, 0.021528123057243057, -0.3812830507154771, 0.11208472202388713, 0.05175642037263309, -0.34701105861757325, -0.47036065422334017, 0.40614502449033496, 0.08488585329849026, -0.011197193624179104, -0.2736163905244696, 0.047114327928473324, -0.11641714391542131, 0.2610261873063486, -0.022023929174474627, -0.24990009175697442, 0.09034894964870062]"
"[-2.6401728404063523, 2.0402126728727037, -0.19558000118813879, -1.0740646965137721, -1.2620545226732134, -0.018096342106912, 2.4439289202137324, -0.12457442712268146, -0.2638366553619053, -0.22418483051134447, -0.05008697607255933, 0.8319295365232525, 0.12338658476371793, -0.9186221099003555, -0.6006923254593807, -1.2633272505388535, -0.8766897690621785, 0.42886107093409026, 0.9952235186645462, 0.3116574690961473, 0.054239676068645826, -0.35035558589984056, -0.6885907552525558, 0.44093421078438466, -0.5019922761868549, 0.7773470448732701, -0.32873734577921615, -0.68010936420753, -0.7697034919784576, -0.19037458482416175, 0.11638320018158553, -0.32857546345859057]","[-0.5604663340663649, 1.4415592220295728, 0.13323221882615052, 2.5907493337497174, -1.2609921088382605, -0.7382249783679659, -0.17281342053019128, -0.27194820367273, -0.14335919937142366, -0.7722725242564593, 0.4806926440989539, 0.5792824993241561, -0.7208645564336434, -0.643400558272686, 0.3327492254570661, 0.02026637869617806, -0.27719378605270895, 0.4478113492696921, 0.09451868487901173, -0.5096009693480409, 0.29462581299551893, 0.3882006811685994, -0.17237048048164663, 0.4652568213200737, 0.20908959872320676, 1.269897534584862, -0.03159863191526598, 0.5550018389988292, -0.5398570850680341, 0.12369804245938693, 0.09743841574997252, 0.25949429095609416]"
"[3.073583529329756, 1.4813341927435655, -1.6296504761450599, -0.19623073674146335, 0.9282569117592705, -1.7612854998008178, -1.1434321589037408, 0.815020384117058, -0.32315811479633394, 0.32181884115501047, 0.1499717756430742, 0.5596725107268985, 0.44166348189886745, 0.8022945078479199, 0.016703924470562345, 0.8370214754438706, -1.300578865842487, -0.06919751228197842, -0.28703387671151454, -0.31774397764113965, -0.49831840038507524, 0.4250221098434099, 0.024848115535092544, 0.8541852823667209, 0.0902957306285351, -0.37331165539822525, 0.024404588274412133, -0.11478938452354709, -0.24081674782996612, 1.0731553730391488, -0.17440056512168342, -0.7873594880696061]","[2.009137866786508, -0.46359376922277384, 1.5268864098234254, -0.6560129121782243, -0.2856441775908969, 0.8146236971307214, 0.4424037142467993, 1.0729343818760744, 0.007297213182993802, 0.14165482402973387, -0.40224177164561953, -0.11316086144965977, -0.3602934206407319, -0.917742985793733, -0.08148385326644177, -1.3566904761937857, -1.2902483861812688, -0.13543173970555678, -0.7473054001307874, 0.6360271659002587, 0.33320591726957144, 0.39564871126709233, -0.4166674217280453, -0.006789035704697819, 0.3356519229672674, -0.7256585933312082, -0.05248454309422768, 0.5165471771273825, 0.3425146285422252, 0.24643346009794415, 0.7482243611609251, 0.26774194232579823]"
"[1.6386065350767038, -1.8438478849014681, -0.49812647842341484, -1.241635553075409, 0.08378340587967244, -0.8205764683854564, 0.6303078565723942, 0.49533760542642, 2.7081739129968496, -0.518320616426262, 1.706380744710388, -0.3657052773622011, -0.26947492075978, 1.6207934187132165, -0.9684088690446927, 0.9750956207600863, -0.3305390441447983, 0.9704371266291884, -0.8127419716235211, -0.33279433481121434, 0.9718246920426604, 0.33894094453128054, 0.3057908445797083, 0.25054092752353674, 0.12590091910288698, 0.5290209168610346, 0.07443410113152428, -0.3864808904831615, -1.4742944580333373, 0.5630022744607062, -0.36767309566159356, -0.05348498532324998]","[-3.8642146482157944, 0.13255428048464044, 0.06561907655432668, -0.7788846874760806, 0.9309197058784686, 0.37190491493275574, -1.106879346733682, 0.4278258091740576, 0.8285345401029935, 0.2023410363435323, -0.9876092600894522, -0.26005780909203907, -0.2957798788780543, -0.13748049600637213, -0.5664929320692776, -0.5794027944309799, 0.5581447617856006, -0.03646057147535365, 0.07954502654181012, 0.17150295052165376, -0.4670289070754338, -0.5755666376348082, 0.5045660359780693, 0.6676230980929355, 0.44930672424446694, -0.5912064749789195, 1.3684917825466993, -0.680453494515792, -0.12373135168303552, -0.13115184384449066, -0.11893676010470428, 0.4171808666699849]"
"[-0.04295737939199425, -1.8599414830454737, -1.4597770836701358, 1.238459774540374, -2.0174706012447854, -0.23510388347400668, 0.4753342064021102, 2.037089511107931, 0.07169396089906664, -2.2309311450605755, -1.6151053776768791, -1.4109390828526407, 0.12075439976563655, -0.5920943496957859, -0.16137505536422514, 0.5076683028415572, 0.10594470773751635, -0.23404042350342563, 0.5381825925786051, 0.7290852250278481, -0.4584018930942557, 0.5671805337807873, 0.6413310019290679, 0.7067786447786032, 0.3393993703450896, -0.11760799136148731, 0.005934508221806275, 1.0789220740649572, 0.5734642394216778, -0.4290862446016864, -0.8662586959604996, 0.03289038772785468]","[-5.381752085910066, 0.8997429049359682, -1.61139264239864, -1.5598237257463687, 0.09141347095093479, 0.3047200985041173, -1.3190229156725708, -0.16335433243839836, 1.4090815911326924, 0.8774403215468699, 0.5745301201100457, 0.20140351380607135, -0.15644644508049485, -0.37522600795470323, -0.6516893847690448, 0.10959766936519598, 0.05559408712076525, 0.40452370640312163, -0.5246334269000357, 0.14891333493628578, -0.23235537326612998, 0.9117953092526596, 0.6754823337652975, -0.7462282754477745, -0.8217571569288717, 0.11833320855011534, -0.42175715470447395, 1.0526648720208525, 0.025730959711331054, -0.5309222695405237, 0.6235643075208545, -0.03232746049743517]"
"[-4.6301019180147875, 1.9516634619906021, -0.7205613919779275, -0.29966181342688336, -1.2600165764197488, -0.9927679302127843, -0.13348712266466026, -0.31563006498615825, -0.8866652935374042, 0.5464681827842548, 1.2086586533324548, 0.00878898694283127, 0.4280416960869995, 0.1913517353366221, 0.2486125951196241, 1.2369900231588726, 0.4664514009589723, 0.9026953251678628, -0.3291912662974755, 0.8049355872986604, -0.515325934163114, -0.4078590081280111, 0.9668270198766048, -0.6607474972058428, 0.24775352087785973, -0.07784282006034898, -0.5586725533639393, -0.15872183884987562, -0.2424816345075183, -0.08342341276033782, 0.12534970731311607, -0.6863022795248662]","[-0.7836402222992891, -1.6352719700057994, -0.17886291411293176, 1.0162362244122052, -0.5141343550119741, -1.079049253375234, -0.545220731115922, 0.2668319906544547, 0.2407233423078378, -0.4090014373929881, 1.4341751436857848, -0.3215116160041906, 0.03601704650690156, 0.05409365530101396, 0.23164450436725714, 0.6664263799181026, -0.7661835391109594, 0.3934196898996587, 1.0181161094320277, -0.8631196427817013, -0.3245839098071142, -0.2513605275609001, -1.750147619780918, 0.4285257703475429, 0.7662718114623321, 0.43092295745764403, -0.17100307339597656, 0.6084856611764431, -0.8425683549890862, -0.24829934013893035, 0.009430882440525243, 0.5767534400151983]"
"[1.0710533282165455, -1.5166454548077049, -2.163315800962801, 0.6750119495331914, -1.059112547953652, 1.4247602588284518, -2.452965132569435, 0.2457234566655613, 1.1873119819571651, 1.4615237056252766, -0.3809031070342861, -0.39143460309321954, 0.11843756448354571, 0.2811373625170783, 1.0832645652390869, -1.0382408812027533, -1.4520474989067882, 0.8216931309822673, 2.218580376087323, 2.0271173070007165, -1.3525239084102618, 0.10327680801341135, 0.06312429365680908, -0.34681312139141274, -1.0059266601589856, -0.1809656456691857, 0.538670766203727, 0.891643296163369, 0.08929220517244017, -0.6409763670029944, -0.477902297025155, 0.14391976339355703]","[1.1873914747494791, 1.775601392489014, -0.6294857663403632, -1.054739564723817, -0.8765559641090489, 0.38356429144975146, 0.023966255347726992, 0.9765608159846197, 0.2537758410745625, 1.0237212132385642, -0.4044077204359327, -0.6386565990618704, -0.47741089942298837, -0.17105123824922705, 0.22810238714409772, -0.36674999137222475, -0.41963820759237086, -0.7736851488657402, 0.6311414227668131, -0.8296029200786296, 0.059399052341426076, 0.3737911016833862, 0.63691685144347, 1.0579881255221033, -0.2353629376957297, -0.11713326508153436, 0.24516729709147084, 0.67982622153222, -0.20816360656421554, -0.21935786492842313, 0.18342999207000682, 0.5936416420567422]"
"[-0.5355303021006353, 0.3920336501191278, -0.2057820061824297, -2.443631194854821, -0.9267012169975177, 0.3406516022110525, -1.1628221006303447, -0.055773256335104285, -1.1045356044683865, 0.43487357386968334, -1.3397933187410977, 1.4051808924210962, -1.0843339753971892, 0.5601920872135054, -1.9641279485697394, 0.47025555966642346, 0.17762824117997753, -0.12995954743390487, -0.6889341584996259, -1.2224179590005968, 0.24824767197736414, -0.8973981306711648, -0.9882046921616147, -0.032521051305756526, 1.2701195940017358, -0.6733590537741413, 0.3895478912318528, 0.03967835331938863, 0.08849746610172803, -0.3824346110479152, -0.9805946794808935, -0.8866975613802909]","[2.761653144082364, -2.7259052821292986, 0.5830047553586684, 0.4875907614882035, -0.04006529896688153, -0.24205558019878548, -0.07539868980501731, -0.17495856099305088, 0.27741065665340314, -0.03690006296970649, -0.6145218791537338, -0.7189651919306475, 0.8815606480394961, -0.3732350524050985, -0.16207088836155317, 0.11431249945962028, 1.0617519735376, 0.12596441263002198, -1.0728520531447636, -0.21394105093914634, -0.030950220729973325, -0.4697519917270366, 0.08057313771030694, 0.3330265761494491, 0.1909255407902326, 0.14597530855157123, -0.551906702612503, 0.2843328470418237, 0.1502490713558339, -0.11668229632091837, 0.29081385685679983, 0.3485720311130982]"
"[0.2129544502153583, 1.7607644496767716, 0.7600508191815746, 0.6762893227304182, 3.1092493338917557, 2.984310790999911, 0.8528979021146197, -0.05700152151458808, 0.4652788884523446, -1.1615188029467265, -0.6501907724399484, -1.9980154337409362, -0.6006925635411475, 0.04715862148431447, 1.1298613636313597, 0.5618539623237413, 0.6575776785483458, -0.00781340694353406, 0.6304946250801605, -0.10415656352909397, -0.11715306814453764, 0.5026445720310505, 0.08815814715041038, -0.24379948663015252, -0.15042367502662887, -0.09436364594695702, -1.1120946361195758, -0.7167626010608186, 0.41855325698362, -1.164289271378459, -0.2780375181023227, -0.2969211044459417]","[4.120557394631218, 0.9367444771284097, -1.398604156833911, -0.19846109949318338, 1.275641445760153, -2.002798837981969, -0.37503483005024824, -0.19580805537880597, -0.1317801600646225, 0.4939203710937357, 0.5578313207169778, 0.8703412091221675, 0.24419066752101065, -0.5980058280560122, -0.4252796614346285, 0.05514779779427029, 0.08457457628307567, -0.2767585142131264, 0.09095316215512765, 0.1287082678560368, -0.10751875846290934, -0.5120692318988629, 0.22280616996780206, -0.032486848003251, -0.09071099328266559, -0.2495992011422938, 0.15835815507698395, -0.10483499710625901, 0.13780728368313222, 0.1265363716991881, -0.27695452042318097, -0.03246718066327469]"
"[1.612880366352995, -0.6768745571893092, 0.30666473420496465, -1.211173905809839, -0.11964154670303902, 1.9315454176407134, 1.4058081017325492, -1.9687093035219747, 0.30626663203058435, 0.4912894161781995, -0.4362644641281548, 0.17124496552658144, 0.750263456862574, -0.6634491722713416, -1.0225946893565243, 1.171320785705036, 1.4082985665278562, -0.5923298556456355, 0.3222950718422774, 0.8927066726636096, -1.8717896704588077, -0.5278583687560789, -0.8003015243211183, -0.15945476883470774, 0.09366485566957256, 0.19337074789870076, 0.041050439413450504, 0.7831586490472914, -0.597234901076487, 0.16458889580511077, 0.2778557903208677, 0.5786969307126675]","[-0.38972988591370245, -0.8964947444337739, -0.5938588552728724, 0.34167005686334756, 1.2772930494124666, 0.3134433449991408, 0.28622687201069263, -0.24421616682968136, -0.6801750183433313, -0.019714229953240493, 0.08580733006988203, 0.8899590942106987, -2.2851312350254434, 0.06714147022815253, -0.4528766725044191, 0.3979100314890323, 0.5043477742799064, -0.42178629406455603, -0.2737086831042378, 0.060213816455465655, 0.23916662755045787, -0.8583122656864655, -0.1342284558642098, -0.2978872961450696, -0.20774183630276533, 0.5269528266598891, -1.1956575975276182, -0.007452754549472478, -0.6527892193591531, 0.018271883595155455, 0.42329710670354137, 0.6754477747775904]"
"[-1.4565804640492863, 0.36035497532595606, 2.5856794905684652, -0.01873809779096508, 1.8571608015045622, 0.6666553888173501, 0.7620661130883006, 0.7452038873094958, 0.42951369496954894, -0.7026874011294613, -0.4065589917743923, -0.0010535678191495367, -0.578963510482336, -1.4150245103588488, 1.6468994075709606, 0.4384615097544603, -0.450087163639145, -1.0430117904712062, -2.146815459567695, 0.942533828455173, 0.5680898325885851, 0.5820144633478284, -0.05204552508515011, 0.3678219017598879, -0.5836064061852502, 0.46799996443178404, 0.2488990635763505, 0.32877509832403995, -0.2517911641934198, 1.8521663754870525, -0.10951152103939014, -0.10139752093973649]","[-4.107116276781597, 0.44954612447372694, -0.5389738942296964, 0.08801470019895102, -0.06954740032376555, -0.10514048744011885, 0.1901170590700701, -0.036153543171839636, -0.769757975928892, -0.6652126956474803, 0.9553959498985657, 0.08499748712068037, -0.42303403277880364, 0.2540028930440642, 0.5829889251406316, -0.02451770532301724, -0.10953818823559877, -0.41316737589821084, -0.46472412483044984, -0.559536725789095, 1.7423075759906732, -0.7794481743317149, -0.8707938374793271, 0.8599654291288935, -0.13016048058191687, -0.8697369772733223, -0.3430848861992522, -1.1605464646667787, 0.1604039210808674, -0.941003346631745, 0.18346070704338674, -0.5298580889057961]"
"[-1.0338095249207588, 3.79121086048873, -0.9481051178560548, -0.3133942809233186, -2.260201684039302, -0.9369487964580188, 0.8011870088193631, 0.5313924809233381, 0.26419465626642924, -0.827784207022486, -0.647028566570378, 0.8408319677548644, 1.3555258885164332, -0.14741448374714244, 0.22312852875292855, -1.3481345013197352, 0.017219829023573774, 0.36347873136715064, 0.8748694838091381, -0.3107043692027389, -0.45937740085822604, 0.06687664870843546, 0.3188198103226962, -0.30525652199933434, 0.3705225664294414, -0.0065090100067705286, -0.1281783691196007, -0.386470453541026, -0.13803742617919243, -0.6771550664547982, -0.21551949336015358, 0.4853582557801565]","[-0.20343320619328892, 0.5174507969888569, 1.1536927790246978, 2.14162398093487, -1.230459988914884, -0.7519021181380684, -1.0030085758594167, 0.0011709439710114004, -0.08191044470601677, 1.131110949139124, 0.6793137561764776, 0.679525972638159, 0.4897769961161696, -0.7143601452892737, 0.2257423558771428, -1.1553505367855035, -0.19322676497883493, 0.7753697969392297, 0.13605144409180542, 0.11927572695694788, 0.0851233080378485, 0.41466755558038504, 0.3621039115892041, 0.5487549505728605, -0.5245607614701793, 0.19821668855694471, -0.3118351278173044, 0.3621735573907142, 0.420192010062366, -0.0007767700629420016, -0.2901699676545777, 0.3736289733816632]"
"[1.8681684765871824, 3.2747748920106665, -0.5412616248685548, 0.41527689440963245, 2.0855772260154897, 1.8702962513671668, -0.694893860722004, 0.5037728387806828, -0.7557332168015469, -0.7542956991832247, -0.6227671941897145, -1.1954453359186152, 0.43454316308983165, -0.11971864216014873, -0.08614677223253432, 0.27175672112401694, -0.4285734881152994, 1.4486544421674998, -0.01853061604233357, -0.8546173947564961, -0.7511415744942321, -0.09913185177074278, 0.6135285909342014, 0.6612336538868395, 0.728185448208787, 0.4610838300223322, -0.6477567349202574, 0.33537219359609266, 0.030045570655683446, 0.7855577945778677, -0.4614420364252109, 0.3063188998873805]","[-0.11998802523217478, 1.9839822765830997, 0.8368891517152045, 0.8496366396194045, 0.7062213088583038, 0.34105226419729967, 0.6739977107919891, 0.32246991421158583, -1.0652785201740522, -0.7850665666979042, 0.742565939240628, -0.18972336634082348, 0.08309822990912281, 0.9560642152483747, 0.53224235749698, 0.191418524070486, 0.16856694646629036, -0.11682077747034551, -0.30044225579031986, 0.23079248334983324, 0.4269415902115426, -0.06847644051170743, 0.533525294924754, 0.7252773271271762, 0.20306325618441762, 0.5006091223391405, -0.19745478862463806, -0.11210676462291393, -0.7726007830778144, 0.5750013064039847, 0.07948291408838119, -0.2869587832576549]"
"[-0.03946476980756413, 0.3074735848697417, 0.13476019670931022, -2.9682515937656695, 0.2646115430717212, 1.5301150049589252, -1.7425408929368709, -1.185932783620399, 1.1174591637900708, 0.08745760798012475, -0.1235614524961677, -0.08847313341577744, 0.17846367661589338, 0.6199517209309782, -1.1306561937129922, 0.059801559428628234, 0.7954705359259743, -0.6900067402509019, -1.1111577358714986, -0.3785490688917405, -0.3320869248442763, 1.0041165336274802, -0.5182326701581822, -0.35264535931837443, 0.834374308378592, -0.6866989670678619, 0.3866458316102043, 0.5057869710373356, 0.45030493620769774, -0.9358736718649944, -0.008659825613173628, 0.26023849260158965]","[3.168172019457403, -1.5106935017503462, 1.074606372018768, 0.1768121624398007, 0.05329922778047065, 0.8859266657423257, -0.6304084748796175, -0.9579796387052788, -0.7492090076631615, 1.7073666091421402, -0.11459630065799557, 0.6223935443006717, -0.9920795982735495, -0.11441947385638887, 0.6936562604476203, 0.028610776120164435, -0.48022433810627585, -0.05186649390246192, -0.07881992252135425, 0.5999885576256665, 0.15851122758975977, 0.3464077065296249, -0.5345441108997411, -0.0846914721238261, 0.19410459154264076, -0.5258845792890705, 0.04712175321815866, -0.46181920664293125, 0.3616008987012036, 0.19214469128916933, 0.04300046153867854, -0.3635560358630728]"
"[-2.174399232829696, -1.1259151268036518, -3.0650643888088673, -0.7667652872547156, 1.0764735642039784, -0.2547751197308422, 0.499874741300636, -1.1494651482914717, -1.2320881024865593, 1.4749427997202358, 2.1066625573855227, -1.9385082928833, -0.7770723630953229, -0.8886475724835844, 0.23152665166409447, 0.713612285282135, -0.1126056732010266, -0.18362581846647083, -0.9132550079598785, -1.1198015644709214, 0.6032119819784477, 1.5107458101344995, 0.18455003666847883, 0.3417808056575709, 0.134071764006728, 0.21629411156002448, 0.20340831162121245, 0.461718572147384, 0.09783504880981228, 0.12875268299050205, -0.14795305484303492, 0.8320407016849581]","[3.8387784566302843, 1.1117059063786376, -1.623137805923465, 0.19672379464359924, 0.41669173134626847, 0.007019230813787344, 0.31258214727690087, -0.7024395631082828, 0.27136387329379114, -0.2441997718334444, 0.5450178897198872, -0.6822926344968343, -1.0435715334366928, 0.3108360516394779, -0.6554129418964806, 0.6135373895857177, 0.4299809193901427, 0.5432644645460354, -0.2769759455615374, 0.48423249406628305, 0.4155101520745005, 0.3061769513154309, 0.0550364003114733, 0.7573236819372388, -0.08085580520554073, -0.02796478810659662, 0.09748626952033008, 0.18306456614661754, 0.5828222098368073, 0.17141587741030437, 0.22654918301683652, -0.18073494962230818]"
"[-0.6990071452540926, -0.5134589642167545, -1.239595885063697, -4.133507092878008, 1.0474474302024928, 1.7454918504234567, -0.028399165575330208, -0.9841272424596595, -1.341281218709229, 1.1462845150925534, -1.4520136005241686, 0.5072599002714887, 0.7025693073978271, 0.7174623083734882, -1.2188906774009995, -0.05716970469955093, 0.7528282866655913, -0.25071456356734223, -0.4372086065847295, -0.7950411576121079, 0.7174045415485362, -0.2634444745077315, -0.42284978366382797, 0.11107990590124873, 1.6900407933529988, -0.4687565686799267, 1.3727979730145423, 0.38912082915363005, -0.5540082420337425, -0.2354319406428019, -0.5539356835904121, -1.396660804701765]","[2.374994188335696, -3.116952223384061, -0.4506694585632085, 0.5920514019736077, -0.37925094241294766, -0.34156723725507937, -0.29537477030922255, 0.1384503150397617, 0.3638856501409101, 0.334216733616902, -0.45498137448845866, -0.7965057310231927, 0.3648065455135005, 0.4063793228186446, 0.18308395724863286, 0.39704062952428376, 1.0577952246912596, -1.2679179919519719, -0.7118784686230188, 0.36562073150072794, -0.27300032940240987, 0.40302656175841617, -0.044679401944299514, 0.08266520691305487, 0.18872353344495205, -0.21935391381450925, -0.07722888024629303, -0.2725707157149127, 0.21288331295352333, 0.45005042541875434, 0.04318947980756804, 0.2117420174514862]"
"[-0.44242995090803855, 1.4677258795085866, -0.6263240584140477, -3.290383736857676, -0.9843158024288683, 1.1061236067435685, -1.9555240881490565, 0.20220133697513865, -1.061897919997194, 0.9732215642030022, -1.3412887619126186, 1.1008087542975131, -0.5364947938118872, 0.22473043404213297, -1.3703244829377885, 0.5157063179430736, 1.2419769748077438, -0.21521660034006468, -0.29772544272113655, -0.14641590793965334, -0.1426973075348005, 0.27229890952581076, -0.3782548339961685, 0.6125975596804111, 0.8427930232298325, -0.5462613464825653, -0.6888304749123794, -0.015333473695357785, -0.22129728883855598, -0.3262773816406298, -0.37435736251232615, 0.1538509577985674]","[2.1367393685685276, 0.8824980430148132, 1.6378999199641924, -1.7189964947262195, -0.7403317382309917, 1.4175733622559334, 0.17863954870513232, 0.39255159977096393, -0.13585645421165787, 0.0879181568628616, 0.03983468320221116, 0.7404775581347671, 0.13013416925904475, -0.16616840078712156, -0.3216096332536021, 0.40601296276600835, 0.621385411705175, 0.4550863061871464, -0.07749764494600651, 0.8574291702879362, 0.14954363524901965, -0.6106833624317949, -0.4816870659934957, -0.7142874487910671, 0.20601463549876264, 0.20205481176186255, 0.18312192466914157, -0.03546393212025656, -0.5787743124604715, -0.030465327643407498, 0.3768614436545409, -0.49254099774350363]"
"[3.4821414219308084, 0.6105016800289945, -1.1903079909000884, 0.956620836369492, 0.04378558258978107, -1.6309483712429111, -0.5695243282091612, -0.3146745734540903, 0.7132080575294069, -1.0815414930055982, 1.2080927246562678, 0.8003940581572693, -0.6273549429947534, 1.3565931904358286, -1.583369628845676, -0.5233320387000333, 1.4589786309609225, 0.2683867977174691, -0.5098047608610429, 0.7900571046986428, 0.16516367041839722, -0.4893748073063684, -0.41378204841099187, -0.08720702106330723, -0.13289935821382118, 0.23048032074261765, -0.6480791061709602, 0.12958141087004754, -0.5368779960536469, -0.19215443654160816, -0.09244657906696484, -0.49553647561135944]","[1.8030128099859397, -1.8225383409117693, 0.8862910176612236, -0.5241574045450934, 0.153812449644078, 0.27404774450503644, -1.049223799229916, 0.34277254577793326, -0.5451823641582608, 0.3790503042422164, -1.0935990880991893, -0.827136641658243, -0.8066065228041946, 0.16204250419128838, -0.31307938546517733, -2.095701161628897, 0.10620294360365107, -0.08977857030405748, -0.3685226310266646, -0.5813750051460197, -0.2977287318027506, 0.6446115776934617, -0.46586257999775993, 0.2395736584501487, -0.23700455234564355, -0.5084622074529423, -0.06708247013588421, 0.8962252197064917, -0.9665766397949422, 0.7001055454298418, 0.13585534912055064, -0.17252855715828871]"
"[-1.0366504644431853, -2.7388001463524447, -1.7549508868879025, 2.4855848717930042, 0.8040156803490444, 0.17412215437609121, 0.6972892129037165, 0.24389190475964861, -0.7544615472472321, 2.1841081439206844, -3.8209656335254163, 0.9805440629355014, 0.23728183076503684, 0.7837764238269073, 0.4392968815902696, 0.0781632234621283, 0.3479942163820025, 0.7333171802545141, 0.13968988531715276, -1.6370980850030663, 0.6658904915432776, 1.375376705697005, 0.9788171915997201, -0.6940726135203411, -0.4218626773694212, 0.2362754697428065, 0.6415947371762856, 0.6885456019768521, -0.015671268712054962, 0.8805501813798825, 0.801076599622261, -0.11106858569038872]","[0.013443275943041129, -0.7219616278954453, 0.39540567602147875, -0.3119461239686411, -0.19729161655056787, 0.20584149334131924, 0.6303645965048615, -1.21754727057069, 1.8020455758684324, -0.5296068533345577, 0.2779760717599128, -0.31644131530440733, 1.68474351215698, -0.8119785051473779, -0.15169928282455555, 1.0058323072976727, -0.039468816701552153, -0.2187361439736018, -0.11528521401563267, 0.38457424598070633, 0.7383063865082746, 0.2059215678143059, 0.8127504202668623, 0.30829826408542693, 0.610690634438319, -0.11250444887297636, -0.4094240945881388, -0.1541780062056527, -0.6582063233738885, 0.47901470971200044, -1.1047409534638628, 0.08186107794264126]"
"[0.8382067713344259, -2.1960685913229954, -0.4250764081420307, 0.24575498779570087, -0.5174587228189262, -0.3144020572606829, 1.536390470861768, 1.8163933305305433, 1.2558990197491007, -1.3533453518909173, -0.9019710967580383, -2.125528680920335, 0.4401297652574177, 0.5649694616205629, -0.09654706256160468, 1.399565080584594, 0.16127411170868972, -1.3348465602242472, -0.029936761288807755, -0.05135103579923617, 1.0077983539243685, -0.14804393763712673, -0.13850765839150816, 0.47572448996090905, -0.06383189544518596, -0.23747187211490192, -0.4471904065826982, -1.7522757614901732, -0.5508427435837348, -0.2979142047360499, 0.4270206031076801, -0.3992756427431787]","[-5.481890982441879, 0.583728701172261, -0.807246860480579, -0.7771917005305965, 0.14628435625326042, 0.31523009410046904, -1.0760642222147017, 0.29283668351293035, 0.7239111442641452, 0.018555930464154668, 0.5255430403335449, 0.03386867798818456, 1.1945772338297995, 0.7301890665810196, -1.1345509495760777, -0.18954111898698756, 0.13958987147939034, 0.18077684113406098, -0.3576716254624281, 0.31893044000320286, 0.2166193116412174, -0.8529067279576896, -1.5780281746587455, 1.4537655673015324, -0.008236590989043209, -0.13842284877707084, -0.1377548010807211, 0.3859210904730609, -0.30387177332638515, -0.35749772530400825, 0.36078224962561045, 0.3599337147564809]"
"[2.502425567920595, 0.6364077066967728, 1.1784862057943395, 0.4385892126897062, 0.554262902240366, 0.20739099945027878, 2.0313007432826873, -0.12038356381926482, 0.8436759301035761, 0.5116780610702387, 0.03257446238081654, 0.22170316631942708, -0.0016177720792101091, -0.7304388115232974, -0.40110396786312225, -0.3927429720435799, -0.34672313636328084, 0.850263546930719, -1.3434898681446847, 1.0279484768387641, -0.05054084773524217, 0.11752670764741745, 1.5396446046909953, 0.9409160507895401, 0.6245967765184989, 0.2762971407378902, -0.031020832160361722, -0.014205963605895546, 0.13757161655204975, -0.19122547795098524, 0.7396767389836204, -0.5042948312346793]","[0.5535126718239484, 0.029462822333784455, 0.12143962591091342, 0.3577379266371824, 1.97896986822964, -2.0145698661326183, -1.2302474301607131, 0.4326432868651442, -0.3148166422053674, -0.05277525267088422, -1.1497545018759292, 0.9489704079378144, -0.08832163888592255, -0.5163435783208764, -0.06106086022385604, -1.2030359484479607, -0.0681433823900493, 0.648549837918556, 0.3298373592582141, -0.19549506444990236, 0.3599832976545297, -0.253854341066256, 0.0009322646721976408, -0.19870414024233157, -0.8680286152416679, -0.5570586032295788, -0.3917518417012223, -0.15501938995867268, 0.3410926973323652, 0.6733902747268027, -0.39883383686861074, -0.3338450437110878]"
