image_embedding,caption_embedding
"[1.6128898958688769, -0.6768552870721706, 0.30651734295059496, -1.2097176168490686, -0.12087004350010468, 1.9229371304146308, 1.4036077534719957, -1.9700043299599534]","[-0.3897301228857742, -0.8964787772008173, -0.5936936450409129, 0.3418554750904936, 1.2758424735347282, 0.3180764543455911, 0.28574455091924605, -0.2532205680022719]"
"[-1.456588573871399, 0.3603351255928878, 2.5857499335898586, -0.019562531691197645, 1.8575020872611665, 0.6729072381112318, 0.7637775227576358, 0.7479053841903459]","[-4.1071161538891445, 0.4495319924216184, -0.5389489335509123, 0.08644459273695368, -0.06960802944234006, -0.10166036841642387, 0.18937523207760737, -0.040916964399247614]"
"[-1.0338254396390103, 3.7912161811386844, -0.9480962165852229, -0.3139863296206927, -2.260137881233107, -0.9339492379823138, 0.8009602954430969, 0.5316187408278612]","[-0.2034331901587161, 0.5174532513155515, 1.1536388332738605, 2.1422822812534217, -1.2305909533011044, -0.7502953655814915, -1.0034678232191927, -0.008202042682093605]"
"[1.8681731474313898, 3.2747800923936405, -0.541309343533163, 0.41464408474686104, 2.086409754322435, 1.8739329401146128, -0.6948397837311537, 0.5051284001150397]","[-0.11998793537113035, 1.9839667885767227, 0.8365375412523316, 0.8489403375853186, 0.7074920784306042, 0.33533856240046445, 0.6745226673912027, 0.3368827569174805]"
"[-0.03948302897013575, 0.3074831265260072, 0.13478648705485832, -2.9672610881373482, 0.2641187755988033, 1.5260316246185703, -1.7427231632431783, -1.187332030748004]","[3.168172063125683, -1.5106962086528568, 1.0745667040180695, 0.1769835601445684, 0.0518163554810147, 0.8862485817709513, -0.632619406758304, -0.9710596907146408]"
"[-2.1744045900962243, -1.1259038302760809, -3.065065754557108, -0.7667016052859639, 1.0774159971813648, -0.25404494354716695, 0.5002892690112478, -1.149443678490713]","[3.8387784246353016, 1.1117149243322295, -1.623072239352861, 0.1967524089691872, 0.41612763998903896, 0.005570880910003298, 0.31215500359870874, -0.7057173063788094]"
"[-0.6989983779335628, -0.5134499844077585, -1.239676371432229, -4.132811075421899, 1.0471960966373648, 1.7420292110353581, -0.030436561764093897, -0.9840114752788885]","[2.3749942680537117, -3.116944910415301, -0.45083651367845645, 0.5910811886319819, -0.37755213940230214, -0.3447459180283866, -0.29637504756960253, 0.14798727315621504]"
"[-0.4424311094224567, 1.4677533721379388, -0.6264310826464419, -3.2895589270950603, -0.9852010438562583, 1.1000560240023904, -1.9574159330477383, 0.20141741132094543]","[2.136739338476218, 0.8825053999653729, 1.6379757773291272, -1.7200639042477885, -0.7411984170009144, 1.416153192242166, 0.17478540500542672, 0.3909320379079343]"
"[3.482135679525283, 0.6105269891745364, -1.1903522251290939, 0.9573340434203674, 0.04227279373570039, -1.637471139682131, -0.5712537787717178, -0.31605226801100716]","[1.8030126902137307, -1.8225401105295236, 0.8862469235174529, -0.5236753803874861, 0.15249010432924862, 0.27803785132315006, -1.0474418048734295, 0.3291746053662781]"
"[-1.0366654594644387, -2.738799192810965, -1.754895638485525, 2.484826987636652, 0.8041712997331707, 0.17596529583656276, 0.6980154170627605, 0.24260827829037246]","[0.013443152346465691, -0.7219616149077224, 0.39529291022182117, -0.31009006838863595, -0.19710046057600258, 0.20089671511990403, 0.6318591232277455, -1.2020580144563975]"
"[0.8381987985066855, -2.1960662719764974, -0.4250709850704092, 0.24652170077087598, -0.5184138836397861, -0.3194311847801139, 1.5360190184388742, 1.8140705025834947]","[-5.481890818934186, 0.5837306945744389, -0.8071795754656625, -0.7790476529961363, 0.14825608429852857, 0.3124813521556681, -1.0794227378594379, 0.297345037776321]"
"[2.5024338896891933, 0.6364187644668989, 1.1784136523792779, 0.43750309968223294, 0.5550754265946168, 0.21257289672631835, 2.0300455355207623, -0.11642582721527839]","[0.5535126175704599, 0.029461762072507763, 0.1214752743456451, 0.3577089123230462, 1.9772561325591183, -2.0083536095036094, -1.2313702077793973, 0.42723937931448563]"
"[2.284446163270784, 2.9058625499001125, -2.035274248704484, 1.008275470559721, 0.6640802327047152, -0.36326847311186117, -1.5006254519158417, -0.20840868787072758]","[0.29315677493775605, 0.5679445599466979, 2.6843397527460944, -1.1321188939926132, -0.6145545324519072, 0.17992960512892256, 1.1197992982111553, -0.040346957649644244]"
"[-3.3666685901891675, 1.1325329303870717, 1.1129670056315246, 0.6673916876570297, 0.42091151842795427, -0.4968527540946372, 0.6910277125121251, 0.47937423089393727]","[2.063565603722469, -0.17776670680947626, 0.4715241463087998, -0.5627009366625105, -0.23975979809747847, -1.3017181628027128, -0.6808871607325087, 0.5868645913508772]"
"[-0.7677025748368256, -2.1661494196593045, 1.992616119698143, -1.0335731569587872, -0.9456514467915307, 1.0433127257624875, 0.1788563986174836, 1.0627077638519618]","[-2.7817312114550425, -1.1171892688628084, -1.5390188728866956, -0.6711743929675795, -0.7240658919479755, 0.6588932794152362, 0.764312072270226, -0.45611965705658997]"
"[1.8950313349779497, 3.310569290818652, 0.6616353812086204, 0.4264140456845127, 0.3439612382849018, 1.5179444883757345, -1.3072610354832401, 0.6164141803442686]","[-3.2476223234794968, 1.3388195218485004, 1.4341407956242882, -1.311600206067731, 1.8752894713435002, -0.1818469994807937, -0.7003566135309056, -0.960026090012753]"
"[-0.4196018838403452, -0.8414140261158979, -1.7256274996424343, 0.4981139871654445, 0.8529030439965896, -1.403626132148893, -1.9632305092689861, -1.8359287809617906]","[3.4487354186468884, 0.3443889756461063, 0.7195899034423949, -1.0409592679702682, -1.2538336860834627, 0.45808758578315634, -0.16014523512281884, 0.3845787469790392]"
"[-2.5730435192216596, 1.9298660937011576, 0.27440003972673865, -1.1176463645633028, 0.5042050786038286, 1.4977409487199111, 2.3140850749152784, 1.0627841174409125]","[-0.009051020028854188, 0.03478341957076482, 0.9435199079281233, 1.2340318488245432, -1.1055378131819389, -0.7745407941564365, 0.902909821126455, 0.13389375280940607]"
"[1.7443434689329869, 0.8203617118368528, 2.223630901301844, -0.222661663285098, -2.0234805824837263, -0.25238193374138385, 0.7675390262711852, -2.1028197654311978]","[4.008497545991061, 1.3830069096310131, -0.31813939167779803, -1.1876590118934982, -0.07563256404160656, -0.2954197656439364, -0.1167123448315201, -1.0198762167633566]"
"[3.3891020795409044, 0.11990509419943554, -1.5111353732176076, -1.724833228294625, 0.5372685537073121, -1.6269842763259716, -0.13160610074820314, 1.9072358949358634]","[-0.610185464216297, -0.31299896481332384, 0.13981251153547244, 0.05496804466360908, 0.7946636995335525, 0.21713480413374145, 2.1305696879899227, 0.3092636684526846]"
"[-0.03185938212249224, -0.06296371028769254, 2.877936316001809, 0.12414053031538438, 0.5888149245643416, -0.8625045695159705, -0.22025057695789949, 0.8510420179825396]","[0.2440818372612381, 0.9084044281902921, 0.05382606951422685, 0.815421593267062, -0.15358943566657296, 0.4257080547104456, 0.05433289262541843, -0.15157572462259566]"
"[-2.951885307988452, -0.9454393187216334, -2.375157966595396, 2.7375377145595152, 0.6153412854729615, 0.2762457051084645, -0.15863909157247852, -0.5324711878889432]","[-3.438412158660207, 1.1942711045318881, -0.21693118615243492, -1.4301041826815704, -0.6746021831573943, -0.20197635814789353, -0.5364489759635301, 1.3800646250085236]"
"[3.265641502432796, 0.5344228596042435, -0.8675322526389434, -1.5680518713924232, -0.1067105444772213, -0.3043359780604668, 1.7678417975399006, 0.44921545990220546]","[-0.2982661991075294, -0.5516557547612958, -0.05641149826183366, 0.08109746727126857, 1.3328706208221683, 0.4781403144836005, 1.9606344323393277, -0.09025947686157967]"
"[1.795331277826076, 3.0941725060780727, 1.6376930968497159, 0.7685584786897314, 0.2208423432740048, 1.377584496256035, -1.1696534970779446, 0.10133208048370335]","[-1.9894483368569165, 0.6800752996341005, 2.1802409934006226, -0.047649762428730855, 3.152517046576424, -0.4776953066773853, -0.517496731423279, -0.40140962323932716]"
"[-0.19616343191019578, 1.0220083435565106, -1.667787922361162, -0.001859635484716933, 0.5494619762451892, 2.4907096163923024, -0.8522410005989114, 0.0007267444852649185]","[2.1306132922457532, 1.7815198655494364, -1.1978346457137048, -1.3648515838822344, -0.34724895275867146, 0.2042372064168708, 0.30333007922178445, 1.0183473966023102]"
"[1.1544490602899273, 0.4009987454122391, -1.6526597126578133, 1.4719688022292683, 1.5663052840925853, 0.6505624523878848, -0.981176720827958, -0.5059032813814959]","[1.773855029485169, -0.7166859392268048, 0.9908167763060672, -1.3290067727542927, 1.011341718914822, -0.32704530156896694, -0.42362715556396463, -0.9434066617715754]"
"[-1.8206518050085578, 2.7687962152347785, -0.389000025681174, -1.4534944211435639, 0.7858692781572857, 0.4541835523351894, 0.37915885635245533, -0.501582322011064]","[4.067175435106896, 0.16076782708360562, 0.7498090299305865, -1.2710637782494814, -1.545192195441845, 0.8244737002969795, 0.18795404550551745, 0.7300361099047474]"
"[-2.88953292615516, 1.5026152550832348, 0.8608298675311079, 0.36416630322493637, 1.207445865717495, 0.16189764785466942, -1.9015027916088698, 0.3464705938158707]","[0.9001343964585053, 1.2492852698465453, 1.1765998136596771, -0.49011487978673524, -1.3345651733985906, 0.1904310239656707, -0.019876316749492445, 0.852703565635664]"
"[0.3078111965774825, -0.6089272912220767, 1.1795401015110922, -1.5833487732344913, -0.15848408981680479, -1.968749209586067, -1.177073989177613, -0.5173393573724399]","[2.5239283331284574, 1.8276745717305323, 0.09682100101764626, 0.08595403018565713, -0.25093405366032334, 0.33708288616976717, 0.4425260337984207, 1.432540172635833]"
"[-3.14299290406846, 1.4647850096884951, -2.0405921155963447, -0.2452143656862122, 0.8946237551345364, -1.3393286687038306, 0.9504935951467207, -0.1350799745761876]","[-0.03946857024214552, -1.7458745969481126, 0.2763599622127219, 0.5837532836187049, 0.38919039904656, 0.4356438146245422, -0.8644371263757451, 1.1382255499948961]"
"[0.31314205442858173, -2.418966562047178, -2.4606472099957792, 0.8419744348424704, -1.826292773772286, 1.4680317629516486, -2.0868803395361057, 1.6831352817852405]","[1.7587348358421562, 0.6363742846154895, -0.9991866739903912, -0.6836763400473072, 1.0017359552543572, -1.9833522199015836, -0.6238676009690128, -0.6304208057922314]"
"[-1.2136841183705862, 1.5313025803168654, 0.018466218561537386, -3.14094753110276, 0.36494606717577777, 0.944769019719647, -1.3040789920728624, -0.8263663386105911]","[1.0570808675305126, 0.5200967345678621, 0.022336709910066786, -0.3925877498686339, 0.5264394806929532, -2.1976819294896695, 0.2798703257544329, -1.134827704030371]"
"[1.2128996391659632, -3.3990509077123225, 1.833902106742992, 0.46955874989846375, 2.0943731769192726, -2.843629658280915, -0.8514046055088351, -0.31431830726001736]","[3.867356706683843, -0.05521452901673157, 0.7963586211008787, -1.0149863805387922, -1.414435202962514, 0.5475465841526521, 0.04815558358562814, 0.30027759409899907]"
"[-1.5036198484411483, -1.7451357985610016, -3.295652257443134, 0.695629389244257, 1.2447964127226665, 0.412194405576472, 0.7002832475497693, -0.6526280099724604]","[-4.248173067898979, 0.7467396079295114, -0.3794065914299761, -0.5034341269000758, 0.30839705318021365, 0.38926136402126094, -2.0304162315870027, 0.0865151828592973]"
"[-1.011045047499254, -2.7174441326286356, -1.9354344097577543, 3.2929460042588325, 0.35984623759865164, 0.12727295901134877, -0.8056572096280089, -1.1115492793406827]","[0.8644044909484756, 0.5897131608030148, 0.20300523242437668, -2.266585453541156, -1.2752171237628898, -0.13761366264788943, 0.0898476327500069, -0.6256286172791985]"
"[2.18661896772335, 3.5211839372676796, 0.6096929372401779, 1.2464572929444486, -0.24918835489749053, 1.1256376295901873, -1.4899200342647985, 0.33492819376564464]","[-0.6041662319733272, 0.4382892773819897, 2.739687550285899, 0.7504845296063367, 1.66236508911547, 0.7708706631008769, -1.6641421542773462, -0.912980476426153]"
"[-3.085679929276479, 1.5970339241631533, 1.223132934124778, -0.3836531074164206, 1.4769006664760516, -1.1338332995018552, 1.124287979043801, -0.8647915063071092]","[0.07593019944131758, -0.3594912768547125, 0.3822079751091959, 0.6368631960327423, 0.21853066109464817, -1.2418919787867475, -0.6503058881443797, 1.4383532379119646]"
"[-0.5613640913045193, -1.8999546400526786, 1.879227851846248, -1.9477841069369504, 1.341728868376751, -2.267014418053436, -1.3863669527341793, -1.5089621454052915]","[1.7169470418025015, 0.33221113754547504, -1.0845514503570912, 0.7544042431530661, -0.7810355491490061, 0.20781268431704453, 0.6324115722399273, -0.9046759873691712]"
"[0.9764686746220552, -1.2818678662782914, -3.3377963722338766, -1.8840452695219105, 0.3135112212730789, 1.2383423375513811, 1.9673462716629353, 0.7572921478751476]","[-1.9726140131745633, 0.013610468823023875, -1.916887214586345, 0.7408843651326116, 0.38984541542473894, 1.5771716922728887, 0.575211892270022, 0.9598118009088746]"
"[-3.7635963840362474, 1.191674950950563, 0.7818236157252902, 0.9158920884416936, 0.3565944311112268, 1.3735368926365017, -0.7054917416058305, -0.12266735848685952]","[1.1200993134619965, -2.4738652592029178, 0.49666316473782274, 1.215085675755413, -0.22191486542432645, -0.43496883296968947, -0.5490774696055938, 0.4150492015952505]"
"[-0.9265986835695567, 3.3060905581683566, 1.752958793386547, -0.13774613616543274, -0.8187852462259216, -0.5229568918104425, 1.213743433110907, 0.21867171398047322]","[0.39535812380929936, 0.7076825051661899, 1.82976141671571, 0.1241397983857571, -1.9706862138741001, -1.174129817348694, 0.3775540161175352, -0.04178382920093104]"
"[-1.5990152718441966, -0.5453700096782496, 2.110265481010034, -2.022400784832492, 1.9189729319342226, -1.5618030010611674, -1.7064081499717436, -1.0836419581625212]","[1.456747335016426, -0.39892055822737105, 0.324111597550324, -1.12785106658284, -0.9033534554759751, 0.6033812825752132, -0.17836589945879178, 1.1412967043575954]"
"[0.8576861627331167, -0.7962811318713771, 4.458437348606845, 0.503289617282797, -0.9858241213312109, 1.0381978899943631, -0.27148651450402533, -0.9179677819309403]","[-1.1394159511155322, -0.8015683230730702, -0.4740993972477671, 0.28073977984184145, 0.3704260191776734, -0.04047017120200478, 0.7565669753619497, -1.6020187216331694]"
"[-1.491948128693759, -1.0198698169722367, -2.6612506729519123, 0.6378771422766204, -1.1057644047469701, 0.5684777124484289, 0.32799981823873897, -1.4255289344320068]","[1.5768480137477907, -2.4791675834436266, -0.9634581448051487, 0.7844310831117958, 0.37605381484933237, 0.24811107862060816, -0.680989646508181, 1.2706387397121508]"
"[-1.2168839396608553, -2.0722814172198065, -0.7665017863991248, 0.016702676999610023, -0.25954833138104305, 1.1711754020393426, 0.9375000158047526, 2.6999197150851946]","[-4.619026085492583, -0.033196878886263985, -1.5986993318077494, -0.625018388953329, -0.4360441400382228, 0.37778615005533417, -0.6620527738144064, 0.9700287630454802]"
"[-2.475816744495057, -0.5483746129370756, 1.052337264727767, 1.3747637367060475, 0.1993112406905187, 1.1637734873700174, 0.798881218602316, -1.8592581805334727]","[0.2606765053727249, -1.8714403146323617, -0.2928874099485093, 0.33370848297308037, -0.9451845517272923, -0.9049151621152534, 0.4279505503402616, -0.5791335923887622]"
"[2.360272398591992, 2.506482111442616, -0.2667702829132626, 0.03540012962624872, -0.8701020391180425, 0.4181345902393866, -2.20871259400616, 0.23946746240387953]","[0.3062063585539217, 0.02082655716724545, 1.4706334112437471, -1.6551700886080662, 0.016862879265678605, -0.11877795740228703, 0.6543864639669378, 0.04921120145080179]"
"[-4.404081095146873, 1.4421541522280696, -0.5081084311017593, 0.33274965861922706, -0.6933876300577098, -0.6502120015752854, -0.17765755891791732, -0.8387681066752931]","[3.025148132352982, 0.8262704816359594, 0.34913099261333225, -1.331173506767352, -0.042206499123050786, -0.8002135706948221, -0.3987013854443824, -1.6880024264477103]"
"[3.386744377071824, 1.2891497079684595, 0.8593711574500745, 0.06385197699586079, -0.46746484896772145, -1.1808069788914324, 0.7046235034158277, -0.2224974231701045]","[3.220095159013708, 1.6779827585033635, -0.5975245737862717, -1.3512622880895786, 0.23355210438884952, -0.9434068090239639, -0.30271968095431045, -0.6803007345723232]"
"[-1.139341863252655, 0.3426111657457707, -0.5973783003104395, -3.3604440675757346, -0.4347239360504125, 1.8757843250406372, -2.136411224011655, -0.44115081145660556]","[-0.9468359097566971, 0.032438436766960774, 0.16641730065489116, -0.8045394675813942, -0.7639264692553522, -1.650472851052571, 1.3046716660404498, -0.4501984143844297]"
"[-0.11910673420712913, -2.380735962202751, 3.3848713732227154, -0.020189176323677942, -0.8213338144806903, -0.3294231808574358, 0.1455306007404025, 0.0374854034658997]","[-2.951713592233957, -1.08036438018574, -1.695117262657445, -0.8735122742417856, -0.3880779547904569, 0.6660214878666154, 0.7480311728099082, -0.021303091181591426]"
"[0.45400437555092643, -0.9534041299902029, -1.0204845619577356, 1.710544279113173, -1.2770364282036817, 0.8624207880219955, -0.7862855599124238, 0.999568829201701]","[1.1380781829844044, 1.5309807404245925, -1.0074615617100202, 1.198040069092265, 0.48015554699569785, 0.9589861647414151, 0.4795181614557292, 0.4800255049458792]"
"[1.7125777509675113, 3.044789517132012, 1.5807851004333642, 0.7437406577260424, 0.24996607465674772, 0.5907137048919586, -0.3882207706619941, 0.03396950847118453]","[-2.1460211067223556, 0.8911214644384711, 2.00550064692022, 0.24678973174341404, 3.2599999714594596, -0.6279291593453256, -0.36727386980281657, -0.4196394974870624]"
"[1.7848438615324838, -0.3000915326950742, 3.1318231190622057, 1.0556904413925974, -1.6755109109447441, -0.008901633530040599, 1.0000281879646788, -2.2134396069065683]","[2.228671736963171, -0.23798504220357963, 1.5005397849383195, -1.0483857557913734, -0.43442579533478076, -0.1448306784472222, 0.529412485662514, -1.3636084264221657]"
"[-1.0259601888178391, 1.36026460330491, -1.2709061211841661, 0.3584347560780661, -2.5986849879553593, -0.4414538844763516, 0.5466242014249054, -0.6612540292654824]","[-2.7661712666188634, -0.06016527390420957, 0.963650745437365, 0.5047959408671593, 0.38480203295802035, -0.5182384747430153, 1.365229274113192, -0.14627832433716506]"
"[-1.4439005748278533, -2.8297079852210554, -1.9528553140638742, 2.294512212552121, 0.46371637753677425, 0.44854997960496557, -0.7718491892636289, -1.5460285881979858]","[2.3112382504186684, -3.093057254433178, -0.6583826417896583, -0.20136235561024005, -0.13885472723812947, 0.09495620602805918, -0.9721239518360097, 0.30867792031754887]"
"[-2.247902045992611, 0.5058176223687324, -1.72849843733597, -1.0895301500657106, -0.7513129262406413, 0.657872832566865, -2.256200710231033, 0.8491625110144587]","[-1.6036979722213276, 1.4912655925403602, 2.0754807061376837, -0.6097600053103159, -0.9465677978466523, -0.024478567395500646, -0.7219759282173078, 1.0851437097991359]"
"[-0.38900115054713563, -0.44461171567012064, -0.526752287748061, -3.0250546351902288, -2.7937843410034127, 0.20148378352544416, 0.073803685984416, -2.6039482272677392]","[-2.1710692493919677, -0.43514061386975506, 0.45814748072929445, 0.9767089675018453, -0.7458585664062634, -1.1072906699376155, 1.5146934134566006, -0.703235727674765]"
"[-0.12947506530043876, -0.7592173172526514, 2.916806644731237, 1.2954688528083342, 0.911981723448321, -0.19376193952384874, -0.12018929135963367, 0.4207522080516128]","[-1.518025728152907, 1.2950081541184115, 0.2116739373347811, -1.1261809289773108, 0.2093496591220515, 0.13067876228207084, 0.29916879593170875, -0.5758988874653752]"
"[-1.4086416143745997, -1.2335416789400004, 0.4503585569191448, -0.7297690092007642, -0.6275946245384854, 0.01819559899327261, 1.0699690056471431, 3.653635966873585]","[-3.8012331967181896, -0.30040731224656925, -0.986589971666793, 0.11481355047376729, -0.5767622096749273, -0.5556331248982799, -0.44880993594404034, 0.17011611453857683]"
"[1.6917087622250362, 2.8881068402638523, 0.7395720809123095, -0.42965670574804976, -0.6458108977335411, -1.4691413517953547, 0.9260769496628272, 0.2647723374412767]","[1.8114462620381466, 0.1448176425003337, -0.052950388214621516, 0.6597908636325959, 0.40044322835096646, 1.4882934500757774, 0.4641778129139294, -0.6889345678973484]"
"[0.1495834878850367, 0.3105855181620458, -0.03874892171962683, -2.571303998585377, -1.9916921447158367, -0.637605012378008, -1.0252572078719067, -0.9495804911371337]","[-2.6934983190813306, 0.968137538096694, 1.5915828527623956, 1.4138623556845047, -0.7346638066345809, -1.0089026460458055, -0.6804831524392407, -0.6562950974683229]"
"[-1.7274911656466814, -3.1245583563855654, -1.1275482902124114, 2.897428056765397, 0.791293531133187, -0.20053607443367158, -0.06397710706202332, 0.3773981027418859]","[2.190005798617538, -3.2623537871396944, -0.5689265877076752, 0.23662284302855624, -0.47320823008845375, 0.5138846530433228, -0.7094942632248199, -0.124343475364453]"
"[-0.10825928115843529, -2.7764916677343305, -1.499836375916396, 0.3876767239624349, -0.07706696406842346, 0.5280208227605127, -1.3712205778440059, 2.5416251483728156]","[0.025868012995825265, -0.7266601881948014, -0.5320028540029227, 0.688390111434266, 0.46775756482003605, 0.739559389353747, -0.8180091810335088, 1.6002286029869803]"
"[-0.41438463646024004, 4.050686019577527, 0.01959025141618693, 0.8044205011434896, -2.238709824389453, -2.856421432697868, 1.6319261208130946, -0.5694652856582119]","[-0.26828771303625676, -0.1462418054057884, 1.7350351245471698, -0.13411028171226855, -0.38800288024862967, 0.12499127842407019, 0.25557430705333767, 0.44165602113853863]"
"[-0.5490906764634507, -0.6230886304595149, -1.930309333995894, -0.41534477626088656, 0.9743308858784586, 1.0947892751877422, 1.8584603085631528, -0.8064286780077027]","[3.631071105044582, 1.2541062481568261, -0.950626665332851, -0.259589453078628, 1.0647512297882105, -1.7652949565970955, 0.010484437727556419, 0.13036782084807194]"
"[3.1276240135504834, -0.2679218172318013, -1.4550330205647244, -0.8815273646781873, 0.5849798374136649, -1.9472632918105586, 0.6435868376046419, 0.5927138957608212]","[0.3949522572664688, 1.098583103205413, -1.4692173113116165, -0.3846726221032109, 1.5956631306555265, -0.7811563818370252, -0.5892056630009918, 0.7075176300788754]"
"[1.921510997589113, -0.023204169459277956, 1.0233351688236778, -0.28663038547672653, -0.43873476183743204, 2.6222413878014392, -0.38996735369222496, -1.4677377129660714]","[2.51058842254863, 2.783695858284967, -1.3355853696053344, -1.1179086539382055, 0.433883537076544, -0.6328160571884359, -0.026592950641664, -0.02373072235946764]"
"[1.462565061332046, -0.5319514651827184, 1.7299949232944, 0.0018685779070295638, -1.9463240130347221, 1.4335301811795331, 0.9025776757713474, -2.4126407267780463]","[1.9793135194402418, -0.04353141921327996, -0.06175566364408654, -1.336843941242323, 0.6434238576976277, -1.3640407078916037, -0.2858802365965631, -1.0230872489463412]"
"[2.918527638289982, -0.3332285881207106, 1.6749295179981096, 0.2853575852665598, -2.4809669162275, 0.00045362369997693243, 0.6318432897236164, -2.324853020640272]","[2.2060985001697606, -0.5165545903338215, 1.1719049486730033, -1.4186974961777272, -1.264397116085399, 0.5543997347282938, 0.3048267005544412, -0.9013662914320404]"
"[0.3171768229412234, -1.70664059996061, -2.45038052195432, 1.7468332347372701, 1.2465937069198416, 0.9286308981107623, 1.141633483180232, -1.9763458860106216]","[1.5059669712235422, -2.403045914072921, -0.6484721554060245, -0.10263824715323742, 0.9988349683701241, 0.4136744701373948, -0.32019500156580655, 0.4918825620887646]"
"[-2.042537636947858, 1.5227696887192856, 1.1016807791669725, 0.5674283659333276, 2.526584042852744, 2.115156343825004, -0.17069995759480364, 0.27962825283819986]","[-1.9351544657274486, 1.1882696536979946, 1.870133812001834, 0.46444293585925456, 2.672400286500874, -0.6614017555881918, -0.28544450712983965, -0.888725607904704]"
"[2.496529228317518, 0.06667693044438754, 0.8337117398056423, 0.3693454526599397, -3.0991479020476502, 0.220342407740252, -1.5270163458622004, -0.7442234745762366]","[3.0779061275483324, 1.8868736252033687, 0.19446450757608036, -0.588647481725978, -0.9662012663696039, 0.6535233871725249, 0.13213456214939548, 1.576483933220135]"
"[-4.0868239826357655, 1.0020561128792063, -0.7901315773319294, 1.495237555732867, -1.4108148403766647, -0.8728024706318414, 0.4313985462017463, -0.7960334257798167]","[2.9469472217832027, -2.7373021897465497, 0.4648051005091015, -0.15379938079769223, -0.6652487983043774, 0.06530779892973751, -1.009738338735917, 0.04279385150545125]"
"[-1.4183912785603117, -1.567313185832852, -1.9730684152736926, 1.382170753765282, -1.3898257008775972, 0.39936623735470045, -2.110626321920413, 0.7463592145434578]","[-3.0272709009366556, -0.2085199531609446, -0.8890041108502661, -1.1450130579627311, 0.1035187858265986, 0.9144579729750894, -0.5001936101623284, -0.16114529825165633]"
"[0.16098216534416565, -3.196094718898238, 0.08034873690089032, 3.5492398192053414, 1.4253462802835317, -0.11258556517992427, 0.3968911025233535, -0.6801792661891696]","[3.4963835636369462, -4.363142023071044, -0.15637543298127937, -0.06151450982814941, -0.26184887066864865, 0.4227932445211722, -0.7727053262819913, 0.12387513808881247]"
"[-0.6478065617647031, -2.181262685921427, 2.4801074965521686, -1.239645279368806, -1.3221479197706845, 0.8291893540572759, 0.0688791469066591, 0.9111845842189431]","[-2.6374523473513056, -0.5961644944997752, -1.6112495239942781, -0.4299683364013925, -0.3977229698881683, 0.5790639660095059, 0.688907156084843, -0.4027021590544232]"
"[1.6669323233489446, -0.412699391955543, 3.587767796640744, 0.9360009636436509, -1.950705952515243, 0.47169426460151975, 0.2602241434143414, -1.9962298750139922]","[-2.4017863009497162, -1.1828097170153593, 0.04043228586891175, -0.36448838525137334, 0.02580642215151132, 0.0642601692717383, 0.9591477915791935, -0.2481710037188387]"
"[-1.755523753133416, -2.2399322192220743, -0.23475944216304426, 2.4436346018103055, 0.28278291687896157, 0.8892103642215049, -0.2830991186494043, 0.06010514603799892]","[-1.1282977270419998, -0.639897559359107, 0.1634210427319513, -0.5600899790236664, 0.5313059580324055, 0.2841524617973883, -0.8417807124668912, -0.3387541629879106]"
"[-1.7924636105508986, 2.3597829861518744, 0.5650306917338744, -0.8382595514838537, -1.7444493059517066, -1.3864026906445983, -0.14248661529618475, 0.16768582084358827]","[-1.919536739601884, 1.5309227155970202, 0.7337670144124716, 2.496102876900116, -2.0230565317374682, -1.036003644514156, -0.38502214379762006, -0.08246115609858874]"
"[0.9482459729252789, -0.4541413053315846, 1.4401568117285448, 0.31827703540721286, 0.7196150921206372, -0.265606750558111, 1.4693455617293516, 1.0961655635036587]","[-0.016911185594036347, 1.05520208561121, 0.16338981902525826, 1.980253475410822, -0.7106630223485173, -0.6626524841630196, 0.36440336699629206, -0.7188623565953727]"
"[0.10269967522307787, 1.9584696819698981, -0.5800665262850365, -0.408082803655934, 0.6488428983582439, -1.2747439763571344, -0.08219125651290289, 0.2878497413044643]","[-0.35249621129542924, -0.8145360953773964, 0.5889806759905178, 0.8243500969153983, 2.426783645102985, -0.35128418212462986, 0.9195555211904294, 0.6148908332429591]"
"[-4.243278942528301, 1.5819396286018452, -0.965940642366221, 0.24588826228300795, -1.9051874394024617, -0.21261870770874966, -0.5425980913309392, -0.9013730104753515]","[1.094994814216591, -1.7395606912869626, 1.411924174738113, 0.09925768475816822, -0.9646653622125705, -0.7456410849961226, -0.09682593685993884, 0.9671681577817118]"
"[2.6760574151913987, 2.1998170664514736, 1.7520464930222233, 1.6921003816054858, -2.117429813981799, 0.38350230761865, -1.2939658615854666, -0.09716685578061221]","[2.041690551532331, 1.3291105281984876, 1.34015914419406, -0.9763430775097205, -0.8932444848977089, 0.6747327935083791, 0.22252480051475598, 0.9917697135105155]"
"[0.891353548236078, -2.9926865424789693, 3.1501929349961353, -0.48482500473987916, 1.0516142393815087, 0.5998917018870219, 1.744622910554628, 0.23521848737078543]","[-1.1686840427010556, -1.6083736144067777, -1.483529387437943, -0.8147011977053745, -0.9498080451972769, 0.1958069941982588, 0.38406022116596733, -0.4699465075861412]"
"[-1.432610201815589, -2.436955256586865, -1.6250717163205894, 3.2214392497751776, 0.18961801272204923, 0.04229076718923209, -0.9709375150499537, -0.2856616038994553]","[-4.506402193472944, 0.5368714595022347, -0.5831576286036871, -1.1818277345147286, 0.41723551560520267, 1.078769535178278, -1.7110224969353154, -0.5735360145056065]"
