image_embedding,reference_embedding
"[0.7575680911133394, 2.2283476929756305, 1.2214159383873746, -2.1973210532706737, 1.0545399757855298, -1.6939723326384055, -1.4154757182050606, -0.035376609486983825, -1.241011769094525, -0.31459326782901914, -1.1853869712612657, 0.650175050308951, -1.9282274241173747, 0.11379510051194652, 0.2514221538819129, 0.1282166918393451]","[0.4026903864732873, 0.5583844584588108, 1.7714848526618039, -1.815293766466398, 0.6773539884023646, 0.6307859245986057, 1.5076757566376233, -0.11790531806483337, -0.5719607398925509, -0.42582934624464003, 0.3545362238300238, 0.20919852028596717, -0.5701050345363525, 0.3202712217623049, -1.3197819589701782, 0.7622330245196054]"
"[-2.473340554689677, 1.3902705494759033, 0.07156676030899223, 0.9244867847791733, -0.7008964295550331, 0.7116143190606714, -0.6185575735509435, 0.4361849646699897, 0.32697446889496296, 1.542573869587727, -0.8647666638763403, -0.9985333608455806, 1.1897088611456932, 0.1977432991364293, 0.03403561198507849, 0.42812004004765564]","[0.7366702433831389, 0.5998162616699215, -1.5094118082745116, -0.8165238540823074, -0.9154491966238101, 0.8116455825620871, -0.1995395871633393, -0.5615669560936184, 1.6625414506537677, 0.42178474145472367, -0.0058099208044059235, -1.2463863457018776, 0.08499627418242056, 0.04809169359694227, -1.0282289547225567, -0.448995606201873]"
"[0.06827055420945899, -2.948661806832434, 1.843769123118495, -0.9469066875936885, 0.6697205697741652, 0.7430944348822475, -0.17531740501570853, 0.3149293286916605, -0.7748923865676327, -0.2184243681970166, -0.5095198492883826, -0.6313501836732465, 1.0677434093773412, -1.1328475972285075, 0.7408279985638553, 0.11934629433153286]","[0.5629887939519254, -0.9681940655442556, 0.42520778818241006, 0.39106267376565995, -0.4589612672790538, 0.28369150179962005, 1.4726703433942114, 0.5322953980987204, 0.988991234184091, -0.4024395097108101, -0.5028915290507242, 0.2717015495345077, 0.27332201818568985, 0.33095917134494396, -0.4165877670118189, 0.14757930448669654]"
"[1.1588035007225799, 0.5570075503142743, 2.7890355249218177, -0.693787356687887, 2.576591171173897, -0.9652170207013321, 0.310761724924489, -0.6588833018488882, -0.8432647251037914, 2.052003692716876, -1.1772482009989311, -1.368042265489759, -0.11315954720745637, 0.02129899998866037, -0.17142292308917817, -0.3524181118479148]","[-0.30745909082262124, -0.2589891753427143, 1.4596483880496458, -2.24113859322216, -0.04498534188269713, 0.5301979706079658, -1.5187371148725457, 0.40989112493351637, 1.8018604312482043, -0.8095030367228083, 0.5705163795445369, -0.840010562778065, -0.960962154320876, 0.5669917331228801, -0.7673745061183678, -0.22201780392335158]"
"[4.01992286064778, 1.7043781469846981, -0.5598715119148978, 0.529971028965823, 0.13852157678937044, 2.925607361333395, -1.5293735181220118, 1.2008048246853835, 1.085993407254833, -0.8989422021535459, 0.0871240479632217, 0.32020192368421535, -0.22994097372215813, -0.1305970398507693, -0.1145642811246988, 0.11084651852186081]","[-1.1528348770245436, 2.1765586025586092, 0.5154986406243621, 0.4228564537396879, -0.8003385330157429, 1.612162613729767, -0.4402851924285952, 0.00030492295703258903, -1.01026567893727, -0.5573242346155967, -0.6415056244788467, -0.10269240147906973, -0.7946573007856368, -0.05088391842200599, -0.11161398900096661, 0.5752579860692462]"
"[-2.385108765088599, 1.140331872702348, -2.7430320553019256, -1.7321249680091888, 1.0673085996337526, 1.2244585092018834, 1.6318642955085274, 0.7882835165070826, 0.4037322790026414, 0.14768021881576693, 0.46164024383625535, -1.3700068696547505, 0.2831472276977605, 0.5517824930781967, 1.4614290919263633, -0.20405307941946332]","[0.7868725148980932, -0.6672274353195943, 0.6752737161401393, 0.44862550654528016, 0.6015869819112882, 0.43201299691252537, -0.38295698438964954, 0.08454548078558777, 0.19598352668094593, -0.3918410330118297, 0.07683733631755339, -0.7241531684941868, -0.37936789125894327, -0.3034449648871794, 0.05300277016832921, -0.2773846978258573]"
"[0.07060876324691584, -2.5137386232363115, 2.3094795941246606, 2.2899687552789634, 2.1126370530136698, 1.103945754654126, 1.7253215469711227, -0.041031523443160176, -0.17501052204384399, -0.7065083704198436, -0.3245685233883105, 2.0082067039542633, 1.2533712039752372, 0.04449188297529683, 0.06357107612984761, -0.18537505526632747]","[0.40680384202403114, -0.4383091563238333, -0.9349523461744679, 0.11869487337537166, 0.450630462907096, 0.09116007007994309, -0.2770083693731383, 0.9455756972504846, -0.4257358465092282, -0.5619410030024422, 0.4950358506863844, 0.9144759747298109, -0.38299199185944616, -0.46219270467175294, 1.1106197497127126, -0.016561600024254528]"
"[1.7255085031796051, -0.3708945597334451, 0.34052588103814735, 2.107045007221312, 0.03514473140956718, -1.2724100944511, 0.5323027141350161, -0.22158340508221722, 2.693675064326217, -0.7362598289100912, -0.10788083741236514, 0.9250122162130333, 0.5533826668688646, 1.8667612184211513, 0.3381715813161129, -0.5627653001181294]","[-1.5003339043017816, 0.4935914044307421, -0.613860107765985, -1.176356593611895, 0.9166226988240079, -0.5802586336283906, -0.5915452067195287, -0.04552838051726254, -0.11129488360848024, -0.16177379084155527, 0.3418193431096717, 1.054376824728586, 1.6118201743941418, -0.03330384451096323, -0.30858920374576987, -0.5161270520737125]"
"[2.250661185360754, 0.8017170810491838, 1.1933484532507272, 0.3705258459612529, 0.4928068522838188, -0.37293869851620626, -0.6786461283678437, 0.46503163947377507, -1.8437558803872787, -0.4279218226789496, -0.16805557532987367, 0.30944418077116975, 0.6325142722231539, 0.3136560834344579, 1.1458467523987392, 0.10515436842822004]","[-0.7743424250999705, 0.4398252154822078, 0.46547553801030433, -0.18871069537346688, -1.6430408198199562, -0.9756696821584095, 0.46850598139674154, -0.6351924455624224, 0.7636059609777286, 0.029725213122797724, 1.002511847538707, 0.023835770007303907, -0.42610379562576706, 0.5222330144593053, 1.2162184938699638, 0.3476968304318747]"
"[-0.4073367204981391, -2.7329878386686004, 1.1030573208274954, -0.8122545028611415, 0.10897990048793336, -0.34647452490002584, -0.9607634145600991, 0.9854182544339573, -1.4736528141710112, 1.6390512118461824, -0.048423654879084836, 1.1266005819772962, -0.9149212959440474, -0.15662169265328613, 0.9205071791662282, -0.18853826613504385]","[-0.2194210769103082, -1.3657245671887532, 1.8764412556590937, 0.6342668284741934, 0.1316172250034679, -0.38506957047694734, -0.0033116629104634645, -0.4909011341964714, -0.5278395166585176, 0.41725421507115695, -0.02978967030694982, 0.6644434515079533, 0.4316672232261249, 0.24330871279148256, -0.02547941195506939, 0.0940387888619256]"
"[-2.7118571855509903, 1.5900803972605688, 0.7116988880780252, 1.4299433016420302, -3.4589337359292, 0.001515152001891983, -0.31603391574250106, 0.6625072754562181, -1.9681920300561002, 0.5163844974012756, -0.1283886821172391, -0.1867869958780346, -0.4820743745342849, -0.5379857745892462, -0.5369990212193123, 0.32724123796583804]","[0.8322209955094493, -1.0628855309621357, -0.3061822620663713, -1.4815581769956425, -0.9437560219035571, 0.1846551910191418, 0.4289893707388834, -0.6146046257194546, 0.4502433897560602, -0.7976957508109485, -0.016825683133560504, -0.4549049438409765, -0.008834712575923161, -0.7343938443128175, 1.1976534536506487, -0.5535341859043874]"
"[-1.5590417876252596, 1.8834715957704793, 1.7698329533881283, -0.6091964854331905, -3.231709559261032, -0.5183709148666191, -1.4876314401116004, -0.315509122328321, 1.17852159451247, 0.7115632640130959, 1.1223474471867914, 0.5400037121029654, -0.7159687966776249, 0.5230577837337965, -0.3594477131388106, -0.4990897462024827]","[1.6660853729175427, -0.7261682065873483, 0.13313820519231956, -1.1301727226391483, -1.0352780864603466, -1.566392957326208, 0.1928420271221829, 0.058791738079538754, -0.2874129942901732, -0.2704125173081655, -1.2418008860514764, -0.20245020337645897, 0.4810977103304904, 0.31247279069855444, 0.04584277398778669, 0.12383630746161248]"
"[-2.324074601610947, -0.8917241697938179, -1.2965851125547145, 1.4546162608898427, -0.009110209754706012, -1.0420643336730644, -1.744705395775471, -0.3242051097597906, 0.002946042463455737, 0.1292246010600299, -0.1437154171759976, -0.5347601921148575, -0.291679964263779, 0.6124185942714989, -0.8398915064956026, -0.25087441455975107]","[-1.9172325944190733, -1.9087949396220838, 1.335685593035266, -1.1088131418879983, -1.4987748545303816, 0.39798586301546, 0.6959316667792876, -0.07609235452738466, -0.9862798155120664, 0.5324898752581062, 0.18973587222633764, 0.4749593638237461, 0.5087501602978263, 0.047627087699694516, 0.3992466775339846, -0.35918634909716013]"
"[-1.282345815314268, -2.306306444648452, -2.4000260978051835, -0.7906561630584737, 0.4907151603347409, 0.20847499106000814, 0.13547580639475212, -2.930798431360307, -0.1974037049383931, 1.2161648666054288, -0.6925582018140932, 0.5390292791087065, -1.2232202954605984, 0.23014628183441557, -0.9178026358967972, -0.52806441482682]","[-0.08969688276108148, -0.6860888067235755, 0.32274295212916077, 1.4621743431292686, -0.6436142479785251, -0.18073440934348192, -1.4818440645121291, 0.6374383149730406, -0.08922804896059892, 0.924372434236042, -0.7485915663281173, 0.4755383158507426, -0.8003434246124768, 0.4163884012283914, 0.16325645061027255, -0.4480738986426585]"
"[0.35706472546532003, -1.7332447531310171, -0.11159953477042395, 0.11221685659499821, 0.19620578596668145, -1.1170094302968936, 0.5713164588923328, 1.8781097335306685, 0.3443777418185714, 0.1288020902264951, 0.6642200158628966, 1.5111061975855837, -0.6664119438333661, -0.20623922465765404, 0.7484921979968917, -0.6540829931663569]","[-0.6866290550538934, -0.930736952406625, -0.11711547740334628, 0.10465619433882736, 0.6821936294919552, -0.6513053085213214, 0.6087368735870237, -0.0626229838973629, -0.12799127969488672, -0.20871011240144544, 0.07857374848094599, 1.3533065771286978, -1.3599638653916837, 0.33714525324338673, 0.2654351004498174, 0.06387293292283887]"
"[-2.386829465279592, -0.8522334746801344, -2.2866643590707265, 1.3714680792950913, 0.6546779272139766, -0.7077933962564448, -0.3430630807696016, 0.8198908499946205, 0.22719120881484206, -0.5734428890080842, -0.8294955949221066, -0.5902040485533031, -0.9208423435476429, -0.8158304830076881, 0.2615805551411776, -1.6909643244014931]","[0.9880386676566503, 0.13712791603037772, -0.25515321009620373, -1.1727765029385129, 1.4315774985955245, 0.5118971036764411, -0.03992335817327514, -0.09219894374993698, -0.01342980422438764, -0.3890810120038229, -0.10400734894011927, -0.8056090402000652, 0.008899779942162468, -0.07380410764181314, 0.6277957750745108, -0.7218957304402466]"
"[-2.488600193237947, 0.8833097788986304, 0.4517466261595756, -1.433976239894108, 0.48826708488846443, 1.6152896151278135, 0.08217046135436415, 0.39519953796924717, 0.17893409166689925, -1.0887494099712525, 0.18805047893051258, 1.0079028943774435, 2.2420929967619254, 0.6403503176949886, -0.11514781140843812, -0.437331809448026]","[0.670779068521559, -1.0729656071181926, 0.6859037986486815, -0.1441987424543594, -0.9800965445200315, -0.17593336488351288, 0.5385864540259867, 0.26767422028825927, 0.02693209254665637, -1.1339240048751036, 0.8072690200736936, -1.387050450995577, 0.8050627085358308, 0.40434001814239856, -0.37399501228162435, 0.39007143859471405]"
"[0.4399307781168418, -2.3790915189145423, 1.0417822255395568, 1.2722335096968336, 1.488069934051185, -0.13142281135770878, -0.16400811477473645, 0.32787809442846316, 0.5625917676266396, -1.762405638723489, 1.1970538621762727, 0.624291290617528, 0.773866931672587, -1.3302987081342683, 1.4784883145780876, -1.4813333324212985]","[-2.249018567558042, -0.5286646773422331, -0.09398984131991507, 0.017415310430937494, 1.1851175141463004, 0.8122716304483305, 0.013455732355039954, 0.9129056302897396, 0.1909755356893771, -0.7670127916338145, -0.18554235727936055, 0.8017338100096847, -0.2455403927868677, 0.18259753968639705, 0.7289832118909795, 0.12892681772950532]"
"[-1.0946643875183433, -1.8266384984320871, 1.4518289013019972, 0.28881305130363133, 0.39817407600519145, -1.0281076401424372, -0.4257623111001882, 0.30433239942251844, -0.5658739133033958, -0.15251324380312387, -0.6930482124466029, 1.5506277115555624, -0.9966002606113998, -0.4944866077963554, -0.25795821420365816, 0.8050811303483527]","[-0.6280991995540548, -1.7834868236494807, 1.8919073694486404, -1.1774352109547646, 0.35461800705259106, -0.42129157634152, -0.7446673040007177, 0.39095948436304195, -1.2664410555766479, 0.7115387776650173, -0.8120344332859301, -0.10579735803896971, 1.2680142376049655, 0.484593199544228, -0.17213762639465605, -0.15195357580307153]"
"[3.1548749858848577, 0.4615750093092567, -0.7387887297735893, -0.061402106175141455, 0.26535953571952003, 3.2881166765362484, -0.9362849973758817, 0.5996539643306836, -0.8209032915949391, -0.6339307441466229, -0.2748953035535873, -0.22424226534461467, -1.3382269669373756, -0.4202604002858235, -1.02671631200522, 0.18936067875941817]","[0.1770903610468227, 2.111087987782502, 0.3360215781566844, 0.6390103472442139, -0.7802252721179381, 1.3641012011873415, -0.44319339903841976, -0.06054554847939914, -0.5318924633038755, -0.7369325992947007, -1.0723737162955727, 0.017979999156494966, 0.3164918094799583, -0.07881043114651519, 0.6403770852916079, -0.3914581978980624]"
"[0.9974961793693927, -0.34974770334766314, 1.0812359318914828, 0.3162370074486314, -0.3797101997626302, -0.38923322439523317, 1.8699575818070076, 1.1824042596645459, 2.4174755917976474, -0.43427156332751876, -0.6916831400041419, 0.6081208405147004, 1.76045111047805, -0.17800064954666625, -0.813945845854965, 1.0830722417519796]","[-1.4108827349444615, 0.3073158495264187, -0.7687990194468024, -0.2787656422961958, -0.12788909510672036, -0.4539202987840321, -0.3026359335435982, -0.67397815894687, 0.1596886926338687, -0.8224961823804463, 0.066509020096103, -0.08102093027578187, 0.5990314902705678, -1.0559069093006976, 0.03397417302512715, -0.44343894820099655]"
"[-1.9791523930704658, -0.14113781025910987, 0.14329197557146933, 1.398197031993271, -0.6013012544984239, 0.062013493428381715, -0.9953140565216315, -0.7711073501525312, 0.4023444539334571, 0.34121590228439835, 1.1166402407437932, 0.6339146024160762, -1.2846231656299338, -1.3694930721595797, -0.34360601887601716, 0.5586319266970957]","[-1.1966080781293194, -1.1512178938861983, -0.4545407864183969, -0.3833553609947646, -0.9413397351739712, -0.03961184654763918, -0.5712785426048036, -0.10356884953623927, -1.2115621854539784, 1.5059214498360507, -0.2471739628672223, -0.42457551370359947, 0.5706125499129755, -0.6224131728505937, -0.5056909552559292, 0.47515720053953286]"
"[1.093102239192889, -0.35367653141671274, -0.847005936339335, -0.025466503324863762, -2.2966281612803265, -0.7020659034199325, 0.030226851538908882, 1.9781934519182212, 1.2638658404210368, -0.2712888551443739, -0.9576792362008816, 1.625837313371682, 1.1819634295860828, -0.061247978336246074, -0.5353892266145538, -0.5250378139277374]","[-0.8965244131040827, -0.015725247332955633, -0.6999231729992739, 0.22191194845777037, 0.14720751880430985, -0.8239782752217479, 0.23398019173914775, -0.6740194783386596, -1.202279617094035, -0.4679120391800756, -0.17446214490791473, -0.5729375390729216, -0.2182999893123126, 0.22337976964671, 0.6703970336189687, -0.4710848733170732]"
"[-0.5776945408730051, 1.8351612513516649, 2.008862503468073, -0.5584940332339261, 0.3530268448699681, 0.5543371135157706, 0.8612025428025317, 0.12677805081887816, -1.9076250779291535, 2.486295518863127, -0.8956676998082178, 0.7901950918787172, 1.3665908443314623, -0.728317728585777, -0.0248100694438694, -1.383701573001671]","[-1.1950526964207406, -0.11546898940066562, 0.6064256750716892, -1.8322846296015207, -1.73007797791366, -0.3029255134728031, 1.4110461944452553, 0.34053379002013034, 1.5321715496691806, -0.46604938914651284, -0.028404473405023303, -0.7185400891440403, -0.12749037416434603, 0.47980352326887715, -0.2717401339887212, -0.17723922901199402]"
"[1.867741339028929, 2.3301508689405823, 0.1940611113415018, -0.6295544742924752, 1.6928379671236669, 1.9397548157244637, -2.9471075329192993, 0.6876431742953356, 1.141848891781536, -0.24502790664998259, -0.68198759486622, 0.41192032677572715, -0.937339093760744, 0.41662215972306277, -0.7168857149962276, -0.16000858341455002]","[-0.4169558192111557, 1.4751433446659077, 2.6797035009667276, -0.5450427154003027, -0.5331929426912767, 0.6453602143334717, -0.5611428473418731, 0.20196838166715908, -1.0800831035947411, -0.40713808130093304, -0.8528454954379402, -0.1415797211501256, -0.5689175548986158, -0.611394177406015, -0.6091243700234995, 0.7745868677186744]"
"[-0.674877680328678, -1.6848968047331039, 0.22054942404651331, 0.7931060605010187, 1.029157260861247, -0.7467772547445728, -0.852153091682229, -1.1973340090038476, -0.5389890938140959, 0.6674611184004532, 0.5305541117638578, -0.3410902794636753, -0.3967311913170164, -1.7092252918821016, -0.1807444267176472, 1.2574292080673088]","[1.1859192686194329, -0.27991144948622887, -1.7216073914524586, -0.8763517001038144, 0.13699259058073374, 0.06912360990406802, 0.7603064623091731, 0.4488285730233485, -0.9335700837438237, 1.2804424562554664, -0.18296237353335604, -0.066017093279564, -0.601433899382677, -0.08115540865953569, -0.3198822599533756, 0.21717081115399947]"
"[0.9282854855871997, -0.23527431585025968, 0.25376698770866873, -0.25638791071978617, -0.6379250213452679, -0.0032640507513713264, -0.17643588878314365, 1.859865837378932, 0.6872396461159843, 0.5598172486178098, -1.6924298571235525, 0.9852966988230245, 0.21212378546800162, -0.20952977426146993, 2.539523221110727, 0.3380695195498312]","[-0.44225694939483967, 0.11087011414596737, 0.5248828831818042, 0.17682498510461078, 0.5262087160167889, 0.26259366146671503, -0.12107647742795684, -1.8051712612104127, 0.32698086620363115, 0.18299091301183606, -0.06778085401223687, 0.4534356488282195, -0.0003429772672228241, 0.030635426065007115, -0.05366543069176917, 0.08122990592680197]"
"[-2.6828557486639966, 0.9412564887801123, -2.217104202505979, -0.44095273936507157, 1.4175295832881605, 1.900358811835077, 1.1938611696227184, 0.7274301839124233, 0.07010182578008461, 1.0864696755165495, 0.9786261261848183, -2.0289901205965752, 0.0037933654767233374, 0.9258059520468241, 1.2445347582957451, 0.3636081204377373]","[-1.3162838831229136, -1.444809968459378, -0.3394372129110094, 0.3363673641139503, -0.8156981674155751, 0.5176123038878544, -0.6245488732296771, 0.030830199060908236, -0.4808460411861127, 0.07546072145374833, 1.0247368890399917, -0.28956214824844206, -0.28334536629587953, 0.035119440070543906, 0.34717409603013744, -0.6411757641107025]"
"[1.9014371819283082, -2.032744649738039, 0.1741782239676546, -2.6052454671550773, -1.5182834626779753, -0.24867024255775672, 0.2343753563479168, 1.710240735443572, 0.04598723470835564, 1.051377487831657, 0.5519933588651574, -1.0249283399942861, -0.0341600870272011, 0.217808692622424, -0.835923076754471, -0.19324327430341665]","[-0.3308958712207144, -1.1706876019760535, 1.6682360437517854, 1.9957763704143032, -0.5507508187940261, -0.21450018410324875, 0.8474161601684899, -0.7273170241358469, 0.219186072533809, -0.22575451786780396, 0.47014664117888305, 0.23475520706953606, 0.5517371580892922, 0.2755984672663295, -0.26660589622527464, -0.5983763315446449]"
"[2.3023930977432774, -0.8107717507236583, -0.5975150776814626, -1.0198505367506439, -1.9198136640207795, -0.10890683760839907, 0.47729019371944315, 0.14851796421660143, -0.3100083851041508, -0.08400787164742604, -1.1007501339371595, -0.7838489633996159, 1.2342977028556807, 0.9065935048813238, 0.41731903932857733, -0.44470411485590966]","[1.3688559502285458, -0.13791815872889449, -0.5674124031688852, 2.7094522802410617, -0.38744085407025386, -0.356632620199766, -0.03979982302441289, -0.4292977853585968, -0.7193124317816589, 0.09063445329198978, 0.2746853825306037, -0.7207833036328494, -0.010820703668144235, 0.026330668247888857, -0.4928381610209098, -0.10863274849427447]"
"[-1.158283167021379, -1.0345730964975752, 1.7901378612541086, 1.0609391948695897, 1.4641120903213694, 0.662042077511748, 0.524901135256065, -0.42425420605465064, 0.7830588410464077, -0.4946864182296673, 0.5358188850715052, 0.8436514236669064, 1.01518600659124, -1.6646027158381094, -0.9827319470754872, 0.27325729621928196]","[-0.13285441789397273, -0.41716474078263094, -1.30180034958396, 0.15149047535640447, 0.03134878470540459, 0.4233992011876073, -0.6668017385402903, 0.8610432185445506, 0.1851873170878595, -0.2504368917961226, 0.9094186392277935, 1.5234933777223005, 0.5870031571104894, -1.280812810171155, -0.08450154897350559, 0.44539986402548076]"
"[1.7353083555409317, 0.38659992371571256, 2.5840931092455492, 0.9258876535936823, 1.0216506273864865, -0.4483563635257149, 3.2433701057755515, 2.160541775147164, 0.7566042866712269, 0.08907829019309378, 0.27618090986676186, -1.020897805688031, -1.5276538967105073, -1.6014292902483298, 0.7291732654251143, 0.9966208480525073]","[1.8813400002938239, 0.8241368579701662, -0.9391501680369063, 1.2999594448460339, 0.7627327836611324, -0.07068518297871636, -0.30642032716992484, -0.4198801929273987, 0.23486987461011835, -0.46143279356957473, -0.2563707605824912, 0.8193754010720828, 0.016010387180533384, -0.9871470650863221, 0.4077769649585708, 0.06259695498781753]"
"[-0.03260317576541242, 2.132581014738856, 0.5898942216893954, -0.8682479034698637, 1.66191234498689, -1.3305250684560879, -1.1116526866453689, -0.845433353979995, -0.292186554870877, 0.5049103194973925, -0.49132978854119763, -0.7963690952404011, 0.3989671170841947, 0.12344780496737473, -0.03084441207210512, 0.28502952563980183]","[-1.6957621948437278, -0.174169222726397, -0.03002146880852634, -0.5920642123687408, -1.0169679971303263, -0.8401764541929706, -0.6003234559533741, 0.6496411701941361, 0.6673594068216295, 0.5086071955429939, 1.1768438218066515, -0.11679942534881374, -0.7814445990097412, 0.6031121876318201, 1.4256080722491424, 0.6567536276023135]"
"[-0.7630946695387056, -1.679132666122836, 2.1214864122455337, 1.158833032679351, 2.461245690904327, 1.1194358833115443, 1.118725186325927, -0.3758324355283407, 1.8205388948556878, 0.6619315088101334, 0.7966056295555205, 1.1514181418287768, 1.196003576387657, -1.9236915266866035, -0.41784507579140556, 0.7564240716766285]","[-0.2033274543276499, -0.40240225403167895, -1.2201198446983528, 0.3930263867540002, -0.14677014578865188, 0.5645654675096323, -0.6864068585055498, 0.6960242519898722, 0.16090394180810202, -0.31595643790911826, 0.7604379069857987, 1.5908946776846333, 0.6243040010905504, -1.039875978934216, -0.5340655153991702, 0.6643312839838938]"
"[-1.9368969837263692, 0.8582839930731885, 0.5222407461550057, 0.8355955536863034, -2.410008527274645, 0.9882394089226493, 0.5600380673360625, 0.004434203957155714, -1.6201642503730918, 0.8371227951204863, 0.8603274019263805, 1.1727735784228308, 0.44850930474153844, -0.9783191341741317, -0.35757253532090405, -0.41117512666622946]","[-1.4234926269819639, -0.33349054210826, -1.3492239371337797, -0.8971913687299595, -0.9006078919804614, 0.7275784455241617, 0.27907984990395956, 0.10166659117883477, -0.44534129778968706, -0.31897211769185096, 0.05719365320272027, -0.267399230332551, 0.5028304813548716, -0.7492700093947829, -0.4934847449857399, -0.04312425112672093]"
"[-0.4891923501030014, -2.4699980925122316, 0.22246721758674118, -1.422803419284517, 1.8657822588753041, 0.31620920950347775, -2.2843483305246624, -0.7278896761343074, -0.8018640967460916, 0.9870201732825904, 1.3600333806371243, -2.021797192235106, 0.2609603072689906, -0.1022547914534403, -0.09082816429872081, -0.6392320765659404]","[-0.2469286541390089, -1.2174492684085871, 0.29221918911484784, 1.7366924050228543, 0.79824847254497, 0.7979908706606424, -0.1138256244877136, 0.7291849012865383, 0.6672716823145104, 0.7532828516428146, 0.18312020282707056, 0.021419350819155917, 0.2636535701865954, 0.6010166791032495, -0.6448498416867519, -0.16106209549615805]"
"[1.1556437364909486, 1.2969558338357252, 0.7824042647449102, -0.031418875600955486, 0.926852665731147, -2.2791774306738057, -2.8588750635679916, 0.12747704503441012, -0.0046495035841549, -0.4993499608393826, -0.5503044683605448, 0.342970750856388, -0.585657826048952, 1.06340809623149, 1.2338664413599474, -0.08555901258308095]","[-2.311785175733052, 0.1069632087787948, 1.0228039295388174, 0.1340691442796581, 0.26110699077107735, 0.13661285101415796, -1.7243744577523141, -0.6703672611397526, -0.012373198686538155, 0.5249494092228432, -0.4712141469606915, 0.17025749579513424, -1.039891195899239, -0.4328052000797374, 0.49203284027359656, 0.07246068924002379]"
"[-1.2565009415065602, 0.5689501511186493, 0.7568400977762156, 1.444133996968486, 0.5945687902189483, 0.3348837262741447, -1.741033286455301, 0.09671834983277933, 0.6172392892964409, 3.43568598993609, 0.9904631726735157, 1.5634142240100588, -1.2886240483467195, -0.24003099354015334, 0.2794584672274541, -0.4165744180041089]","[0.42788341395076906, 0.17705336623043652, -1.071858392695303, -1.2317639216653713, 0.3388722942786875, -0.6319325098197464, 0.7743055178051702, 0.6987119245238018, -0.08224802970309285, 1.5211656004585008, -0.3599493763411606, -0.06137125495254602, 0.5384396366629155, 1.0316072047447937, 0.06312090093289362, 0.17140059494121715]"
"[-1.2021368082551878, -1.0084706095590183, 0.13608490856339042, 1.2984005932159317, 1.6553033917884288, -0.5157755631408901, 0.42422531750983533, 2.1042974734631223, -0.5652592420514367, -0.0010537930236222837, 0.5362801092339163, 1.6589290144212339, 0.05702486445847532, -1.9434297616053586, 1.0622679675813966, -0.6339394634848224]","[-0.9488600530071984, -1.2771354344684487, 0.15165746705484898, -0.9449176843388479, 1.1974219301073858, 0.7121778633738861, 0.3132080949114981, 1.0432504448096043, -0.7557012569735163, -0.8507819377289517, 0.45033547111771305, 0.10175899751367391, -0.4775389133405536, -0.1602672649554042, 0.11472803825043444, 0.22100047846993226]"
"[3.3986614045234056, -1.3726972010499552, -0.10772847977080947, -0.011805936975450978, -0.7949697354312982, -0.12796060460781034, 0.3536225321296642, 1.768534145276321, 1.1064415573643744, 1.4881465834348286, -0.01668741675981836, 1.0567404919019912, -0.5112801015349436, 0.10137393861114029, 0.011302533666401446, 0.6359035278266425]","[-0.14453804182603497, 1.3135676003912324, 0.04538929298576916, 0.5853754305471817, 0.4495733406941373, -0.2747709952485158, 0.056289623435538276, -0.7748449145923144, -1.590096989427372, 0.3242639900204685, -0.11118393354713171, -0.3305262557789703, -1.3339124873109627, -0.39577539367093123, -1.0349983601176462, 0.1263702858930785]"
"[0.669212678247843, -2.116188734629491, 2.2424771713186438, -0.7072684747427931, 0.08878641581374681, 3.0073427532954224, 0.201568156432771, -1.0237944470946347, -1.0024347506960902, 0.5904007476151157, 0.6057987061257852, -0.058531323833145535, -0.6562499620261268, 1.3975843336766742, -0.021709421829883137, 0.6113638252791644]","[-0.6008974742282756, -0.09334959669030869, 0.2202292195760475, 0.3462287726704701, -2.0121487719957614, 0.9493277290329296, 0.2547695871744549, -0.24389157238080567, -0.0221922639658433, -0.3822075894126106, -0.343633007124111, -0.30982661534923717, 1.1567910041715095, 0.20195142131030508, 0.0010018235312387296, 0.305369097085828]"
"[-0.6639290310875082, 2.169039949139192, 0.7579705710722393, -2.0510205868593223, 2.1517115690795396, -1.2357739942741481, -0.2948566280546135, -1.2475926676160778, -0.6193737078084337, -0.021230748085629365, -0.361289794478984, 0.1098239627599086, -0.8498039913363258, -0.7610051135751308, 0.08015519889529003, 0.1899961761380833]","[1.5930258011193388, -0.46980742982048285, 1.918538856622432, -0.6182575693869193, 0.18169901506416922, -1.30356614587879, -0.19392770026056788, 0.4792188320724544, -0.24904973734969618, 0.5826773580352803, -0.6077866457332181, 0.20017915152789423, -0.8482552951427285, -0.21925520839668058, -0.6998073257989637, 0.4269056364896619]"
"[-1.660361866909716, 1.9932944193737558, -1.5828182169345677, -0.670380915218626, 2.767119676031939, -0.906884797278665, 0.041221081749513666, 0.40108439418659014, -0.18742451388989875, 1.4156956464236559, 1.203910632555936, -0.1513162816350027, -1.027123066438594, -0.16510470096654795, 0.5755873093522403, 0.7715380559024507]","[1.082361603644506, 0.3822927472242891, 0.17538620555602874, -1.6118006104615823, 1.2398581036722354, -0.23838912012673047, 0.20296918801643576, 0.6987435130374918, 0.11055036919592247, 0.6493027760742505, -0.25693133797354634, -0.10445566615393344, 0.807210001531736, 0.6057492071848295, 0.33436688732857617, 0.650407554744892]"
