image_embedding,reference_embedding
"[0.8999167657371412, -3.9734406434512466, 2.2140313209978983, -0.2133108807456892, 0.5234810886113338, 0.886705649279388, 1.476859481658945, -0.7238782275751799, -1.3094619475966052, 1.3452737997221471, -1.0412604319512948, 0.2428199625186328, -0.7803486578588285, 1.903954468046563, -1.0723351460905606, -0.4312257656272539, -0.07703240217281117, -0.05310873482699755, 0.989464802932097, -0.7962285555807797, 1.4771508778060125, 0.009634152923205151, 0.34210382882861295, 0.22511385098864534, -0.0907596350692287, 0.15893964375690725, 0.4754000675049457, 0.10045187519671116, 0.4279590728898182, -0.3674071190193341, 0.38897619207132755, 0.846959281811351, -0.3261557919318858, -0.6796324029585884, -1.0271501575356536, 0.7933753505416137, 0.24846065769600217, -0.11145998357774836, -0.17295920010982596, 0.4556922540558378, -0.015420759878996812, 0.6107744160351688, -0.3585092843257949, -0.26052757322275, -1.0097741824152504, -0.04077139340539312, -0.13286264163807404, -0.5103296832765964, 0.11676493517889261, 0.4626731256172566, -0.1546869388198973, -0.21733033410952718, -0.3968917107526929, 0.0859599053789535, 0.12263856934320601, 0.2308212177044991, -0.4415737262729436, 0.3899724097703597, 0.17397521525762918, 0.48699052470873233, -0.003187850655868508, 0.6570103748032271, 0.40292452394899303, -0.10190200769552175]","[1.1871535919846734, -0.5925734847236365, 0.3704481930870071, 1.2702182727265787, 0.5722759425133465, -0.5062667461773364, -0.0799798650470111, 0.19003649976209527, -0.5673159874417615, -0.30932122201824125, 0.17580322707791377, 1.1768015092506883, 0.019775794670008225, -0.121565949171491, -0.007427410258400335, 0.4372588716771744, -0.5471704987871062, 0.004395791406796773, 0.4640740792282309, -0.10124101061882838, -0.2370023235501234, -0.6694959430439189, 0.6762824468359943, 0.003284329886515178, 0.05295265191754876, -0.2019798305267617, -0.1405110790385606, 0.5198343460368345, 0.7040035086740827, -0.4608204511744327, 0.030799427211113513, 0.006600507671957441, -0.0426171897300871, 0.6239202999589144, 0.07689050971223833, 0.22683701296014813, 0.17616430020152934, -0.4952905988352432, 0.0715253039085622, -0.07013350245016121, -0.0514324050360126, -0.16665796102614577, -0.13934205974083938, -0.30643848657716233, 0.041604234386949344, -0.3886085328933528, 0.2452520142993328, -0.020331044089787195, -0.672625283692012, -0.12496286055921874, 0.41682660044906705, -0.6424465507837122, 0.22568457861652946, -0.045316885065742656, -0.042410342650921196, 0.382989581320843, -0.16828850928285274, 0.05102893532925755, -0.1106879351335354, -0.1204217140806038, 0.05894932862186779, 0.3196836747289784, 0.42840854977745474, 0.12344608440409958]"
"[0.46336648684711634, -1.5368303165851305, -0.4873193736868273, -1.380395144848249, -1.1489021018820662, -1.0555289767628337, 0.8818014637734881, 1.4925894700756668, 2.037703022030202, 0.5907663492848738, -0.2374561088526209, 0.05206507782322505, -0.4066090239171506, -0.4377822571399202, -1.1213951266661824, -1.7355056199134014, 0.43482413260680675, 0.023460935338427327, 1.146983549417887, -0.6031251318819175, 0.324856904504134, -0.8874340243621202, 0.9444122085559313, 0.6347948830733704, 0.1400747876912829, -0.2762902976412557, 0.7788107074154442, -0.27007435251991313, 1.1195614319232299, -0.03721836815579151, 0.7510572439274552, -0.23594118364174854, -0.9180988402487823, -0.1523283592974241, 0.02955428121601773, -0.3169675486843956, 0.04865771838875645, 0.5173664526805387, 0.7379416944304984, -0.8244580113099264, -0.3229908326281896, -0.36992253001597586, -0.34718379109510145, -1.3835340843282036, 0.31044326569889563, 0.6830837129423596, 0.03544626382254762, 0.08618682165916271, 0.268029273149889, 0.3187914864471813, 0.03212285432286756, -0.17545275510776642, 0.7899580591789009, 0.7894984358598262, 0.3410986869019924, -0.10278680593383371, 0.9000257587795292, 0.09483375131627822, -0.46493227742429777, -0.0933084537514394, -0.3373834177068784, -0.3988301852185357, -0.4064905501797011, -0.8274496286862772]","[1.7125390009109143, 0.006530002193697753, 0.0010878062137934788, 0.48731025141162043, 1.4970361799108862, -1.3466500199974132, -0.4925682256236269, 0.7819000140019673, -0.6724143568203403, -1.1995886241848805, -0.06685422655288183, 0.334688719397142, -0.7963630661749513, 0.44658567457252446, 0.30910394495242766, -0.7055082982051565, -0.19631037578049784, -0.19046412487627698, -0.40959267604009025, -0.18951149035625206, 0.4963303540471493, -0.40048526548818403, 0.31179027762411027, 0.6219770575566502, -0.6776553296671478, -0.42123451263155554, 0.7868679283162456, 0.49646368760327225, -0.40236454608166866, 0.011160865481691306, -0.44665246025837163, 0.09262534637110013, 0.6509985491918107, -0.575871790946724, 0.5051274224740545, 0.019137060640458205, -0.29776343480386713, -0.2249014175394209, 0.04051769350433188, -0.15067495629874023, -0.36147904759123056, -0.34400333983400755, 0.4410942819137079, -0.5494477521240905, 0.46414133238860583, 0.6802822187743695, -0.371016229895487, 0.3378218447374959, -0.11242263361339529, -0.21500091178629588, 0.03073009256159933, 0.42229024013703065, 0.11949275460959967, -0.5975888917594602, -0.3546958847537767, 0.048832386334253436, 0.1237736732446264, -0.3080025372636111, 0.30366219740599615, 0.0639370426371972, -0.07899194013756769, 0.128437076082262, -0.34692036507294405, 0.03687913982356738]"
"[1.5702214492117101, 1.350227194354944, 0.4317650979215, 1.2336552057056385, 0.9101262595401586, -0.9492746161417699, -0.8844188255659245, -1.8271468921894936, 0.17418453093741057, 0.022152077474801933, 0.48204112424572115, 1.2811915192498375, 2.012319009527045, 1.0884318972041274, -0.24650864071527212, 0.24694459525972334, -0.22005477370531992, -0.18064994978256235, 0.2276766770623772, -0.9564495818661234, -0.8147968777162683, -1.2665285462793419, -0.40358196618567904, 0.35232907468890645, 0.22881043616334595, 0.42413784502829055, 0.5042795132750931, 1.1520190342464767, 0.3682763996839465, -0.044685192673873206, 0.216472140151168, -0.9596682089665592, 1.0399903591124242, -1.3723842472870504, -0.04837774369159392, -0.3308119731800488, -0.1736783880770226, -0.8292955742279402, 0.16371232877744646, 0.07745896012099428, 0.284311665377976, -0.6881521864140022, 0.5058212655496152, -0.4847956680927788, 0.21785527599176743, 0.12798668700579932, 0.6953973112673009, -0.40410297658988165, 1.0441393933160514, -0.22089917554367308, -0.5407437161167229, -0.19405696532805056, 0.3806265046091197, -0.8483830392201908, 0.22210555925397107, -1.304633532775219, -0.5437054564883825, -0.38816949163962894, -0.09766202325431972, -0.5272352497777587, -0.5667324092679394, 0.5024551115195183, -0.1273458364930976, -0.16590050306727372]","[0.6895178623745831, 1.751252248261927, -0.4210507835020294, 0.01367612165385645, -0.5220433385991418, -0.39426892711461453, -0.2952452393826216, 1.2259826549266284, 0.452168589563669, 0.5556835010208552, -0.12373620621175291, -0.36316751400092245, -0.10792182554003085, 0.5860677414754027, 0.1666742107289749, 0.17295951571442073, -0.6416508310513533, -0.041276487148417536, -0.08108756316320463, -0.12022029081614034, -0.2884424970982397, -0.3575382947027905, 0.5114358759278211, 0.13914823306298635, -0.13480828293467745, 0.2917586500224621, 0.29893721283041896, 0.3628065408487637, -0.11058087454820985, 0.2551660647143198, -0.052842590055086, -0.05240207302415773, 0.09004702769477327, 0.047257978003657025, -0.2606664805191691, -0.14098616725903812, 0.14606467060885928, 0.09708210161778309, 0.05592821070164735, -0.261627086865222, -0.36630249139476667, 0.05346949372245207, -0.005130559441807173, 0.1919259705869573, 0.12394702215830718, 0.3622497624445503, -0.043562963977751605, -0.0459880233451451, 0.1860525274757151, -0.044823381295776905, 0.27581601350789064, -0.19967181679859466, 0.06791220923572805, 0.04546251261932031, -0.5020266078130642, 0.07824171647624482, 0.007871473834746694, -0.27087427794082575, 0.14474171027098523, 0.020529858986550305, -0.06822985070942408, -0.1885630445934831, 0.1064416897455799, 0.012960771895183134]"
"[-2.2280655667713187, 0.046875041499449044, -1.2077299290577317, -2.375432749008012, -0.8766916544384743, 0.47584887894189937, 1.116600327715724, -0.31943417126382756, 2.1357264655814236, -0.4267073408302077, 1.1013681493670033, -1.275294689952183, -1.1013329117759496, -1.3883762739803904, 0.4503421398021105, 0.34215869401132054, -0.6854818817674069, -0.11797356568786944, -1.0146221349572564, -0.5543859475071332, 1.2966217371470556, -0.5220659456083967, 0.9381146415405711, -0.32332593505101614, 0.19309950296057535, -0.4709714787999157, 0.2711613522412998, -0.6283775899745111, 1.124020454630762, 0.4516056609455046, 1.2096225105271665, -0.49567039800097434, -0.43882822496518337, -1.0708625479049385, -0.7078603827252536, -1.8574131058269172, -0.44489957416540277, 1.3532912152798013, 0.8443527110547979, 0.37641437082818147, -1.4036675337914064, 0.8074095216732293, 0.04844657002064956, 0.28956091403718326, 0.7994338735245339, 0.005075493161867468, 0.12247629838400306, 0.6490057699874082, 0.4259840673334453, 0.4446434634027709, -0.881724814203079, -0.21229696440412044, 0.5013461195777719, 0.003087454794605888, 0.28288209601361164, 0.2617675556438716, -0.0977935281655544, 0.24162280132529132, -0.6030010832057543, -0.19660805750355065, -0.07759245899441117, 0.216617310695815, 0.16576990561522706, 0.46302408630588526]","[-1.121444235587592, -0.9187831041984785, -0.25615110248150524, 1.297944483885815, -0.13667528145094723, 0.6743734817854142, -0.7294885072096188, -0.06140971225830043, 1.226547959956873, -0.16835917942394324, -0.2930024885123287, -0.08930485022309864, -0.22627289876505055, -0.1876122709684856, -0.1558158954709799, 0.3190942826121451, 0.4561972598032756, -0.11589298940939272, 0.2625567908964235, 0.14077356779876282, 0.17148654756650836, 0.8082759320483379, -0.0135533182168778, 0.2388717532230138, 0.03945915579682484, 0.6183861233197071, -0.1644529112061083, 0.28650863979928204, -0.26670488708851886, -0.24586764248187917, 0.16228271283018875, 0.2979423498806399, -0.5504386358434902, -0.20897380310739067, 0.061024342777827846, -0.5098910200425849, 0.2473647043061448, 0.31158169281639725, -0.15989649024592753, -0.6424071161208734, 0.245372070879677, -0.43497634218811415, 0.46241558725973214, 0.11151512827387329, -0.05305601979339081, -0.16935527693075855, -0.4123757274539565, 0.07115810923659971, -0.23439995316790838, -0.14437047543626425, 0.35287763171466974, 0.4038222127571068, -0.0758626190475393, -0.05508290607072684, -0.03297563749480971, 0.20256480755076833, -0.24337059308520695, -0.47017316912477913, -0.09021797627762208, 0.5225878177023193, 0.18414268475787798, -0.10737138283126958, 0.05421194435379171, -0.43833011378089853]"
"[-1.8565317572860194, -0.5173477679845674, -2.517964650042201, 1.989825478393252, -0.09967632422213864, -0.5460181921449254, 0.34554476090504505, 0.40002973086182286, 0.020380565029310044, -1.605546824870645, -0.9729743400715648, -1.757372642061252, -0.9961235309391707, 0.4550260695814793, -0.06757718774445302, -1.1915441921208572, -1.4741140518026012, 0.5941819326466806, 0.710052892823177, -1.1519463412108222, 0.7697794930619399, -0.6417909016563893, -0.11618151308814281, 0.6163324911498025, 0.11884746272786373, -0.666820532859325, -0.30696710850965797, 0.44503239560311453, -0.41937431464222924, -0.1023096227139538, 0.09456436057090868, 0.49104239755495704, 0.9875597286073518, 0.5303580585003256, 0.7195774687466125, 0.2448329364613074, 0.19972174064220452, -1.2415166018498733, -0.37488346473699014, -0.5091269078704443, -0.29632903991171927, 0.25352027008116096, 0.4064915477163678, 0.18910872882916513, -0.3107743261001994, -0.04209068651754399, -0.08352903147210498, 0.22588918524431287, -0.19811865655107833, 0.7267206198164092, -1.2069495217208777, 1.3827230319220714, -0.24968870903532803, 0.04828491885336727, 0.1108508932276691, 0.20307098208758703, 0.3735268204953225, -0.6514072538656297, -0.007143622841977741, -0.16109567438297337, -0.19334276479179904, 0.5956781592220155, 0.233491199078055, -0.113743676996298]","[-0.3308098558168907, -0.45326651703338516, 0.26030836410937225, 0.01891287098774487, 1.1708842210717372, 0.5312266122090947, 0.21686329602686355, -0.2604227153446395, 0.2636045514343081, -0.1520139705262078, 0.09968886499069278, 1.0473515886429354, -0.35339300547839786, 0.3110204153662114, 0.4152952394188039, -0.062485039529665366, -0.16303737053464917, -0.40176685656835026, -0.15461150388979572, -0.29088236532303124, -0.16688573302754642, -0.4003416118486153, 0.33487824452240517, 0.5572543899038328, -0.6663137461983302, 0.03875040028136529, 0.3221792962132378, -0.983387357962579, 0.05591824360970938, -0.17488166829757698, 0.030851644150672666, -0.4851160858047745, 0.17523385276332404, -0.21340580963059816, 0.0034588703615987993, 0.01516715493079345, -0.1559669874967583, -0.45646949112908675, -0.4063975066932788, -0.05858944044399699, 0.29064262177265254, -0.21182260311923642, 0.10035135474112303, -0.3723872147610443, 0.3065584471859175, 0.37156885923936694, -0.230958916300971, 0.35486832851535877, 0.41817744834948734, -0.17681121737173006, -0.002962315367461735, 0.17168924049572926, 0.3375142136067465, 0.1939915065693761, -0.047591295716688256, -0.01083073194061282, -0.2671639284877765, -0.298660635662467, 0.14057963602860005, -0.037206041674496905, 0.10570061613942817, -0.14984482753520956, 0.1999931013057857, 0.06087088385843438]"
"[-0.843889894439906, -0.959825716267193, -1.0606921326298395, -1.7748246229277669, 0.0561722141335028, -0.18989156320209324, -0.6023398246063947, 0.9279942497962113, -0.8026606255316842, -1.8606405143688796, 1.2224348334261514, -2.146348271825351, -0.11916751297398949, -0.09323224718807546, 1.3752338499466858, 0.1492161094570124, -0.04219696473852373, 0.17059644445478364, -0.4061949318661868, 0.44828973809473277, 0.21684913370500844, -0.4701650376209269, 0.15097433122162113, -0.14597020916131648, 0.4298001445863216, -0.14124163733893813, -0.46131583087879907, 1.280954917748239, 0.6502811545076806, -0.2851769263782025, -0.22455294315254576, 0.8223637439154785, -0.09366284034454735, -0.2589191343712341, 0.8264266774865313, -0.7866635309687057, -0.2691224975270598, 0.25073445823291596, -0.8657731341617465, -0.5152281784977516, 0.3532414876272966, -0.6316992781829749, -0.5907651811303581, -0.6439177199125354, -0.05158684371638341, 1.0472232149252214, -0.540453774274116, -0.49216979859855486, -0.5497028717014398, -0.349000582808849, -0.5113007462050586, -0.557518893526397, -0.4486990623773743, 0.26400975027047585, 0.36714856353395225, -0.606923556903582, -1.21426621896585, -0.6273622809333516, -1.0067503357712906, 0.3502964823840835, 0.05547009056136298, -0.47829910750922955, -0.03296313508858202, 0.11438183121435348]","[-1.9933277384111305, -0.9518572742699872, -0.30285672494812715, 0.5828201560454243, 1.0265898812243768, 1.1680131204756703, 0.2720279687179667, -0.09300012578890272, 0.9869218113823034, -0.5154354894866903, -0.20824990122766832, -0.6658718680059744, -0.3514803890820093, 0.05779855944065636, 0.2981154789332601, -0.3635722328467699, 1.316392858874569, -0.17176556427114498, -0.7675805598574671, -0.45854813170460684, 0.2799333852221024, 0.05924107024271302, -0.021209900699529785, -0.41123586443551774, -0.07409376133573858, -0.08211431741692445, -0.2842737541678072, -0.04465996057673376, -0.5871335727761099, -0.20635723705516573, 0.5991885439037393, 0.02395512458403187, 0.07486976547323082, -0.2082806100629242, -1.0196525186473893, -0.2001151053770667, 0.6992069840247453, 0.29395458279241726, -0.8793153843210251, -0.9489941014339099, -0.03784824479454998, 0.02040618951761447, -0.6983166848711093, -0.2419315762858325, 0.22751081602802994, 0.11233747938173824, 0.7092231995220675, -0.30444447984767115, -0.010583640704584275, -0.2359931200609769, -0.37555926147279706, -0.08133576231341773, 0.3790953021294867, -0.35861970452632375, -0.3449397079069944, 0.062282218529297835, 0.21333175869900273, 0.5857688132168559, -0.19209148495734193, -0.041585565276110015, 0.12670158955255062, 0.2335637648452768, -0.3180772659840826, -0.04970438547861557]"
"[-1.2025217695817743, 0.30468168218080727, 0.3575396544916974, -2.9753897720022584, -0.9635118183240551, 1.3199916508159453, -0.45603912428056353, -0.6501213525145487, 0.1829119802153488, -0.13452137558479446, 0.12653995583001543, 1.6186695197576961, -0.8387197117637984, -0.22166192439850824, 0.9207175352987254, 0.08252391556531016, -0.04963978260606775, 0.4197323143120657, -0.7704688502492445, 0.09537855730993026, -1.287316188625902, -0.154805150465625, -0.3840155732734787, 0.37178816669640496, -1.031918239167622, -0.2523853556984275, -0.7178909365117151, -0.5753862197342612, 1.1090508486998683, 0.15541038849359096, -0.13760265368500835, -0.15488589590975463, 0.4157028691792666, -0.4517713050761076, 0.35054465219480274, 0.5418601681180913, -0.30477350536320935, 0.10527700523397188, 0.5624446633498621, -0.4367846289101565, 0.31633292982312683, 0.8478870300620873, 0.4524186457921101, 0.6133058239260792, 0.8441702712932233, 0.17299698451442552, -0.21953739326620256, -0.06647791477450286, 0.13169178850931634, 0.6370724998080373, -0.7329526916725532, 0.6028506808249959, -0.34535681543717617, 0.21603990480890103, -0.026251283589306184, -0.09738286793929327, 0.062131094653020254, -0.7276245586213045, 1.0395187659883656, 0.18252278855051768, 0.20580043638949846, -0.09173615216671668, 0.11669202909395883, -0.06509513308689041]","[-0.8232732728716653, -1.0697674460461684, 0.4211050420873638, 1.388779823020436, -0.29154422383776696, -0.06745756943306058, -1.049625842355637, -0.11475564459028025, 0.17558234889474708, 0.9442262173775218, -0.5266309392605499, 0.36484357567657827, 0.4862122710500365, -0.09807604469774334, -0.36420006148047895, 0.10196657326324933, 0.1601015118494273, 0.05643184831024752, -0.020121335511478978, 0.47518953309271483, 0.32330656304888217, -0.6194515103077309, -0.5642836344306401, 0.3849840131753677, -0.02552197942276614, 0.954839121899145, -0.2151024799717472, 0.7955978460125994, 0.1138472583903782, 0.2265456087334261, 0.06454989795455233, -0.0779385009501238, 0.41172354322915555, 0.12755846520045358, -0.30752549202143353, 0.00036001906576078353, -0.14145825053987215, -0.4010922271077568, -0.25473385707037677, 0.025268143310117428, 0.11107573979847393, -0.3373822762405162, 0.4207958665833828, 0.044245607109142604, 0.09557916045166104, -0.021901163228293562, -0.17917845461496915, -0.10343769608482992, -0.10291219837308051, 0.18247799435282103, -0.18249301535371187, 0.2702266760124794, -0.6446373766720431, 0.1252850784417537, -0.07074371757027166, -0.7199782161318862, -0.20230353654457145, -0.22034895637883783, 0.0106810929375095, 0.3371768349696995, 0.1238516572487814, -0.049072922272388346, -0.601607470361151, 0.02251207323364929]"
"[1.9342445742983094, -1.0159700499151054, -2.0790202463877785, 0.4697138354623262, -2.3837086650218824, -1.3389952185736864, -0.44734688810020523, -0.6792761376130856, -0.508748095064326, -0.1606526739642586, -1.6553942761180969, -0.45685849685647284, 0.8727249470758285, 1.4471218956820129, 0.34224657288984295, -0.3373793404548861, 0.03984381287358637, 1.6276459567596917, -0.4311308251138458, -1.2508715334156773, 1.0869962891857456, 0.34600973380751243, -0.16756077200548852, -0.5398891902879419, -0.9409921313483413, 0.9651793196921453, -0.7908016099039546, -0.25782093245586973, -0.21219833447750394, -1.179881979544758, -0.5369605811060186, -0.7365613736039565, -0.6395569097763196, 0.37107237174768165, -0.7286187292684816, 0.32090861784611097, -0.6256583179426908, -0.8492041677140084, -0.09740811783626252, -0.05612901614743794, -0.24255782146256383, -0.3907452475171753, 0.3855174483096191, 0.09603200796443655, 0.540540609381734, -1.0956412170576926, -0.044829880502296436, 0.23010922752673396, -0.38338478285906313, -0.6584771898431222, -0.06830843430877268, -0.019152129832470666, 0.1777901609272709, 0.4466294723412313, -0.5867403584739764, -0.9069607991753121, 0.3333005529877456, 0.5916435838531314, -0.2257794507573981, 0.3107318515782629, 0.30845909645288494, -0.09869630719975227, 0.14149022419712623, -0.04806657391697272]","[-0.8874066385292253, 0.27030201697969664, -0.13428991774435997, 1.0717931106017409, -0.10651157929212576, -0.7642180483240847, -0.40456881328109934, -1.0977769974007194, -1.1605294305187195, -0.15051165801396202, 0.38834101464629694, -1.3353550120678184, 0.1157612065394816, -0.38786404351562903, -0.09128210102508703, 0.5840201049213932, -0.539302669616609, 0.4468071146861758, -0.573611281985804, -0.022967110426978764, -0.7130921267221396, -0.3201065207445335, 0.45430313327557575, -0.36503898256892714, -0.6348705324003081, -0.388836795508472, 0.15308085151567966, 0.07805925314496802, 0.1847929093634747, 0.07222785387770421, 0.6511197347236672, 0.06536532632196544, 0.34152661946882135, -0.20388025112233027, 0.2730955162051434, 0.4078348207150417, 0.22175651999051307, -0.03903531468319589, -0.41472130131100143, -0.34725907694123076, 0.10111409506713816, -0.4665393943164309, 0.05186060000527784, -0.37502428901809276, -0.043965801678413734, -0.8221041651534724, -0.0998579028359739, -0.17401694226108483, -0.10213230700975087, 0.45569003706511874, -0.051833927274234005, -0.30818853702402066, -0.5274446070083523, 0.39452785264452794, 0.17861118428308861, -0.4205932614667117, 0.18198672779096373, -0.2486234114956129, 0.08202992399748926, -0.02146816209901968, 0.22095044039105488, -0.2663196273413142, 0.0355271144734073, 0.18357004947531316]"
"[1.0832884582549251, -0.7311887891836946, -1.5562763520648129, 1.3372601829061757, -0.8099189063827762, -0.5070556610427861, 0.35777583072484265, 0.8239835106993222, -0.5955499852814029, 1.2422774498910831, 1.1954768589538143, 0.3396666318253021, 0.5369958005028709, 0.19260462786147323, 0.8674641190482931, 0.18370969015067196, 0.9232836108779128, 1.0508575846227246, 1.1553115483299385, 0.30961999450287975, 0.9340972330072002, 0.6288892906826515, -1.143628243027397, 0.19355913280847414, -0.6272217155910866, 0.04509347152525191, 1.0772087268859498, -0.05599947547785564, -0.18765491063615397, 0.00707805102451832, -0.18586654343518177, -0.6307084958720452, 0.41196681467507645, -0.03578411804269769, -0.5276266401546139, 0.8345323412834259, 0.8440417637410187, 0.06901646625555152, 0.496501311831098, -0.627701535100546, 0.08777673870062316, 0.365735414803244, -0.1789620858400702, -0.9068619009164762, 0.18086115463339802, -0.7546411458217276, 0.4768152430936216, 0.007859851114334866, -0.7856479564888966, -0.48376896814505777, -0.4636323993931167, 0.2906817721104846, 0.3092832304235537, 0.06746844736399046, -0.304560503375353, -0.14531405442336032, -0.0945864770911964, 0.1866585033945977, 0.2303935332786185, 0.9369302456537064, 0.28994894206646316, -0.659939692200304, 0.5614793296132485, 0.23175662293568447]","[0.1597492561724422, 1.5513674821725045, -0.7186340531762013, 1.0183405846619766, 0.2627507539340068, -1.6985624456350819, 0.37773687363034286, -0.3394120685323911, -0.5152551946739302, 0.22005141642508944, 0.7713707648366375, -1.2147182921169062, 0.7656162936966966, 0.3435974464330869, 0.0015109457251136506, 0.9624265261739317, -0.6772289780196293, -0.24293291812902487, 0.08220337441789936, -0.08158337786947335, -0.37707476076427077, 0.06856478897131696, 0.636616772637579, 0.2635956280295985, 0.4643770146309861, -0.1462145672523954, 0.3305454082373246, 0.20600169453795047, -0.6637585871179867, 0.31270744657272775, -0.5418919027390681, 0.04075593524719255, 0.06792429735589052, -0.4063281154065938, -0.59259229660711, -0.2018416034284486, 0.45737850602442826, 0.20826098827201323, -0.2188820812978696, 0.10626766229238432, -0.06636703897929165, -0.1489791668219005, 0.22227209325325867, 0.4761360561205398, -0.008571287093356021, -0.18364836560431613, -0.0203402950579684, 0.06965393478075207, 0.2646768969857233, -0.2896931733053614, -0.13606547425116894, 0.06153756036748786, 0.16428031128555345, -0.27017393417630003, 0.3665244634335328, 0.17508933127507728, 0.018458954526492856, 0.06938296451048385, -0.28123802261505565, 0.21728750052021095, 0.03447790187699887, 0.07570001217209767, -0.2754836947592372, 0.28829004617542187]"
"[2.621432376624608, 0.8927024011599736, -0.4123210351711636, 1.1351112941137849, -0.3390483814499361, 2.986338494089299, -0.5370615486431926, 0.2867299727133766, -0.20676985541366602, -0.3712701902086988, -0.31276407029865544, 0.42934255841121804, -0.48114494002883723, -0.26934973193903633, 1.1077521273047488, -0.19761901251273115, 0.18952007478030758, 0.7382093010672927, -0.40822335883982064, -0.30887995892812053, 1.0928933237663703, -0.2474170461644964, -0.08328552122890218, 0.2875687393873359, -0.6887948017955432, -0.718155338601626, -0.7774975232583337, -0.12675885461525108, 0.23059401321836193, -0.3873160554185668, -0.9502259167342424, -0.46780815550780497, -1.09670375216564, 0.16509699959859583, 0.15197211641386557, 0.24223094796435005, -0.012778972426387208, 0.043081289044723234, -0.559316905768367, 0.6563590957873106, 0.013611956083758415, -0.13973158150290335, 0.29016027180458936, -0.4034828762204155, -0.5663183734167292, -0.392982017818285, -0.0587560020814425, -0.19412505489656093, -0.05507709189856572, -0.10472946754686932, 0.22124832504567232, 0.38721509521515757, 0.5250246193475312, -0.39819418516765415, -0.2750194422295525, 0.21853974319485156, 0.46620538515602233, 0.13742069542552665, 0.33793321307494123, 0.5604874967600205, 0.6011265441730278, 0.1342307594030213, -0.5465811511545106, -0.39791340171399125]","[0.5737739157802166, 2.1766165666000603, 0.07953705826993257, 0.29053383012470063, -0.20394193448673972, 1.0902962136608558, -0.5284270378945959, 0.1128510195860088, -0.20698839177635986, -0.5120555742507364, -1.3131488503499193, -0.6297862302705701, -0.11641331535814632, 0.428461027534238, 0.2725066992024934, -0.06411426061222124, -0.16820782306121126, 0.07431018536168686, 0.2979556053362459, 0.3584308547801674, 0.5758114321156556, 0.6724247009706662, -0.6613796406059433, -0.08256630311141475, 0.7933977800342834, -0.1496192157534633, -0.7314587640791075, -0.3505336622036287, 0.9573173757805691, 0.1918653362845594, -0.3929698116556968, 0.23152509394839663, 0.43927162602421466, 0.16520823487694547, -0.03456256878216364, -0.016457816516810154, 0.5512821001102874, -0.062412359500258245, 0.3002414516159506, 0.2655234544787424, 0.03487194687774887, -0.5052914743099398, 0.02159442759450939, 0.927272023069896, 0.42906261818623004, -0.14559413183370243, -0.04228251728188979, -0.5581534028923265, 0.20576550220130302, -0.22629964483147472, -0.10679557376876005, -0.303650721630193, 0.49676139846036216, -0.4491155244061567, 0.24326231512708246, -0.49413950711536475, -0.16886052912020552, 0.7357171640069857, 0.6122509220799983, -0.12970600641591185, -0.5533948471717095, 0.2033079751701138, -0.07982291952584776, -0.19100073969059075]"
