image_embedding_entropy_512,reference_embedding_entropy_512,image_embedding_entropy_320,reference_embedding_entropy_320,image_embedding_entropy_256,reference_embedding_entropy_256,image_embedding_entropy_160,reference_embedding_entropy_160,image_embedding_entropy_128,reference_embedding_entropy_128,image_embedding_entropy_64,reference_embedding_entropy_64,image_embedding_entropy_32,reference_embedding_entropy_32,image_embedding_entropy_16,reference_embedding_entropy_16
8.994200055680887,8.948050820839658,8.279342191149107,8.303988798469103,7.947314967898357,7.977669908278268,7.243652289949436,7.286803538982562,6.906063341555262,6.956329263143877,5.849485562666686,5.916185724748251,4.778784241231618,4.838820724614721,3.7567615552946467,3.7347203920957437
8.99525059566684,8.936573129660882,8.262930502997577,8.291087510474831,7.927541352537773,7.961632297074077,7.213246633161729,7.263208941512535,6.8705929473448055,6.927766845800903,5.794092043397759,5.876864260168667,4.654897286269412,4.794578438182485,3.4850071581757023,3.650080100741448
8.993196435865833,8.96274204627774,8.258190898007648,8.295923480816516,7.921236798823074,7.967646230062762,7.207774187578973,7.272078514920295,6.867538783491403,6.939633445133982,5.8114519174792925,5.892771925677087,4.660042414654339,4.834648147874356,3.5515676098275994,3.794567541122355
8.99545942847362,8.927939553438186,8.290821468045964,8.287116749747575,7.961913683137396,7.956549207720181,7.264801589880546,7.253742404750412,6.935400160369164,6.915920402238621,5.897478983080331,5.846643915176219,4.833422878184577,4.719635009473204,3.770309941860052,3.5180092086230683
8.994937769873953,8.95740013471769,8.301944197598162,8.297915250927478,7.975577078632314,7.970299078834415,7.285687639944861,7.276015581155585,6.957355650626917,6.94372573593094,5.931521866941138,5.902306035172428,4.884402310446591,4.820446255267519,3.8089737105048957,3.743939012976178
8.993478716048056,8.927094499349344,8.293993476675839,8.301992097209858,7.965455022722702,7.975105046571899,7.268890710105838,7.282989285639646,6.935749663700493,6.95175177994321,5.892098091694607,5.909074367989506,4.816970938854677,4.841482064434584,3.7336461306160995,3.72479615533266
8.994370937002353,8.935858179826813,8.304964975486794,8.284883266173194,7.9791153182594785,7.954042931889111,7.290817469082363,7.2505756134561405,6.962221375034388,6.912299213704738,5.937831444880881,5.8351687003256725,4.897666299205765,4.714534412463951,3.840205780685041,3.479028226752976
8.995337316921482,8.94494136056276,8.276803259983975,8.305423556965895,7.944589587154926,7.979549102736495,7.238230504193233,7.290827599442972,6.9002388197815225,6.961519897597004,5.856536928300822,5.9389070338160845,4.783006756941241,4.884962347033538,3.6689717541282745,3.813600104007282
8.99502883507083,8.935893307830263,8.28359904385251,8.30676112201235,7.952172852856973,7.981106513508966,7.252418884676771,7.292618548737622,6.91480043186492,6.964058076853268,5.884525762005205,5.935366420525308,4.80066343359772,4.896067566546643,3.808673312765903,3.8942025337644863
8.994079101222027,8.914243477087844,8.301190027570126,8.298693447371587,7.974365604962172,7.9710564446261,7.283653555822271,7.276638561645694,6.9538363800916185,6.944523670823118,5.921529094774002,5.90204143066846,4.879421213203783,4.836811336313518,3.775699474216606,3.746316777163034
8.994818731530437,8.934543972155794,8.303387595592117,8.293243847171869,7.977120368046956,7.964429301333805,7.287448830620389,7.267012059761668,6.958318832586885,6.930920462482924,5.928232213010608,5.881022599839547,4.8775323777675705,4.802596381848147,3.779753121673683,3.700404548713818
8.995124592612097,8.968193862105599,8.290881566520788,8.251422572169258,7.961986639051849,7.912281065672296,7.264846228716173,7.190229599540416,6.93325712953992,6.838562416255996,5.891959309221667,5.74902957412214,4.8463603669004005,4.520942241574468,3.7593266410468353,3.285524080694792
8.993464404222902,8.877670621050454,8.298500834869824,8.290334622618971,7.971157050051217,7.960678132091188,7.278440084019729,7.261063067215396,6.947158123978042,6.92573763021837,5.909918851815924,5.866286156003568,4.876961180389596,4.740941532297563,3.73893224057937,3.72032053179424
8.991311859094509,8.962202552155876,8.264792978399775,8.279116452772211,7.929694345777017,7.947495808131005,7.21845823583882,7.242522553561614,6.871652719692561,6.902990585584233,5.804653422814378,5.82651786336957,4.704910373653094,4.733162686791651,3.6781072479515293,3.648003074326244
8.994174164058053,8.933804076082557,8.27300375209517,8.302941899680846,7.940038371583976,7.97646682259143,7.233533841123021,7.285400347200511,6.89598886701907,6.955142007556712,5.847801901382851,5.918592323182336,4.769561784059657,4.854373649533151,3.6279074476944455,3.7786111195559204
8.992263895717068,8.901222111813066,8.297336743911519,8.289609829622922,7.969638588027353,7.959855324899049,7.276761597245634,7.258999971381,6.945212894058875,6.922465296900818,5.904970835204038,5.863751290789845,4.862261649711487,4.756136738854151,3.7601029949686122,3.7158369327789025
8.9947651197512,8.948614346216456,8.299294060690176,8.299397796385964,7.972190411571304,7.971982771175222,7.279404864055577,7.278533191791435,6.949251614074852,6.946977014991013,5.914337279043649,5.9011829871853525,4.866861066329573,4.823223970987089,3.782246451751699,3.718132663845541
8.99504019090137,8.938881990007612,8.296172623267488,8.298096118258941,7.968096963967955,7.970623342172834,7.273510503012072,7.2766368236709535,6.940607703039557,6.945439194740649,5.8949360021783495,5.911719514959104,4.817787830635,4.876990393565524,3.694356954955916,3.8159269313721795
8.994895298658422,8.946978033674085,8.305531236585374,8.309199050946614,7.979880250165352,7.984140636369073,7.290980805693069,7.297027464889567,6.9618583375325205,6.96916803236962,5.93296409681264,5.942058303203698,4.884269509250108,4.892105401294149,3.8261601667578127,3.8327815837947394
8.995080930225562,8.949059878366374,8.278896587793346,8.29333416870159,7.947032738885912,7.964775481916166,7.245466619959856,7.268650881693397,6.910090344865319,6.936425025087884,5.854897426627476,5.878141828997624,4.810117294466018,4.830173868060346,3.719748399688407,3.753539277293285
8.993667885756775,8.926460770477927,8.285287465578591,8.294295431820519,7.954840189962767,7.9658146132704,7.253278679973889,7.268636595347841,6.917252898214107,6.93526651571542,5.885706152485289,5.885739816865945,4.8217089493533525,4.823478520938552,3.7630312095187026,3.691970695922709
8.995309007647933,8.952845505643324,8.271000178085538,8.304554065693964,7.93782576763939,7.97844266212115,7.234328596344138,7.288220756011002,6.901334669259358,6.9584081711804,5.845333866797883,5.925582808274776,4.800830973548138,4.8638534014525,3.7190670606326925,3.7614489400398017
8.99488268513054,8.922071271449632,8.293221213699326,8.308654122487498,7.964605405326606,7.983523339405442,7.268703871309156,7.296226760306005,6.939686590370327,6.969143184248395,5.902474597249989,5.943228164280401,4.862360256651055,4.90740436584387,3.7740261844736827,3.872927965260917
8.993821022658079,8.970648437281111,8.295211593999419,8.297136061094598,7.967058950615668,7.969295507976587,7.273183663378681,7.27448432169567,6.941908603264002,6.942043514781931,5.903926195306156,5.894716265373983,4.841643884976905,4.823308253567844,3.7394110374795804,3.6972216871538968
8.99397664581669,8.92208073461753,8.279580885792566,8.305431433807321,7.948147381246644,7.979626075773767,7.243254845142736,7.291518098933731,6.905086135846306,6.963420276073384,5.848366419983098,5.935754862349455,4.71865051892254,4.900748282163875,3.6381930848021637,3.8734074567319237
8.994475612111472,8.935716020894448,8.279929598519985,8.301975723195971,7.948063707322852,7.975141919197922,7.242860935004317,7.282926091888731,6.90399184217126,6.952107189422819,5.834923459005437,5.913142891525353,4.707945233638462,4.856616339154456,3.617040956176418,3.7729782027187566
8.992992554083704,8.968085761825774,8.291481134067741,8.285130123747525,7.962291722640757,7.954715208528805,7.265337453267991,7.253521655357451,6.930912263748351,6.917217644111574,5.876913367206513,5.855915931128729,4.804495093831158,4.807452168177798,3.730294956242013,3.724273572008922
8.994092371966687,8.953069128520283,8.30010731698729,8.302422841142317,7.97315196572162,7.975894231918949,7.281702786200983,7.285544046552647,6.951760594189471,6.955703391494284,5.919717713556538,5.923980382187384,4.874230512796245,4.874492218082131,3.828494311267452,3.7975752882699263
8.994512899783327,8.92160111041659,8.268639119532228,8.300504849762515,7.933996092286216,7.973439580654593,7.221858234153876,7.2813613704421885,6.87734903997171,6.950698221645101,5.78259963120299,5.908391229115033,4.704815432819911,4.831488923404503,3.6628952372450856,3.7199486118639755
8.99240385053611,8.961804711916072,8.294338016052407,8.302098139929996,7.965980807368143,7.975482417724631,7.2710978017997725,7.284323558296635,6.938902976320943,6.954527551261465,5.898222760903543,5.917313885886529,4.830413134475942,4.850291161077099,3.7136871606439517,3.7595370518035423
8.99311237254481,8.930042472739661,8.263578319019217,8.288086292660555,7.929145454891453,7.958298564881147,7.2198701195778305,7.258086898401795,6.885295944153116,6.923886101156161,5.8294918490549765,5.885757869190456,4.599920603859886,4.846804225008152,3.4692401197478837,3.7785007986872294
8.994642841552476,8.898124716728876,8.29998153433515,8.298608062563776,7.972777395271378,7.971033324366689,7.279201611818658,7.276709355633732,6.94747354319578,6.944827346355782,5.901075955160852,5.900272632281689,4.825545827199673,4.815770886198128,3.6946187563178516,3.7465021735649433
8.995360936532817,8.968682829257736,8.3094675460239,8.307563136554169,7.984550971912818,7.9821179942717535,7.298705738623625,7.294064400052498,6.972466373892553,6.965619114673894,5.950023612784408,5.937933041058327,4.916027999986447,4.887933731575681,3.846928593688019,3.798241405256874
8.995079686665262,8.965693690196094,8.312131979113431,8.311141924586376,7.987847579834675,7.986619893402895,7.303207371514319,7.300990644646289,6.976826319439319,6.974085013508381,5.956874537538273,5.950876974833285,4.920410014967967,4.908766373637684,3.857418302043469,3.84123383738873
8.995202762235895,8.929824410706551,8.300920001730566,8.285708741500061,7.974081515531298,7.954926401536855,7.282229719510397,7.252086586907668,6.952859173275721,6.915724475444216,5.931240634980573,5.861194075172201,4.898255383194037,4.789863607137553,3.8356752960703826,3.7915942259855684
8.994652347076226,8.95054079281618,8.30940397460272,8.235913792136346,7.98450566757241,7.894851139098629,7.298117849579628,7.169830201025936,6.970928572998528,6.823024473737586,5.946621136773819,5.751442980739456,4.915398819193089,4.61479821429217,3.858207767960742,3.535824229669718
8.992090772344294,8.966492804706,8.292059857014422,8.281749710998072,7.963244018490974,7.950338128547775,7.265286126411098,7.245324655292679,6.933099965205599,6.906685118953462,5.887032045371263,5.846796076574762,4.804040340637692,4.738190710536593,3.695038166799032,3.6397110112292435
8.995367695076867,8.95659752838134,8.299792809424822,8.302457753682514,7.972587886840502,7.975717839682529,7.281394070612785,7.2838946838731005,6.951151778127451,6.953290983551609,5.924341285458701,5.917576565061037,4.884062453161938,4.86238696699806,3.83390959577967,3.8643473315378216
8.993866259961134,8.980434680676833,8.277401656504077,8.295854344494067,7.9448444367056865,7.967705057526959,7.238671778600942,7.271790228944649,6.897577080475944,6.938833734325421,5.826296476666553,5.895118462064328,4.745089080338778,4.806525391824973,3.643076875693675,3.72880822326493
8.994925773449154,8.910953000039292,8.299350807565045,8.302151550894028,7.972304693894786,7.975368495713797,7.279854480933177,7.283254729209885,6.949278401591512,6.952572856643344,5.911812707228494,5.910244133957484,4.840538898899837,4.834950522851789,3.8100288315981157,3.7445620402956905
8.994933379796262,8.963494702262963,8.30939518053659,8.274230536305147,7.984721777915073,7.941369606161264,7.299022232343816,7.233115493954216,6.971793038412911,6.893661342283707,5.948651233859987,5.833274651631717,4.913799459474548,4.74200762143505,3.8488063972193767,3.6940435135342935
8.99511956850464,8.957294773019774,8.29899687046386,8.299702370118734,7.9717663579300275,7.972318066964095,7.279259306820395,7.279015073819732,6.9477017289947085,6.947734470162344,5.912304144276642,5.910692920474341,4.867448334391289,4.880046627063211,3.770087648955995,3.8015522022792196
8.99527074974997,8.957517545891944,8.294802488662182,8.289620814885685,7.966449216830506,7.9597198667757905,7.271904455124069,7.259456893922518,6.939526405778771,6.923145768570073,5.905201352534276,5.876499091985596,4.852450683488683,4.832875577854129,3.7965106374340745,3.8521671131479467
8.994840381732509,8.954683971833834,8.258418396212944,8.286209013211492,7.921741133684483,7.955650144288842,7.2054651462063095,7.253719950142856,6.864183923579001,6.917228641464583,5.793138243399311,5.863761359574989,4.709438226805983,4.790302149991024,3.731782008212786,3.6866865023254025
8.99334654936375,8.946657835534056,8.277438895008725,8.292068014877412,7.945243759538365,7.962990437229158,7.238049371461357,7.264059596795313,6.897894229708561,6.930225744269722,5.833870730938472,5.872297851416713,4.704525919644479,4.764763207729576,3.6557247750739066,3.6403755163829046
8.994459250344201,8.925954763099071,8.290017140581506,8.30424582451209,7.960684516116425,7.977958094888666,7.264493028137505,7.28763410878044,6.930581968818313,6.9582827344553895,5.880240546459428,5.925163330556309,4.795358929398583,4.882030120745803,3.6267053962311557,3.8504594904069442
8.995758221708895,8.953147224868548,8.282025021843605,8.30703339055259,7.950436788805983,7.981630348825158,7.246069512616794,7.294228689495605,6.906604596567941,6.966847053354738,5.84572396408663,5.942613979349957,4.749996117640642,4.894284415467361,3.629711343463039,3.853101690208008
8.99435101967213,8.943466951755028,8.279306829224119,8.299734163555657,7.947105014961941,7.97246027069645,7.243300689089567,7.279711492000546,6.904844328467231,6.948866741206759,5.8592527287360125,5.903197356497669,4.826941250318173,4.849079418178355,3.7628613902337635,3.7908580444850983
8.9950461720422,8.944913725328693,8.31038321840385,8.309227325693048,7.985723615521658,7.9842023257100925,7.30003171272616,7.297015072817685,6.973353339591107,6.969661391444397,5.952003867007865,5.946153424793732,4.915902699856136,4.903501538326455,3.8862873232712634,3.828998951388414
8.994826374015785,8.925910804118743,8.28857136839358,8.307923193646111,7.959033379540536,7.982607727741046,7.26024698579177,7.295622163667066,6.9242146561717925,6.968022261511052,5.867856682989925,5.944459880628994,4.779696601546366,4.907138934381139,3.635121440444891,3.827736492301529
8.994888648503336,8.943912209165035,8.312996389741757,8.305941225953411,7.988958616973075,7.980208177520212,7.305101100209278,7.291298517530974,6.979476993257529,6.9624796955256105,5.962828784617752,5.932493795095656,4.933564607214141,4.887433655830906,3.883719786572428,3.8152666004695632
8.994986754793889,8.926755851287965,8.243403881698937,8.293979321734948,7.902829190893211,7.965259746497041,7.18464892557068,7.266990650979811,6.83607995455956,6.93244183275096,5.729618541988923,5.872638785158132,4.657054783933898,4.779584240488954,3.5188137355756974,3.6910865061985603
8.9954546686098,8.944199675327251,8.302590692707765,8.300399127670394,7.976077119650935,7.973227572046341,7.285257974657,7.279594907663892,6.956531516070397,6.947989138516215,5.921065879326842,5.902877320330612,4.869807342414585,4.821034044173504,3.8117553573227734,3.7052911137073776
8.994545779140495,8.957966624956793,8.293133831198285,8.294377434472292,7.964409797997699,7.965695299108329,7.269257112376784,7.270276531349559,6.935621967913093,6.937552864989298,5.8948247374036615,5.900582120393805,4.850415486994729,4.891209158021244,3.7679539870799417,3.8324205228985457
8.994839300940084,8.959712875059239,8.288522820709835,8.302491209870329,7.958637663928936,7.9761000551449905,7.260047377878557,7.286067268135036,6.926099379387697,6.956792403556563,5.863927480917376,5.925735833946974,4.826027707124124,4.879092777160844,3.79029665272495,3.7905962724453666
8.994719544551696,8.951811738019671,8.291213765202581,8.275951647860156,7.962134878035744,7.943295005848972,7.263963052310455,7.238565424933205,6.929686219284697,6.90016144109888,5.880526819327239,5.863266592120613,4.807439709986403,4.764673981629963,3.7310609229632563,3.7726697425659457
8.995039410280736,8.944989218538197,8.289989606260868,8.244996053265918,7.961179878849631,7.907368334757864,7.265714702718528,7.1884562477477605,6.932700082900088,6.846528486091732,5.881498379653568,5.783385403819142,4.814806162099353,4.720935789508507,3.7705471316722687,3.7178730139869622
8.995311884316717,8.941578110402087,8.280810616076668,8.309453545278593,7.949280374225483,7.984510915729658,7.24519961938182,7.297755895656332,6.907845169452983,6.970023942297523,5.834606427372141,5.943818034995879,4.711354301992836,4.897989823131179,3.600153099584964,3.858221000406341
8.994089070260916,8.952694449115022,8.29928370877096,8.30783572218784,7.971978217034095,7.982545659349386,7.27922816445618,7.294752033534864,6.947800067161816,6.96676822185899,5.910085275368754,5.940846277044205,4.8380201742053615,4.898971285792903,3.754040101375006,3.846847272019575
8.994129022451995,8.964790392877163,8.293432186336076,8.27493448870559,7.964597069115478,7.94234264706645,7.26775263118455,7.236530487478076,6.9355123301586135,6.8977041653577125,5.89319278443512,5.843827144127128,4.82506964746381,4.745602285930343,3.7766394349459746,3.613271041768145
8.995070101887572,8.950122022260306,8.310027150468844,8.304718231127888,7.985308245740348,7.978594090837985,7.2992587183951105,7.288788799084277,6.972226048742751,6.958799055427562,5.948539859752758,5.926149876729236,4.912177142472931,4.858105669417655,3.8442956627061293,3.7320606710100575
8.995406917908351,8.929259338245227,8.308660363319701,8.284843622678359,7.983638716847285,7.953751477799996,7.296836460680478,7.251091796638808,6.969358666375083,6.914805498664617,5.943088534609878,5.859624475923042,4.899874863847709,4.77769928897373,3.810563676051415,3.6755085987292597
8.995344967799362,8.965303415406382,8.281853429558714,8.292519485595628,7.950718200668377,7.96425186435224,7.2472189370555,7.270631753113243,6.910100460940502,6.935299887629993,5.836793495723075,5.905132537180156,4.776533165635076,4.867392105137824,3.644848058638278,3.8228600483955772
8.995247959144368,8.934868941969278,8.294192171156554,8.286338055364574,7.965923067283455,7.955576509341844,7.272197193415253,7.252766585488873,6.940260770358469,6.914652561264809,5.90572759803909,5.866486110017879,4.869643637916413,4.711785331793917,3.786067308641165,3.617615028405337
8.994669176035686,8.933257541156756,8.307495422011483,8.275591891464206,7.982222306331931,7.943637014637508,7.295063035037604,7.234627618107758,6.967380062100994,6.8955516766258285,5.942229622954704,5.836080482319787,4.89898364803708,4.78358778972431,3.828432947882151,3.726016321310909
8.994569699643232,8.963272192306013,8.292089528034124,8.286301098727673,7.963235382623602,7.956156290323647,7.265241517905768,7.25462508497497,6.931441106880245,6.920816203415258,5.886003735208744,5.869083323190033,4.806324848712819,4.8156589743935125,3.7215503395483163,3.747178031273207
8.99503257038694,8.921505245533574,8.259864220308394,8.291300397484145,7.924267859409795,7.962531088505097,7.208373876962402,7.26508922202246,6.868742999503654,6.931663975771482,5.779863902196169,5.871946687187233,4.652935342966548,4.804034332126648,3.559273132927749,3.7674862694270344
8.994855857138546,8.964940299377282,8.285184551427214,8.302301823449817,7.954797566675772,7.975750694608977,7.256687353453463,7.284701998875027,6.92642873193253,6.95453191555209,5.881693598037743,5.919579456002877,4.645595059236887,4.858915149639991,3.673003428808653,3.775659802302453
8.995108344435433,8.935355305329137,8.284000969285097,8.292265881609413,7.952942110123347,7.963300317061952,7.251966509050424,7.265888400116156,6.917410000518062,6.931048076950143,5.856852005033529,5.876955799604503,4.76052431039165,4.7931315564364105,3.617431637621762,3.7080140256764604
8.995061059186195,8.936308832000599,8.295461645046109,8.2894419334446,7.967354372361369,7.959641417521865,7.273672519702744,7.25908983133034,6.942997581126711,6.92236695486387,5.907395766816405,5.880386576055415,4.867450315929911,4.807769474716258,3.8031083881105197,3.676082803951524
8.994142811939481,8.959297999079993,8.304019673564719,8.299760435039296,7.977937154014374,7.972336993513205,7.288813690250251,7.27918746571984,6.960211772273963,6.947562636517239,5.941020026012991,5.901495065253721,4.9190425808501335,4.820269697356078,3.871316878728834,3.683926659277499
8.994184794324491,8.928914011783252,8.276420721771805,8.30239449848563,7.944915536120856,7.975679781535289,7.24118365903923,7.284067362018698,6.904014456619558,6.954089595270073,5.845773532417971,5.91761153763842,4.815333841448936,4.874637285847552,3.6670382835042625,3.785049630074828
8.995337500428898,8.933405570109382,8.290664852317452,8.297557374532111,7.961381986521092,7.969590406942872,7.263330302645508,7.274804942087167,6.928356442027045,6.942656659405682,5.871341067537413,5.897361842606772,4.803367029572032,4.814279104920267,3.7179932540713008,3.7698630990434485
8.99499682168599,8.931600543319963,8.291321011434974,8.311016574702991,7.962087538982345,7.986412453048137,7.265029904619401,7.300417384139523,6.931251551166145,6.9735137445895,5.875935455968006,5.948835042472132,4.846103396008832,4.908416816955818,3.7853143298989207,3.8589432393254204
8.99536578779642,8.940926250357489,8.291000592876015,8.294864600707156,7.962225655275029,7.9661949056288766,7.264101256543913,7.2687279917792225,6.931896917545044,6.935473944881824,5.889143406653408,5.888127617394158,4.828213389562327,4.801403991694569,3.7366953028991645,3.744199445908951
8.994596298392011,8.968132671965085,8.286738472659007,8.264136878676108,7.956308142591562,7.928040337680946,7.254967669360555,7.210193422477821,6.918096651440642,6.865102691061139,5.86126091076466,5.755204461618035,4.769829360466364,4.542530553124315,3.5494673970598223,3.3208041670531863
8.994069704537445,8.943842524945852,8.283338281205381,8.299333631419767,7.952014816761647,7.971850721783618,7.247781982304245,7.278152420121955,6.909363805443473,6.945876110392367,5.860563118977268,5.901026568679098,4.814876389134955,4.86254568974392,3.7078961763134757,3.8036321260802466
8.991793965041913,8.936428447312405,8.292279467411058,8.281272236386208,7.963362420279777,7.949631358053497,7.265937317085319,7.243649263637648,6.932747310691189,6.90482345963021,5.878657828757023,5.836905866538888,4.76660547146571,4.738478908053427,3.6704880083536033,3.5881604852938733
8.995317046530209,8.975791490734869,8.309670990632384,8.294475910260104,7.984824682534782,7.96592509827896,7.298654865829834,7.268845654913806,6.971570676381148,6.934736173482987,5.950739283313888,5.87791180872631,4.911716597187435,4.773317753025935,3.831574919876901,3.6141219740217756
8.995129433509472,8.931356707223063,8.275757201940868,8.295597911362503,7.943002493878524,7.9672507362297615,7.236076130983227,7.27179906089063,6.9003053321171,6.940008563470182,5.846701664920656,5.905897971716369,4.756997077887712,4.861549332975248,3.691048603757105,3.7909111961831616
8.995209500197861,8.93134513160802,8.292192752630074,8.301626520749103,7.96322934011271,7.974857927930764,7.266641604402134,7.283148651500394,6.934967919535048,6.953473258686367,5.89159560561854,5.915059232497663,4.843184187046882,4.864275159097164,3.7693371521541694,3.7793254153354106
8.995385146346194,8.97268428642247,8.29159139057279,8.306752035513417,7.962814958582173,7.981162749020302,7.268093106587909,7.292676250898389,6.936393323063125,6.964712875965155,5.8884633477299335,5.941374260202597,4.840035853632787,4.893658479651514,3.7282796376292464,3.810653104232259
8.995411612378373,8.957356284905739,8.298547885821044,8.289684704724415,7.971226917668112,7.960052144873031,7.278305056852218,7.259410775360202,6.9474441002046845,6.922940832867474,5.912922386345778,5.859592300332357,4.852941554477254,4.756921449684478,3.7593377954874385,3.5741701896806544
8.995344590939592,8.932592740515542,8.272913681949323,8.304442024190351,7.940734394501119,7.978410098018273,7.23363466819914,7.288223799566505,6.892930462514372,6.958783020305633,5.828874184986288,5.922091335326517,4.747652390459486,4.8587095297063225,3.615007766037217,3.763249565558805
8.99509343895749,8.908406769820818,8.306182586769253,8.293268186639185,7.980567766333548,7.964284314468183,7.292536654540737,7.2657447806812,6.963983834588554,6.931110266955158,5.934517690246276,5.8674603118723,4.881773929932148,4.755962056868089,3.78521544112924,3.4807294194036995
8.994960000314759,8.89731486363662,8.298168341449355,8.305396779940015,7.9707661900918465,7.979381888468017,7.2776322174179695,7.289500123727361,6.946888320385311,6.959907256767269,5.908931978209395,5.930279613719183,4.846189972481209,4.875434586494351,3.769369323888614,3.802695753801662
8.994577900693116,8.89165523641757,8.2880145049824,8.297961105947977,7.958070416782297,7.970250192871193,7.258480002026299,7.276262261293541,6.9232522161451495,6.944486655617362,5.8692956716830285,5.896720137656313,4.7719468147612245,4.823355019552478,3.745652665064724,3.7632586553174354
8.994350485313147,8.902555270572991,8.278329966789993,8.307980979278588,7.946429126154406,7.982640042725678,7.241317292098918,7.294433107277257,6.902128620707254,6.965928404826675,5.832284390644096,5.935600322044747,4.775773194028096,4.876533741462187,3.6312552283167774,3.8035341012421826
8.99322569197073,8.96661580020415,8.291405211859775,8.287608570451766,7.962232878154115,7.957447772070671,7.265408398295,7.256522169182805,6.9354047255555535,6.920599447487102,5.894975459808101,5.863512243794261,4.8428090312353325,4.824365918055122,3.841731367193921,3.738989562699545
8.993085347589897,8.914758079508943,8.269883074544545,8.300424114616526,7.935196148435991,7.973465363662342,7.221467028095375,7.281182851612762,6.87843616002406,6.95000364637923,5.7873929468991605,5.914375722110243,4.698090791779461,4.883615470025017,3.667776042631148,3.815917180914691
8.994986043676306,8.941382418839323,8.208651239794264,8.298113200648297,7.863642151309524,7.970525768964979,7.124866085302001,7.276320780771775,6.764212729914278,6.944660805682817,5.689861341178132,5.8966485313092605,4.634550687279748,4.825252180492841,3.5459639178403353,3.7256313070254183
8.995239861897694,8.919984616936514,8.256105608572556,8.294913041308615,7.919961719108315,7.966786793253955,7.209894867938058,7.271356073289407,6.864543841315144,6.939115190746609,5.793449516610093,5.888598622300982,4.6444769950999225,4.81583023634367,3.59750693741816,3.718465854579081
8.995441257702904,8.94983079885284,8.266226197717005,8.292817084842877,7.93183007053788,7.963749220942433,7.22548441570563,7.265647325688968,6.885249971058853,6.933030800764002,5.837807328732169,5.8877494830073775,4.831659172702535,4.8392730711431415,3.7323835144679016,3.817731482357333
8.99491247872588,8.924464836460906,8.284589771405894,8.293873272643896,7.953956479564854,7.965073473848721,7.251520528084228,7.267693798151715,6.916032373195481,6.932740702331476,5.8642050690405085,5.885914900866281,4.794784414985048,4.81975618459909,3.68066691841005,3.7133096073873944
8.995745214388513,8.962271540631686,8.305394735533925,8.303970095289495,7.979644254981682,7.9777099233751265,7.291126458079422,7.287245612132621,6.962814676807694,6.95697272486049,5.932301779717552,5.920383261422531,4.879205567363719,4.867333170295007,3.7940358551497924,3.778683495905947
8.99533632747856,8.945210672233141,8.287846947186743,8.286626111606285,7.957859992173923,7.956823916385393,7.259048642712187,7.255592908510914,6.923176410760172,6.920104048059104,5.870009382415139,5.8555130199943415,4.765837094924158,4.76977591476085,3.7089254957260516,3.488454237567779
8.994451450934946,8.953629493170562,8.245568120955767,8.301384196431723,7.9082539732239345,7.974540316211628,7.193294265351362,7.282698837040874,6.854674276882999,6.951451936697909,5.7525630004553605,5.9153069044574575,4.677442497671372,4.848742835593966,3.521430929908132,3.7459897248270257
8.994698600624744,8.94862175764349,8.29620067028919,8.295472508309413,7.968240907274703,7.966992345017648,7.274469985149474,7.27045351711862,6.9446637795418695,6.937626848354142,5.905568059537963,5.902380928126068,4.846952212198277,4.858211183725679,3.7972334584750387,3.780006087507662
8.994792748649704,8.923675693742988,8.300878981364548,8.291168581384404,7.9739725835176944,7.961549232657908,7.28397674572804,7.2615080007000765,6.954718744939108,6.926477160980166,5.924130886512112,5.882144800615936,4.896480235359942,4.843591712563176,3.870790364135197,3.681649424967569
8.994541513457524,8.937537243984647,8.293773682527007,8.291045988137896,7.964976040387921,7.961635657793698,7.268629971885873,7.263052226456512,6.936580628411324,6.928339572748217,5.899879241304964,5.878063361235668,4.853837984702624,4.819399619732758,3.7843184734224806,3.68381647265437
8.995178663056961,8.931442473112078,8.299711473834599,8.300754041175098,7.972458363362875,7.973609831300163,7.280326028317314,7.2809155748416305,6.950157426457757,6.949825630927587,5.915313824342309,5.917131666905984,4.852743758040088,4.884812197092874,3.771902507927778,3.82223924184491
8.994805597084955,8.964912959081914,8.304710577023657,8.300397613937225,7.978689966665442,7.973208944586144,7.289363224268996,7.28082585689646,6.960419565192398,6.949584348875123,5.92953715940455,5.919538910470981,4.887477721798075,4.89020740322092,3.8281898477872147,3.8114842850072836
8.995303425474898,8.956665532033,8.294018167616318,8.270704275467402,7.965671435831977,7.936456079717931,7.270217655676092,7.222404829973352,6.939483960152243,6.880125840702789,5.8933479827664845,5.804278077258468,4.784406274865999,4.642731762588907,3.730347512177997,3.4626014034726547
8.994769931533222,8.917673527852532,8.275219917477749,8.312485433250886,7.942532657303513,7.988238069047087,7.236199244733339,7.303537409436789,6.894648543274287,6.977236684496627,5.823968320497706,5.956030642009731,4.750893277128092,4.914400945844221,3.754394564083614,3.855871587567708
8.995466027750739,8.946845860003787,8.295058196977429,8.303197571203246,7.966811887878705,7.976708959969571,7.271511190626489,7.28579368792588,6.938832469658607,6.95626285541751,5.884620425212173,5.927382406050619,4.802175711228109,4.885342844543809,3.691494510796356,3.7981966914798826
8.993918950721888,8.911176843525869,8.307848633499166,8.298185328141036,7.982559036325135,7.970477094324325,7.295223057832031,7.276178515532448,6.967427542978106,6.943856243854047,5.945305825763044,5.896508188610303,4.904192283893549,4.814874492510238,3.8220441424706495,3.6959344915859296
