image_embedding,reference_embedding
"[0.6550564424151847, 2.8763556764619413, 0.695578085101553, 0.27772666615899816, 1.3241344708296556, -1.7554287159377346, -1.4021940474107242, -2.983096238424981, 0.34115356741713043, 0.25378555155216065, -0.9052066394917515, -1.4115853954794286, 0.9693685736790144, -1.3662967401720993, -0.29835022361555724, -0.6049660203871005, 0.20793996771068002, 1.992702167506195, 0.7658769132436045, -0.016924034812288744, -0.28216262161339895, -0.11484787557675938, 1.084827764085741, -0.5263703545074461, 0.27695660832444186, 0.40283843999613506, -0.03853462567048443, 0.10415320486536844, -0.6239521432983579, -0.1654945688334276, 0.2323722301776145, -0.76182931360933, -0.7780298694509863, 0.030150114753503137, 0.8928972972324034, -0.09076309038498992, 0.15803759592754638, 0.09589320262606452, -0.4490894350242096, -0.09658614015525553]","[-0.8628177051149849, 0.6635612543629207, -0.5099090846538691, -1.2632701535666155, -0.3029166141884542, -0.7409760392078205, -0.3417501328535692, 0.7935019590405866, 2.0611569087611725, 1.1915358120502164, -0.32278678441998965, -0.16235230161423697, -1.1392503133191967, -0.7190652124806103, -1.2076196350772392, -0.21005143889744537, -0.45264154506079496, 0.28958184892579725, -1.429839510027201, 0.11409827413312418, -0.28326342037931573, 0.6960550638850423, 0.5855134436276452, -0.04682573130844199, -0.45197203804091424, 0.4740318028458907, 0.07986606289982823, -0.04759050018735467, -0.05495725694920321, 0.043047047800323916, 0.4914606179329955, -0.24250790138872236, -0.3861740066069031, 0.32920259755773007, -0.4728982313304818, -0.10382426011560925, 0.1359729101645266, 0.14437157071797777, 0.26934805888988905, 0.3853624530311589]"
"[-2.162864277024061, 2.4346119112197857, -0.6337876955654627, 0.2843890728382043, -1.203944028474073, 0.3254930215453747, 1.1763577288975586, 1.027658682849948, -1.3767367166055589, 1.1947068126875464, -0.4082561693213295, 0.01938210317358424, -0.8915515015528963, 1.529423209224172, 1.1029715241074451, 0.6193055077743587, 0.5350677047317179, -1.393320063472983, -0.11463730628630373, 0.035560245333180404, -0.16956380944498464, -0.22048693535790506, 0.4714544583128714, -0.5007386891626227, -0.12613737456776952, -0.2631559725704269, -1.0484425762169625, -0.25165159128608894, -0.46127017802561826, 0.5632828450873307, -0.35458181187815885, 0.3220085539167082, -0.3214086016076601, 0.28218624893372957, 0.21273431936201348, 0.6558913512994468, 0.15016705958247137, 0.11412539986587916, -0.10207095191288576, -0.637925248221102]","[0.36161818564375003, 0.9510942166696994, 0.78255249498731, -0.6571687878191227, 0.038075003154334736, -0.7609192411829014, -1.5741534061061353, -1.9141228733930182, 0.1441152663242873, -0.3044485310038007, 0.294697789501588, -0.28776197752987964, -0.45469787305332954, -0.6751227818936104, -0.4584434679859189, -0.21006458019658555, 0.07185394605656084, -1.309375513988039, 0.2454964131776908, 0.28370288668760985, -0.28465281521854174, -0.05419790754879666, 0.10258175530781462, -0.18594464095932425, 0.46651704733473065, -0.2621731270502851, 0.1060151958370272, -0.41116640475323596, 0.5624940243313125, 0.5116673477064063, -0.6736468436440048, 0.18017417201826044, 0.34964193693013373, -0.28400909359892723, 0.22713081910325508, -0.3075990506795274, -0.122743555481324, 0.28671112340121196, -0.06771057729128165, 0.37098283817554945]"
"[-0.6450763202943819, 1.039967368952347, 1.816881216075744, 2.2838114434534176, 0.6210660150693386, -0.8588274831962187, 0.3557534647081336, 0.378029859075758, 1.4423045443347242, -0.9887043104542507, -0.7756950453119301, -1.9331618668062147, -0.4070072616382301, 0.6013347826552922, -0.9252217898734189, -0.5169759736951477, -0.350286758341467, -0.7448396058120078, -1.21911658325454, 1.0739306167073526, 0.6320587024569791, -1.6557798890012894, -0.5954576524628199, -0.7425272605895885, -1.1958925888922405, -0.34639384735029, -0.44392668942696567, -0.10645039740749558, -0.11527534324115978, 1.3065795914837712, -0.7791443614899962, -0.39255245433591346, -0.10197426579245362, -0.31731151111016137, -0.3943700410731569, 0.5409561234693969, 0.6545361157981021, 0.12539025445821886, -0.13949222191965263, -0.02506183502466216]","[2.039285370602105, 0.6185862939485098, -0.19877820952336248, -0.9803761869299238, 0.8478512602042313, 0.5602802502680106, -1.3430002006650807, -0.8616264127161473, 0.8130240546561432, 0.0031273631977037095, 0.9924657767721566, 0.16289265978114492, 0.46820484143531593, -0.10991815506400789, 0.447451728532888, 0.6048790056619214, -0.5837041925186437, -0.7317296256072441, 0.15472403111001687, 0.775435505725976, -0.7706302209419658, 0.19296925664653725, -0.1760702711673968, 0.04925206428987385, 0.2853392025681571, -0.0065238491597486665, 0.05203377496172722, -0.40047914771041754, 0.001528839668045493, 0.0723290958771449, -0.5633924715840359, 0.2894302745794756, -0.04071046534987464, -0.32981921243473483, -0.06056664709156404, -0.22186567930471854, 0.003873056837350845, -0.07496371140537084, -0.22219501446145842, -0.2978085199336471]"
"[0.7885322893550313, 1.9498192375487924, 1.328536845283722, -0.6870688190512362, -1.6181221638746042, -1.4003831598019776, 0.48541913358135325, 1.7097834046709621, -0.29014127201190215, 0.21852217924750775, -1.5276956434216948, -0.014380967711012493, -0.7579529626600985, 1.2666506522986762, 1.2909303794970177, -0.28805683765937445, 0.39967209188662045, -0.06738767937419173, -0.7279831380076071, -0.31844247622716676, -0.4813701227483139, 0.32804721925693753, 0.8379130421648244, -0.7534652184992567, -0.2763420784209372, -0.8011995137017198, -0.220017103120965, 0.35406246007828085, 0.3732562502885434, 0.5420756164753637, -0.3667270312403572, 0.0062629501112755085, 0.7717653097008917, 0.6862170353696432, -0.25127955517552214, 0.9254650506599185, 0.21874184234465377, 0.05875706785135024, 0.5904965850469232, -0.3567086215972039]","[0.14430340861360894, 0.8082525857947286, 1.225440896225974, -1.1858589855466801, 0.14605847327854635, -0.47419711417537075, -1.1380773699762066, -1.8956975764116508, 0.1376986829816526, -0.6798690379859359, 0.9184340819351906, -0.18714498101715973, 0.14677867946094345, -0.12345910725875278, -0.544965869693321, -0.37071093781043213, -0.1366127436145312, -1.4405009233887571, 0.5218708445396568, 0.6236711957733886, -0.14785444435609632, -0.1604932216576488, 0.09828321966794965, 0.049557248478521526, -0.2532111216895253, 0.02534681764178763, -0.19552412701917946, -0.3018865899807411, 0.25148523923028315, 0.27379225979615246, -0.24444877387215122, 0.2620649816567242, 0.09462573362995894, -0.0718157851046792, 0.0372799606768127, 0.10346688287441116, 0.1442938893569598, 0.3915547849210187, -0.15391703931286088, 0.31076630026077173]"
"[-0.36342306329173335, 1.175956097768223, 2.144596227550615, -2.080681101358758, 0.3331521590079205, 0.9989963829987036, 0.37246679943808036, 0.24827859675333305, -0.1590617067585108, -0.03089361467769952, -0.3076711189413145, 0.9955982370476378, 1.0964100228229399, 0.5084322508643612, -0.31448248155351044, 2.356032121296599, -0.2540661253444193, -0.6645668024416508, 1.8376472504226642, 0.2699471216539559, -0.07353181951733821, -1.4340061765534673, -0.08962489644469518, 0.53097514696706, -0.10145418996938484, 0.5853766699455345, 0.30654490345980123, -0.9369961120759153, -0.880006802170565, 0.23862703173326738, -1.105823218096583, -0.34159393861797005, 0.4858988334722246, 0.07522033047927278, -1.02397618667542, -0.10185079922508405, 0.48049051714599095, -0.29128701591671724, 0.5028151423012353, -1.488264658466675]","[0.850173953638495, -0.5340795236847212, -0.16897737269617358, -0.0840257860985258, -0.4591073679283905, 0.1588587318934508, 0.7517085292091601, -0.01864179074722715, -0.9776853044658699, -0.18028267116900745, -0.07758372905333029, 0.5303309043018272, -0.4402102292801975, -0.09759923629870192, -0.6809383462246278, 0.8618605409844329, 0.2623023423207527, 0.08383249132313822, 0.1370398489347634, 0.16448938933815796, -0.2962977966447888, -0.34184126280069654, -0.22270780047331748, -0.07951952794216927, -0.4468028704739057, 0.09313122596520589, -0.7093220127387352, 0.15077246593582533, 0.08235814502319054, -0.4155971140396507, -0.5350705315166502, -0.14605431273165304, 0.02145599991270974, 0.4827530000799897, -0.6858205912076699, -0.5561640137999515, -0.09007182000181974, -0.2927353520334783, -0.023746496780758117, -0.0029313571573748153]"
"[-0.8930642281640315, 0.0301464270238803, 0.23307210280989313, -1.4408293589905747, 0.5741390537753936, 0.8925567551394792, 2.4967694034826007, 0.2226660832526364, 1.1272117738235965, 0.018607014267777337, 0.3093547212108492, -1.472271941935218, 0.21676655191200703, -0.9617472953366092, -1.7025563702577091, 0.9455192748671302, -1.089758662701927, -0.7951396978627777, 1.0007390759629935, 0.03128823126337949, 0.839506751337126, 0.39514826666199276, -1.4572234999059681, 0.23894614126295122, 0.2169625905449689, -0.39600978501584844, 0.5650375779678914, -1.6135900265137466, -0.14825827886241996, -1.21934597058597, 0.2871498494673048, -0.37756761830366486, 0.72128797827315, 0.5154347700517049, 0.21328559489947782, -0.0279373026505738, -0.3109415000446146, 0.6992356169158537, 1.7602640638892288, -0.024745467468935866]","[1.0600715908017104, -1.3208019641757793, 0.6504944587724559, -0.07830248152281619, -0.13867193387817653, 0.4111418228618103, 0.23790203799649684, 0.7132124800490318, 0.7415772672909836, -1.568944177696256, 0.28025385003079323, -0.04802247778141351, -0.12442788207617593, -0.2274965085431933, 0.40352172846077344, -0.12604803293178374, 0.1527305536271339, 0.4196761656396039, 1.0507234727835044, 0.12337772024591685, -0.39869025303651767, 1.2515020033911606, 0.3183671874168811, 0.5689206973449845, 0.29304846032736476, 0.6896899733099213, -0.6523031189297895, -0.010234245886798471, -0.242304236305993, 0.049036962633910726, 0.25587691787950423, 0.2962854001553713, -0.6819649743614047, -0.35356332417209696, -0.16717330502765795, -0.3726174489023708, -0.39525317974870255, -0.45638741570393965, -0.07863154838994675, -0.15214599471030243]"
"[3.7963563827126925, 0.2874911456825704, -0.01737768939574436, 0.955256180466143, 0.5033265482895216, 3.308252828012542, -0.9735274939230916, 0.7002596882651819, 1.7116838004378256, -0.6237312181740944, 0.18429367359228063, 0.09757313795784106, -0.8479700918122381, 0.6355117578534639, -0.28910474742148473, 0.6960760834683769, 0.26717185850971237, 0.1245963494005119, 1.0737141107897794, -0.24647514354341576, -0.08800638339450315, -0.36025254624958253, 0.09117473083043705, -0.062492863305659466, -0.26958590735556276, -0.016188662387868164, -0.041747924065015124, -0.45498706601420885, -0.06573018205560222, 0.36434488530575904, -0.36404840423905455, -0.20102732867831483, -0.43137565827419655, -0.018953505039044256, 0.45889176654635244, -0.7771977164523889, -0.4500500135610407, -0.7195681516613943, -0.8931418139472704, 0.16654373966937275]","[-0.29815616330312944, 1.2542619056171318, -0.17641378953524062, 0.23418877964875162, -0.6148016893833594, 0.6470342208623749, -0.9670304878727699, 0.03346639179437651, -0.540244663252449, 0.12406871685766803, -0.3457832911044829, 0.1113642706661545, 0.4894176744969136, -0.07559338802347032, 0.6166199435193853, -0.6319700003950387, -0.11787732409969251, 0.06447745736339243, 0.22826757438510326, -0.6600313708754522, -0.0720369993335919, 0.005738251063250997, 0.3288077638199955, -0.12036820021408347, 0.017094735942095065, 0.11582589221900427, -0.2954635354424086, -0.11160721103305857, -0.40253311504983474, -0.6427331615876901, 0.07269980190289574, -0.12048176065319781, -0.33168275978347456, 0.13031793371172934, 0.3484057876376503, 0.10870043391726238, 0.13791350542993952, -0.0819295933521165, -0.12277459257023804, -0.03781078775059178]"
"[2.676374617850144, 0.6142746055373353, -0.8022824063398217, 0.44626862708370363, 1.324050900202226, 2.9112045709850625, -1.0361993931264586, 0.04243804662820728, -0.8119804833876878, 0.28880761738444355, 0.9074469672796807, 0.15508933799565786, -0.10535310595246578, 0.4362417954650914, -1.2235284298740925, -0.18069047496416574, 0.04237830262304656, -0.3435645756839738, 0.6653634322569911, 0.2314278861733251, -0.15395156950694716, -0.47416755988945714, 1.3235247589163872, 0.8963803445854776, 0.6929811516392635, -0.6633181417601622, -1.1229278543168362, -0.7615514347925919, -0.22678403007928105, 0.7892052700300036, -0.2645798445416349, -0.40641484452732174, 0.5915497185819466, -0.04843829622638443, 0.3003813331426086, 0.8432601885493302, 0.8512485754644075, -0.46093002727764454, 0.5444588971499817, 0.22253923602019882]","[0.5717155644995995, 2.869116707492184, 1.5158446047806042, 0.044030908966584494, -1.1561482785144965, 1.4171587713008222, 0.526532159181924, 0.7040618347720987, 0.31214109566570697, 0.34295668746047075, -0.05227936794417487, 0.44349271970998627, -0.05572148522252979, -0.484322978160151, 0.17732348153037408, -0.838386086843929, 0.05284746063124297, -0.5343383934991414, 0.41044408540923877, -0.20101124054502625, 0.22018003959474033, -0.0710231654514238, -0.06299213027741418, 0.09926482611313756, -0.1552040214329, -0.11733046013697203, 0.13180880433145772, 0.17036946690311908, 0.3664955446600034, 0.03773225373088892, 0.13990070120645026, 0.5004111714273135, 0.21987349653903954, -0.16821123511642297, 0.0619278397809814, -0.11240861779047752, 0.04574934120679086, 0.22990103144444965, -0.033042881514589416, 0.24483045103190615]"
"[0.7714402000027462, -0.4637118971188821, 1.3400784717301752, 1.4854000219266328, 0.13569171717654874, 0.007192736755656688, 1.5658266773674985, -0.655102711725292, 0.02567498875216509, 0.3434385189817153, 0.4874367346191307, -0.6683178238345224, -1.0503341273026219, 1.0602576196932048, -1.3812076814016738, -0.03458710002793739, 0.6187736951509802, 0.5808099369867331, -0.13705810398433677, 0.530820389897143, -0.33732464062298245, 0.10461812450938385, -0.2841640759083265, 0.10378276416914274, -0.766136614725048, 0.9156588569330413, -0.42004391710685063, 0.647746688517573, 0.5182069152285284, 0.1754082828985816, 0.6241589022950369, 0.44167338907188236, 0.4264872940548168, 1.0387821020519188, -0.9270312784884374, -0.3417714327323189, 0.035116324999386106, 0.03847468622751497, -0.14953136833527045, -0.035342969084554976]","[0.13583520009149236, 0.39584601339982556, -1.3312451115779576, -0.18999528593601275, -0.06825321075288666, 0.8197360325907411, -0.2907234732805536, 0.4620279689975258, -0.2701151040439858, -0.7013781292505544, 0.5122388168158558, 0.3827734391222455, 0.3238902150151236, 0.538499442602235, -0.5756722393562378, -0.6923451616369443, 0.16199584757280805, 0.2632353451197397, -0.4888130837275863, -0.17179176622971992, 0.3373902126753219, 0.027909774498282396, -0.4754364292181207, -0.7722445245592107, 0.5360360138222845, -0.9047288930338458, -1.0824055116443172, -0.08502871609267257, 0.1311027924832579, -0.586280728339978, 0.02480975665658136, -0.36182545581690595, 0.07737054495469607, 0.6797943072010162, 0.4037487648602393, 0.9352968705431213, 0.1172839796616633, 0.5345412250953748, -0.29768717892869445, -0.39487895318160054]"
"[-0.9701292796829393, 2.045597656766667, -1.3275675662296016, -1.4479686271776449, 0.6175088433675847, 1.1836220398314672, 0.9028753017256439, -1.8328606009226365, 0.41291098417651384, -0.41606135044594106, -1.1516708097431527, 0.6966821575955183, 0.7974090040524233, -0.9130810739455262, 0.4582008167988, 0.7404868754250877, 0.24679761764494318, -0.31068347952561126, 0.09989874049202535, 1.5084372632138907, -1.2414333439787946, -0.6073892690797349, -0.3442400887178581, -0.20823571325086743, 0.11828346531990505, -0.432037491850543, 0.2272288774662641, -0.27285739212445037, 0.2846410746676268, 1.054616964423022, 0.08593993539424616, 1.3286737619219124, 0.3756775583829624, 0.3260555748745082, -1.0376237773569597, 0.4481626550363114, -0.17584269964622282, 0.5843591073162738, -0.35889303558582253, -0.6808316450521946]","[-1.3418471608504767, 0.6650794058629936, -0.0008253071210802703, -1.0256087837274492, -0.8836682576857428, 0.49607808765573813, -0.381362029791216, 0.5663483542096371, -0.311511458495171, 0.34637765151428124, 0.4430857084393146, 1.3392369944215476, -0.6994943672131572, 0.6103188969347433, -0.8843301113745374, 0.47541064587130233, 0.025051726254115714, -0.969788104646321, 0.4641209440431222, -0.374579978508602, 0.1914764467884852, 0.04812372663136494, -0.501085694165237, -0.10376220242430825, 0.053341290378950544, -0.3543631747291141, 0.25926683462380484, 0.2551784587685135, 0.2254316506484815, -0.21644631810651635, -0.5721298845200951, -0.36063232982429033, -0.15698956001458664, -0.3504056925385255, -0.2646588559384496, 0.8060517238412962, 0.009306679554675205, -0.6912779750163495, -0.3532382249300212, -0.08804073153485982]"
"[0.31260520625070004, -2.925224418789657, 1.200027496546039, -1.2778512258013468, -0.3294956944179391, 1.5594425156524052, -0.7062838835864147, -1.7422346881409534, -1.6039249698353621, 1.5757029107889409, -1.2840769049502503, -0.3390115362078894, -0.3761601177364064, 1.1393105044578216, -0.7416057774483347, 0.12376848037603887, 0.19567243357692832, -0.07357198589780124, 0.5907567964699534, -1.0606377453113127, -1.5249676073767688, -0.685803042748748, -0.6077521238138309, 0.15160340959713045, -1.0514707346966585, 0.012763224978929151, 0.09028629744479759, -0.3891423418247063, -0.05582588543197332, 0.7487263207947504, -0.298083773288135, -0.016755347635639153, -0.329335866381537, -0.022126964491800304, 0.9027845526040407, 1.1866556830337067, -0.5039832723925082, -0.1471628704877491, 0.20702946737558525, -0.5051638933981254]","[0.10214589208850954, -1.2131993388792852, 1.765069934557431, 1.0331535938868543, -1.7061910155387743, -0.6553300753962822, -0.2793953009779959, -0.06376908643285728, 0.20607533830438907, 1.0850195841450518, -0.7691534086989615, 1.1777409459427395, -0.053836782192333336, 0.4646111286076899, 0.4547478569694634, -0.23045686371235144, 0.041693212327065354, 0.8667210095135586, 0.6269996055652153, -0.4620237324818278, -0.0446052489267844, 0.28534386411428886, -0.1760251396437101, -0.4329347125961242, -0.10688990793241285, -0.13283660860008026, -0.4767874930227977, -0.3135576993727977, -0.15284212316194612, -0.452190839597939, -0.44853109708810734, -0.34399385900887003, 0.42742856202301294, -0.16877572730973983, 0.5036538034103076, 0.356612940310057, 0.298572395273713, -0.08781611117431722, 0.05077065167701852, -0.2757074507675255]"
"[-1.9221498521995295, -1.6999388212557747, -1.3887212314914559, 1.4026916524020783, 0.48748889494698533, 0.055260052722772464, -1.0569628711523713, 0.48778439233154286, -1.1796118153491335, -0.1327657812838964, 0.2092921933013682, 0.15610920060515818, 0.4176920301680859, 1.3877349082219472, 0.8517397356382171, -0.0935464795324952, -1.8791982880822722, 0.08354220389662688, 0.8697395968881704, 1.4006287144558378, -0.7237938922338847, 0.06659940132175242, 0.4601081079028348, -0.03616994986241199, -0.11833646753354951, 0.3647573701421486, -0.23108393716700998, -1.3505731213113668, 0.7124589778681828, 1.1041684468231385, -0.7463311852358405, -0.08196861178107144, 0.04105466408424944, -0.07248352725146662, 0.33781375724047374, 0.26361206230965706, 0.3309918845114205, -0.14491349810563367, 0.190122850286418, -0.05660755764547237]","[-0.2632855136030993, 0.8466565959798954, -0.48581882145042843, 0.22817696499804266, -0.5236663326013866, 0.8256592085644527, -0.4845799888108909, -0.03172409648683245, -0.2824327771694236, -0.29980145691192595, -0.3259020950012883, 0.401447199892779, 0.005163107669333794, -0.12157237962349932, 0.37264047538561373, 0.02187178703851974, -0.10477863774510604, -0.06898193394617261, -0.6679022645487228, 0.22854222118721956, 0.05072921742672923, -0.2629731311402272, -0.19316130527063344, -0.09851488836648488, -0.07651741413636395, 0.029679217728367988, 0.0631301228563825, -0.04286011652795274, -0.37274455330450196, -0.428674226374526, -0.040666789483311296, 0.4336660817241668, 0.1319574977049568, 0.17484272171501983, 0.15100104571203207, 0.04343513672815354, 0.013595494274079209, -0.2086164247267927, -0.2144219794429442, -0.1276880266640262]"
"[2.722335214499784, -0.9267505184322155, 0.830592419816578, 1.0995401626326453, -1.1384753687723128, -0.8094192082617087, 2.562831324491337, 1.6564158380821765, 0.7339199148925742, -0.28000754939990125, -0.677057895417109, -0.25830364886224966, -0.2733756426106329, -0.5365279756783382, -0.35343681440013325, 0.7572630981803666, 0.14843363341222343, 0.9692292797823587, -0.8366800143751963, -0.07650817412499683, -0.253329883900329, 0.07807235275536561, -0.2640978830392801, -1.084783992250204, -0.38422499342602473, 0.5242498328166413, -0.6850974679224692, 0.41099682321289555, 0.7430653371156957, 0.39723673099544043, 0.14981198228706089, 0.7666332656419172, -0.35715597957948086, 0.38023404932269506, 0.42349346595809745, -0.3805804127313088, 0.5411609348148041, -0.539653423500021, -0.23123749619243353, 1.3545356592157196]","[-0.1163582532898558, 0.9509823963027173, -1.1555971095554898, 0.7504204501035799, 0.356073543870719, -0.6657676797082286, -0.23948635820217373, -0.808993927583369, 0.025916171808331674, -1.554398001754432, 0.5495237550715703, 0.5245535687538984, 0.5290141444829617, -1.1865934852431135, -0.04583383521828934, -0.507352715896042, -0.46746227685417857, 0.4252127475770411, -0.6100933059641142, 0.522080206487577, 0.05157890793573042, 0.06331723620957763, -0.09106015571643698, -0.22178102022882584, -0.19366309524696027, 0.7634535657359564, -0.4712320211884451, 0.4351316251070575, 0.3766220770531993, -0.1026717751756513, -0.26939873457095564, -0.7863656945959095, 0.9275404495503357, 0.30136553295250856, 0.08913770565168126, 0.05535340284902939, -0.23354590404959502, -0.17515853462840156, 0.06272394493180264, 0.419267719177564]"
"[0.48071195179440124, 0.023951265452186697, -0.23753610504840372, 2.1027462961841685, 1.772185384355671, -0.26168489143619533, 2.8355859631009963, -0.26696167966239953, 2.269694660426749, -0.21730391653444045, 0.24122361064968467, -1.2022924298092852, -2.4593457796417657, 1.6427857721281478, -0.7498739910298587, 1.7500885936924375, -0.9445470019463391, 0.02417958041338375, -0.061763346369922464, -0.5864041737446184, 0.3733253758896963, 1.3025833534603861, -0.7583003040811155, 1.197790995386278, -0.658537195263762, 1.565784310887561, -0.6725529336959682, 0.08140550818589994, -0.22816260209767547, 0.1658169152703685, 0.6769018199422604, -0.7216719332767038, -0.848504203575777, 0.5893490087392045, 0.5663179344232053, 0.46415922779644075, 1.542061754048322, -0.4834971003427421, -1.2910043670571523, -0.18992192318076]","[-0.5181926664441252, 0.7873683530217287, -1.2602685369018816, -0.6604981616167738, -0.058672585852161424, -0.030805626109732222, -0.07113044118788009, 0.08110333674491865, -0.27007829031224095, -1.4602491350856892, 0.5355509936372962, 0.8146050836125944, 0.3588268900593009, -0.6313706865866635, 0.3674389770055697, 0.24516095108486755, 0.5526426058268482, 1.433699112297568, 0.05359058555409012, 0.5124950684772406, -0.2561975485459317, -0.2997995237560913, -0.13456911100931063, -0.09529849681335868, -0.6276259750000763, -0.0508947610792868, -0.05766851122526833, -0.40457145126727495, 0.2525119747664756, -0.47455130659925665, -0.3242382727845894, -0.4266738848013332, 0.24741338599548487, 0.2278301128557949, -0.3846029726274917, 0.3049662954066728, 0.39015107225622975, -0.11815826604226382, -0.05361911195404999, 0.25380380688506105]"
"[-0.17453991067895233, 0.7396732633791105, 0.9742575874774094, 0.8058005455884628, 1.5699087485009817, -0.5212939894559581, -0.5790973466643529, 0.6752846840180028, -0.26140859475431893, 0.22902660379581985, 0.9479924247502475, 0.32366312075648973, 0.23820952961235517, -0.5853507455631669, 0.7193749382332965, -2.4871466964574007, 1.5876490499164153, 0.7488872002387623, -0.8623930457306438, -1.242127357522183, 0.023986931289770513, -0.44828617400859405, -0.9022484353537321, -0.1702389336677041, 0.9876573868515965, -0.6009177000422383, 0.786517163025393, -0.6509723916887341, -0.39339189234735833, -0.2229773948161123, -0.32510774759505867, -0.7287901382921628, -0.2264609874757895, 0.8864679360701008, 0.7392253692094326, 0.02757274458832584, -0.08588116690925683, -0.16912816817410242, -0.4944493771120631, 0.2980594560821675]","[0.954297159442723, -0.024791699611256237, 0.49104107370520234, -0.47422062408894816, 0.9468551561402022, -0.002854511258987624, -0.8041939282766624, 0.6529379868395963, -0.19152833326862384, -0.29671206725262955, 0.04799828068723096, -0.9230153280592382, -0.5104822604051278, -0.312816354569838, 0.6643313011089307, -0.27045359083003934, 0.24241651685349117, 0.24808339987345882, -1.3847828398575082, -0.896247823660305, -0.5505201408950873, 0.11510443087123741, -0.5617047423831313, -0.7259331377749656, -0.645044683414793, 0.12043444249729843, -0.2635287145916148, 0.3577741726099, -0.0356066138688453, -0.20906344374646338, -0.13968044481548186, 0.3916242672395705, -0.15195846576039831, -0.2434040222132617, 0.5147084725525938, 1.318644579260884, 0.7538880696816338, -0.23872704149588425, -0.1396356054030147, 0.14021375102115108]"
"[-1.4741858615534338, -2.395752151661137, 0.6837939052812156, -0.5113525416393857, -0.36069594324699844, 1.0602246999236231, -0.484895709955959, -2.0933792758484575, 0.1650993461103022, -0.05778903452631714, -0.33508475223070694, 0.8211816155501308, -0.6499948535819688, -0.21872462787291336, -0.6992025194338121, 0.529594547462446, 0.5392438885710302, 0.7516981538105575, -0.8616256050508911, -1.0050117682264916, -0.44221217558221865, -0.5612223308822067, 1.264939844792964, -0.1772140643337611, -0.825892273821263, -0.37012487552969875, 1.9599956153310834, -0.10508859111149185, -0.722063103585896, -0.4843382657042291, 0.2523927425767089, 0.042817956134512225, 0.29447310741653143, -0.6741613046689428, 0.8577502924516187, -0.3288246780089075, -1.0190666692745294, 0.7531854664301022, -0.6295310471202551, 0.45366441321483225]","[0.20022447487961334, -1.1941325598028965, -1.2782567483337646, 1.0247415542639642, -0.8219519181052328, 0.3336993843641297, -0.8840612689390567, 0.5271889682709394, -0.00504823294105479, 0.5744796199085181, 0.40295785247532095, 0.02637830563444619, -0.14668359577936962, -0.00716697486710599, -0.9147290482123311, 0.0894596983245778, 0.13523994885706395, -0.2546260052009229, 0.31563521147930995, 0.33383022151883607, 0.6170772859512359, 0.6420882902513796, -0.2803495234355828, -0.22830941998690588, -0.029941719723115805, 0.23837102146790168, 0.10568959108501196, -0.3562682352740838, -0.6909750553718802, -0.13368799286051608, 0.3330463978289436, 0.4457679128868284, 0.6905169645971994, 0.22514721487816547, 1.0075480356496085, -0.4987403887784357, 0.014575946354912474, -0.21043827028982998, 0.3286595977420417, -0.22896855604230545]"
"[-0.19088067625795777, -2.7671683722902665, 1.2110278003920079, -1.3649939939190485, 1.27400429767566, 0.3859144938596798, -1.2661987063187348, -0.8043286588774895, 1.7358555994270006, 1.8876131140372137, -1.0277560043994232, 0.24425767544364485, -0.7162165499960375, 0.952144873456622, -1.5792547769882215, -1.329972115195303, -1.9295539652776479, -0.8031798890144013, 0.6537929221965884, -0.27413412074325305, -0.1089440371069815, 0.5180968556252695, 0.6597380436827697, 0.9441442942829021, -0.8878141495289101, 0.23377581302231498, -0.8478512429748717, -0.5618067079625021, 0.581618386110101, 0.36271071718764863, -0.5359710447841496, 0.5437232110689658, -0.05056900207310476, 0.17523249665088794, -0.1761186374112277, -0.14051197486699812, -0.786566857422862, -0.8303845831002774, -0.09652472634799199, -0.2552976048598266]","[0.011827184384506589, -1.6042326861454617, 1.3033308220576068, 1.3465072494925, -0.04179426362042012, 0.5453290611377967, 0.7741214870592774, -0.6691478136027869, 0.9695270843052912, 0.2987688703662168, -0.8872665487382486, 0.4185808320432931, 0.11581902310630726, -0.38742194602928054, 0.12679884809871045, 0.20683732501930208, -0.44923661441099616, 0.26339980956944703, -0.050266883193535186, 0.25872911281539235, 0.6523912834730226, -0.10103669267631599, -0.42142411090046694, -0.29572308010497145, -0.5289114276524928, -0.29539159444945695, -0.033315412471371555, -0.4584312969725136, -0.3100281293633663, -0.2902585608928586, 0.278899423851769, 0.4701330645646891, 0.4696151450096246, -0.6396007711835908, 0.8282272924930418, -0.8472667371789959, 0.201514964041915, -0.6292053574535348, -0.23586223203423407, -0.0033365685715636448]"
