image_embedding,description_embedding
"[2.002240435621853, 0.5345572098459643, -2.104246366007901, -0.6398188234774029, -1.7498584941503637, -1.8544541605201093, 0.4767472280285396, -0.45675385922290107, -0.1397325167921837, -0.0745917060228539, 0.13757200579779627, 0.14825320191641073, 0.9360283085146867, -0.8426463922773768, -0.21114846805889328, -0.22296575435361285, 1.3209875817798138, 0.3554147082727644, -0.25032378368166125, -0.5925241047697557, -1.3955449533532087, 0.08270495086549065, 1.1852196787076565, -0.7789250985461198, -0.4166703828824176, 0.4809391480868092, -0.14432489734305687, 0.9668128971537894, 0.26855709761090474, 0.14554382522530138, 0.6844660346488749, 0.870231321767462, 0.27941008667065964, -0.10190148207755306, 0.09395845918521913, -0.10653182460486828, -0.4791786032850359, 0.1193368341364657, 0.10807840768670911, -0.33032726516353794]","[-0.8550836152078244, -0.3889843854146818, -0.7580876841770658, -1.2563994361740678, 0.3199243765073699, 0.8754285057566699, 0.14959074526749205, 0.2054801591768939, 0.027846943689690894, -1.141780842480311, 0.032079909566713145, 0.0766869494503135, -0.10047198437787051, -0.4997649567071246, -0.906701668485041, 0.07037351963426411, 0.45843481534778585, -0.9967101823110323, 0.31622798930735857, 0.03806863666517691, -0.025987131026984616, -0.07106749135114325, 0.031740910217185454, -0.24951496026146566, 0.05799258350848616, -0.2370882202395115, -0.48706919011010524, -0.20697215350746428, -0.38716930207829076, 1.2521969824486827, 0.5551072367559635, -0.707445476456426, -0.7048590070681948, 0.2971353713931044, -0.1816220257230546, -0.6521617710594669, 0.17884323072033817, 0.7622463861591132, -0.16436678823742049, -0.0416734511853582]"
"[-0.7365252929739864, -2.6208698240771624, -1.5932518558201014, -0.6178867504024769, -1.6627027537055057, -1.499242309161728, -2.128979240039831, 0.18247670284015027, -0.4130321668443072, -1.2691968634870825, -1.5820768807285388, 0.3729443053520463, -0.9594497065080196, 1.0407960450919866, -1.7642151031839184, 0.2978832674184728, -0.6521224178537197, 0.1553972600804832, 0.6064009364531061, -0.6851356387522055, -0.4996546444064241, 0.05715398460079146, -0.6198497195593443, 0.1054213743400095, 0.9313669171133365, -0.4142782662909708, 0.061582312487789295, -0.4607180278260511, 0.7508434706689391, 0.10788769515888878, 0.35483446427796284, 0.20847105727859022, 0.016650602109464462, -0.20847576163863044, -0.5370119408593396, -0.2640330157408852, 0.3785850044425847, -0.6948579169388477, 0.6434552264862178, -1.0764525959545244]","[-0.011338200519942105, -0.6099799582271963, 2.0581021916367277, -0.6522300595279784, -0.24924366704847403, 0.14605517801987697, 0.7188880061713718, 0.40803282867828083, -0.584306385626644, 0.5659806429738639, -0.28605302041351005, -0.9567440913042202, 1.4198237210645455, -0.8261169616762264, -0.7095478891275125, -0.4655885710264135, -0.3225650577774609, -1.336672406310135, -0.6526563193361155, -0.1986841288097529, -0.3810723853899268, 0.2207151931569545, 0.11638302090006866, -0.3851221877029624, 0.35187247483566725, -0.27622869490872093, 0.7507966457392915, 0.9702499383708089, 0.35648136851230017, 0.6797046382077487, -0.19630813411972914, -0.556306442748764, -0.2922742156855276, 0.28375935889151604, -0.5781117425200828, 0.25979652080678345, -0.27966468106861625, 0.19211302778939732, -0.5462417443181731, -0.09814882962260253]"
"[-2.4514790750580557, 0.004989658408378271, -1.3309331090524714, -0.04805308704808608, 1.6676350808512967, 0.057434021399916005, -0.4612464984215508, -1.9959042029190142, 0.1640334954494692, -0.9394512335009472, -1.657172406393298, 0.29029917791666976, 0.4369844923182233, -1.4394620753136016, 0.44100611714418125, -0.002888599424549761, -0.12089424255295161, 0.8154906326884955, -0.7109526250571739, 0.30195810596083367, 0.7084114955826304, -1.0465996109165834, -0.3602840611226183, -0.02533541743399545, -0.7723360825670336, 0.39558448415099534, 1.008602628439791, 0.6476779883040237, -0.4108888355519593, 0.44376626821173315, -0.12803402445980683, -1.5533691016152753, -0.07964073765666206, 0.4495621880510164, 0.1643381258233448, 0.18916246710438175, -0.5493868753718085, 0.3754634688562835, -0.189450923975919, 0.4755848334380417]","[-0.08611441227815902, 0.6245274315394024, -0.2545722901131077, 1.0476013977777083, -2.06014549880085, -0.4759598231382382, 0.28163126244132614, -0.7555759678516119, 0.24360402958319471, -0.703183891261857, -0.1290596093431166, 0.16192476387475652, -1.000635233418409, 1.1285680222083319, 0.6744984337069374, -0.10598550725057386, 1.1723068311320817, 1.0113604660966713, -0.06144940705453178, 0.48061231462242576, -0.41552775117679697, 0.46955334402468746, 0.4233635636424914, -1.1007099674451173, 0.7441130422548663, -1.1627507357679892, -0.17260980131971093, 0.37107406842703816, 0.015551532116164307, -0.1593919152343007, 0.19624885241506124, 0.10303502071704684, 0.16867074071234467, 0.21631866962379653, -0.7487963479916757, 0.7537763216610294, -0.3844876090371556, 0.11462977098712836, -0.01423710034619405, 0.5559955205962755]"
"[-1.020102284121224, -1.4413748890717997, -0.5537739272959198, 0.6067696781573947, 1.5886960631820897, 1.1228776605278767, -0.9494269709439151, 0.379148603139084, -0.04260015593273619, -0.9103196163683842, -0.5971583880768557, 1.1164244357772155, 1.2784805026064925, -0.7671084875506308, -1.3291536749249562, 0.39883051563662153, 0.11635616149051232, -0.3562272453858253, -0.6754346180668754, 0.5881153494727459, 0.9488522923721268, -0.9266976755965369, -0.8456727747075029, 0.03739580891985401, -0.8864666822336893, 0.49867627001014186, 0.7644622055333186, 0.18527686489561465, -0.23199827018088942, 1.1123323863060584, 0.3354779533287142, -0.3382873759160062, -0.12871061964183028, -0.17025355736975462, -1.0728615635132241, -0.5811946830731041, -0.7805038545994186, 0.4746755978819133, -0.47243525651972235, 0.04765560503236636]","[-0.9381030984991505, 0.6320039851061809, 1.5297788233463419, -0.955661629262682, -0.41517682387208604, -1.297873066185349, 0.11255633448011203, -0.285428926992508, 0.6219533569033434, 1.9244580261358266, -0.05257743074731865, -0.7801699262792041, 0.6222679752858401, 0.40931360998766547, -0.41674461110578903, -0.9782905657273969, 0.5841910033510129, -0.703994206856373, -0.8241088236734729, -0.19105567609320412, -0.1248180595296303, -1.2936966787587554, 0.8915353443279862, 1.0522086368521126, -0.24971792635824233, -0.8232036965917164, 0.9584640798442233, 0.19407351061762315, 0.19634322305462384, -0.11243319300923026, -0.026104636478198065, -0.3194318009899571, 0.4736332600146374, -0.07447296818605137, 0.13833958190929574, -0.5341754248713129, -0.3223539651907874, -0.03281696250598658, 0.43516018263502293, 0.5123032789630863]"
"[-1.3091107298259712, 2.455516953756052, -0.18529853078216696, -1.3237558772757307, 0.007614382413918865, 0.6030862755468875, 0.5861114432953362, -1.75059445551576, 0.8109806759030811, 0.5980110738892828, 2.1844373523293448, 0.4281423414465766, -1.3912439356542237, 0.36751243349695367, 0.6683469079420099, -0.43878468371537577, 0.49564641451151015, -0.3261920413639165, -0.8076066054687742, -1.6959713219972563, -0.8645471019229101, -1.3818094530380804, 0.11001414890593701, 1.2656475501993205, 0.2304470293013299, 0.5886690449042604, 0.7025229840249022, 0.512961071201598, 0.02700465257367786, 0.14220196146520162, -0.47442795993835396, -0.204565338597393, 0.04142740146159434, -0.10927579854921138, 0.19962401344420502, -0.35943358862059627, 0.6654900488431643, -0.247328066198703, 0.11625031211560101, -0.666645168947653]","[2.3447260534546204, 1.6015939390505307, 0.8299575328997205, -0.5174174693445578, 0.7728822605732603, 0.35793956986454256, -0.7171728426228448, -0.06372915787064547, -1.1365952273337012, 0.23823429462214857, 0.8681159916557011, 1.0204841439152297, 0.8583361205527773, 0.1918295061619904, 0.7869631712573562, 0.23690590005290452, 0.5301818049192817, -0.7709167624326421, -0.9386707638317838, -0.3987165174927728, 0.5797863957330908, 0.6322242134129752, 0.0011550419175412985, 0.5533697348215437, 0.06099311541882089, 0.6352136516054967, -1.2060057434727354, -0.40346318021133803, -0.43821932560570315, 0.4605183115534193, -0.691191454361278, 0.27418657970945937, -0.07368879062382197, 0.22208916792626365, -0.49813281808531995, 0.28300442522967856, 0.24364756976018506, 0.14850597383433187, 0.3763162974247389, 0.8210226910054566]"
"[-1.561422413844566, -1.9978903638645602, -0.31207701203807653, -0.7604171977233396, 1.1019446070471686, -0.25906044007356704, -0.12020018725426108, -0.9505670177691649, 1.8541667782656168, 0.7468264261648921, -0.24059126849640292, 0.15230353882298517, 0.6253408873960282, -0.9925412663957038, -0.7255872621647677, 0.40884270800480454, 0.5979058723254805, -0.3369274804730005, -0.21639538326914418, -0.5128270985423348, 0.3283729552056167, -0.7817871133876738, 1.0173320791400127, 0.2133862639988107, -0.5902212477916849, 0.3973590097814007, -0.3219793504385865, -0.2715883467563362, -0.20176550389535908, -0.23042543703875795, -0.3010221904030214, 0.09448127838863574, -0.4362572226789364, -1.0930270583770714, -0.01225923304958378, -0.548000225139278, 0.530504788079002, 0.4154986271797864, 0.4261044439230945, -0.6325025556196643]","[0.02533626897610272, 0.57780774248196, 2.3081327452751084, -0.6951196610919084, -0.5248235424345661, 1.1026426051000224, 0.10769229478065177, -0.33786232455416215, 1.1361774873503168, -0.39069610655277137, -0.16881157747914388, -1.0360355180229264, -0.7968640692358642, 0.1306360228349018, 0.11663983958712039, -0.6434886272436974, -0.5035323122391611, 0.28415960721935674, -0.27233004628213914, -0.5405431872728541, 1.305739656326965, 0.2858238842849734, 0.07906750188762358, 0.5194440661025244, 0.5719414436287533, 0.6320050510433048, 0.7021880160028586, -0.26561121692942147, 0.11521613775039136, -0.46549689820167095, 0.6635904758370635, -0.07244309364109519, 0.7188354481528516, -0.03894947080618052, -0.2926986228693359, -0.3071008092554709, 0.024301554993425248, 0.25800573195562343, -0.3327418137088584, -0.41406557002556876]"
"[-1.8247385272820702, 3.198316816516621, 0.508416350858568, 1.5155878131722489, -0.23129528370703853, -0.8984470835021395, -1.1966754225228877, 1.6945954161456729, 0.09455193222471187, 0.48580781833680403, 1.084452997424915, 1.5104494093699314, -0.6148694676093903, -0.0910771794972344, 0.4838245353261925, 0.1324548833023012, 0.3101263705119864, -0.047886005776261203, -0.8820241611369399, -1.595503447383109, 0.20220994049249136, -0.8664758241269908, 0.0008011613483954915, 0.34089642857346014, -0.0554222088329774, 0.6857565303986215, 0.8102624201366069, 0.48427166419525425, 0.7197556960642534, 0.05128367090821332, 0.7628684601404427, -0.4321810451399028, -0.11719568025368221, -0.7088131797641528, 0.30798830237676045, -0.36248213675575786, 0.5046639220300785, 0.03894123790515691, 0.3118669526543501, -0.43129357625093173]","[1.048945171786774, 0.043786643826345485, -1.191592221176453, 0.20646933682412943, -2.438618621835757, 0.4916483161932005, 0.3728326257421569, 1.1428413381910105, -0.6084686319297578, -0.804015544001081, -0.31541787773262714, 0.09965620735269368, 0.3867760282279248, 0.6865199941393207, -0.033067282798485725, 0.27969682264448625, 0.28507788670266704, 0.344341915140775, 0.8257967950724463, 0.019939387747735564, 0.6710902004049848, -0.22957884154460767, 0.6267199726017241, 0.1479723651079808, 0.45769339100601236, 0.05707254728494872, 0.7850127273432119, 0.009192530049387077, 0.2972878468327427, 0.2025299437697416, -0.10572585949846439, 0.318280213551097, -0.8556685188116969, 0.35407765623041315, 0.3139658400570799, 0.15889311198585576, -0.268370352727363, 0.3139549659518867, -0.11392073329922868, 0.37434700079711214]"
"[-1.3199417991742317, -0.9584049246627653, 1.8069750104680076, -1.4333564430487766, -0.7179026118633511, 1.4079671010195633, -1.6064840290797668, -2.0156448231463, 0.6559611732427049, -0.8945754360789802, -0.008263531065443506, 0.09017812935076759, 0.9108377613980354, -0.1593773807291756, -0.6932853003387339, 0.35028293726039694, 0.10089722227247871, 0.5715914947108331, -0.3943248139903276, -0.19908651046251444, 0.4369980450318338, -0.44129882323852737, -0.4989899882037196, -0.6130010749148409, -0.36670542230169456, -0.09936873337080049, 0.4221491647650844, 0.5561569960502835, -0.6526219923653306, -0.23887511442857404, 0.6755549608737066, -0.5943060790354804, 0.5345442638260692, 0.0019487558891249123, 0.35052409158929837, 0.7637292956287917, -1.0948824836110302, 0.09451178467501077, -0.20116680496290745, -0.40999975754401496]","[0.7452419643763095, 1.0093205524347353, 0.7745184800110498, -0.5648094826058031, 0.9127135922123626, -0.2783916345258505, -0.8651435452750232, 0.8359693076982212, -0.2980828677034794, 0.4654319428323397, 1.1516025492141981, -0.15100192620774505, -0.6942979510747213, 0.12693763442671993, -1.3664667880209924, -1.832908833273246, 0.7615369604408256, 0.8154657792563632, -0.37310006392736417, -0.9960034816372273, -0.5877480568577976, -0.04613195457126496, 0.6676417402611704, 0.1325133941974843, -0.3815726990653529, 0.3555883737973112, 0.33895989701639984, -1.0451076845917773, -0.2693914006469178, -0.5250897468844914, -0.03177556399605504, -0.2250268916174956, 0.047280154962348095, -0.0949592504108422, 0.3243253632824911, 0.1418758375212152, -0.6277611369868125, 0.4037975669967521, -0.45923049484330436, 0.04621143654385164]"
"[0.440881236458922, 0.34567146436940266, -2.007922529503927, 1.9176463667994283, -1.6845704934707912, 1.8223882790518522, 0.33735891110069705, 0.47849343438392156, 0.8771582367136873, -0.43886777914340774, -1.135125359299272, 1.332097895502739, -0.4956777549220414, 1.0984788028663375, -0.6237681630485657, 0.23861928414013897, 0.37538810337907275, 0.17048540725860797, 0.4395553348676448, 0.33201629880767936, 1.2860326291073678, -0.1553527571938874, 0.3855574954956884, 0.21945773128117904, 0.010257019078267638, 1.1212159839478995, -0.48832913260418204, -0.053948166751850365, -1.0353604297013959, -0.5259627983491704, -0.6892698495378852, 0.12058063053946848, 0.36961536820249, -0.24196531679900038, 0.12071634346054552, -0.361177644513725, 0.8780572616197896, -0.09801028108512613, -1.2602775645126256, -0.20822979751471296]","[0.21131601827630542, -0.8118379306529769, 0.19649375284665865, 0.5450543037585105, -1.4027284404661933, -0.394265524718561, -0.7131894137471655, 0.16001121275084415, 1.4136082903207754, 0.9817134978666395, -0.898581832222382, 0.3316321276579954, 0.18262840355914545, -0.33879299650410627, 1.2847449690589303, -0.5684024810792835, -1.5776013734846714, 0.3720315863761045, 0.2629175105104238, -0.7317395286093982, 0.34332990508513617, 0.0019329728760070135, -0.20684180077885567, 0.6769633599429458, 0.3608566230012141, 0.19378718767459407, 0.14526888025639959, 0.31814309087723386, 0.48076201205552654, -0.48975346234903, 0.3402929067842191, -0.8769363237721887, 0.8720891587559054, 0.2681097168459685, 0.35453161872224975, 0.20539430896531027, 0.6319572343282237, 0.4585123291647421, -0.2001707044102414, -0.07326473682833946]"
"[1.1058123791852477, 1.1064663704052056, -0.7336327790285575, -1.0796414960460117, 1.941072968889541, -1.6143125751314287, 1.5324584365870766, 1.3673792186538785, 0.39320878757567046, -0.9736846045978016, 1.2481476465768755, -1.686547413265761, 2.167123578629771, -0.2658291603749917, 0.17119310035506305, -0.9779005558099201, -0.004459513426795505, -0.766142091171443, -0.6318981895495618, -0.9226569523127814, -0.0011237610261681298, 0.5456024875430291, 1.257973991790565, -0.22311647239866675, -0.22893901803107175, 0.7451686166363698, 0.5561901655123381, 0.03719711699671464, 0.6366110322899078, 0.4278748892577602, 0.21491771874941384, 1.693593703357813, 0.04014096548100911, -1.0195443327036315, 0.6702014319177856, -0.7069393370531885, -0.15557045905024436, -0.47399083370965395, 0.4069737256167583, 1.0545489019911913]","[-0.0895070189721716, 0.35437208967244066, -0.7059504681832507, -0.2403798928645017, 0.048494595142539676, 0.6830175626451758, 0.750393701644616, -1.4482877702366321, 0.4358168331344147, 0.5404585694847495, -0.7794527318813783, 1.3444377257179518, 0.30307834482500784, -0.6355908219934826, -1.604543018345961, 1.0375990442298382, 0.48326679973800063, -0.3561268068235316, -0.058593541173066845, 1.419409874366842, -0.6694986838233352, 0.38624026575250936, -0.2557877081486691, 0.45050209685720605, 0.03797364340870175, 0.5717389241774798, 0.2900198709659514, 0.6294762268882198, -0.04216195141596943, -0.12227118411928806, 0.09378313100414289, -0.31242056063180407, 0.042614575759105176, 0.5704203501941297, -0.21731393417309952, -0.22166853780433968, 0.24537494999561552, -0.08221011047030335, -0.8349847675234636, 0.4391963760992251]"
"[-1.8889268526711105, -0.21049936828276186, 3.3778362416329366, 0.7709325172066127, -1.4146193302761503, 1.2006270219930115, 1.0674071763720818, 0.3583299121514542, -0.8687215208987964, -1.0885612362188821, -0.9896181303554255, -1.082637045252242, -0.11434314785906383, -0.2926926266698781, 1.127449767773699, -0.4027457106234375, -0.21344878186389618, -0.591010225168497, 0.27719700393368624, 1.0492941459058178, -0.3616509918609333, 2.1311548222403305, -0.3080161906337097, 0.9192423433140123, 0.5180304276083235, -0.3340836317141086, -1.005199155895821, 0.6271795982431092, 1.3204950553726087, -0.12458001339968273, -1.4983838045016917, 0.47825793626805974, 0.26640015197258216, 0.08779356980198184, 1.0992248076450963, -0.3083854084829015, -0.3967706911776482, -1.035439627954998, 0.48470748068761876, 0.03407981581680763]","[-0.06395516937388133, 0.9732268485167415, -0.7264127507698043, 2.1783371881021143, 0.634900245056136, 0.2148921332256621, 0.009641152013985585, 0.42903666508855526, 1.0721327418084825, -0.28883440807756844, 1.0368183788760392, 0.7214493258442105, -0.16295031640779462, -1.7663988955848997, -0.37058430569846607, -0.05441522377854415, 0.08270048881160781, 0.2531539102292, 0.01868915938758518, -0.16593176471322413, -0.059768734289917254, 0.8857154628561406, 0.3886576722995048, -0.3279833324280382, 0.43564736172221347, 0.6968086200666793, 0.18501420589850992, -0.29744444054441, 0.13615897005810434, 0.001767883685406374, -0.730895617238811, -0.30400887130340865, -0.21368988632540994, -0.6669274714800596, -0.5753770327665668, -0.1442168895084058, 0.2625271467151076, -0.11194770157695194, -0.15333064739626842, 0.5011719954509245]"
"[-0.7933228099674703, -1.0637119114758518, 1.75446358806837, -0.9169458218898774, 0.9384715445256765, 0.6667299227342425, 1.3891754358849795, -1.0533566031176358, -0.5972958545198859, -1.732439914112374, -2.0755572207092925, -0.5964618105630676, 0.26365023588368103, -1.7258120466416027, 1.535841198282245, 0.30546062602252666, -0.1869081975642775, -0.49703979845435836, -0.8748655923737109, 0.41368820925472777, -0.25765231789948967, 1.1776160916531868, -0.4854641599125554, 0.4575448896655382, 0.40028560507506034, -0.0762740714400846, -0.08345661466070256, -0.15866375382330233, -0.3635765305288303, 0.06774770885514057, 0.2824265956757007, -0.7247659683514889, -0.7315299436323212, 0.37540641092420796, 0.6846824627208691, -0.722207482846731, 0.7220010150088383, 0.076500902957471, -0.09107097363317074, 0.06461849587611732]","[0.2827607116034609, 1.6974506724582563, 0.48383747817347383, 0.7110183726788617, 1.0085826838184062, -0.23727221575645593, -0.5717839072224239, 0.2246173926585128, 1.3070903569632308, 0.26778457460978405, 1.1786016143070912, -0.37152621857877327, -0.3901365055858382, -0.4489705919091836, -0.7441976108849868, -1.029043549035901, 0.4048375978773727, 0.9573595765066075, 0.6727883874243659, -0.7227589460609204, -0.8202541542458791, -0.08698448171307024, 0.6646344024582033, 0.5970418553021135, 0.6094620238276715, 0.632992756555713, -0.09284618643613186, 0.7082684855466964, -0.1630442887563354, -0.2693467686533709, -0.034134529826878625, 0.18648865752374552, 0.33550164763752316, 0.15447403545526348, 0.4518243401683924, -0.11236099976340969, -0.2907151872984736, -0.37989517014307017, 0.04934213577368177, -0.13979553416316137]"
"[-2.7640344624964825, -0.6326814212585765, -0.1137734798384219, 2.581173512613656, -0.24543263999102624, 0.0008481037383111229, 1.130937239555302, 0.6786217763233077, -0.33139985718015263, -0.1021401886126022, 0.31772441878295815, 0.4174605763345316, 0.0712335614479167, 1.4295851443050471, -0.13173631153273005, -0.23118883211760288, 1.1826227132309948, -0.22740650802830847, 0.03815511442835514, 1.1002080991510337, -1.1104686718115586, 0.13271376651978037, -0.7081397546083554, 0.615319480805735, 0.9956195750554636, 0.8088703750845653, -0.1124184986886396, 0.7784922732382842, -0.31573215113384406, -0.9873028986935288, -0.3176060219081466, -0.7255870506136826, 0.21575945860111848, -1.1782484729125258, -0.303430249925859, 0.46094119470952183, -0.5198691596362286, 0.42934194578292395, -0.21742649436832337, 0.6167769498327775]","[-0.026349027441950605, 0.6030196355297082, 0.24768323489639946, 1.4452394124839174, -1.3638596610553444, -1.6046224678903291, 0.4776365303217897, -0.4620633953885399, 0.47661432389560043, 0.30065724430637364, -0.4397488777716495, -0.4895790823264337, 1.2278348283995262, 0.31495384437265406, 0.6168807389705271, 0.7524034967653703, 0.08304920179258078, 0.238767167570501, -1.2447179382062123, -0.2982519394958046, 0.5520632833847288, 1.101306823713051, 0.6169849169198584, -0.8399268787415528, 0.4138044255422766, -0.30135044828057683, -0.9792282691083513, 0.09606317105415747, 0.3677000966655144, -0.2702661090070919, 0.9289922969505754, -0.2880217480770924, -0.48452832588956984, 0.41253343294240025, 0.5691189623745178, -0.1646189319754282, 0.14802899273364353, -0.14322098778852965, 0.5498753415322268, -0.2153681728792807]"
"[-1.2282762129921458, -2.26076002846941, -1.0857382546263212, 0.8959772500277217, 0.402952140525801, 2.6005224075184303, 0.508860262087457, -0.16121446885821394, -0.411302929522187, 0.15834617959276814, 0.3093878969468324, -0.18247487252236858, -0.5408103845768691, -0.07136013725229982, -0.3644105734250226, -0.013572252644050964, 0.0650025388644987, -0.1702923685987778, -1.2163429309426623, 0.35806683513287857, 0.20374707934284664, -0.071425698754046, 0.7646210902568663, 0.42438109442679917, -0.0598259990564395, 0.5216476405711485, 0.3208133897924156, -0.6713155696097654, 1.026190549938438, 0.697634513254287, 0.5115821682111114, 0.8774342432650241, -0.526421049386839, -0.594868394918522, 0.3175172408157271, 0.08656860049608729, 0.46285204748267283, -0.3384228890092868, 0.4932111266476758, 0.9832085614854961]","[0.10397209468886488, 0.4075246540930026, 1.8001197237714903, -0.10445038540189222, -0.701135547871416, -0.7226905530294371, 0.973036746222006, -1.3275926130562536, 0.40851252604429067, 0.46400181542092944, 0.6391244224432884, 0.3901339518917299, -0.3418108544601385, -0.7582291156763934, 0.8985251840727047, -0.2670736128368486, -0.8932543889826359, 0.44351483666569747, 0.9682405629393246, -0.32576785940394815, 0.5952885563122997, 0.09718266181322412, 0.04493257685111359, -0.6315224515125194, 0.04309468145293237, -0.7287847685400132, 0.5196524984842307, 0.18378764297444733, -0.7243309445943247, 0.0061719562864618405, -0.8055138143254644, 0.1032838788685576, -0.15821309549287377, 0.8587598127773657, -0.5986368014176409, 0.03703309279287911, 0.23088867323219173, 0.5819460851349031, -0.08545716564158926, 0.15952347030204742]"
"[-1.4466029887121743, 0.9342274755817275, 1.8479097094266164, -1.6113520205569247, 1.30329399239058, -1.1726858876063846, 1.362560059252435, -1.0029095779578954, 0.6009108786142144, 0.7958588254503024, 0.5100428702719839, -0.030161800713580964, -0.7230719571502946, 0.05391228471371785, -0.030597713909562306, 0.27585317323435604, -0.07228699997165788, -2.342309746900627, 0.243953457479198, 0.09029558890425703, 1.9214724813949613, 1.1092398863568251, -1.370110688097229, 0.730032140154216, 0.1775532506196246, 0.17824187732443159, 0.13345744212519853, 0.35171852484899524, 0.47537116391776174, -0.15231979605840487, -0.42686283932781155, -0.7376827948365104, 0.08795267907954935, 0.39040675189097085, 0.3511790378311341, 0.3048326304949702, 0.08857722812428685, 0.1297156551725255, 1.1628648518234947, -0.4187449359208068]","[2.9141905165174387, 1.2834357360811965, 1.4989385553544465, -0.40676999637798944, 0.7713438247405708, -0.6091540496988398, -0.7333673478922358, -0.015368546454282985, -0.8975356516877249, 0.3493837089123466, 1.046514646603727, 0.38436751739672326, 1.2053766180594392, -0.2064827272076472, 1.0135857902756624, -0.05543752853181746, 0.5201081747590606, 0.4201934549316448, -0.9606467472379033, -0.012863944674171023, 1.1945442673803357, -0.2058580809855281, -0.24300275772020352, 0.45633490597326926, -0.7419531844396211, 0.9672265203517285, -0.992227641308376, -0.7965217810186099, -0.1137484948228281, 0.9037428033422342, -1.0213426234917309, 0.5633540941292723, -0.2329429673906501, -0.2073349042507297, 0.12120650322607827, 0.5331466066061938, 0.09256060329428613, 0.3294869319509522, 0.29092505642796057, 0.9006544447244823]"
"[2.135470880673182, 1.7455504959186696, -0.3426285972647332, -0.4589791706665458, 1.751914661926858, -0.1848247310066069, -1.6398416618081144, 3.1412767168496445, 0.5272862664334004, -0.6002047348964545, -1.1148168858650562, -1.8256613462745177, 0.12154182397571929, 0.39718307203057746, -0.08735078791642364, 1.2211381579420768, 0.1340914690439807, -0.2744733824792603, -1.1848763604672115, -0.2752536872559459, 0.5490941589123642, -0.042028856798467934, -0.37548796098958376, 1.3809460014369979, -0.7897041082304062, -0.30235451945656017, -0.39361984060691196, 0.6037264933570536, -0.7554295359787337, 0.11831102141326703, -0.10241466305436951, -0.13720820398782826, 0.7144341341097938, -1.010974350680568, 0.026933215889387244, 0.09799943140443712, -0.5461642282506203, -0.5867700458915741, -0.7553215334082256, 0.29274358682973023]","[-2.0049370425180837, 0.4431508828678924, -0.880813710514405, -1.046565148827584, -0.46099338103054077, 0.22212623515748325, -1.5748305740000494, 0.3174207134601088, 1.231729188007349, 0.8228638447618061, -1.0644499432212813, -0.26572955577995655, 0.0848745647256005, -0.2993995832374925, 0.4433930105662613, -0.6874347978587113, 0.07869967410660962, -0.3079273751522786, 0.3616222875514671, 0.6991674157927517, -0.25338324679142127, 0.31061180750046613, 0.020827870616455267, -0.6875757516451895, 0.09055378613127128, 0.07824918047820625, -0.3841755205602385, -0.6528254291623661, -0.5843127380472857, -0.9565077830378901, -0.8928033305848251, -0.6943371899217704, -0.28732952723195165, -0.1553428906042395, 0.97162872817367, -0.7499325993223408, 0.018451680591560764, 0.37072755128877266, -0.004716203337192537, -0.20611811789288675]"
"[2.1910093119294305, 2.4558299466372437, -2.6752138041085582, -0.09283527030260977, -1.4890461949423814, 1.302200505320304, 0.5498130966630276, 0.26470095333471333, -0.33578474457281526, 0.2989318058321769, -1.4685426286310939, 1.0546258025339819, -0.6965898189393107, -0.20607980597927933, 0.1339741273395073, -0.12323825677892282, 0.9414799339375662, 0.260527592573388, -0.3712321280653671, -0.4844305452095377, 1.300841202988644, 0.6404980576201437, 0.005728211873031998, -1.1038166538694294, -0.28108496636262664, 0.33311201432576887, 0.04534088570692097, -0.23052633357830338, -0.623983426328241, -0.07264147364821312, -0.6731150242639288, -0.029703908487526534, 0.539362299494006, 0.08160228760218732, -0.6518443413945492, -0.4451755161637201, 0.7404587127204797, -0.06740087130600186, 0.250715310734921, -0.2894434996443732]","[-0.7397992424769948, -0.9248997293509823, -0.33879214122077933, -0.07724911490459181, -0.6080147904362293, -0.12312284515968945, -1.92921465472328, -0.41046560625531364, 0.6811887904047409, -0.20144258378228033, -0.765980120510905, 0.3462262597345359, 0.006675262112809972, -0.8047447490736293, 0.5928410765048336, -0.13812333565498958, 0.007365203835648412, -0.3516227939976498, 0.6348424795121482, -0.40734328362931127, -0.16850003086693688, -0.8509060521086805, -0.3015796144281114, -0.12202143971715967, -0.8380148167892603, 0.3591261478661678, -0.24985836559134114, 0.591279991443597, -0.4881805601988431, 0.2545905771463379, -0.04372405946695364, 0.13601860485906989, 1.0953796461080394, 0.2208401125290058, -0.6653203817498105, -0.48445085937681803, 0.08721409459271727, -0.18112859604641693, -0.47699550246439537, 0.5886902132096649]"
