image_embedding,description_embedding
"[-1.0201022351718592, -1.441376118950462, -0.5537717384954586, 0.6067654466604866, 1.588724000505646, 1.122867349699486, -0.9494452889912403, 0.37915972214127736, -0.04257402084275147, -0.9103168498331146, -0.5971175568235251, 1.1170278146903083, 1.278956139125255, -0.7667957298712295, -1.329253435211542, 0.39872536744177955, 0.1165428931872883, -0.3554426776367476, -0.6735786740769686, 0.5877014571559788, 0.9507784273909826, -0.9323439509507826, -0.8462071789315748, 0.03741741491682168, -0.8990923146807125, 0.49201407478436054, 0.7695285020390029, 0.220443990711706, -0.20124064234019307, -1.1314919925048652, 0.3364867573467727, -0.2457182690376476, -0.14891607269314924, -0.2630467649989174, -0.48137408040428437, -1.1802802850887837, -0.7446126337287567, 0.46424117098276024, -0.5825344607881843, 0.03774893864249232, 0.21387452347517671, 1.0615166909694458, 1.256712481997168, 0.013632721798958181, 1.1668574083519592, 0.256126773310387, 0.5456246476946638, 0.23576148284723109, -1.596097612266251, 0.09458038450405042, -0.4026654603052984, -0.09713072338781631, 0.07721447056738436, 0.3437594563774184, -0.450337466624444, 0.16047659543420956, -0.42796518935576794, 0.566747744986162, -0.09667906397671666, -0.700151130826377, 0.34350832988241004, -0.024250087198480923, 0.6820290891794131, 0.3729716384043118]","[-0.9381032245008192, 0.6319971231514144, 1.5297762801167603, -0.9556524633390928, -0.41517703123156546, -1.297894293263503, 0.11257425599341216, -0.28550909801910096, 0.6219166277239657, 1.9243917499520546, -0.05265962489526815, -0.7801266056649079, 0.6222519445071264, 0.40939370727955376, -0.41701152612359377, -0.9781812349084308, 0.5837738128073895, -0.7032313660406172, -0.8246301972958912, -0.19101214892084264, -0.12416204598480454, -1.292696114622419, 0.8967136512378333, 1.0542592396516648, -0.25254878634466577, -0.8166111816461505, 0.9657826753701267, 0.18586063445948056, 0.21507909251756502, -0.12504086359040084, -0.030189946116310037, -0.34560434300406073, 0.47872934526776717, -0.10398738495466935, 0.11069147904959067, 0.5384953743809396, -0.38432613788443987, -0.09427929823323136, -0.383607643828927, 0.4762026574537421, -0.2571788896922993, 0.15674911005573708, 0.10930714470404923, -0.17959701354125085, 0.0460934027164585, -0.5510505715696385, 0.05831274230612513, 0.08822206755461323, 0.26020492809261253, 0.36446139364790753, -0.5873244825024271, -0.18404539692338867, 0.6019074998743935, -0.015705194399744434, -0.10525352398151351, -0.22113045036710807, 0.35779339898474666, 0.14269553329515747, 0.1721949899358811, -0.22842147388144382, -0.13307997573275793, 0.22781979617676643, 0.14596094761172543, 0.24032967271813302]"
"[-1.3091117223881619, 2.4555099776094638, -0.1852960214737944, -1.3237466597595033, 0.007621318403411475, 0.6030713220956585, 0.5860761035686772, -1.7505970448073604, 0.8110294815994131, 0.5979305379421279, 2.183981912706647, 0.4288737474687432, -1.3914301797157902, 0.3667355621444534, 0.6659188256873153, -0.4382376827357653, 0.49683719485701106, -0.3267924162241355, -0.8042014992991378, -1.7022216042441645, -0.8647172476798881, -1.375848065976015, 0.11161014849083123, 1.2714134915846833, 0.23619998002727308, 0.5818486109921297, 0.7148696613521796, 0.489849261588412, 0.03546387993600055, -0.12739785852329472, -0.3842332990417262, -0.18081216738762101, 0.007347411111690402, 0.05582227884449323, 0.4184566086611418, -0.20856529717134573, 0.6551980207412538, -0.17741506793919842, 0.17217448683013095, -0.6917110671062373, 0.2835565775905143, -0.11550799157949093, -0.26558161377074135, -0.20230769385370412, -0.219004368428094, 0.009929081782874109, -0.5461753171475904, -0.13088855127767252, -0.8277075200854987, -0.575370590791901, -0.33074281304198505, -0.40294194025662106, -0.33135074334924786, 0.5635864801703562, -0.10493469503831679, 0.17451772228662812, 0.11260191686076715, -0.16675796882419724, -0.24209260862218676, -0.4459343036953656, 0.09749455093241927, 0.6353467358587654, -0.10340804291989449, 0.4245599013908519]","[2.3447260774094314, 1.601582595996831, 0.8299584621378324, -0.5173951384439116, 0.7728668570200965, 0.357904637449293, -0.7171160503172713, -0.06378355194464035, -1.1365611968627085, 0.23833463497603596, 0.8679545375129009, 1.0205841033707364, 0.858461460457997, 0.19218570373391666, 0.7866784796382976, 0.23759250827796852, 0.5291240024653456, -0.7692917867145357, -0.9385391102969189, -0.39974907875031734, 0.5787246011109037, 0.6359698317397001, 0.005028699823077867, 0.558991671201195, 0.06038134391099589, 0.6432047464129329, -1.205981475623693, -0.4090354170993733, -0.4319484276531321, 0.4433568349227043, -0.6832251189093907, 0.251015760377032, -0.048042323187081785, 0.16900804278562173, -0.4003581369776981, -0.28531318115442145, 0.184717316961477, -0.03567268440603167, -0.4094927214113808, 0.9051058272878727, 0.28480648223082605, -0.13047411381941154, -0.2365984440568786, -0.7084699049141328, -0.38225588173166, -0.38850342207728655, -0.11552884613737878, -0.34827949619243964, -0.1529485384598286, -0.07569671405403312, -0.24970156279465777, 0.14808186929916473, -0.11787949319766246, 0.05828028824862886, -0.03557826917805279, 0.10198180840193045, 0.24134519627736184, -0.18608200903691183, 0.06542883723272264, -0.25193360894474603, -0.0217616841561195, 0.08654179496621385, -0.18254013474802416, -0.08972057391577716]"
"[-1.561421819260404, -1.9978863691008186, -0.3120745286226079, -0.7604241071479941, 1.101941145795477, -0.25909189122095605, -0.12012728847654439, -0.9505352774119058, 1.853947115679072, 0.7468731471228071, -0.24046071078783923, 0.1528950961545983, 0.6253348346319709, -0.9921232475103668, -0.7238048705601122, 0.40798138238495496, 0.5987225438355642, -0.33530541173187006, -0.21540152214331507, -0.5157018720742855, 0.3253396397999415, -0.7802138240161495, 1.0192845491922449, 0.20528756000204107, -0.5739285455445422, 0.41026285745586855, -0.3009898976540028, -0.2957004441408344, -0.19972162364263787, 0.22260053958492929, -0.30438170881189613, 0.07835825968857806, -0.42336983454564003, -1.0219256809899624, 0.2722824390850908, -0.3592079076861037, 0.6141988391129757, 0.281939056478576, 0.3328594829305773, -0.6993765352308537, 0.5812359870425583, 0.48225411595446416, -0.5131412999668913, 0.15428652319833133, -0.5159305206072459, -0.2368072186798217, 0.5915822269916712, -0.3742903090989487, -0.7532021520006957, -0.03230144134836281, 0.0625656030486484, 0.25462023634364506, 0.01650191011455679, 0.3885405492584004, 0.0614421772495086, -0.8389004432150808, -0.7076655728750778, 0.18304225665653825, -0.0006666114571458623, 0.5245315614269614, 0.4629024711419569, -0.005568794267788948, 0.019787868959543337, 0.44659575213063957]","[0.02533634495623893, 0.5778021832734813, 2.30813402407651, -0.6951204094322535, -0.5248604350127648, 1.1026844943325194, 0.1076610965305383, -0.33797103428205355, 1.136140018638879, -0.3907643421176551, -0.16876646273931153, -1.0360233816191302, -0.7967940751586163, 0.13072485125952127, 0.11661532671309377, -0.6431924172090611, -0.5028757114287902, 0.28458994151479083, -0.27262054599308166, -0.5404131930022136, 1.3063055683563287, 0.282732558217358, 0.08384048546564887, 0.5197956886031857, 0.5726378284361228, 0.6378335632782423, 0.7001399809348913, -0.269708483353736, 0.13268580757148418, -0.48884147722724225, 0.6485805880014458, -0.0901019750118546, 0.7285357435666022, -0.02622183766420561, -0.3400586308232613, 0.34053127295776164, 0.02747933910674927, 0.2513357892100842, 0.30120712303944713, -0.3297553301059162, 0.23750606204929944, 0.3238121442012883, -0.4340605339616494, -0.5415350741791415, 0.39002658700251003, -0.8460434392287051, -0.2585706585870629, 0.14862734296927574, 0.1916891847890577, 0.03489743746007024, 0.034693985815625265, 0.14297671586690502, -0.43052816458117477, 0.05449431206010863, -0.16458674246491067, -0.4066065198334957, 0.3022244987266059, -0.19521933116211002, -0.08518896994384588, -0.18891188846176962, 0.15430588429799658, -0.153152390599625, 0.026241619799927073, 0.32332587248159367]"
"[-1.8247388125713013, 3.1983159157793883, 0.5084168860494086, 1.5155934925827588, -0.2312942390158678, -0.8984656578814929, -1.1967131021158948, 1.6944776853635601, 0.09461839353205512, 0.4859318801839106, 1.0844049785150582, 1.51034405423723, -0.6147890928695903, -0.0923304952314304, 0.4833729718641327, 0.13166685822327287, 0.31041242449469625, -0.04809685677736311, -0.8815946908696503, -1.5922130921769215, 0.20709747304388143, -0.8727390567745086, 0.0017810722411456458, 0.34100082417545013, -0.059542154158041184, 0.6967625413319788, 0.8124011647284829, 0.48546381515661874, 0.7467059996424681, -0.03247027171723273, 0.7380334539724334, -0.39330430982362163, -0.142299545635422, -0.7101081480513196, 0.4168192592867023, -0.07666679982768534, 0.536940122540713, 0.049269924980279135, 0.2798405098990967, -0.46773432183117586, 0.5092170678518976, -0.3337806638344197, -0.5202212968837756, 0.000935692978359482, 0.04693216440889179, 0.2746593857524085, -0.9818638472786183, -0.020612588080536006, 0.5974323050219954, 0.651008345672651, -0.18773029354735407, 0.36958518296986176, 0.43902182187514754, 0.47270610067420077, -0.12727453052373885, 0.039805062826269055, 1.2301814193594318, 0.7750833468329001, 0.3739197114163471, -0.19895521382854459, 0.033682832126044275, 0.6763453036064118, -1.073102588648861, 0.2698372409105836]","[1.048944620198839, 0.04379084895229491, -1.191595934664854, 0.2064442082754362, -2.438573054780678, 0.4916377701079311, 0.3727938106998257, 1.1428227222074545, -0.6085227654190856, -0.8040260477034025, -0.3153730794310149, 0.09968355842637715, 0.38673943783204484, 0.686004986568642, -0.03325876534376902, 0.27876296075594087, 0.2862530990903112, 0.34298454382422233, 0.8246926576558202, 0.02033856682223746, 0.673388913547655, -0.23055009368144483, 0.6194584462207074, 0.14358530079078907, 0.46183115701811994, 0.047472905741243736, 0.7782069389318446, 0.017683562739629666, 0.2594054901928274, 0.2410292502627058, -0.11391017289601353, 0.37378834440417674, -0.8787548725838901, 0.36369355031774525, 0.32534772203887924, -0.16838529795896923, -0.2804862907075733, 0.3727386052347129, 0.14075307489156472, 0.41823713933858336, 0.012809045310864606, 0.17727080463278666, -0.4855183834956545, 0.41032673140976555, 0.05754175903037843, -0.7698928856369287, 0.14913139778522516, 0.02238077764817626, -0.14861620781161408, -0.7238270819147418, -0.13857101616817794, -0.26904282786418604, -0.068990683380809, 0.09047351658048343, -0.34806449215623686, -0.3415872562011197, -0.11902703756979126, -0.07014486435451647, 0.22810120911683704, -0.0088398464286789, 0.061055569406805996, -0.25942590808206917, 0.11587789161594919, -0.07225672969341664]"
"[-1.3199420195559302, -0.9584038692765676, 1.8069782998183446, -1.433363963321109, -0.7178860889609848, 1.4079417979453255, -1.6064788445025378, -2.015629100334009, 0.6559993177515404, -0.8945425191097692, -0.008125242003235094, 0.0901804028599573, 0.9109871200654651, -0.15904128933388162, -0.6939990291094915, 0.350829747116313, 0.10120177117957876, 0.5708411625404479, -0.3925793219310181, -0.19892561010994309, 0.4405204729849361, -0.44994669007379196, -0.5025646893296567, -0.6160046209273518, -0.37119757614249677, -0.0905869945602792, 0.431457318176532, 0.5506322664524194, -0.6244494300879897, 0.24783440112567512, 0.6906467552118044, -0.5951762582281295, 0.5321802576081052, -0.008660794988051293, 0.026396141525364326, 0.7140309239061401, -1.1830537470298104, 0.06767349019439424, -0.17637041978678103, -0.38186502329452543, 0.11035362825030388, -0.017083663916052257, -0.25895221324679907, 0.7274020702636881, -0.6722069702789253, 0.41838270789181, -0.03292835504633361, 0.33324328653302926, 0.7940704441536627, 0.06633774393817904, 0.03221036091297105, -0.2375972096592251, -0.07818556540134518, -0.3219890056402002, -0.3386935436343893, -0.009032085961789574, -0.32444039229633054, -0.8656974328007312, -0.7059662824613371, -0.7077267671713044, -0.11754534098176227, -0.9307326132940652, -0.5409131364402395, -0.3431872330162452]","[0.7452413541222019, 1.0093237520619982, 0.7745087450441682, -0.564826418169549, 0.9127348908256278, -0.2784123683404406, -0.8651539767169765, 0.8359682578953131, -0.29816846903684435, 0.4653585546494893, 1.1515956778421634, -0.15099223838609166, -0.6944381158930913, 0.12657084318712078, -1.3666362203073226, -1.8333577476955045, 0.7628863773666374, 0.8153336482815186, -0.374173039370358, -0.9950526478985922, -0.5875439630489889, -0.0450450831634707, 0.6626461726115628, 0.1304572473297965, -0.37818577577055756, 0.3511543877420768, 0.33290749094756233, -1.0354485359332048, -0.270228767640099, -0.5062142155260844, -0.0426309782242236, -0.17413904503072805, 0.008273895713751072, -0.05158152302336049, 0.24459827527515626, -0.09281512781239393, -0.5598444441273237, 0.4868561438929557, 0.4881863526807614, -0.033931493763539045, -0.44480331865212364, -0.7200892706544464, -0.19078645311859044, 0.7760160720455094, 0.14543350709048253, -0.4816791834251697, -0.3209875008625507, 0.15078269888499424, -0.295336730908095, -0.0602467883642634, 0.07648826332761248, -0.05558399759486053, -0.2428914809385608, 0.7621954963935995, 0.14461253717211403, -0.1343251954172032, 0.15962132781092378, -0.2990979187119545, 0.3178681136211381, 0.36832921960567405, -0.4535966757673252, 0.0014787798346302867, 0.322963285914764, 0.9795833953098244]"
"[0.44088231617205714, 0.3456728267967522, -2.0079269052469306, 1.9176453586034958, -1.6845912398404483, 1.8224543990945388, 0.3373881153077722, 0.47856155417557755, 0.8770144805640313, -0.4389758892836217, -1.135070010792899, 1.3318912381926904, -0.4961508205061281, 1.0993976132631198, -0.6219316519720111, 0.23939516085378285, 0.3743414248507037, 0.1717815236898632, 0.43509897927957386, 0.331038283637929, 1.2792730368002838, -0.14953830953410982, 0.38155400566214365, 0.22232038965427317, 0.0036980003980477245, 1.1082180227374543, -0.4952761904699636, -0.018449427850323323, -1.0336301942969934, 0.4795670493234003, -0.7552048602008208, 0.15332816144712733, 0.3735928316492523, -0.32655473334015983, 0.2174203005356893, -0.08857632799760613, 0.9212316492720465, -0.05473539077726367, -1.211401277387728, -0.26593561613426897, -0.1351767929830717, -0.4780480840099173, -0.5615881514641048, -0.4361255125779977, 0.7514105312827941, 0.25544698375512503, -0.5755672593130682, 0.5584389828272495, 0.11626579756399712, 0.11197808896101491, 1.2861155245112728, 0.48120422140223634, -0.07083142617813773, -0.07982789538540447, -0.6372765937998218, -0.18896463879940312, -0.26625108409241155, 0.5883069096444833, 0.4113837801173932, -0.8596279907333814, -0.07453107913436419, -0.00925828729795557, 0.47647616246163677, -0.002735544294636279]","[0.21131564253103455, -0.8118170250955105, 0.1964978308287159, 0.5450043895944033, -1.402690620831696, -0.39422602119633515, -0.7133182801745429, 0.1602265323067083, 1.4136268028275676, 0.9815570804970797, -0.8980893195721349, 0.3313257702941481, 0.18268133252745944, -0.33896512213568386, 1.2852072997608233, -0.5685031989154895, -1.576515476213931, 0.37032912577738, 0.26302377789040854, -0.7312809195697892, 0.3405851463404137, 0.002162457293193067, -0.20568256491829198, 0.6779954900160765, 0.35724055592500614, 0.1985855345858166, 0.14690024008030556, 0.316223000976466, 0.5062719531727171, -0.5301469315405613, 0.3351516820010212, -0.9171149763653996, 0.8563323644402204, 0.242551809188555, 0.37358760384295714, -0.17737637102857168, 0.6207312582537322, 0.4702665161974311, 0.06581359104815701, 0.06620702068645763, 0.5498497482583994, 1.2128313254305672, -0.05413963577571055, -0.8011708998189523, 0.8723037320627167, -0.4485524867618973, -0.0029668471035966186, 0.007297899729394972, -0.4394777860216598, 0.4391965200808405, 0.19552671496599622, 0.09139827716597153, 0.5674472167322943, -0.23171213055515338, 0.132394333838289, 0.10276108027018095, -0.7290067166101023, -0.2587998261526367, 0.1065776500332407, -0.26489642382932244, 0.22181977178478876, 0.03885455082318685, -0.2219793525281198, -0.24000808625803388]"
"[1.1058115776994248, 1.1064626871131313, -0.7336307726885662, -1.0796325358252725, 1.9410866111657066, -1.6143134363931628, 1.5323823192827537, 1.3673541593542908, 0.3934572605599322, -0.9737074784458934, 1.2478946552640255, -1.6866231239895764, 2.167721800947842, -0.26650286691016106, 0.16833409474085453, -0.9776045037573272, -0.0038526218360586217, -0.7682323656944214, -0.6332018206113872, -0.9269088186902475, 0.0009216175208734274, 0.5380370916851184, 1.256104073455565, -0.22002130652255483, -0.2391871351760616, 0.7329823854814198, 0.5594845146046257, 0.03177535928257066, 0.6985199717973102, -0.40472902073090833, 0.21875461515206954, 1.7952895887428117, 0.06501976416677661, -0.9271843380267775, 1.0588315062278437, -0.27622972211709945, -0.027077404630700515, -0.5698890545553242, 0.4363654727690821, 0.9970163437366251, 0.22806369765162737, 0.928735029641939, 0.09328162749442889, 0.012783735182609722, 0.3590726811035922, -1.2199496537780317, 0.6709959538892004, 0.6288223892752859, 0.49504581361330446, -0.16819934294892885, 0.41122501108373594, -0.3176038833380952, -0.952916109413851, -0.6424228461202972, -0.0101421693559796, -0.06826804318269188, -0.9129030467814322, -0.3437898781701434, 0.03243401449010038, -1.0568464801090542, 0.49333371785077357, -0.4240559890401351, 0.5973889457640139, 0.31171991905350477]","[-0.0895067944630845, 0.3543702516493656, -0.7059674916722396, -0.24038002740483105, 0.048450849899262245, 0.6829894141033713, 0.75055387222093, -1.4481916727183526, 0.4357609015308819, 0.5403939166213881, -0.779404066570968, 1.3445904047934838, 0.3026916834928585, -0.6355044748324854, -1.6052766403764125, 1.037719518239247, 0.4829415067681926, -0.3567776201176891, -0.0583074686713534, 1.4195479959918051, -0.6698199532662711, 0.38703929180775126, -0.25640755924996167, 0.4446746281890462, 0.0335828771052716, 0.571512976173477, 0.2988665192538219, 0.6302429838695361, -0.03629154408087947, -0.10674712163805739, 0.08922262176050563, -0.3178302900612058, 0.03360045517661829, 0.6187195106529584, -0.19795323303251885, 0.18682363503507257, 0.27640122168640113, 0.03038730232818046, 0.7961767076519397, 0.4046498016927991, -0.011598286893896447, 1.1206347784547408, -0.49481336833780737, -0.1012688966136214, 0.23304905574525153, -0.27007325898849, -0.12966591035423222, -0.03372311866470577, -0.4461744575968074, -0.4991767335544705, -0.6078509157028807, 0.05165180371309149, 0.063705129320157, 0.33336380892491463, -0.13313257768154108, 0.05753693845501966, 0.2090807982594777, -0.19743524642368412, -0.08255204727248297, 0.01578260546194394, -0.5619797916130572, -0.2769235281754463, -0.1107234297163223, -0.02161770910030672]"
"[-1.8889262343699367, -0.2105000944767342, 3.3778357493955293, 0.7709319503776307, -1.4146127050865978, 1.200646425163278, 1.0673619221621773, 0.35837938310429557, -0.8686836540219933, -1.0884476499303477, -0.9898975981568652, -1.0811004490235345, -0.11412301354011133, -0.2928982450497956, 1.128767504846508, -0.4022216757541214, -0.21313100995592374, -0.5910353459432466, 0.274683517697439, 1.0460830145424134, -0.3565572514507394, 2.1312823407656456, -0.3012284587588832, 0.9234706151081207, 0.5173843617899738, -0.3652660129858501, -1.0070958269137251, 0.6232582948584826, 1.3104607215051707, 0.1010657672201496, -1.5101766609502139, 0.48577962285212156, 0.2719073904524917, 0.11037098196897338, 1.0751538315413913, 0.3860655452206384, -0.2251667582567224, -1.0652625062203345, 0.414195564069516, 0.087698213987566, -0.17763959759278322, -0.412397448632862, 0.33885166736602806, 1.1168947370684956, 0.10498791834646186, 0.003073572048223087, 0.06782967132186377, 0.08327063350489355, 0.19856312303884208, 0.5465224620103558, -0.14449503837142064, 0.142875203945022, -0.3930290015254597, 0.5975744205459239, 0.028183882681652353, 0.2948855926003729, 0.11609954029707081, 0.09879796924505597, 0.07641644830262204, 0.37931760683697496, 0.2501450170567035, 0.036702731892059436, 0.04678937183215424, 0.28994940746931736]","[-0.0639546513104779, 0.9732255122966477, -0.7264115423796206, 2.1783381382457776, 0.6348882879551827, 0.21491731913422246, 0.00962979257010699, 0.42906838387816126, 1.072182272162949, -0.2889001134252574, 1.0367159897962057, 0.7214899483453321, -0.16280927712795498, -1.7662774261438003, -0.3706959286959677, -0.053652175824347254, 0.08386114064186555, 0.2534698328053471, 0.018907541643624886, -0.16537078065835095, -0.06107215472492024, 0.8829107887112032, 0.39178106343568886, -0.3311946249123434, 0.4319617947350817, 0.7064505610447757, 0.18812541788571185, -0.2983655659696798, 0.1529339925867719, 0.01172798920377854, -0.7405006280246113, -0.3105164610755817, -0.2002828350926434, -0.6175856452243335, -0.6604303576287155, 0.20655778715800796, 0.2927582880774943, -0.11565169814715356, 0.15131134945626729, 0.45019445447039125, 0.07652361346494903, -0.4942820677990533, 0.09542921187847864, -0.45948846326388726, -0.30930723549373734, -0.03900314559493052, -0.44177018975201326, 0.2580391882386508, 0.289455983744457, 0.41143409003266745, -0.32628090095568246, 0.18763489873633676, 0.275327681747547, 0.4707460794941564, -0.5474900360592511, -0.4321834865817454, 0.30296661331644115, -0.0779672799514463, -0.07873333985784346, 0.10081375385658396, -0.016858607613090246, 0.3295014080516908, -0.044945112274419816, -0.3481944718705987]"
"[-0.7933225102853495, -1.0637113105859912, 1.7544640133595353, -0.9169442327951564, 0.9384738976170046, 0.6667322537636613, 1.3891474854222001, -1.0532908861903, -0.597365472723664, -1.7322740588673875, -2.0756191579947707, -0.5957276250482821, 0.2634302218089035, -1.7251934707924848, 1.5382135896326825, 0.3047535737694205, -0.18659482925826282, -0.49558146139842224, -0.8759336464231723, 0.40991457522874347, -0.2552529297295839, 1.1895194940591867, -0.49253614485170194, 0.45896426380272737, 0.3937294926771681, -0.08474665384366242, -0.06237917764527503, -0.14737115204089588, -0.38280801366750605, -0.06960239527330182, 0.30019985119538456, -0.6342386875329122, -0.7737155720313635, 0.31502285902338983, 0.8941616165952043, -0.1251302009308719, 0.8646391840195242, 0.14754541268599447, -0.1848339179920757, 0.024376408012983474, 0.20258359774081783, -0.3851290031049057, 0.042241629804650536, 0.5057632846516459, 0.6494017947295293, 0.3366033720517331, -0.41745941744126563, 0.2525537288597492, -0.4766308325253868, -0.3334823718769647, -0.48927382419768384, 0.7062402354880337, -0.024563757295957247, 0.02626389097008532, -0.30049640829909896, -0.1622387739273806, -0.350068075842311, -0.13868737029349976, -0.5342745985710403, -0.24518234837087824, -0.5618078009867893, 0.41161676099177735, 0.26400787013247573, 0.0750776229388232]","[0.28276222750961366, 1.6974460963149798, 0.48381155280709776, 0.7110775259583136, 1.008470206545968, -0.23722536295909152, -0.5716069169514197, 0.22473841399509895, 1.307018799986457, 0.26768713109380615, 1.1784978534602857, -0.37130447660913996, -0.39056155148509925, -0.4489567446335687, -0.7447975928546288, -1.0285484473293045, 0.40437066512420033, 0.9572038957275408, 0.6735256742466273, -0.7226832713037576, -0.8202271922927512, -0.08500767883371764, 0.6692858476178223, 0.5875709837084235, 0.6051520527015006, 0.6329538807124767, -0.09039806166138394, 0.7117626014255174, -0.14823330116523656, -0.2612590568049763, -0.037114717513662444, 0.1714346350550571, 0.3559792169476902, 0.10317739462030398, 0.4296453173629611, 0.1529380259142864, -0.29141575531012215, -0.32452522152242586, 0.09234918677811917, -0.2458814370550269, -0.5001616999862623, -0.009767743214344102, 0.02333162574620437, 0.25478144208601006, -0.5274753899906328, -0.5319296311567641, 0.023708518416549924, 0.0801376780685674, 0.22461462288858172, 0.18506478857810021, -0.6883539992471868, -0.4039890085787854, -0.20299437170547494, -0.27065558057158723, -0.5274419677573992, 0.027113715653912025, -0.01510450162962482, -0.17621955761314745, 0.472685690819252, -0.09044848961489858, -0.37592831332420634, -0.1743375431948219, -0.5861311993697295, -0.33684374036791676]"
"[-2.7640350653784744, -0.632685029645006, -0.11377506024260131, 2.5811842795857314, -0.24541845757263903, 0.0008464852465234487, 1.1308670584305176, 0.6786199406070335, -0.3310967416857148, -0.10248485757556577, 0.31726556704710296, 0.4175118810625514, 0.07117074097826136, 1.4292476439746646, -0.13424460381658027, -0.22969731290097706, 1.1849258811306977, -0.22852388523229833, 0.03811488107249134, 1.0958616566309203, -1.107393779882531, 0.14547419694074817, -0.6938854697416583, 0.6235775494056743, 1.0029937992789801, 0.7884162991470844, -0.10429406860169843, 0.6976402168675205, -0.32962176169179785, 1.0051626130126716, -0.35352947647931615, -0.8130339775149523, 0.20833064549793107, -1.156337189371875, -0.44499792171170804, 0.16278334635654312, -0.5071184540693096, 0.36722567488649643, -0.2643338366764583, 0.6782012253783742, 1.0138339855615284, -0.1890215620626353, -0.04559395946218549, -1.1405132729134877, -0.27212481791745685, 0.5614898277828881, 0.14093519276850291, -0.717472317827847, -0.3084961578192403, 0.0916053102902356, 0.23583180709191645, 0.5365319843115948, 0.32632386079909353, -0.29958336731229535, 0.10399991461893264, -0.4016679987928175, 0.31683075318334736, -0.5538567853904593, 0.22987407352545455, 0.1486477685041608, -0.11560750692380528, -0.6264421460655759, 0.15112971423635674, -0.02213317592830936]","[-0.026349001756568128, 0.6030241488145105, 0.24769407884162684, 1.4452111565083323, -1.3638537819306404, -1.6046097536541006, 0.47753045506446523, -0.46204775161786066, 0.4766606210275522, 0.3005965280628899, -0.43962603509661063, -0.48958965315238745, 1.2278957718990735, 0.3153185178210309, 0.6170819611396645, 0.7522431645734574, 0.08357666706727167, 0.23897827137146196, -1.2439333796814362, -0.2979299757000368, 0.5536537607675039, 1.0980379667836793, 0.6191447521859452, -0.8378978203769942, 0.4133175762697332, -0.29512170964854395, -0.9759448402473995, 0.09275541193488508, 0.37539696132772205, -0.27716535557715655, 0.9196859869741923, -0.28628263882315513, -0.488911373504313, 0.3886892108510106, 0.5677421618373734, 0.22918422207207464, 0.14223713177347863, -0.1379625605651378, -0.5431833979177595, -0.22427733544142028, 0.051526181654930225, -0.4825581229977441, 0.21376293531076707, -0.2980199190077399, -0.0347514201857531, 0.1792222883827781, -0.21601437712261157, -0.14465599557336858, 0.49955289578054124, -0.16388514140401778, -0.05200367819454391, -0.5692273271688921, 0.2849879081306261, -0.20125657985136663, -0.06855932649795395, -1.0345984949632048, -0.3057934375187544, 0.2447526042221837, 0.3890328990962806, -0.06933330361620377, -0.42558269765601975, -0.21592458224928418, 0.1615921326115492, -0.11141245949418534]"
