image_embedding_entropy_512,description_embedding_entropy_512,image_embedding_entropy_300,description_embedding_entropy_300,image_embedding_entropy_256,description_embedding_entropy_256,image_embedding_entropy_128,description_embedding_entropy_128,image_embedding_entropy_64,description_embedding_entropy_64,image_embedding_entropy_32,description_embedding_entropy_32,image_embedding_entropy_16,description_embedding_entropy_16
8.993345830216105,8.929439629303062,8.160618978950566,8.21633675837233,7.920893979971093,7.985471654480649,6.880513575396506,6.97269555579332,5.84428382021717,5.94931543736223,4.771254737520141,4.911997834102376,3.7189019615574317,3.846534126334014
8.994662453915884,8.92333253647698,8.18600301490291,8.213652922815374,7.950544275356617,7.982337959846697,6.909145861612439,6.967136123492548,5.851831385194533,5.942111841572128,4.830602400048391,4.9014102355215705,3.5799273177094295,3.8589898457560343
8.99411405036009,8.933762083151748,8.174951417344722,8.219551692070954,7.937736135553795,7.989193209382714,6.895036730607703,6.979345021704258,5.816390217884869,5.96036393084185,4.785697499099386,4.927053863452824,3.6613368889810127,3.8675101643880545
8.993709347700065,8.950430053844512,8.203279584661413,8.195738114007382,7.970556166259143,7.96154635403907,6.945674736695247,6.92848229463191,5.909297223821472,5.868808750797031,4.85282643917547,4.800245499616442,3.80775426465382,3.75204796988134
8.994874724502186,8.93984988165916,8.188665721943886,8.208084859659365,7.95345621741041,7.976006562183114,6.916912772573218,6.956987246352991,5.8642547541500445,5.929040321232217,4.773592646588517,4.916525397333506,3.762265316088032,3.862073851586877
8.99386526627313,8.909067870266451,8.181717456662135,8.14232680868756,7.945089379800542,7.900651620806339,6.906470181385773,6.832629832700963,5.876813755043523,5.762664175789699,4.827572179808706,4.672020662250855,3.8095255058476205,3.738514888590355
8.995507626345606,8.896625242800567,8.211174417309731,8.211115242630456,7.979502489871971,7.979437554836874,6.963491007710871,6.9635340746470735,5.940334062679943,5.947447053405689,4.908572053544198,4.918739077275311,3.8554517350983195,3.861348662491696
8.994792811580739,8.871561769130043,8.200729369252052,8.193493997748222,7.967442384351982,7.958950756979093,6.941966106346995,6.925866003929666,5.9042924564858925,5.871001370862563,4.868953371286353,4.804198651611686,3.7997568763809473,3.603850903446279
8.99548424145663,8.937634348342618,8.190870688271069,8.157055730874946,7.9558634810400575,7.917640204116772,6.918787316392386,6.8616951813936815,5.867883627737652,5.820429807363558,4.813368550399767,4.793793490763711,3.7259085339865123,3.5558923020106032
8.995581622100353,8.951216818443493,8.200791170230765,8.188145660172221,7.967422073299831,7.952965708784812,6.94237640695088,6.914989043470918,5.909664772885227,5.870625876514442,4.842975946947911,4.8172465596437535,3.788969200162205,3.6744689068573733
8.993929854850688,8.899175085486531,8.173723500349823,8.202564902761708,7.93703711315209,7.969494288793946,6.898749282425177,6.942344014410947,5.824586240715477,5.903387000782217,4.805242927667519,4.836576703267996,3.6147425240866946,3.7277287747497523
8.990730170366154,8.942432829829691,8.17485965162306,8.20402727565318,7.938330695090585,7.971235489820145,6.890702147742845,6.947248649632597,5.837123365282022,5.912929573687712,4.753204033189928,4.865278315329729,3.6627219160245312,3.7948278483638718
8.994564113655803,8.912076369799589,8.198724965248697,8.20120896322685,7.965256707450485,7.96785546569711,6.93496643697271,6.940010718567395,5.886992446544815,5.896216008412277,4.82476485733363,4.847374941776983,3.6590851056550124,3.752852486280324
8.99534166444173,8.863250418093193,8.208059177831188,8.17125254515079,7.975965434381326,7.932740691610232,6.958488985612944,6.875071548769729,5.930941003556917,5.809001244995389,4.885131786506494,4.734771990387985,3.8299624464305264,3.629528748934368
8.995153832532857,8.941046732406068,8.183471207643404,8.205769509982625,7.947965194253163,7.973246298887295,6.91113722784641,6.9518526334712325,5.858023611836186,5.921607850954333,4.80146876575526,4.869216896517393,3.674508373673136,3.7958414294638905
8.994750683131315,8.949352562435898,8.200359027060317,8.19765374837442,7.967303512286233,7.9638211671828625,6.942499832684712,6.937564611371163,5.896470907076591,5.917039530059885,4.840423375154554,4.861903402711771,3.7174048077127635,3.746544342079842
8.994624979324726,8.938081509727537,8.197145598741344,8.21092416728569,7.963665320823438,7.979274772318598,6.938423463057465,6.962296136927495,5.901889042650732,5.939723018744194,4.852559520799067,4.9052566898911625,3.7776161041430325,3.8541709993771773
8.994555182550746,8.93224968913939,8.206313673830149,8.185218316663306,7.9739849253395025,7.949307189255525,6.951558500789229,6.906624042455009,5.915242558321038,5.867545720431467,4.843159513346799,4.880325697540504,3.760986144099733,3.8045959356823342
8.993545607876701,8.948641168488546,8.212512797441292,8.211331908879174,7.981205229425977,7.979665253235336,6.965399320604634,6.961176944039529,5.936866527148317,5.927604386934647,4.890143231627739,4.877289309212696,3.83961158520469,3.8031967534913247
8.99510761640087,8.920606713945489,8.147305222371308,8.202825781025586,7.906152392940356,7.970007834302935,6.838338617797358,6.945039089510466,5.774679032933915,5.910258445896621,4.652862632785245,4.872158516812712,3.6661667204771096,3.7885617905197844
8.994515155107203,8.917627925407695,8.168250633623614,8.167261243061635,7.929656972324913,7.928723411189485,6.880979549803138,6.875192129636238,5.845142756989384,5.787777904648033,4.78073028395789,4.765691876074026,3.6006114433242993,3.6612221659930464
8.993818476059698,8.907750845270424,8.208893398362209,8.187058261987552,7.9768338749563235,7.951628854211966,6.958154919884443,6.911380119569797,5.937253412179551,5.867757376134881,4.879034092107355,4.819899131627572,3.8640212586889255,3.7003851860033774
8.992213482917883,8.937040093391754,8.206645869353903,8.139937185632029,7.974255478186034,7.898065900622636,6.952082424728546,6.829250581289493,5.917500193003441,5.751872529740128,4.854185617638885,4.705057998638425,3.737951810270128,3.5324548154049364
8.994999942209484,8.921430986460255,8.210184354520113,8.205519237007499,7.978496457700981,7.973013897529023,6.962455737814041,6.951727862527738,5.940719264703735,5.924447332405841,4.903149450778438,4.882081163882219,3.835519413209951,3.797891506966331
8.995008490434202,8.927892902336996,8.190114778646437,8.213396739518954,7.955530941418399,7.982018913302168,6.922393760435149,6.966266362204146,5.889662256343588,5.9419698189142185,4.839257243802932,4.9109803977696025,3.7726519433908123,3.8438284553809603
8.994003329476568,8.93384334328729,8.193078905865647,8.189381734098284,7.958564084154592,7.954307236337838,6.927613669200229,6.9193217913819245,5.880457187861889,5.864691784613952,4.816193588668665,4.821162797035807,3.752512806676876,3.7999988198750647
8.994412272231944,8.928402013468562,8.19788911201229,8.194966668408327,7.964225884663925,7.96063545827047,6.933588949790993,6.928998507580328,5.887856082788677,5.901619367035427,4.807628608728199,4.856660785739122,3.7281948374172895,3.802996560664128
8.995078761954645,8.913218709776885,8.177033706039389,8.192752778836073,7.940644255657488,7.958078425336184,6.895606062597269,6.92173555055653,5.824872793459964,5.863235891893936,4.739240037688512,4.768647093016951,3.5802640681029185,3.646183677331442
8.994616479713049,8.967257184314839,8.206467021039494,8.214665510033843,7.974191808699308,7.983499586333258,6.955392917090979,6.9691198264458425,5.918686971647945,5.94636921152974,4.862952060204078,4.908159379589978,3.7952210618167577,3.8503384445943722
8.994962887041021,8.904441458999514,8.207535060093234,8.200538777812595,7.975189833625781,7.967108606968665,6.954159389316925,6.941480256505949,5.916751989487487,5.903428146551679,4.851518559457424,4.857054457551071,3.724038539644206,3.819067066552097
8.99316073808603,8.925497082411507,8.170550695593704,8.210932445819745,7.932825615673818,7.979307010367526,6.87862739837612,6.961756081854174,5.772406263562504,5.930733325693909,4.737458023294844,4.878719524152718,3.6253453125565356,3.7626879020068573
8.993600070675896,8.953985116715657,8.197511207863624,8.19081131438149,7.963827747712799,7.955845347776909,6.9371991198680485,6.918253604040004,5.896070219846793,5.883004132847106,4.816278635886531,4.844637114028825,3.7160632547881125,3.6474861234808973
8.995847165615809,8.959186501898689,8.212635985955359,8.205437377757466,7.981233232890311,7.972801738322865,6.964473691763418,6.9490646686895285,5.93440557272125,5.903169187906064,4.882398749866545,4.8367763459689925,3.806480925602653,3.7532655111226054
8.995143104694701,8.913701803945957,8.185800455439534,8.129854040283492,7.950368691478783,7.885830268248372,6.9103100646970725,6.812470328522065,5.856531325863646,5.70443979359329,4.785744599487725,4.61088870195883,3.7334398445404875,3.6036341623733765
8.993713039404781,8.928798649411931,8.205622176986992,8.195578147267593,7.973060467657966,7.961169602088481,6.950476320046032,6.932146528222756,5.91388011479927,5.895946906755118,4.862972199762151,4.8517068434916295,3.7786196423950797,3.7783491050117077
8.994486209607608,8.89929485007952,8.20757374282148,8.198055196858576,7.975563066052963,7.964238216269967,6.9567351796802335,6.933041405764522,5.93236668837861,5.894103845794215,4.908151445494364,4.825548605768026,3.840817557721703,3.775688577595938
8.995333451385411,8.94941310550569,8.194461716241996,8.185467896346129,7.960201354897849,7.950210677342014,6.930340934573548,6.908990294325863,5.892598715170966,5.841309153502053,4.8188086230613125,4.746860052909055,3.709633277651316,3.647324774619907
8.994416179542972,8.909746349965673,8.212226486226207,8.205809854615952,7.980683831400136,7.973291389084443,6.966223483977946,6.951288985088,5.944032422373882,5.918676779835552,4.921493212560955,4.876798134807439,3.8740607728140515,3.593327250999633
8.992841359679328,8.92963505046427,8.199317878540857,8.17948423671742,7.965897569151993,7.942954249320233,6.938978763517927,6.897190151890625,5.897152339175384,5.845029012280252,4.853380054025193,4.79941610253524,3.7965674227692636,3.67719622533221
8.994263084195122,8.918855979454175,8.193211828085634,8.207215991298817,7.958566559979332,7.974933600513746,6.923859683724173,6.95513070493276,5.872556856632044,5.926736389310604,4.790194142793734,4.900993124819123,3.740741125880718,3.83814397515926
8.995368306795779,8.908702837904436,8.20130374236702,8.208633000780244,7.968448133404063,7.976511083000794,6.943094418003335,6.956971269806138,5.912531639863528,5.926908702794592,4.867487704154677,4.881681131349433,3.800469612679352,3.8293167180853005
8.995349251037215,8.903224773734873,8.198914297411303,8.191360809680909,7.965684194933523,7.956531126351905,6.941144236943464,6.921107541793984,5.901573886591702,5.859715940465351,4.8405063654881095,4.777714287564832,3.7203571190763913,3.7040013328673504
8.994705160451637,8.932097468302961,8.177533850975633,8.183716180372526,7.940812640452255,7.947684903720717,6.89588032991506,6.901375689025372,5.837210976906045,5.867879992640985,4.763309719828096,4.8134001766265,3.710368813015747,3.8186418999946428
8.994585753165184,8.935498062062337,8.173518230924742,8.204118740617144,7.936132644629257,7.971355878925353,6.886170575379469,6.950017446214888,5.8377740497936665,5.919469554968504,4.751377064118174,4.880857521142175,3.6571164226870074,3.8293356076537335
8.993984414503556,8.919259965535845,8.16627263261086,8.179140425812417,7.927005718131144,7.942240782230687,6.878849943856104,6.898701963239846,5.840145541652772,5.848434847064744,4.796245123308186,4.817782384032912,3.782241203327797,3.762139304323196
8.993603441151993,8.883357256092951,8.203457193569383,8.205220283471657,7.970499668063578,7.972679052832351,6.946271513294271,6.951679595116719,5.912850124323613,5.923909225347276,4.851304304178541,4.869246471289391,3.7421495009861,3.7890761288511197
8.994379996830162,8.922301932306173,8.21394019984412,8.195041236428114,7.982835483262715,7.961080208860229,6.968574295867162,6.929769755572496,5.9409740832737175,5.879722414770757,4.891276110245697,4.818623680316623,3.812484945040679,3.730074866894907
8.993146642173318,8.937520291832124,8.177932042629543,8.210489311097817,7.940975782814254,7.978741192802243,6.896419057317148,6.960829112647742,5.840122039670641,5.936987323441589,4.735286822962653,4.896833081766559,3.655776380201898,3.8280318141622844
8.995698486327193,8.964376888817595,8.200808044106264,8.170937469201148,7.967367239821547,7.93291905383416,6.940525049616891,6.879812803738158,5.897518495369432,5.898581905380338,4.846253129950451,4.825273499095539,3.741693516527595,3.80725281733485
8.994973480939398,8.904522513093562,8.205230976093992,8.190441805277267,7.972982217941096,7.95536686139117,6.951810795152822,6.91831098753941,5.924221106910332,5.872032742011902,4.873457023246151,4.795056303115364,3.8159845885039405,3.6664811630745584
8.994498992409827,8.933498300830806,8.169692855972048,8.188206257199976,7.932106132923748,7.953062807585351,6.8748312114713706,6.924250338586651,5.799364570269679,5.887311176815703,4.714001421436406,4.813182592464072,3.7370843710121706,3.7519777362451303
8.995303275687464,8.91148580154427,8.20718461698873,8.196808587651606,7.974923601192411,7.962926933806461,6.952942191573412,6.9326911577457135,5.918035978790984,5.883388297489494,4.858448696286429,4.807857490636302,3.80348459821844,3.776370410916608
8.994208484968535,8.91521445218091,8.168204691277806,8.202834106506977,7.930254807196991,7.969928369005085,6.882338088047314,6.944592007234554,5.824207900096486,5.909577504881816,4.661291405744408,4.841327940066474,3.6424505900362565,3.7497823790533875
8.994620253402509,8.90771426268725,8.204069350942437,8.200212178686495,7.971635983080129,7.966764749722204,6.951952748420053,6.93915507609954,5.923506708879874,5.899285865949806,4.873728320594825,4.8496673360951,3.8531414842321166,3.801242685338035
8.995156066804409,8.92951585413688,8.208130672373365,8.183255380814199,7.975979286109991,7.947253424019979,6.956727191633721,6.906673346430982,5.929236290383573,5.859766111085514,4.8809739584630725,4.79027300450153,3.8095596768581146,3.6289905543059806
8.9950747166714,8.960819855495323,8.187879461464684,8.196030986399094,7.95249369802282,7.96166042307415,6.91584172916153,6.931158524145179,5.862101150761804,5.895186459447186,4.794644263013581,4.832933887264892,3.629935089397871,3.6580403555535286
8.99430377152352,8.92442626407434,8.182983257711848,8.197907018079217,7.946833160095628,7.964039684964417,6.907722383619876,6.933861623599052,5.849415682940272,5.907562127176147,4.794689415684279,4.84586836696289,3.7567139223335735,3.788028665654749
8.994619208209606,8.93660729237448,8.124192480268553,8.200951126777777,7.880299969981485,7.967746223137857,6.789869247311898,6.940659120053801,5.733563524928613,5.898281349881107,4.66193919447065,4.832756511767149,3.618070119642905,3.688741134094747
8.995271781092102,8.89800398709814,8.210382379424995,8.183448043424576,7.978570718840754,7.947526298722561,6.960521617636975,6.90500530402382,5.924694184489409,5.844810459395276,4.867739662794457,4.750819110710859,3.7873798618889483,3.6172467158220334
8.99495754076522,8.911915100524539,8.199445159262307,8.163080178182412,7.965918379925482,7.924295153096488,6.945843968592018,6.868612745934759,5.934101471632765,5.814901166901028,4.900770271618208,4.736526506928913,3.8685489711249033,3.7165805757066446
8.994269862584495,8.923380678787964,8.192046015858374,8.172701792429475,7.9577125084625235,7.934919156544288,6.926388428756893,6.894281353370918,5.875168902920791,5.843029756326134,4.78750900501973,4.7954368051707394,3.6818217334861227,3.6523388595966546
8.995654490176072,8.943242179305532,8.203790809589526,8.190635230420899,7.971061454185774,7.9553608402155165,6.9489124909035445,6.91684691342263,5.9157178507422845,5.861093308040845,4.8599365413678886,4.770343259363287,3.7932343698964734,3.810118851943621
8.994241705785468,8.93471220367599,8.20048054987279,8.185322046342781,7.967038426222969,7.949974607386169,6.93911746898679,6.908052250125529,5.888545242412583,5.852458128762846,4.812661284594247,4.787386210487668,3.6567800546742646,3.6323156022416985
8.994296116169151,8.91715422687141,8.209292624357872,8.18740483847989,7.977290351389423,7.952163892202862,6.96102720618159,6.9168949062077125,5.938362386562893,5.84767256265824,4.891519253877847,4.7326838719435145,3.844395385560817,3.599210881940352
8.99271933342894,8.8792998772002,8.212280815784556,8.191617118617408,7.98113036314658,7.956668769038333,6.966285217274068,6.916532470440478,5.942448438617253,5.863738740298207,4.9134313706034245,4.777457331145918,3.867245644301671,3.7393228581621325
8.993839789054206,8.933837683197108,8.196084343927392,8.189400096089233,7.961992855112382,7.954342426670521,6.931865818089902,6.91689548228878,5.880904746131614,5.8529247437025385,4.826717385173268,4.762397829988712,3.7213435477040457,3.6563068982065765
8.993674506395068,8.94839563889955,8.1939592280307,8.206398681463332,7.959960081304075,7.973932032815051,6.926069847334427,6.951312807310378,5.858315088787656,5.918448729654095,4.772766599349263,4.884675429394939,3.7227230689768414,3.8170139931841325
8.993591185464501,8.91976787128671,8.161986756506705,8.198265686414098,7.922442363711478,7.964449623028104,6.861301254118054,6.934571327408299,5.761936608993813,5.893874342348186,4.68848030749773,4.833783793667667,3.4022119590635587,3.8119335166170663
8.995244937757144,8.924534364944327,8.206734949821957,8.201460462178513,7.974375864020672,7.968168057591055,6.954044927655225,6.942879674949397,5.91683517182609,5.898317288641944,4.861439644445888,4.820657593544448,3.795062180548961,3.6773560082108263
8.994629247180509,8.931745966437877,8.139365307930923,8.181033637836457,7.896121225185734,7.944331397476738,6.819648293902425,6.896103558713124,5.7843614670791,5.836590287216169,4.663205303583055,4.767683266310897,3.6497608316029906,3.4893418519603254
8.994536446082709,8.917766836186065,8.207353876628659,8.176000607001678,7.974927242863281,7.938404059864633,6.955341773084488,6.886923204164814,5.928068062803625,5.840836918262854,4.867156771597081,4.737821862201086,3.7506778208426654,3.5173462490051186
8.993262194648503,8.922467916892835,8.198388710668262,8.190580462951539,7.964748208696257,7.955883106669839,6.9342026811599045,6.923451048155981,5.881934430253372,5.874391666835409,4.796789898968075,4.796624254502221,3.688019026158966,3.6394220890932747
8.995107779898058,8.954233885777027,8.17793368946462,8.2078407699586,7.941156880308184,7.975594580939755,6.894337933215633,6.954897597251616,5.816549587387998,5.922526449700332,4.698999685678596,4.8787248811155335,3.4676318734295606,3.836133430650143
8.995752019209831,8.893859427169101,8.208781743116127,8.203509177880683,7.976822366665196,7.970672287657894,6.95646693137898,6.9456793155660765,5.919227668653876,5.898246333078584,4.851783574098958,4.844600803518471,3.7287385021856867,3.78344213917134
8.993730634156634,8.948581756734956,8.19986148628162,8.146756374998976,7.966503846662429,7.905899423985909,6.93907074172043,6.839444188570749,5.8906212292366895,5.811724053373009,4.794600225294214,4.690829593941979,3.7912817316783705,3.5890986694894287
8.995811300488032,8.931967481786433,8.207136859663953,8.189176677446422,7.974923022336539,7.954188130646658,6.955059481704962,6.919362986309912,5.928759916625854,5.865027007790677,4.8806665492114325,4.772317016303743,3.820418577085903,3.6157473363031962
8.994896620329964,8.94304869870724,8.184071839334907,8.188656331598516,7.948178965629915,7.953401229472423,6.908928333798407,6.914748064002394,5.837206919224666,5.859289272213639,4.75733575491692,4.7651052440568265,3.6229369236431888,3.641415545605404
8.995006928293407,8.922776688987843,8.208209463870709,8.143327677382857,7.976108935357672,7.900875132271988,6.958579059105618,6.823829014353512,5.933780536538619,5.840737445277883,4.900072951064656,4.656119018900247,3.844916122893581,3.343236613635291
8.994676940093708,8.904006967152956,8.182978341282158,8.198194803865068,7.947478088387999,7.964366982305394,6.9031029718046,6.935474303125065,5.860281989520654,5.893030918258239,4.6539578982234735,4.836319701597603,3.628384141113179,3.7796956663606394
8.996020622765851,8.90857752727671,8.210639206034815,8.199886147408055,7.979055674730725,7.966432362309329,6.961602563372822,6.936219956548783,5.930969615507856,5.884000708507978,4.875512577106481,4.818250685386356,3.807776043522698,3.7503889224999902
8.994699054917513,8.943541186717635,8.213108419551203,8.17319300218154,7.981935187319071,7.936270776024918,6.970580995581218,6.888297923384928,5.948500583549542,5.839624464518775,4.915564671178883,4.794355154275834,3.8579033929054893,3.664108983379361
8.994988334820821,8.913245938287666,8.199457613593095,8.208180060328583,7.966305212502765,7.9760961485551665,6.939679265571617,6.956695029230064,5.908563614793383,5.921952554828721,4.838863979443253,4.873929432906327,3.740893112397537,3.8098413938612707
8.995363557462268,8.94089771396559,8.205691793071088,8.208867785067191,7.973338622212561,7.976790766430206,6.952090110848861,6.95688764496545,5.913227940161902,5.9247355848133205,4.851408155739272,4.869010090176927,3.7185224863113007,3.765813250303615
8.995576735024319,8.946401909965772,8.200487253399116,8.199422568536448,7.96707933014279,7.965749299744238,6.943142181856813,6.939046787367859,5.897056550577618,5.911232965897258,4.82602428477936,4.875102264612878,3.7144288909456913,3.5987258636551465
8.992775396763765,8.925799848652584,8.112609280261697,8.205715439796037,7.86870727747669,7.973158519542085,6.779400906236715,6.948069665834482,5.721862826365221,5.9098353493867375,4.596549449488047,4.846493140399245,3.5472347759231635,3.72895678464957
8.995612566804283,8.931711566869629,8.205484704988983,8.179834877547677,7.973147325385323,7.943725135973473,6.951780310405908,6.900907732457984,5.914697716561877,5.844596615750679,4.846024595281974,4.766400778341471,3.7396066669549084,3.711429293457362
8.995573666478577,8.947280394908562,8.203667453723568,8.215393828481913,7.970738116758318,7.984472990752829,6.947383290372468,6.971131244582951,5.915608108885193,5.947161828857631,4.876436723525114,4.91202142132953,3.8304526568698796,3.8700824672888983
8.99557872131219,8.910521704906058,8.202825897640356,8.194365537289652,7.969888051997279,7.959914978476052,6.945278192165514,6.925265263420027,5.906682761372202,5.863654433357845,4.8509870595977205,4.786711120405677,3.758963450766948,3.7351006132140316
8.995724640735375,8.922461091219157,8.20826781090998,8.200070237978899,7.976252013408063,7.966702239789097,6.958056017983066,6.940673280402155,5.929989880837468,5.902378106212478,4.885503707721744,4.881398595755751,3.8093521030463204,3.805178184868151
8.993996012958927,8.933075474844902,8.206715131829327,8.209817390407654,7.974278549239453,7.978169706935185,6.953818578946533,6.960059585689306,5.923502627259097,5.93381579382592,4.873917687960183,4.894184798722139,3.806370661295478,3.8316880140083183
8.994948641415295,8.916434328546396,8.210825359134267,8.19403020215581,7.979092642907512,7.959757369257125,6.9639248693936935,6.927936320374332,5.9400746896134375,5.880310997842242,4.901873545616265,4.811977157943689,3.8428150101665244,3.771913569212305
8.994987936338148,8.922127539904405,8.18203469306929,8.211885857994872,7.945591175674707,7.980313804370543,6.907985960312912,6.963719897686391,5.86802050561988,5.946044812326495,4.79533244530128,4.912158514972852,3.6281013155493773,3.8658363163402436
8.995174626977594,8.919939699206813,8.183365050681765,8.198214119600378,7.94679627591796,7.964478292128545,6.899220517814024,6.936353604512654,5.809579740798938,5.883836207581956,4.664000878176266,4.822883005163577,3.55687479824822,3.7364998041903195
8.993291722407193,8.920421168997175,8.159751898744675,8.209189823063856,7.920130088104861,7.9772771713410755,6.864724395580699,6.957845790279701,5.788461334857805,5.923490364406846,4.73221544944568,4.870894783639138,3.5295495143138345,3.806184287573019
8.995266412430631,8.923987554446478,8.161620148278336,8.179837392433935,7.921994332682614,7.943102229933736,6.857192008855215,6.8978074214581735,5.750522568460528,5.819306630776701,4.659831984261558,4.673969211769075,3.5863767411490173,3.6195579323881706
8.995190336154707,8.900474358694865,8.203624086471674,8.174320800134542,7.970773821193173,7.936341890691914,6.94540315241264,6.886116492292119,5.907596904429914,5.805927157885062,4.8442669098148325,4.696344389573035,3.741942459962667,3.6650031658451065
8.995591243911765,8.94481509655558,8.19095018102879,8.18358540205597,7.955912685044732,7.947438527207317,6.918776711370748,6.908733313705662,5.875732675752843,5.844150349882249,4.844291651463218,4.737202928923301,3.7496893030105136,3.559304515003869
8.995113266901848,8.949798851556952,8.212872965791757,8.190111304174046,7.98159510628063,7.955169232234487,6.967156556420246,6.919182071697236,5.946343392082769,5.857023660335653,4.913940330572943,4.751406412017518,3.8691134723795804,3.7171720335795513
8.993297131034605,8.91210766539038,8.214151947373377,8.214514709394676,7.983081335699122,7.983344148615976,6.96905397328811,6.969814649536149,5.948979855064372,5.950191561825128,4.924324932618012,4.923012415467009,3.8751938232575487,3.849296977282755
8.993293032700482,8.948000492138624,8.209331307955194,8.214200563918194,7.977527145084786,7.982949384262117,6.9594312521342925,6.967743598441517,5.927461644375414,5.943825914509591,4.880457406129462,4.906870572104282,3.8053376730783737,3.8569266424728585
8.994309628528441,8.89651868725107,8.170818055684094,8.189162165915462,7.932913717900959,7.953911509148117,6.884388367653392,6.914914332791777,5.815801888697987,5.849417069417254,4.734535419205726,4.730095346194769,3.5057497600388463,3.606866412281413
8.995223864863565,8.90773634998423,8.213908170001245,8.188808940749684,7.982713149797007,7.953771409398719,6.9689861016199295,6.9166788285872425,5.944653622475554,5.869535174842909,4.900853146722123,4.791044916640351,3.8139148126171003,3.6283051745758694
8.99484033671982,8.896035615561988,8.209315578161494,8.208953449114473,7.977532287120326,7.976961345803425,6.958144383045115,6.958200586813797,5.92913277073402,5.928863096124363,4.890477446464093,4.897826291243332,3.810187840051557,3.8197064383527346
8.994987636413212,8.91020349705548,8.174961774330797,8.199941659610904,7.937754802884605,7.966352936698799,6.889529276391757,6.94232374924816,5.8299563509556425,5.914216182560817,4.73863824578256,4.870561521767534,3.646995569547494,3.7741603554339056
8.993936453757652,8.950312719921154,8.200682843090261,8.178978450679594,7.967546096169315,7.941984958035908,6.942499465235596,6.907134590456804,5.905381453823988,5.853978971732033,4.854109574225285,4.788224373359231,3.729300687484257,3.837507884973392
8.993762152753789,8.91325955059795,8.180209066206448,8.19709243403761,7.94337760917565,7.9634108899705085,6.905399357524964,6.932217930285328,5.854562481684582,5.877190900153487,4.781953757032079,4.813376623189145,3.730023508219242,3.7688951073416113
8.994977852308626,8.922903752786574,8.20700826826132,8.205722532458978,7.974839407069599,7.973197779467945,6.953166455756609,6.949204568430006,5.918509891904551,5.90725479469321,4.872871226149655,4.846176201745991,3.8019299941839724,3.734805813463538
8.994931632720371,8.932728866796559,8.173367373822838,8.176237115671945,7.936393535683859,7.939007189357982,6.891771662254744,6.889192505702898,5.835455393643066,5.807511048384258,4.74786202436392,4.789127725907706,3.537645833488476,3.763344061695127
8.994392139763537,8.932560552312816,8.143673028889582,8.17671611939133,7.903635069899167,7.939699616960256,6.833351126004647,6.8870073678127,5.728652480104753,5.803907972885713,4.65955612461972,4.699141057950094,3.5070718625545334,3.6230139687439684
8.996010155577757,8.937456590012523,8.198647721042482,8.188685036161456,7.965313214409761,7.953617271498651,6.940056233688509,6.914801781996697,5.898880469416199,5.854313821302547,4.822882803478937,4.784001830346591,3.720981561712718,3.6995839751696726
8.99525547610273,8.942869419738003,8.20470667354517,8.194459372937715,7.971976152526527,7.960094774993672,6.947791891053177,6.926998214730928,5.907040368508778,5.870939284309451,4.841245680471182,4.778051781534075,3.7210448645921996,3.517228887860397
8.995544601873064,8.928260341631713,8.205919091246022,8.2099553225637,7.9735396765462045,7.978032084803013,6.95076184087514,6.960362057221584,5.911836438829514,5.928424879036348,4.845414777786431,4.889757755346677,3.74934466874652,3.8444679984967705
8.994786548160727,8.91452148737621,8.167737950028664,8.183127857901354,7.929266576840167,7.947030264476547,6.874519992376804,6.902777342219387,5.82166535402677,5.828476892374185,4.729597801631691,4.688845130763484,3.584869822790873,3.6709028974798814
8.994984545312105,8.934106451982759,8.183391768337499,8.18071807722409,7.947278832581857,7.944058390993997,6.909434670125567,6.902760879579148,5.844141684194265,5.829517131228608,4.731131780546056,4.730696362089613,3.6761412999769516,3.745588703172513
8.995489724150044,8.923195387353008,8.195100183604026,8.175194350577314,7.960824460009443,7.937967380462801,6.936990712372102,6.894831577480964,5.910301705960382,5.817613318353091,4.860569465896967,4.736317306364267,3.7566870804371213,3.628387435081068
8.993943598325355,8.952868163256774,8.190405761939104,8.216294291996292,7.9557618913353085,7.985454551247479,6.919489140210152,6.973713226476866,5.874068628046875,5.95419342597549,4.805596661739454,4.92700630209553,3.746173010030113,3.859353545874097
8.994666992098647,8.904343576125973,8.198186372437767,8.207092337273485,7.964530452698273,7.974790027897875,6.936272185549222,6.952766882044569,5.890610173991536,5.911658804062775,4.826877273524328,4.854612598228568,3.6834103828187237,3.7587702029773484
8.994970995504552,8.887425972848622,8.19789154724488,8.19456974660478,7.964426720309242,7.960305656847146,6.938642663038747,6.930899230216147,5.897042201028494,5.8896469547713135,4.841972085944135,4.8275937637602615,3.751710596353968,3.7588691661754896
8.995953058876573,8.95263378194438,8.175681026346412,8.203289685312665,7.9383804484113725,7.970500221929036,6.891454700527843,6.947084778590591,5.819280147300516,5.905172562223211,4.759250770357916,4.850288998401688,3.6207379618236977,3.7141327110042104
8.993768386247929,8.895689241614358,8.189041315637134,8.208989377714728,7.953808207567572,7.976998887229215,6.9170225517809225,6.95865393693653,5.86726819059311,5.928421979694274,4.760122328999144,4.891358533285786,3.6551001439530904,3.8276513852064737
8.99498310601022,8.926407966534615,8.197361358517384,8.17085227257666,7.963693838986419,7.932550604447432,6.934548628015975,6.876498429877293,5.892279099245398,5.810017323191908,4.810643864486469,4.762873701041185,3.651082669441923,3.63589188123656
