image_embedding,caption_embedding
"[0.21696098661914875, -2.3646147726980487, 3.4059923322751056, 0.16998396014885403, -0.5548858787339421, 0.9891235723972531, 0.7829320664997695, -0.07897161207884414, -1.1975106242746407, -1.1872797601618905, 0.6464771523182901, 0.13428186064915032, -0.2580261570247363, 0.7596182913454504, -0.0674519375001717, -1.1001237325774003, -0.647575347897029, -0.483973314659787, -1.056437740600178, -0.29896451668977075, -0.39608153352095365, 0.13267893178976706, 0.21999098365492986, -0.11215167013153689, -0.14715767031706375, 1.2275621144088285, -0.17125137474709198, -0.6037936161692329, -0.6574233082128247, 0.9270349637753679, -0.8651497743272614, 0.525342445821131, -0.3669115148559668, 0.3860299502324221, -0.503712208272162, -0.8254829915168632, -0.493398985051503, 0.4976186813391095, -0.5250909750565023, 0.5852186096960058, 0.4158017488824103, -0.13261816988894418, 0.5412465768552841, -0.5617270815438917, 0.4427328799250975, 1.1023108330179996, 0.09174691238418656, 0.005969610150754361, -0.003364275712130183, 0.7795708927098964, 0.44043852945048634, -0.8886401879558642, -0.7183141375907243, -0.10760171147964766, 0.3311584292710627, 0.3285976702737654, -0.4735310553986104, 0.4986127372845589, 0.04605315326907198, 0.7715848895034617, 0.4324774628515377, 0.9549605497352868, 0.2932496338012651, -0.6357420658088025]","[-3.101833942803082, -0.45295206182683495, -1.536024323511825, -0.5734592035018232, -0.5175682984400456, 0.5132954707558961, 1.0781424545371505, -0.34123571533648606, -1.9144714035842247, 0.8888125473875897, -0.9516738134428759, 0.3320338335356169, -0.6009680825412074, -0.3498974698080956, 0.08666061032388578, 0.5357188907100544, -0.5269735868915363, 1.1746758230762109, 0.10708994583409687, -0.03799535119800506, -0.22756872389153585, 0.564766773828076, -0.4396311580318946, -1.106453406120683, 1.042536603526752, -0.810399221779456, 0.4381653293072566, 0.24245344788236653, -0.21539211679947076, -0.4210863271641653, 0.8576894710154687, -0.6921088806157156, 0.6471020019701251, 0.07752963561950038, 0.5429590814610947, -0.5876706239426165, 0.16562382296197353, 0.2503988326843974, 0.624639433594965, -0.15388619667135323, 0.8532625589306716, -0.5036968994598935, -0.648131863218153, -0.13292734842714804, -0.00100310606111936, 0.40782863677320325, 0.2822644867740368, 0.2278705201911, 0.6832729606444912, -0.08105147533277743, -0.8436717190172036, 0.31758277325786294, 0.9363216194348724, -0.16941417753427013, 0.281602137522142, 0.36156225852114915, -0.3306379162251447, -0.3619409500350089, -0.7109888227508914, 0.791700917609859, 0.5331960170328296, 0.5872470231264352, 0.12987729222881422, 0.30115791987647467]"
"[-3.7404345219373156, 1.8554062023674014, -0.822877006485032, 0.004834803266236771, 0.6812120039503576, -0.9376136615480447, 0.9939088062713609, 0.2628436055785514, 2.0232993866469595, 0.5749911586362004, 1.0294306442239352, -0.1320178704555118, 0.9793028131590966, 0.4051516346745536, 1.2156176011489903, -1.300743855021863, -0.4996980399618399, 0.8359299684473659, 0.03815940733966849, -0.3020154188760874, -0.0730222076272607, 0.4733525792001364, -0.15590804460477656, -0.8600202251125948, 0.3677241236230753, -0.7113061687871761, 0.006881733811045024, 1.5769065138567946, 0.8506607513438404, -0.2528480212528007, -0.7536863832638105, -0.527828378332379, -1.2230590383157876, -0.14048506135870611, -0.03509990175573234, 0.11536707619863955, -0.35769658731451026, 0.428702121704109, 0.8276411981560469, 0.15388824323443925, -0.15069798676186016, 0.26955041397779644, -1.5977561655903523, 0.3469478910618661, -0.5947936978557558, -0.2310752076393439, 0.04689522143474644, 0.1972146730627283, 0.4046693007082357, -0.10509421784295588, -0.21060808649857002, -0.07577745205763303, 0.08102336363704934, -0.1292853093637393, 0.1694357549649903, 0.8461146446179514, 0.6077251253522193, -0.07040729517091103, 0.6970905635519004, -0.24047428526054476, 0.2955154429188327, -0.2589022202323309, 0.05214546668094465, -0.7576953058997709]","[-0.6423257870259542, 1.365080802323639, 0.4658306969405841, 2.2212434190850527, -1.574339822206204, -1.0647102713981886, -0.21944485487341286, -0.5829482623019028, 0.5921342863743795, 0.08015299647386843, 0.18738097361461437, -0.5756724073678114, 0.10968682078545641, 0.6421552669004941, 0.11396094354072511, -0.9757079932054944, -0.6799022898135486, 0.02981142759609368, -0.22073471819376897, 0.6926658251585823, 0.2844339738878573, -0.22545409877551356, -0.6536450349195219, -0.16165690821558718, -0.19205686301224814, 0.029207602693826825, 0.391434039358766, -0.3493755173408054, -0.5305177282323514, -0.7620475582263135, 0.02123305928369885, -0.6520516387791927, -0.7794513687103535, 0.8552715009941958, 0.3327950934473311, -0.5269034115327503, 0.199383903538732, 0.22769585678078383, 0.26776046754721455, -0.3013083301021706, 0.1164452785129679, 0.3085832633399588, 0.08251270063278618, -0.018605981712407117, 0.0909566690981141, 0.7301098670627069, -0.1463288872488046, -0.13615460054579437, -0.49236016751991596, 0.09043628856634563, 0.2468000714828405, -0.24291433620503558, -0.2717440820363758, 0.44030560511159755, -0.6546945181717142, 0.07468745874779482, -0.4421846621777405, -0.9607082082104121, -0.5424336307573004, 0.12930586694108, 0.3296845419485321, 0.29938782659100127, 0.5049198911172863, -0.06933184539435401]"
"[-2.3432306944581134, 2.776727589669795, 0.49950641002684965, 0.49178387263902446, 1.118022698511806, -0.7529929375046445, 1.700414045348551, -0.017138021003548415, 2.3809787248454075, -0.951216252934731, 0.42061922512723576, 1.5530389985916977, 0.2197414882196357, 0.8571858765939072, 0.18910997803911364, -0.003109799332066717, -0.1859605005728064, 0.8239223065942709, 0.19996023020632678, -0.31649128421748496, -0.04474654618953525, 1.4151506432936465, -0.13257347811500397, 0.15568611665974724, 0.21564133419349316, -1.5554816681081822, 0.11018497092949502, 0.18167485731660066, 0.48548781366833543, -0.3797141204560827, -0.7797643880229838, 0.05104118623090697, -0.7288348316692351, -0.19733412424075086, 0.05649065765939634, -0.02842742206667581, 0.5674521236062061, -0.254889855590977, 0.30457564064959036, -0.34004924605120423, -0.026680789058365337, 0.15565296129410672, -0.2714112185198276, -0.5128631126955978, -0.7660882733094598, 0.19772163161048936, -0.06397198818902765, 0.22901004748325962, 0.32032901711190875, 0.03913787345561662, -0.2304717391221199, -0.6895821223238406, -0.6705269650474898, 0.03436926643968579, -0.4805857092008224, 0.6991697086131029, -0.7507979647252202, 0.05039938364620765, -0.3568026244554633, -0.3913129812691717, 0.21585730190935928, 0.7148822624971458, -0.6225131913960124, -0.22455112622918919]","[-3.03666029971796, -1.0543826531169902, 0.05003179126395313, 1.385034683299783, -0.5253142535956586, -1.5045209743784367, 0.3199842976022793, 0.7882543157456566, -0.6823852284750733, 0.12605768187353433, 1.07858624865209, -0.8318810888566864, -0.776261117504369, 0.2870176278916324, -0.4613039997827176, -1.1145233581722653, -0.10370874540120541, -0.5646783169980557, -0.6161949498574755, 0.8694175942401298, 0.2213302878131168, -0.49113994589423726, -0.9815734292853939, -0.6758517259819641, 0.282219393015142, -0.76568078916087, -0.19188610791843547, 0.6489214016858986, -0.4536396853438971, 0.7414643458338789, -0.09704800748465992, -0.24947098172843685, -0.8804263057864224, 0.5784683301952225, 0.9110405856268987, 0.41627245059967716, 0.3516030313541454, 0.15924248171675184, 0.7726529786352663, 0.005088155434649135, 0.1720722052183257, 0.2946397545863064, -0.042754229829258444, -0.3907756308350097, 0.6254245493704493, -0.2531645295688888, -0.27961261592039105, 0.8294746016345381, -0.08827863985124103, 0.21159824821918435, 0.13806811845614417, -0.22830941540238803, -0.40063049690370706, -0.1738851026030042, -0.6059110984473475, 0.2642593028854563, -0.2833669837699471, -0.6331897828982235, 0.6820621064191656, -0.18614614223701448, 0.36315440329043003, -0.5950206458683255, -0.6817317911099591, -0.22191302372357954]"
"[-4.119666611187075, 2.0056513868587094, 1.0604084938800509, 1.12312760133481, -0.131357611321482, -1.5281686459352448, 0.1436676097226324, -0.7069834353615856, 0.43999737153921203, 0.09020975343995975, 0.9156483500797589, 1.2806562530615015, -0.052722328550981995, 0.45976472784464717, -0.1727539548437542, 0.5202505718941286, 0.6057425672299773, 0.47491175087785875, 0.27898067626964335, 0.7683825974973765, 0.07612888266530411, -1.167523215581318, -0.34645284712558067, 0.18231271649815534, 0.755300709652091, -0.2289721995799227, 0.4514928897114786, -0.4749284733754694, 0.630337991842643, 0.1088770599530908, 0.7774688383748195, 0.5991017358495601, 1.2025845209312243, 0.26434047916427805, 0.16834722608925995, -0.24600271223736592, -0.09929143651853427, 1.205698221467694, 0.5788569996241733, 0.7348753242617982, 0.2805036361470434, 0.4206008514360928, -0.2044285448395992, 0.07328980955272037, -0.3771548477721822, 0.5124256811187733, 0.2055415961152838, 0.16821514766371112, -0.4403932519179035, -0.2517073871538377, -0.8761992352520416, -0.8888907388797729, 0.04856360015778113, 0.41571131832260283, 0.0357716714287492, -0.8918228181361159, -0.19555407981363893, 0.4291373956979376, 0.7517791644987937, 0.23461264140533955, 0.291948209836566, 0.05180451455167151, 0.41023867168990374, 0.1086078165364118]","[-0.5974887850512042, -0.5062010162259557, 0.8058952083193222, 0.3851710943589452, -1.1750859203873814, -0.9833130744863761, 0.08470034781759964, 1.204421012355221, -0.07055642293763943, -0.9600137547803297, -0.173234070164943, 0.825406552366334, -0.4969117964881731, -0.16273552276640296, 0.386189538526803, -0.1259424365358625, -0.7379607395977581, 0.19388507077189102, 1.0468168407034684, -0.3666045316670744, 0.4317159961936743, 0.032494090045656045, 0.14581686799375265, -0.08991210797896908, -0.01426474593073281, 0.824850574768268, -0.44863439903238883, -0.9546300873119121, 0.07572221659711931, -1.4460380170166285, 0.8785141063399716, 0.23797483948187, 0.4940318388845542, 0.6091708197593126, -0.8580181008824623, -0.7019217906446426, -0.39988123741892845, -0.5545008979541107, 0.898720120241716, -1.5090137923027638, -0.14169350088560656, 0.45783511540308597, -0.6943006260255742, -0.9287737344369598, 0.06432626732785998, -0.1087284099621001, 0.25952708854456413, 0.2309717763170789, -0.3842041283822184, -0.7566434217776101, 0.13929786947353381, -0.10258626657055304, -0.00707465306530667, -0.14213907297938694, -0.5833400051111447, -0.271771215178309, -0.5515532119931408, 0.08554918482112239, 0.39853527733227107, 0.0033433039760415594, -0.09704453502454119, 0.10915266394257181, 0.07992397991882888, 0.4909906332449883]"
"[-0.6083626307101928, -1.011796250722802, -2.81874459454085, 0.03511251659912955, -1.7106519720641236, 0.9941256221734872, -0.07172171433290822, -0.34146036618671866, -0.032525833472498884, 0.03205323537781257, -1.0139913845802317, -0.936973201082119, -0.9530750390916793, 0.8246792083642324, 0.3960304490282219, -0.03604221990001891, -1.904901906160478, -0.29120454105031074, 2.3213140372086714, 0.2855049383418798, -0.45854844731014366, 1.5817735724597448, -0.3778858129519626, -1.1376568750413252, -1.4519720744409965, 0.8462775590369332, -1.2348787475140308, 0.6477615276571579, 0.1721113559163917, -0.4252615214438679, -1.1786590900677163, 0.4800241135110907, -0.4114137092418345, 0.22250547539567536, 1.4121293395084966, 0.8533244951905835, -0.4224024016818406, 0.19201915964328198, -0.4219097373654526, 1.306181324062367, -0.6253355467777415, 0.05363923368869663, -0.6189457562833561, -0.045806919777695194, 0.04995906580564663, -0.27026670089985844, -0.917913114733453, 0.8373355447951563, 0.4639332335951613, 0.024495655586069722, -0.22202104656567576, -0.2818638586437763, 1.9014484849806959, 0.1790222142535157, 0.6890472242255781, -1.5981401513473428, -0.9414820127803651, 0.18638085816834135, 1.325505473264219, -0.5642655301014253, -0.5516321003053296, -0.38508207999095584, 1.0540253956639904, 0.606703965274984]","[-2.656690367646705, 0.5475868176831957, 0.5544169523458709, -0.18528736126895345, 0.3203877966557262, 0.7768027372995152, -2.3876888430735304, -0.8435211111571739, 0.6578145563397174, 0.46118257381030414, -0.3813303794614504, 0.4267698439352605, -0.35965006320821324, 1.0393786808121634, 0.8828886659810099, 0.3847188726169289, 0.5707735519179173, 0.6067382752688587, 0.137321591845856, 0.3698799963946005, 0.6232207957342634, 0.16168520359934846, -0.5323282497339116, -0.00515988670317103, -0.29695850669440255, 0.4959202696831408, 0.5041456880186501, 0.44431010398677767, 0.5162957495048036, 0.7813482729270476, -0.09014773676870999, 0.1730774153652049, 0.08739127576797426, -0.3536726706780053, -0.09059068549063634, 0.5020257493546325, 0.6471648443600976, -0.35547526220577297, 0.6879114398832449, 0.20210668484842714, 0.660870291059012, -0.06224014218589408, -0.8505285034443458, -0.34283729712878896, -0.5032103138292479, 0.09330126883892079, -0.1963592927341508, 0.962312103120414, 0.3792215020109468, 0.23637970779858078, -0.2531916883678856, -0.26564941717297647, -0.43056907242240233, 0.3352318077246667, -0.28835164101803856, 0.31495696590900174, 0.7185692063847983, -0.15441696155989362, 0.42148978548434624, -0.15976133861360253, 0.2957032579638995, -0.4176571568016652, 0.5767894688621238, 0.45675826977853007]"
"[0.07914587692299448, 0.2198822435367961, -0.5974654393736912, -0.9244198221425846, -1.3053097475862343, -0.3153543614006255, -0.46642916810439017, 3.7589290373956517, 1.1683242785676824, -0.04216271373039168, -0.3466574876650598, 0.10157180482051356, 0.9318028572940626, 0.284459340803422, 0.7742305486493286, -0.34357351718537926, 1.810910699592908, 0.8510385630457838, 0.20543273114143645, -0.025716233696343214, 0.019005784236804272, 0.5657378330509899, -0.5171331561333882, 0.5890154399343854, -0.03907768788387145, 0.670515480986194, -0.4255325576467406, -0.7974746492607514, -1.1181562251620487, 0.27563790417272604, 0.22215551797906252, 0.5738076726853122, 0.2230712282112521, -1.444034244804083, -1.1300279484723907, 0.1600341899340207, -0.9580878904954714, -0.17816892570780896, -1.0115907550454717, -0.5081224205799802, -0.12614636307647056, -0.8479308430585315, 0.04516660997793624, 0.13125599784981995, -0.4444848504231378, -0.37297034397841183, -0.4079323759519745, 0.026303241127533378, -0.04512676315838758, 0.46818689019355203, -0.17306429788167266, 0.3557081959331155, 0.5575299696717164, -0.5219575840944816, 0.23894337886556047, -0.012069705040257133, -0.4156850549196473, 0.2254916345801459, 0.27505810186736274, -0.43267926974643783, -0.5366448601362027, 0.7486228923193425, 0.29125664566608306, -0.19003364704396222]","[1.6554389692315303, 0.07609077332403102, -0.8922367236081158, 0.5922605685843748, 0.05453069519479672, 0.31051301168362305, 1.4898958396607047, 0.3842065710061662, 1.6423761260002192, 0.5453184402080197, 5.3307058095914414e-05, 1.1082578662525961, 1.0848711756955414, 1.344596417696531, -0.16764647906287666, -0.24252401416307176, 0.46343698216014056, 0.49799874322239923, 0.10859085143661429, -0.8030579735930371, -0.2583985291548562, -0.34339404797306017, -0.47467256898508986, 0.7640189605446526, 0.745424407441795, -0.3311869919359497, -0.41914599609394293, 0.05883975225253996, -0.6883710994558805, -0.051891728538426524, 0.3765929452621137, 0.328897112196288, -0.5875404252918911, 0.1175338910942513, 0.3478210328312246, -0.24457325655079432, -0.24777837952873025, 0.12296976129137137, 0.006310643989898021, 0.18834194727624234, -0.4085435043943377, -0.058594307586957356, 0.15180541352454754, -0.4296543860085466, 0.23957329708989625, -0.09129136018912783, -0.3013612066094256, 0.7945949868835303, 0.5332072147779371, 0.34620676859514643, 0.48878289342133124, 0.1539152741555551, -0.020361049731892834, 0.05005289159865005, 0.10201333316327245, 0.3175218693414197, 0.14533617513449518, 0.27271926506684346, -0.22556508592101496, -0.02382922800202321, 0.08265475505601706, 0.07886449678933787, 0.4242804255284986, -0.2769350217866159]"
"[3.1555586880836826, 1.2840389114349882, 0.4966895076391618, -0.3021403286314204, -0.31392374412002844, 0.4633902422659891, 0.9190440477425101, 1.2040590372185376, -1.736524188382201, 1.0888669962269313, 0.5498695040583157, 1.2513467881197498, 0.9181613043573104, -0.4328733793523774, -1.4240703328437123, 0.33807836270372005, -1.037093595746318, 0.46922338902975064, 0.3389539791018855, -1.39980430527777, 1.5843671420540841, -0.7679721093042715, 0.2711235863002166, -0.9621648810023059, -0.4105747430178439, -0.8958599841895689, 0.7445455343736472, -0.8583061076651842, 0.23653469863522217, 0.4558372045616786, -0.3511321898569286, -0.4523879411586638, 0.7282339782711991, 0.19995586085256448, 0.32881248356726084, -0.3710272698351187, -0.11551613516330302, -0.5544424812031163, 0.0446782941122988, -0.1709628525073601, 0.2885712086383711, -0.3772052557375505, 0.030514072748545538, -0.40575733204747333, -0.7088392327431037, -0.11466435123815163, 0.38022185721551766, 0.7726939747491229, -0.6199074882466495, -0.05915326468296131, 0.4496775133672354, -0.10027049101593541, 0.18006643809637576, 0.18132177355046625, -0.11262649956668334, 0.18256396501309552, -0.21364583063622686, 0.03510855178380539, 0.04638837188516858, 0.19681909057384703, -0.632618095238542, 0.2363749618096941, -0.1078078728787222, 0.17431602957755474]","[0.8715791701088151, -1.8970272769902756, 0.82907416092358, 0.6245124822340048, 0.9259492956864621, 0.6717629371330339, 0.8747087383663323, -0.1677177193131675, 0.5188244114291757, -0.9028890337905514, 0.9812010931802673, -0.39404788586684747, 0.7647969122314648, -0.5572730855384002, 0.18577271937113937, -0.6156237391033816, -0.08882252152506888, 0.019677743687691648, -0.5778731875549399, -0.9754459394583213, 0.4021793435830385, 0.20750599628718586, -0.3557906021248814, -0.45198189837790825, -0.8860106278728132, 1.0360250910575006, 0.47590519866273107, 0.6113837420184535, -0.34702465267751326, -0.10805439043190579, 0.5714841523213782, -0.21579680141307406, 0.025838270826490616, -0.00885654556540879, 0.3650102708603598, 0.5952336849197054, -0.3814970270481345, 0.1723707524915011, -0.3855352923410038, 0.08000803732808524, -0.20469977084690535, -0.6921221537462984, -0.25048550499936906, 0.41633671131834177, -0.6676015130831247, -0.2829771988562943, -0.06479869651158589, -0.03486781208873009, 0.110282739051678, -0.04601405630938834, -0.4127411702169653, -0.4661231510615396, 0.30390897794658667, 0.25867343360415457, -0.15231234748953354, 0.17908665664906578, 0.10258592053069197, 0.14560463674270432, 0.17954548912160942, -0.4071724915296035, -0.3778272858291091, -0.4964357929953992, -0.4451730035736779, 0.17441900996612403]"
"[-3.230364844959019, 1.4591757310445646, -1.2052225869392459, -0.03186476411855682, 0.04775132104286426, 0.21257674985548583, 2.0147551019573418, 1.0701488292386503, -0.7177295023735739, 1.6977050270448715, 0.9718938528497166, 0.9877718472625104, 0.10698856903384389, -1.8362784627410038, 0.1318115008933631, -1.4738200804453787, 0.990235339125868, -0.5611426237215531, 1.46405223218278, -0.637877589683661, -0.277224490153789, -1.7406725403445202, 0.9073151490453076, 0.8780141170484052, -2.310305602912107, 0.04696539731226329, -0.7829343238688748, 0.5087879103701909, -0.1725512360488092, -0.49451975939169185, -0.13085658245111323, 0.03318947716581972, 0.6050313883580962, 0.13749997486703855, 0.20103904125176897, 0.17058133896549058, 0.016298996356809894, 0.008249269379042225, -0.8235743888243457, -0.3489462946251889, 0.14800221564850022, -0.148561202055401, -0.21107238751547316, 0.48918377820143943, 1.4268075303718672, 0.3974710325508427, 0.4430153740516364, -0.46216071629306155, -0.08587049014878088, 0.2722743183841845, -0.35810329889356807, 0.3971503476570112, -0.6859378349951866, 0.17339853750610676, 0.5761528376268422, -0.6675474191762127, 0.4851613244730791, 0.14310665780436393, -0.44534001049467603, 0.15460819200338397, 0.5319500153315249, 0.08861455960538302, -0.22935899491740164, -0.3751412217427629]","[0.59998992809501, -2.2231700794383573, -0.29828603779142043, 0.625545000109363, 0.824523614798675, 0.15386593880455451, -0.1896997664815468, 0.32470471801538536, 0.1824871991618788, -1.1573929944069712, 0.33602087864107766, -0.16984297716414334, -1.544580749036225, 0.2145648348451959, 0.1487620024594903, 0.18036619636261725, -0.016924966722859883, -0.37479382029673286, 0.4904371763526195, -0.5415636267736864, -0.45830006185611116, -0.1645327239827658, 0.26124338928100715, -0.5431468220979611, 0.7274896051387522, 0.8654088103031176, -0.6958770410974233, 0.5460006150943588, 0.10628166379309369, -0.24263636013444714, 0.6285616864553036, 1.361745887879983, 0.09563429856187414, 0.19794742968432097, -0.1989508112904569, -0.004161347082081965, 0.45639850929094117, 0.7080348089296302, -0.3166741272898108, 0.4853176099919192, -0.21022483476392045, 1.1179988817034032, -0.0655805216567764, -0.387453737339214, 0.37671059960628295, 0.18315564205069643, 0.7418979541859448, 0.44278073926311734, -0.17727883006113157, 0.011285714080379367, 0.188850061963916, -0.11126823039198806, 0.5193818097888372, -0.4497568929467733, -0.5200952960081872, -0.6692705569658148, 0.6570805333916133, 0.28984573994048224, -0.08010887612809206, 0.3311689125613005, -0.46465600444160854, -0.27875513798689106, -0.21640773558271367, 0.02557096240966383]"
"[0.05510361118384995, 3.108326547774544, 1.502161962920164, 0.06455902618576517, -2.3613159854867343, -1.178344385367852, 0.24857179321269074, 0.6415657384419253, 1.2850575204822219, 1.9034529348090408, -0.10708908438710826, 1.0522036686996334, -0.008804226744550295, 0.24699465780689825, -0.9078226830641575, -0.26783660382128976, 0.8007416467106708, 0.5890289512561608, -0.16278004971652402, -1.0635992578767384, -1.2420284589236108, -0.5960319577724403, -0.5906983685843961, -0.5658873043423979, 0.33198289987359864, -0.3005625980429169, -0.5051376645562063, -0.032253287627872225, 0.06999240937259289, 0.13601466573682666, -0.38452008209990357, 1.2046844889456245, -0.7696587390289742, -0.8473893896655376, -0.32383187956012466, -0.24725715519837982, 0.5805439595541663, 0.5990847646214685, -0.016509837919548725, -1.030151183521954, 0.11036195575821367, 0.14163027386274518, -0.11910523288547253, 0.9831464070798989, 0.01953804790413895, -0.5457531408385107, -0.10262267202658679, -0.5344280611745508, -0.005759074741340223, 0.05222273065998744, -0.213512719262395, 0.35333890231275633, -0.49373079694738636, 0.7122569536160382, -0.6369715304135247, -0.067502057656568, 0.019075956963913353, -0.3313769594035839, 0.4121586768046905, -0.7734327590496897, -0.01087516622324011, 0.3264618712484953, -0.3345442899894318, -0.3488074465742638]","[-1.6518460245503033, 1.7624830612781532, 1.2810843857655474, 1.9891356182985453, -0.2643169744336267, 0.07067204641413705, -0.422173774917215, -0.12541058159932264, -0.5422022717151576, 1.3740338436717003, 0.2473184460219684, 0.538382288166805, -0.5321143335434758, -0.24140813734179112, -0.03946415796437321, 0.01730070156033469, -0.9987302842076042, 1.0695086171171566, -0.5383104111253326, -0.4473241114116395, -0.33428879826021385, -0.6800537735764202, 0.09585109439401851, 0.40801066215886544, -0.01950527318419689, -0.20727621605943017, 0.28487250352951826, 0.8440291450228188, -0.5640858565018193, 0.06383114728386494, -0.8824934173663754, -0.6911865871776874, -0.20736030015135362, -0.2534230066887293, 0.45862310907897885, -0.09768864224614396, -0.2783569616730064, -0.056953721240762124, -0.07483994187933249, -0.38971788997600426, 0.06808693876439653, 0.17915449502417827, -0.1992830067135249, -0.5099704262945074, -0.17863579514716482, 0.05147365283975309, -0.05204193466629257, 0.3940016285557042, -0.11878543713061007, -0.6433149543667757, 0.8836823076977328, 0.4691309879920717, -0.3888374665529238, 0.06447031008705922, 0.03236571250747114, -0.14779241200197052, -0.13952539415397391, 0.08181984908506032, 0.0874205499271253, 0.582600440075719, -0.09387766204558122, -0.6285871566625293, -0.37765470073448354, 0.2931402924211562]"
"[-3.6443363540034164, 2.062196822236155, 0.2996281947236243, 1.7608713131232867, 0.49291476002426127, -0.8063299607977465, 0.5153893452107706, -0.2875285466257791, 1.5051896668828135, 0.05944767763736442, 1.0583057526974213, 0.693646424213733, 1.4640600437793627, -0.19757802636708868, 0.9042039876491942, -0.24057901050058442, 0.7297569243339019, -0.3858470463749328, 0.021131535261632424, -0.15527860765297316, -0.24869695204996964, -0.4599893041636337, 0.15347403879509017, -0.2715732992091538, 0.3308556584898376, -0.4685171892728089, -0.3197133444010551, 0.37011370073434635, 1.1465436102409674, 0.5765565995442996, -1.345541225058972, -0.5069585175384212, 0.3065971753753358, 1.3742453949041344, -0.4613865505838021, 0.34477174073308486, -1.2323503677871455, -0.8303527778420018, -0.10497544601362736, 0.5833455139302318, -0.7321405066426007, -0.2428634577998352, 0.043804388213659035, 0.023156383837571282, -0.0011833649500116023, -0.39578011505790567, 0.05475532820985649, 0.7808962735836252, -0.4272458478470239, 0.39606407613220457, 0.6403023122109757, 0.576427822736223, 0.9913070185572334, -0.10526885069250175, -0.1939170967157669, 0.8092802056435311, -0.06585561741061519, 0.37254931634507527, -0.40176014509266256, 0.5184754700829108, 0.7351041587848771, -0.44413290949195283, -0.6848635295878608, -0.31024899846007026]","[-0.528177589984035, 0.37231910990762285, 1.369343458554307, -0.15390957730230231, -1.2722702376824055, -0.969543567787879, -0.29264324657019136, 0.20941421807959634, 0.8603588847738981, -0.49441292044653584, 0.8982458690276391, 0.25253516484741856, 0.4538504714081125, -0.03795085294688704, -0.34703743439084805, -0.7319703975628065, -1.01481727875913, 0.7707770759648723, -0.46937025394889104, -0.2612521389704852, 0.050855964225380204, 0.38988432504497406, 0.04578945999704684, -0.01365257116070856, 0.18472913170764768, 0.3950466123962138, 0.13556990366770041, -0.7640827697841325, 0.2337056325028023, -0.565683955106615, -0.4425660679214874, 0.6976582110306544, -0.3647123834574246, -0.37967534974779615, 0.6368234571574214, 0.036323828050289504, 0.042625389022606264, -0.30090267008399235, 0.08061085145041313, -0.1181460989254167, -0.5186401347344944, -0.004521633467639514, -0.39018303758656764, 0.8557953584050281, 0.2746936130678097, 0.4850857708561331, -0.28860336937946607, -0.6227762781035643, 0.33598969796470884, -0.27075207491807235, -0.24649105194786355, 0.6997976827789074, -0.22362532067538365, 0.7837163316576994, -0.30084439779681377, -0.5154380835719549, 0.0328702904728385, -0.5430230844983557, 0.21092692070987182, -0.04624556172562846, 0.055935702543805185, 0.26106793028161007, 0.18775957884655378, 0.0006664780711376689]"
