image_embedding,caption_embedding
"[-2.247902646709809, 0.5058306112438251, -1.7285618396047977, -1.0891770480282312, -0.7515563415288621, 0.6552124219025917, -2.256251212778707, 0.8490795997582931, -0.085783304896151, -1.4455977922755208, 0.5306587313991664, 1.257067889116436, 0.6759267809528124, -0.8906757012207744, 0.6934237918240901, -1.0099403408241119, -0.24829392981619752, -1.113521618827321, -0.29463980190153616, 0.10507223958999154, -0.05153714618409016, 0.3024202032142788, 0.6721658854323901, 0.15938800443067036, -0.3689455345213919, 1.2962537429513032, 0.16534890432730578, -0.6866006317999496, -0.02647417077211628, 0.005846352280879754, 0.7654603752194427, 0.32502506558723737, -0.23786815880220688, 0.12467504595982541, 0.8335883922876274, 1.30121741528022, 0.6716862536136433, -0.20127139902207253, 1.3721473095480412, -0.07064198743485646]","[-1.603697895708552, 1.4912644853445252, 2.0756308626273148, -0.609589038559256, -0.945817788829208, -0.021747342261381836, -0.720489053178593, 1.087967472265058, 0.5824813666249686, -0.6917073749701798, -0.1237654388985083, 0.8067511733078689, -0.4796765143065096, 0.22225302619901047, -0.3612930504982038, -0.4000723214839115, 0.24530415261107094, 0.6411631833378937, 0.09799085485414455, 1.034121995050836, -0.23491864758139513, 0.5171114171118507, 0.3365998654301269, -0.919766155175416, -0.5313204126548691, -0.19286652421527187, -0.1150971263583602, 0.1882897388860416, -0.36863355881876547, -0.07065901007557, 0.2783748413679203, 0.7331071162421513, -0.37178616210155463, 0.26063424032652427, 0.14206762065342415, 0.4799175677429065, 0.2724681409616335, -0.38596201407660075, 0.5043994075715276, 0.23304827112706117]"
"[-0.38900251630904015, -0.4446132191160092, -0.5267433446700253, -3.025674657521209, -2.792838276774836, 0.20674431292047762, 0.07370620517693319, -2.5981013222366838, -0.1716130979142353, -1.532819632335879, -1.813094998179094, -0.7330347076180875, -0.7819993854795533, -0.8943312826892451, -0.37849083367153374, 0.343431317972084, 0.7421612676833248, -0.24586270801778448, 0.15388074968547458, -0.03282561280271078, 0.9571645384701543, 1.3576776083537931, -1.4959357086619882, 0.47831520503271285, -0.27637394697068807, -0.6232453114203703, -0.05358286093522718, 0.313882769709795, 0.9039410393641708, 0.4964964956921328, 0.8355830446323805, -0.29880309637947233, -0.3723094502763604, 0.1854653211475699, 0.1260861806994897, 0.4267241319514676, -0.8434658088898476, 0.037911781348681624, -0.014634809695538657, 0.3270029950922211]","[-2.1710691499985284, -0.4351373598260909, 0.45832513794712315, 0.9769694965779021, -0.7463888750010573, -1.1137683982438937, 1.5138097624792382, -0.704692216702975, 0.7745682060052199, 1.7043879354803466, -0.36621667627724325, -0.9219826230899801, 0.2696608559384789, 0.4108747936958045, -1.1456347225263688, 1.3391977489763387, 0.8488641646826373, -0.518601798090689, 0.8328165255019063, 0.4423516954671199, 0.47909847232209857, -0.18583855057512905, 1.1388562013477952, -1.5646676397956383, -0.5142225363500595, 0.690617814448875, -0.34196574730098367, -0.1362230001504663, 0.5731247881554393, 0.10050847630088615, -0.004943052934501573, -0.3014336428664177, -0.05804950819377987, 0.3059186770732756, 0.4252894610428181, -0.07337171695230289, -0.09380786070774405, 0.4586393403823485, -0.2756497336128592, 0.02517270489607195]"
"[-0.1294762409571254, -0.759222369066648, 2.916808624117461, 1.2954053624144273, 0.9126361027808424, -0.19214418032009895, -0.12008454082669344, 0.42104758499521694, -0.5360471464418012, -0.47609426552030365, 0.31262225541367883, 0.6536655477152491, -0.14269664984355046, -2.017193324739571, -0.7450583931961172, -0.39041102879363293, -0.6362494878774879, -0.7136054278584306, 1.2293915171559766, 1.154321057013114, 1.4986848881549153, 0.39386162725863316, -0.02173241623174431, -0.13564437144807717, 0.5456541436068618, 1.3471755593621708, -1.445401309970726, 0.9844760908153739, -0.5491620619990613, -1.0380038923029327, 0.5226944097688928, -0.49722736374516524, 0.35723215211752785, -0.7361915237254727, -0.5488631387790505, -0.3573582253005055, -0.35391803181441334, -0.06472673802994962, -0.21045227699201613, 1.115606211081795]","[-1.518025751756529, 1.2949924325564242, 0.21160593018080914, -1.1264151198888128, 0.2098022669555277, 0.1384082134766552, 0.300934836731692, -0.5765542948299688, -0.3643196128284277, -0.17062512968913762, 0.6086857906620075, -0.9433893709360504, 0.5950174186976906, -0.3739687629089892, -0.316529858821862, 0.2518372589814581, 0.5192009410670273, 0.6773936261057749, -0.9682554667648783, -0.25085530788246857, 0.16380655726414226, 0.1990297574370657, -0.5514431397812604, -0.5616580802104238, 0.16519058644606419, -1.2041314026504522, -0.4642065099181271, 0.1504226465849161, 0.1926346394225065, -0.6835513912753522, -0.33084678028062, 0.24945079888071672, -0.1243121440184656, -0.620338129268255, -0.13628306612536406, 0.30037585224194185, 0.041827334830931, 0.8886028597611939, -0.3721152237446808, 0.06547304626900613]"
"[-1.4086402159556493, -1.2335401987552859, 0.45034758832666594, -0.7303465902694725, -0.6274140146040871, 0.020823112423212414, 1.070722011945699, 3.655388365689418, 1.2258806437503993, 0.16586583839587, -0.5423727489719097, -1.9959477537643378, 0.2495106232925729, -0.7609916020936471, -1.130264804335976, -0.022181324397849676, 0.26679061861442543, 0.3683877479918193, -0.3638491546745065, -0.3031788904757361, -0.8852837464494366, 0.3036929897559773, 0.055089758028358096, 0.9595527207441389, 0.1361746711018158, 0.04547938261674391, 0.08021834688458727, -1.1134980495089049, -0.08446782079110018, 0.4586640809177293, 0.7787538157329374, -0.09678962826663133, 0.7863257516885531, -1.1985388572068802, 0.9568567615433708, -0.9705939956178813, -0.14319230403142774, -0.2398205654663929, -0.36863267790388377, -0.1092537689909729]","[-3.801233094446052, -0.30042887230066345, -0.986660473978397, 0.11692271605873429, -0.5753433899656836, -0.5517961207665556, -0.44586620481905603, 0.17510744633211522, 0.3346939966291337, 0.22617032473012053, 0.6525451423699355, 0.9348264489644686, 0.10888987811963496, 0.37230164324814224, 0.3206549351252372, -0.32274550398630175, -0.05132416134934405, 0.2699127673855603, -0.544849661178599, 0.5692043760069413, -1.1126891297374142, -0.04148260102212811, 1.8442396313491418, 0.6402217507103811, -1.1346406540230747, -0.6347377271608866, -0.4675191436169347, -0.1897881930637352, 0.10059486687052348, 1.3705095210982179, 0.4489886197579185, 0.21637892919598586, -1.237578511859949, 0.43111347024031804, 0.14115491708991337, 0.3846356230965624, -0.026078969196149576, -0.5614862793553179, 0.5388715538559242, -0.459773207452056]"
"[1.6917083982961558, 2.8881072971815813, 0.7395680976917087, -0.4288812449034451, -0.6466319809450293, -1.4729251492341335, 0.9249292427011527, 0.26440287795158995, -1.6161706104985238, 1.026942324518433, -1.0194018658591826, -0.9626297831427172, 0.7432286195433673, -1.875821338170291, -0.2502271522048274, -0.23452116067177858, -0.6940206753985304, 0.6380278559849416, -0.4862368048610668, 0.41944883524482185, 0.2606449461751071, 1.0799601864730812, 0.26528509614168244, 0.39616815228458585, 1.0407102211560122, -0.2881841559974027, 0.6194104458468168, 0.11146023160909385, 0.9609264245097705, -0.882428318160052, -1.1421437743271208, 0.3392591182121005, 0.3767058870228636, -0.020440737641342334, -0.3063656716234217, 0.6023690658124207, -0.5944611209153974, 0.45784351390783656, -0.568803173250958, 0.6357316611277553]","[1.811446215754643, 0.14482656166603688, -0.052729119959826216, 0.6598906178058768, 0.4014563139446798, 1.491541779048586, 0.4645570527765401, -0.6858199547551465, 0.5693350623521106, -0.08044486551661646, 0.435196264200667, -0.17647847081594842, -0.09972150481913256, 0.03032395279377629, 0.6948041721962532, -0.6191341222215905, 0.7830364665246723, -0.06392914967276427, -0.4417934586429583, 0.6003271086089281, -0.18773698749436013, 0.5430141043298199, 0.6559892332372503, 0.10247144096532801, -0.2702542366022961, 0.5152382395786996, 0.7454287901989033, -0.5589140710479951, -0.07484786808761587, -0.7641845567359136, 0.017234035511976418, 1.2260847920036126, -0.12459641915484736, 0.5532088864283254, 0.029260972021020366, -0.09860209072945283, -0.1736817947933554, 0.20501757176631985, 0.3461932329111671, 0.7450316586229808]"
"[0.14958610964727673, 0.3105790565731197, -0.038721167117615383, -2.5715158082449268, -1.991319147598622, -0.6352665091348848, -1.02545907593177, -0.9479369537082161, -0.1253842862762523, -0.006812146551526791, -2.70839305706155, 0.4279562042850336, -1.7793734571085975, -0.8843154168306947, -0.7128773240453928, 0.3852015832852713, 0.3899403681267596, 0.1327095585557628, -0.10321538914158761, -0.31600186417449605, 0.5892910896296951, 0.4057898430202068, -0.45408424308347795, 1.1023212998498224, 0.39912011311544, 0.004187335617650081, 0.16978044496923866, -0.305587880927407, 0.18984829381320448, -0.11502537325145562, 0.28122598688597605, 0.4414592338502415, -0.1707534940420053, 0.9614777581382044, 0.40865554010727845, -0.014877623344182557, -0.5615056559672582, -0.06556052386034038, -0.3299389570477095, -0.38800979584031003]","[-2.6934983005450572, 0.9681409857220116, 1.5915943032960942, 1.4134422986413666, -0.7349482258771118, -1.0135203916025333, -0.6810542379427108, -0.651356720733676, 0.294723725354726, 1.5789510781953948, -1.1881720326200633, -0.24637469426195252, -0.20764440238094073, -0.16744696121268737, -0.9281919373206355, -0.31936234301788263, 0.9046460902015996, -1.0723165213332666, -0.11525933362352064, 0.24629574956197053, 0.5306527192902694, -0.5760857660247746, 0.44186284521647656, -0.6434538205066723, 0.659726473729877, 0.5083627431314943, 0.049611100068394184, -0.09883822527424033, -0.07542343783263096, -0.10803921864112945, -0.44899834780186365, -0.46999450221050204, -0.5549572122109359, 0.4881475543094726, 0.2492426990585823, 0.12920649617189947, 0.5892012088705092, -0.03572741882567988, -0.41946558531007255, 0.3918912815053409]"
"[-1.7274930153793948, -3.1245526252604763, -1.127545043251359, 2.8979532293801933, 0.7904506186161223, -0.2039886575888534, -0.06461632700337752, 0.37643247747489444, -1.002167311151466, 2.7643588579143246, -2.5878634539681, 1.6486767525622736, 0.6000310651513387, 1.153214999106562, 1.1051375311585878, 0.36372858006917513, -0.03984011191845836, 0.08160270319344591, -0.5870133202339891, -0.6556929533200883, -0.2973039557345767, 0.20702538837527223, 0.872902906728074, -0.36944766551638347, -0.4649657191575311, 0.3730765340719324, 0.8724267613287587, 0.2703421500954198, 0.9556565778871878, -0.6828208759341516, 0.9089637769195188, 1.3669131648728792, -0.42056535081946883, -0.255407813360443, -0.37033779199629435, -0.5792836185518608, 0.18479055210997153, -0.666263647017427, 0.45370892183650435, 0.34441117790778125]","[2.1900056658240468, -3.2623579191978083, -0.5687784343949466, 0.23672035075673303, -0.47448239254337954, 0.5196504064234027, -0.7094668426399573, -0.13537536638855843, 0.029169433189977785, -0.2901360309770185, 0.3968984430500746, 0.2100904372302452, 0.04024109415658698, 0.7717733315301402, 0.9485985890682055, 0.061083801436155216, 0.02622776468855971, -0.5437512254356495, -0.8005574450937988, -0.2395239325990553, -0.25953611484109396, -0.2944353866323797, -0.5378860526060032, -0.2953392687729941, 0.03279791601115493, 0.6966566015640498, -0.6065163216750661, -0.2544925706502546, -0.08190791252193344, 0.23476555545589722, 0.4157785106903426, 0.09428307807743401, 0.24729497815762025, -0.15611473462233158, 0.6012936667454515, 0.2820367474642362, -0.5170319766037639, 0.29109712026802037, 0.39041090504516596, -0.06171152980762928]"
"[-0.10825571930507397, -2.776503708157143, -1.4997961911883084, 0.38750664542886426, -0.07695132698616582, 0.5297065144070614, -1.3718754610076174, 2.5399131365978356, 0.7028962008414829, -2.815543314331009, 0.1979599451244187, -0.48292420921758455, 0.7974286631880796, -1.084602334998348, -0.482152639908157, 0.5472302248259145, 1.290561896454227, 0.17897177408048043, -0.6993909640792922, -0.03402123504177307, -0.7602995194691746, 0.7806667310983938, 0.9768182109908591, -0.5356977240900153, 0.3231109367564114, -1.8199572814886864, -0.8094631310877032, 1.6157095298060486, -0.6854187094017843, 0.09610111943176941, -0.13844088070896013, -0.8098988822191329, 1.511482487820202, 0.8949902494629312, -0.8150048963715688, 0.10399710697579076, 0.5655787262905333, -0.12851831055624258, 0.8697926554913757, -0.47437822350038716]","[0.025867989882969553, -0.7266700185496393, -0.5320174264329931, 0.6881206742464636, 0.4677308915238538, 0.7433297315543949, -0.8198000450405049, 1.595485751935661, 0.5644760445274122, 0.4002470921913226, -0.8685552791190017, 0.47626813386428607, 0.5022728319787767, 0.27733594025598307, 1.2945120315546903, 1.2726478590492871, -0.2570240107062925, 0.719713465980075, -0.5217842432560723, 0.5378316867537181, 1.4164322355332892, -0.03559327772270336, -0.7017500650480251, 0.1546337699989792, 0.5329433264207782, -0.20060661206281166, -0.21264528935077637, 0.01692692128190999, 0.5197867354563109, 0.10650658393601578, -0.8101148692420264, -0.22219618806970337, 0.39968557676381133, 0.6248124335457038, 0.3601829640734611, -0.22372314750968653, -0.19442794122355397, 0.9932380016643977, -0.4697588006255959, -0.07460562923411411]"
"[-0.4143848183064586, 4.050680916182559, 0.019615578690948803, 0.8045547157786107, -2.2388499707111738, -2.855786233209433, 1.6321937050360822, -0.5685504937205679, -0.476923193920135, -0.8403571415203541, -0.5350760364410833, -0.33955016090415224, 1.1239085726446643, 0.06165122742521963, -0.6083504958303095, -0.9616802801274089, -0.5036127431174743, -0.01070475059832892, 0.7111004099963878, -0.44893199664789263, 0.05249951225557639, 0.22391829460408133, 0.03237299238297007, 0.5160696887125973, -0.9799733414526238, -0.3545062525892358, 0.42219308396359423, 0.1265102288784171, 0.31935652280510585, 0.31800353034429657, 0.025406651252643544, 0.1302802562210971, 0.5899028125048393, -0.6215057873770092, -0.11935442050076599, -0.46595851712032094, -0.16642973228177715, 0.3459759412163213, -0.19950496535072737, -0.06491323468828329]","[-0.268287873850461, -0.1462432132766415, 1.734736354812086, -0.13449712720611262, -0.38792035756863924, 0.12447660553802105, 0.25587372660707397, 0.4454100218216587, 0.28771741321119826, 0.029832498573151123, 0.1686156839125344, -0.7823121415825568, -0.2321128364007475, -0.7135213419771979, -1.141332827115231, -1.402304469442686, -0.25221389914292464, 0.1606874720251412, -0.2776253119400696, 0.03296369383434007, -0.570948421720413, -0.9634031776489274, -0.2887958322696648, 0.3752613300014585, 0.1383373556247833, 0.8179428774591638, -0.42680640448793045, -0.049546822583264635, 0.04847123012021316, 0.5897427186941497, 0.42260892833966035, -0.2628838364661339, 0.3817508550314012, 0.03932826425716728, -0.15357427501461232, 0.3444155012049131, 0.027832696426571702, -0.3578135804342413, 0.2250689070871224, 0.2680875200196556]"
"[-0.5490926193454698, -0.6230951695592559, -1.930294896459072, -0.41502368267682915, 0.9748255147422974, 1.094922532856969, 1.8585960494864575, -0.8070930513561909, 1.2143233026070135, -0.7349330873439648, -0.6578126620894852, -2.2292998368403962, 0.38271264579233455, 1.7900022080381464, 0.16756361264831204, -1.4219077781462823, -0.1263411558471083, 0.16217738115923044, -0.6657133832688821, 1.6269541055764496, 0.8756091680159345, 0.10898995576228847, 1.2582093805123185, 0.4933564265963636, 0.039254519482375225, -0.012763364094911469, 0.15699644832516732, 1.6296510752258868, 0.569522705350103, -0.9890595774836329, 0.5408942010099524, -0.14206244106824165, -0.5678856306982938, 0.7628488647184775, -0.13494028697713367, 0.0018793539586017894, -0.052710776327384426, -0.13145012825960672, 0.40555681263097504, -0.01989244652583978]","[3.6310710818340755, 1.2541087113905236, -0.9505997936791956, -0.25979096843899396, 1.0650233938802047, -1.767321011012903, 0.010025019721314548, 0.13325041873308902, -0.08274758878510032, 0.28099574534793975, 0.528205411541699, 0.6480324803428614, -0.06050950366295605, -0.49636126560076954, -0.36850870925784934, 0.013099402362462341, 0.2877567874813462, 0.20312548870454689, 0.20635075134777828, 0.0627606059561921, -0.1749918187669421, 0.42995522732061753, 0.007917018161674142, -0.414411608073881, 0.125154430258926, 0.2693701488707653, 0.2281475412598247, -0.17496871936669303, 0.01353348158911028, 0.2369788126271212, 0.22384245610241163, 0.08757691680563053, 0.08738365146867992, -0.012914182536210597, -0.5865224196806317, 0.365543296649078, -0.06673327762415752, 0.14709288905504614, -0.28166055022320236, 0.1413544344011016]"
"[3.1276258174988474, -0.2679194831486365, -1.4550277337054738, -0.8815178940698742, 0.5848571920385026, -1.947217447591586, 0.6428773310743361, 0.5938865871081538, 1.4153411680082197, -0.4455824246735095, 0.6159072419246597, 1.0367276845750226, -1.2703930323184434, -0.470498755790664, -0.8526073560368161, 1.1818824467984836, -1.0991930293883156, 0.5532294401856582, -0.030837281456706934, 0.04538577140220377, 0.17034530685845561, 1.9272136000057067, 0.22082166201408202, 0.6020408171074133, 0.7707687504608289, -0.11136627370021229, -0.9675140982229282, -0.2664255321344605, 0.31244185259092927, -0.7844169126253393, 0.6906558895963391, -0.045708362211109174, 0.20637811768281872, 0.46809555783229045, 0.485596936234792, -0.5266619313448507, 0.7403445967776918, -1.181304231693367, -0.5553260636735627, -0.10550691956448299]","[0.3949521553400779, 1.098580894432221, -1.4691246174572041, -0.3846271968043581, 1.5964909046112836, -0.7739702844837753, -0.5891766092204892, 0.7077494457286932, 0.20505891153715008, 0.5192995356678308, -0.21060806950788644, -0.17113383406896546, 0.9131769286635847, -0.379402659410188, 0.019365169046437505, -0.38182211805345995, -0.24015742983429916, 0.08935969000799147, -1.3963249391592876, -0.06532481826236834, 0.9222030482282583, 1.2377583629836104, 0.1372546197899355, -0.35569722870170645, -0.24593400968087883, -0.3742492213039808, -0.37352181392559386, 0.3185595588681579, -0.13868905652318678, -0.14631858373730938, -0.12960793318293287, -0.5584575414673741, 0.01566201238217055, 0.2706279807695083, 0.980011506808174, 0.25311263445146387, -0.6670448505638291, 0.4403529721154795, 0.27499519914199005, 0.08906512716422088]"
"[1.9215137310852866, -0.02321672280425781, 1.0233765873750662, -0.2870662158353699, -0.4380856554173865, 2.6266915941784483, -0.3907454480617142, -1.4629555946321458, 0.7191228898054782, 1.213542323542522, 1.1960567207441546, -0.18565972196935457, 1.9131286790758348, -0.8401080560445551, 0.9447765347214228, 0.8890272770635548, 1.129208088551427, -0.009345629317253428, 0.7925895217770218, 1.1271936137283167, -1.2316548112570849, 1.107385158927463, -1.1131960852385534, -0.9917698752788324, -0.292605435109185, -0.5985467321896591, 0.026232784103976173, 0.029365867979010314, 0.7359127302727316, 0.6177188530749728, 0.8064712217701714, -0.02553441252455656, -0.10396145366586207, -0.10052850439107716, 0.1687219289330428, 0.21786482615780134, -0.04625556733230474, 0.6082596599124719, -0.20980229155792393, -0.23812249738423863]","[2.5105884551352586, 2.7836936773472316, -1.3355501841665856, -1.117556796972036, 0.4329437769778071, -0.6294618395115935, -0.02554362630894818, -0.030700596132279327, -0.4142222785417356, 0.2751715824545164, 0.08997201333891522, -0.7910300104299256, 0.09421409597222659, 0.9373943374773572, 0.09578244608753818, 0.15766693982950114, -0.8566251896895087, -0.4617910725232664, 0.022393451904380256, 0.05044789319450467, -0.11615341157058136, -0.7315769792015916, 0.03481306259045249, -0.2039020371215607, 0.16864612376428814, -0.3325990645563753, 0.02560633500569986, 0.48510483767924734, 0.1883194478525055, 0.12007858273919989, -0.36047152232822965, 0.050514221266981435, -0.06773300303828844, 0.11577171544276553, 0.34530850396952806, -0.04172019150647708, -0.05394850099586839, 0.0638924957631541, 0.0630481122983953, 0.1623409243746811]"
"[1.4625712634691703, -0.5319583293527522, 1.730005321452136, 0.001073102214336232, -1.9455445688726332, 1.4367245670502704, 0.9031456936987091, -2.4120469345734947, 0.7971477155702079, 0.8124341652248959, -0.025367772942679938, -0.00850863440943903, 0.3275538370371128, -1.084006997688584, -0.5056617690326419, 1.2622858981735334, 0.6352577661112204, -0.5955215285100112, -0.2615695731511626, 0.2752759278682625, -0.8242383295709395, -0.35066953685851915, -1.2403851707392948, -0.543827549582531, -0.08709848402937888, 0.6605947628909182, -0.1916730244857185, 0.5152639439238981, 0.6378910255711772, -1.154169418841064, 0.6832441188400314, -0.003192996424281087, 1.0643518405214176, 0.3592788792014523, -0.5245567036798009, 0.24628538512680379, 0.7425699456756204, -0.3615350040218491, 0.42971016143905655, -0.1433486043102194]","[1.9793135570778355, -0.04353194470404617, -0.06167450241499571, -1.3359938803837086, 0.6438913452186693, -1.364651325414014, -0.28532660983666586, -1.0193269824074236, -0.15246021995250283, 0.5517188778259096, 0.4760405388741958, 0.0592572146994091, 0.12794883782924865, 0.044416638709375095, 0.3518008992390803, 0.07918178186802967, 0.15687649904766732, 0.1441621600027267, -0.13271672235188353, -0.4605301368275762, -0.4582487724291952, 0.6711407291033681, 0.5063492774606094, -0.7688666892234375, -0.38470085964547757, -0.4462019737445621, 0.15849347226588348, 0.3079702491408571, 0.36701389598852596, -0.06339364301442109, -0.03397912625713678, 0.21248656905763247, 0.09236821977689817, 0.7326219069988175, 0.646866724598796, -0.6262287113748274, 0.3208293567581932, -0.18125734989486156, -0.10789335842521841, -0.20340302492023854]"
"[2.918532419094963, -0.3332378343471773, 1.6749226143355218, 0.28523309163475086, -2.480803360839312, 0.0021276857817391285, 0.6329951870313956, -2.3247213142064154, 0.8129576906182555, 1.106771979029937, -0.34670559156867886, -1.2397894384809816, -0.4739896017459092, 0.9247507157108504, 0.9560124059636268, 0.4685491983326525, -0.3588704490447591, -0.3422094849629844, 1.5945076072555284, -0.17897474014488074, 0.2995858677755408, 0.3746714586575958, 1.9646167021823702, 0.21687782249587276, 0.843597320924874, -0.03607952365262283, -0.5514422353517587, -0.27103017045223365, -0.1832741916008001, 0.6164190053329782, -0.06716564092401354, -0.3425882239734135, 0.3445651761940415, 0.3201423486878099, -0.28019369628177737, 0.04739091367498822, 0.1299601138921395, 0.4753822868256865, 0.3480878391639484, -0.6867722260620747]","[2.206098521732685, -0.5165483667048256, 1.1719131229542632, -1.419024556445922, -1.2639048991156965, 0.549895748139956, 0.30433128695648726, -0.8967358295452754, 0.9081924051260322, 0.4822193230725869, -0.48212064577605585, -0.19713409852953667, -0.06253522169006147, -0.8949715110775307, -0.21528006657907156, 0.15726790621924205, 0.1297377521029309, -0.17322603712614887, -0.11872424443468926, -0.7339711312838302, -0.4668407366403332, -0.2420771871494482, -0.5578055148337828, 0.980738337427063, -0.7706028097462583, 0.06096952177521676, 0.32596365435349706, 0.39481638104941846, -0.0400675899779266, -0.16935452414199192, -0.44867138380029753, 0.0673114799868663, 0.3938042567611102, 0.27688271983468377, -0.6164573739468048, 0.17323179608954756, -0.0966277557471402, 0.23252377589647696, -0.3920016550735887, 0.5760785061698068]"
"[0.31717497662113453, -1.706653510987262, -2.4503430561028057, 1.7462571664333704, 1.2474527024190984, 0.9338560836217364, 1.1429637203007366, -1.9745233137655562, -0.04179812476348969, -0.5001653415745263, 1.4386143717720332, 0.7696417875378391, 0.1286599671792219, -0.5000714739581663, -0.0579583904525713, -0.4641487248400552, 1.8928163182773239, -0.7249753706170795, 0.43471924004096435, -0.3234656270835427, 0.7640919012464349, -0.4867863400834875, 0.8544377813964297, 1.5549629086633614, 0.440252326480846, -1.7076402126717405, -0.3777335667194122, -0.4690462274403425, -0.36736205509465086, 0.47269204531617787, 0.73374798223027, 2.4587249158293503, 0.45505335798598173, -0.31052950850990046, -0.1650858893588878, -0.20356865980609515, 0.16992663568854177, -0.009155892881327817, -0.8116676726089804, 0.5190464275842092]","[1.5059670543371282, -2.403033709080126, -0.6486416714488905, -0.10278060363753755, 1.0006417825322516, 0.4118594211114351, -0.3217159231116967, 0.5001930046866035, -0.23412623910217348, 0.16551206693050804, 0.5555392640150005, 0.02197830868060797, -0.6179759724304792, -0.1355053312025169, -0.35413908681171546, 0.6369436990576317, -0.7470589185326437, 0.30390705255818107, 0.48111670359160624, 1.0170459494626791, 1.2077241348126955, 0.6838394641541914, 0.5484198355701203, -0.4214954589928214, -0.2527700101560525, 0.10975771043723173, -0.6136817035504654, -0.254482654154761, -0.17323579046879742, -0.5127957204923169, -0.8357390921670569, -0.8697144672617702, 0.6815164847489475, -0.11207918130897701, -0.5167005143797608, 0.8793399858520959, -0.5167110035412912, -0.5781808789045533, 0.6827473650376853, -0.5566083792231865]"
"[-2.0425339258054156, 1.5227647732336864, 1.1016862060132202, 0.5673636161281447, 2.526737972009443, 2.1159797911852976, -0.17045004202225916, 0.2812458355728092, -0.38906771733787987, -0.48409798841159923, -0.6302326702450749, -0.7364058882736224, -1.562446280891164, -0.2983760769523058, 0.9033316012730445, 1.0779205901447455, 0.2594807412109976, 0.9213212129188808, 0.4495024077436326, 0.7434431981946982, -0.07067516813361772, 0.02055560490818726, -0.3262122243603375, -0.3901433100387559, -0.48515514857810876, 0.6605397933402373, -0.3504101641291636, -0.18662965618233932, 0.04411583374002671, 0.4533748235149615, -0.04864441324008869, 0.35530580079393154, 0.6496938302588954, 0.06808698873456501, -0.2745290989092911, -0.1654366744620451, 0.40378132689960816, 0.026369114198642657, -0.23555746817056505, 0.6447873679636239]","[-1.9351544317736311, 1.1882897286161842, 1.8703971752964144, 0.46449802802969103, 2.671201321497594, -0.6601211919743303, -0.2858412032130529, -0.8977944565140702, -0.5958329906694333, -0.9131443573265781, -0.16350046803716636, -0.02652313777542911, -0.0015893290197569563, 0.4897012710820235, -0.009705621389853538, 0.2137451923897054, 0.10556157050698807, -0.4207001903656556, 0.13283122240355316, -0.26394695752148667, -0.3358087161204455, 0.46496566469903006, -0.10180892480994062, 0.5183946815581546, 0.05449696879691994, 0.18008543932547055, -0.18987556424694, 0.2305703804666837, -0.6612572614324242, -0.4460800006433574, -0.21010229880263262, -0.42683696424298756, -0.39126123922572836, -0.2959270203146671, 0.005532223593768916, 0.2345003727277157, 0.37745753772826307, 0.03310297386225969, 0.30773506020465813, -0.38857577980431135]"
"[2.496530931242848, 0.06668448925767508, 0.8336784083637602, 0.370029705338499, -3.100565393765415, 0.2138897545506333, -1.52749099342385, -0.7494491213767748, 1.7886532683437055, 1.6645708273930462, 1.4530228182966016, 0.6833266341082286, -3.087805191628662, -0.33577884667548, 2.2288562843619153, -0.7180153015926236, 0.287128656932992, -0.4789735078469351, -1.3806877477395534, -0.003359272430193944, -1.2009499448152186, 0.2356124035892203, 1.5100126921856367, -0.4030088387183932, 0.6502214960134799, -0.06159594264208239, -0.11734942564046918, -0.2707744638854222, 0.23084198300205414, -0.26320592877278254, 1.0061854010365403, 0.49192117475088604, 0.2955664368870134, -0.06143044849696411, -0.03924780657605998, 0.24160373846414399, -0.1716671343059152, -0.49940049650039126, -0.16432528208243713, -0.8799773825573437]","[3.0779060810845644, 1.8868670034232655, 0.19436836559270368, -0.5887094878888547, -0.9678765579435543, 0.6528922774938137, 0.13072949709415466, 1.5613280346033096, -0.712521776660892, -0.04359562481240541, -0.18657483584934503, 0.4828845304592124, -0.12085587953402611, 0.5741151996875126, -0.9926027684874953, 0.8553405917218442, 0.025074718382763875, -0.8129954859655122, 0.020959580632668773, 0.05910865693774612, -0.15698824004494813, 0.3014954542110257, -0.42368047097507416, -0.10267387381501981, -0.1585864813880037, 0.22693715453960697, -0.4508339389612689, 0.17197592089969, 0.04681778525505113, -0.04715433700173014, -0.10013915582206459, 0.026566302769265235, -0.1438044493834433, 0.2141184336107795, 0.1765738650196861, 0.17130216418243022, 0.0810580634651258, -0.03852464677552666, 0.19591988470436844, -0.06928336340644241]"
