image_embedding,caption_embedding
"[1.7157524961915007, -0.27360527374644394, -1.6971265734581715, -1.6482569634272002, 0.9426298870140974, 0.4167043297645014, 2.519686125243509, 1.4410693885569792, 0.09872121232844619, -0.10328567214270165, -0.0727645849718887, 1.7096025366551597, 0.09005829380950484, 0.41050773202333496, 1.1739797778882175, 0.7727935292235337]","[-1.2848368860873316, -0.7116240598740269, -0.46530922819486603, 0.04348718945943596, 1.7518798543216691, 0.9210356292920089, -0.6386105234180401, -1.2116791420888255, 1.0311369285171075, -0.9819497714836327, -0.2083755566845059, 0.9759981780651645, -1.2687709276693167, -0.7451216236108025, -1.1298140809470552, -0.29751028886254866]"
"[1.312009853805431, -1.5574732269993676, -0.15853781349849166, -0.8557908689355296, -1.8278860161903319, 2.835318353808216, 1.4449857407123887, -0.9988192834813152, 0.5372538308123038, -0.4715411121562291, 0.5413358820969345, 0.14334665118692658, 1.6165089744861856, 1.0089036635323776, 0.12204641884971831, 0.7624019567516181]","[3.783982186602397, 1.4764372400304366, -1.7555305115322701, 0.181241229137096, 1.2349207939835685, -1.804027670085866, -0.18506571747517464, 0.8482773992664778, -0.034174032298864704, 0.47111756757234885, 0.2115567168328405, 0.5935778098467277, 0.21033637177274728, -0.6511289457504972, -0.6339548475646588, 0.41667274423793155]"
"[-2.640169849420416, 2.040212211981532, -0.1956155849259638, -1.074059933661591, -1.2620018975712646, -0.018389691685044188, 2.4439926623578634, -0.12421047971220422, -0.2645723666404463, -0.22084209205673536, -0.049008935457802966, 0.8195800349926597, 0.133677733372555, -0.9347975036678287, -0.6005777862511468, -1.299902650339487]","[-0.5604662924911757, 1.4415665952317125, 0.13319829086557033, 2.590878574767941, -1.2596645206249228, -0.737613210197321, -0.1755727310949182, -0.2748681336571723, -0.14021022140567388, -0.7597321124542425, 0.494031337215122, 0.5865965643120333, -0.7114998909332311, -0.6472510045702463, 0.36648556816178146, -0.03918241846582323]"
"[3.0735907533144284, 1.4813264252219172, -1.6296946463518698, -0.19601863743373737, 0.928231376063751, -1.7616804179381067, -1.1441037046996783, 0.8150168157028733, -0.3232637264552998, 0.3223073499120695, 0.14862075939617456, 0.5516007773285051, 0.43770264401195236, 0.7951783918410342, 0.03389640814727133, 0.9078566793334761]","[2.009137824646849, -0.4635951399788796, 1.526893287476613, -0.6565010184139056, -0.2853271085641027, 0.8152603734389082, 0.4439929705674704, 1.0704749056593568, 0.00874791630679881, 0.14883838188932744, -0.3993798978460947, -0.09974044108371749, -0.30391423245781085, -0.9697552010239189, -0.00995330444759754, -1.574692216730393]"
"[1.6385977637292866, -1.8438517893156239, -0.49802151395342814, -1.2417035550489104, 0.0836068206149667, -0.820825553457295, 0.6303011085270586, 0.4944702822527142, 2.7075419112151096, -0.5255577179955537, 1.7069884994881068, -0.3535852154068117, -0.28735710369064343, 1.6300081842948402, -0.965358208479834, 1.073837165890402]","[-3.8642144307505033, 0.13257136000665884, 0.06586779927959135, -0.7805552640217559, 0.9332270201134905, 0.37310435508790524, -1.1103353608153161, 0.4228513664309973, 0.827919802838592, 0.22574725097431408, -0.9899986777804298, -0.24695065537603186, -0.26885748784094615, -0.22486798395197533, -0.5763632160876145, -0.5497154557234006]"
"[-0.04294281039060577, -1.85993503388723, -1.459760405566169, 1.238385492702015, -2.017373579038751, -0.23534886547139566, 0.4748773413199221, 2.0361491644653706, 0.07092624578070444, -2.233637229008575, -1.6164252006867792, -1.3984098369211695, 0.11367491703929991, -0.5704789321052114, -0.1723253346804226, 0.45110205184223207]","[-5.381752057407494, 0.8997342283501784, -1.6115459211595304, -1.558449797995784, 0.09056569037393392, 0.304192981118554, -1.3176466792486066, -0.1653794108823544, 1.4149698818434915, 0.8443056594054367, 0.5692566409497871, 0.20557099988175248, -0.20023015495303273, -0.3613645672413247, -0.7359334607874428, -0.005553368435436962]"
"[-4.6300932176744976, 1.9516666409172692, -0.7206362688557617, -0.2999970931838749, -1.2598145591160168, -0.9926660240021014, -0.13395187217698035, -0.3159540853862532, -0.8865352014841141, 0.545365494672078, 1.2081378562297838, 0.011937744056080076, 0.45206305240456607, 0.1767885468428539, 0.2447360766213834, 1.2691251117859796]","[-0.7836402969021782, -1.6352959875410473, -0.17921586175132168, 1.0171416534175768, -0.5144272378228549, -1.0800131659528973, -0.5447146947785364, 0.27279417373535875, 0.220885612190601, -0.3976106241086807, 1.4552522857451902, -0.3155690870475508, 0.08077046458591827, 0.053856288526135096, 0.26910853521690087, 0.5977017212197396]"
"[1.0710439627983115, -1.5166336424898164, -2.1633115304710118, 0.6750479309302825, -1.058652314697259, 1.4254895881070309, -2.453148927644746, 0.2456144964048533, 1.189053324890004, 1.4714586432015522, -0.3776411669708335, -0.4134188683384823, 0.13762845042870142, 0.2588414752351972, 1.1073412225434738, -1.2854902069739116]","[1.1873913894370896, 1.7756042792968114, -0.6294914416575204, -1.0555894841534244, -0.8771286183343718, 0.38564423357295347, 0.022485642386837902, 0.9800123854504, 0.2570186733129501, 1.0400400288494074, -0.39892412783118286, -0.6410345576767698, -0.45122223756775803, -0.20161352157875195, 0.2582025169118737, -0.3761319155127485]"
"[-0.5355229366409523, 0.39204113158656595, -0.2058569082340771, -2.4440012094963413, -0.9268411251849977, 0.3413627632040331, -1.1645695744904176, -0.05472075718019077, -1.1030163536758262, 0.42371044304389804, -1.3435149530847708, 1.4242797530065245, -1.0914999197085327, 0.5451817200996536, -1.96172300830726, 0.6979778149444413]","[2.761653264369482, -2.725886126762889, 0.5831511736043099, 0.4871413785367501, -0.03876045193537744, -0.24302623162814435, -0.07328124953987529, -0.17684775544534548, 0.27207359172998064, -0.03164276070004177, -0.615816194352753, -0.6890063165882838, 0.86348563778624, -0.3711175268476329, -0.15328498708242552, 0.25414903636863007]"
"[0.21295767711170407, 1.7607675443525124, 0.7600412155862724, 0.6761291889385934, 3.1091336686622078, 2.9841755361780047, 0.8538254192646851, -0.057312629209057914, 0.46281074066859834, -1.1584034137886507, -0.6517338061160892, -2.0058399484258533, -0.5724020376940723, 0.04502076270136947, 1.1120303160432565, 0.4244284381319197]","[4.1205573832828275, 0.9367459266757593, -1.3986205572761627, -0.19872703298654074, 1.2753772206001568, -2.0030297751585597, -0.3742155751025795, -0.19441020164415934, -0.12981982984717857, 0.4940465468533307, 0.5557196489461169, 0.8735314095546282, 0.2573202171577984, -0.5897184067080479, -0.40790030484725814, 0.09437606344853262]"
"[1.6128938123832457, -0.6768734007973117, 0.30656228786152007, -1.2111443185536501, -0.11929111486810735, 1.9310954732191503, 1.405345750731745, -1.9682450505081783, 0.30633742845304, 0.49783183826638866, -0.4362031205892428, 0.161824504367204, 0.7708351368752796, -0.6763687580850956, -1.0097631009317085, 1.0603088305317754]","[-0.3897301219046964, -0.8964772632411375, -0.5937673393436728, 0.34162962518795253, 1.2773713313982937, 0.3155486807833842, 0.28525652028366466, -0.24633724759991207, -0.6678569812132986, -0.021415401565029923, 0.07777471453337312, 0.8899045543433496, -2.306804661762059, 0.02297278773230718, -0.47046898254487535, 0.40026990270926005]"
"[-1.456591182748417, 0.36034553592452, 2.585722019728645, -0.01864521514368818, 1.8566618162886135, 0.6665373091064506, 0.7624895617658315, 0.7452158898057203, 0.42779332215857885, -0.7079630977809102, -0.4052890303820071, -0.002789310050347524, -0.5872395745170694, -1.4084302790352932, 1.6393855595711522, 0.5011447154285438]","[-4.107116153200242, 0.4495333772938589, -0.5389657582287377, 0.08609219770976721, -0.0691889093100402, -0.10299879910919464, 0.18550429204556226, -0.040584537969194666, -0.7704614640063945, -0.6438354479216134, 0.9711735653505524, 0.09276372323129409, -0.4630766887063431, 0.2905303658601276, 0.5953486982284816, 0.09063133367061807]"
"[-1.0338264196952414, 3.791219761293515, -0.9481051658699788, -0.31364882836280966, -2.2604280652522655, -0.9355136195100165, 0.8004716974263894, 0.5320650108643953, 0.26696246330082696, -0.8332221079242066, -0.6449078990503768, 0.8421930819156482, 1.359820315963848, -0.15558384908543016, 0.20125066911328976, -1.4162693534597897]","[-0.2034331892682098, 0.517454016254243, 1.153590218494694, 2.1422331067704135, -1.2292389667742507, -0.7510652623844054, -1.0028981857107695, -0.0009195239629750461, -0.08016290967105875, 1.1310498027926714, 0.6809655586695478, 0.6885806430986741, 0.4988664594827896, -0.7432998273995733, 0.22709363407266986, -1.214880070943631]"
"[1.8681723613875505, 3.2747864447790356, -0.5413207712375322, 0.4149951034786621, 2.0858587199697944, 1.8706872084198878, -0.6963220643196321, 0.5048345667840911, -0.7559905182942777, -0.7606578041137849, -0.6240344741729632, -1.1802050863552305, 0.4341917409530531, -0.14551906301931547, -0.09132898444663758, 0.43069123453128544]","[-0.1199879357122003, 1.983965356637759, 0.8366481778220539, 0.8491593053711979, 0.7063684714111902, 0.3416949010311516, 0.6745501654673375, 0.3242435861121146, -1.069321886069669, -0.7869691780259822, 0.7415591701779598, -0.20526135994252245, 0.1055105598497879, 0.9787277143997918, 0.4935432605824041, 0.1384518576503614]"
"[-0.03947935993084851, 0.30747531544690476, 0.13481697439992618, -2.968252816298575, 0.2644390859283772, 1.5312783858737211, -1.7422248531031095, -1.186349274193386, 1.1193487950292509, 0.08218049214543528, -0.12025482875354411, -0.07746336018388586, 0.1674079474061078, 0.6452071568435942, -1.1345401216135327, 0.10128693384592534]","[3.1681720640710034, -1.510695611551433, 1.0745300422807125, 0.17685912137232607, 0.05310965498359366, 0.8852990577545053, -0.633188119501945, -0.9599181267729071, -0.7455601151374649, 1.700284079448536, -0.1195432956046603, 0.6218879494030991, -1.011209325887383, -0.10675807404024522, 0.6553123608192462, -0.008069305431982253]"
"[-2.174404100622466, -1.125899278443375, -3.065067650670299, -0.7666577796112063, 1.0768743756755301, -0.25414896224408245, 0.49963361327877587, -1.1482720822866228, -1.2303539323740234, 1.4773066108685449, 2.1066238583958303, -1.9402868425170874, -0.7802324426945128, -0.8941626678335498, 0.21447720891818423, 0.7878851231740058]","[3.838778424934417, 1.1117149242102489, -1.6230867502616066, 0.19665160713802063, 0.41644113222119244, 0.007695434363248585, 0.312155534062355, -0.7016023281720443, 0.27428824764670795, -0.24182296499987987, 0.5534084157702944, -0.6987920823158678, -1.042604519576457, 0.3210840077634969, -0.6390733408558719, 0.5632663815037535]"
"[-0.6989951673117567, -0.5134541338893469, -1.2396499469452054, -4.13362653333894, 1.0472056644160397, 1.7454241028530282, -0.03030980717171402, -0.9828589142503545, -1.3397683947828172, 1.1355562172104008, -1.4551172445982024, 0.5236088158272841, 0.6777348184510558, 0.70018288148669, -1.204657963640257, 0.1235665159528507]","[2.3749942672430757, -3.116946960230472, -0.45071347909417797, 0.591501506714153, -0.3788320299544488, -0.3413043168722676, -0.29549210366602807, 0.13869294012838546, 0.3623545621029326, 0.33527233902688297, -0.46343447859543846, -0.7924017335871738, 0.36635376195836494, 0.41500455686309307, 0.14625986867859456, 0.5254017400522801]"
"[-0.44242732406274565, 1.467741295298103, -0.6263941519395142, -3.2907488467931367, -0.9842456618757647, 1.1068104147465028, -1.9565664999202668, 0.20320907317479472, -1.0615347859934616, 0.9680838188230682, -1.3407335690621556, 1.10552242178393, -0.5287946287916239, 0.21103257677205461, -1.3727581883756002, 0.5329850770386518]","[2.13673933894199, 0.882504325707695, 1.6380363152587663, -1.719816137779964, -0.7407948778561109, 1.418738153131326, 0.17509581341537941, 0.39225727355643125, -0.12336732308930329, 0.07880690328405637, 0.0395340180533174, 0.740749924225001, 0.06427195971423856, -0.11046656506810625, -0.35360804422729863, 0.4333459876893528]"
"[3.482138450390684, 0.6105125194727853, -1.1903173820545354, 0.9562264528739376, 0.043671021405793216, -1.6302393293062425, -0.569504392029717, -0.3144349938332428, 0.7141229702720323, -1.0874524741614726, 1.2108380957592548, 0.8098261647459506, -0.6212152013947931, 1.3559495635487604, -1.5858583259441943, -0.5305625562861984]","[1.8030126904241959, -1.8225389371112348, 0.886139859133796, -0.5236232508072551, 0.15349529917418558, 0.2740204851325243, -1.04616221921694, 0.3424738477623652, -0.5449959135428096, 0.3829750230763191, -1.0870985137802165, -0.8211655386425638, -0.7565446161330075, 0.11973665534426106, -0.25711121432623096, -2.198305858290179]"
"[-1.0366663531605442, -2.738792994268308, -1.754907298891634, 2.485208811092151, 0.8036581044718257, 0.17483634574603196, 0.6979525067646569, 0.243395366943969, -0.7547159059897512, 2.179895241062665, -3.8164131363755325, 0.9810602378535968, 0.24217084938724553, 0.8199433109240508, 0.42640492443318995, 0.021820882025749874]","[0.01344315184196398, -0.7219618859104348, 0.3953099185239995, -0.31045191561156943, -0.19855860126059507, 0.20385709992519888, 0.6312878186561417, -1.2134310747613752, 1.7951556969470204, -0.543764468204704, 0.2666561872833746, -0.3474176323799243, 1.7157394843592795, -0.7589197738880027, -0.16063591105872646, 0.9828318968014905]"
"[0.8382007459465197, -2.196075033520794, -0.4250501651143916, 0.24578725535003837, -0.5175303868561837, -0.3143078290911186, 1.5373378604153378, 1.8154514599618818, 1.255531921834411, -1.3524510598963182, -0.9006273602372371, -2.1270612165416547, 0.46222161771146575, 0.5719324795156728, -0.10508257504366732, 1.3203574416892865]","[-5.4818908191915945, 0.5837294970491911, -0.8070261904604575, -0.7783486805807103, 0.14757994412374087, 0.3161525115376177, -1.0792740013987563, 0.29152093129120166, 0.7204192015255508, 0.04589952555738462, 0.5513367669246414, 0.05598985032377298, 1.197226816432094, 0.7329669850421818, -1.0779073037365907, -0.21513956246360313]"
"[2.5024323224721696, 0.6364256934528051, 1.17839443935458, 0.43810171746516785, 0.554368564828684, 0.20789146658933091, 2.0292599006159673, -0.11880872031821893, 0.844353806321657, 0.5039558824336372, 0.030229549654114875, 0.23365412469012364, 0.004469590900488318, -0.761923799919531, -0.39744439633207485, -0.2107062032645013]","[0.5535126185255521, 0.029463565715449398, 0.12136419030330474, 0.35734189361239316, 1.9784552162130375, -2.013832164598904, -1.2327093044331847, 0.4348154988441573, -0.3088071316386064, -0.05816875498142543, -1.137417027091204, 0.9531834717306473, -0.1354583967853845, -0.49173783315137803, -0.048613786606621634, -1.1871706987602844]"
"[2.284444548484979, 2.9058705142644414, -2.035293913221932, 1.0088734873776828, 0.663412597052971, -0.3667275427973238, -1.5015157594818238, -0.2085822090834926, -0.525496689315565, -1.0399740164305302, 0.5358815517937332, -0.44712652651449986, -0.10406261056693532, 0.6557768362732502, 0.4305398359319048, -1.2506240616306044]","[0.29315677487689334, 0.567942979214772, 2.68447703598573, -1.1318313828708175, -0.6150870893984073, 0.18240058148651658, 1.1202473315099826, -0.048622716733619495, 1.0775379286667217, -0.3815629145237057, -0.3689559667757306, 0.2533008812281357, 0.2670755615827206, -0.22919938604033419, -0.10296723332868912, 0.4486277741328754]"
"[-3.3666681201668265, 1.1325240444745153, 1.1129827100762355, 0.6669620031322608, 0.42200589255602167, -0.4925542878027791, 0.692950824478846, 0.48016505985897034, -0.3356736287043013, 0.4606315250640031, -0.238819346860481, -0.5545059437756038, -1.1992762493722215, 0.9639830469637564, -0.08306032890436266, 1.5046974783529035]","[2.0635656039921897, -0.17776547825065817, 0.4714697359213324, -0.5630277571283984, -0.23952441214965312, -1.3060730038026351, -0.6816167016203983, 0.5893866569086146, -0.3394662902635557, -0.6212858721329361, 0.1387226072812235, 1.2070857053699207, -0.0147044709718103, -0.4929724212951519, -0.07581764388122529, -0.32746548855312313]"
"[-0.7677049953049668, -2.166135542142479, 1.9925807915776843, -1.032584677514721, -0.9471041137953462, 1.0356673244940517, 0.17681092361697734, 1.0590635717602432, -1.5909904522138307, -0.23453801739695723, 0.28667296104357415, -0.029853654247260122, 0.4519575802053847, 1.7219534127918739, 0.864584271030572, -0.07679609032619417]","[-2.7817312110430943, -1.1171874645718662, -1.5391873400236114, -0.6716133638299379, -0.7227167873299926, 0.6551685508029327, 0.7646599321530507, -0.44406864656654077, -2.0596564744842643, 0.09371316941778533, -0.3445420470848126, -0.15208915469429507, -0.45313358961577366, -0.7527370368739216, -0.4430196122321743, 0.5529662858606246]"
"[1.8950302558089265, 3.310574863486659, 0.6616262095445188, 0.42675230637800027, 0.34362670235270126, 1.516354604581877, -1.308123343168671, 0.6179001225490378, -1.502348852154374, -0.35411703714165876, -0.4490770245673644, -1.2902036825634744, 0.5841311846434005, -0.367245594312727, 0.19963445337836092, -0.07712844137362702]","[-3.247622324721578, 1.3388181773522634, 1.4342411900093806, -1.3113641502966762, 1.8731168609238575, -0.1822837249568163, -0.7007485936928841, -0.9768161165302812, -0.8745171663796021, -0.4480215804089738, 0.3380650206833562, -0.596986935495177, 0.43669814323888806, 1.379438181755462, 0.3256328823768316, 0.3530375036345396]"
"[-0.4196012984349065, -0.8414202299008784, -1.7256170702297848, 0.4977413078499083, 0.8535946892768089, -1.4010618766113268, -1.962458980788873, -1.8345619736441952, -0.5519192196858985, 1.1546644206389596, 2.8414045904507126, -1.462292355036518, -0.790570918665074, 0.008091310672158264, -0.8939342864579933, 1.8973872947319756]","[3.4487354182555507, 0.3443897789744601, 0.7195715493574225, -1.0410978254846268, -1.2543334482868866, 0.4542819294128196, -0.16125118298303043, 0.3807571242830985, 0.42932064153665117, -0.7571749527048814, 0.5470635365588475, 0.2553481203547298, 0.009096904417814978, 0.1468965548740825, 0.18895548539592652, 0.8102310186236323]"
"[-2.573044647953952, 1.9298685388718535, 0.274391344284152, -1.1173280020959326, 0.504071917889262, 1.496586843207492, 2.314234683381286, 1.0622094615427033, -0.08419246372372549, 0.46847877848015984, -0.18024071259484534, 1.5136512374315758, 0.03697959469982293, -0.28679833543315997, 0.9366910334894893, -0.4086281504363854]","[-0.009051020901457327, 0.03478375728447556, 0.9434600000118798, 1.2337186041705464, -1.1064178970821528, -0.7787108672539296, 0.9015758738470785, 0.12858283559183697, -0.27695833705214923, -1.1576686194891326, 0.12368463698914171, 0.4581430412479352, 0.15087506336503112, -0.14350954235804386, -0.4355815450286119, 0.09224094821623033]"
"[1.7443453460526408, 0.8203537116462197, 2.2236560808655756, -0.22332431520404974, -2.0224416203014823, -0.24588044769618708, 0.7681478766736465, -2.0972002222846546, 0.6007939745226356, 1.0806754989958987, 0.15689102284764095, -1.328083716836706, 0.5507899635399292, 0.023677198147348845, 0.29629075062596344, 0.17103515177300965]","[4.008497545571109, 1.3830052966248123, -0.31811408840340866, -1.1874700249521868, -0.0760407202016721, -0.29151047569894045, -0.11592452496810098, -1.0200392700655332, -0.06441531259129281, -0.4131869330453783, 0.19973093054277807, -0.6771555251749074, -0.12841396584930362, 0.8665134794221674, 0.4240275838914388, 0.21244939446284142]"
"[3.389099415786749, 0.11991196028503504, -1.511156495080039, -1.7240503694612699, 0.537002475707409, -1.6306727367131804, -0.13323589094735772, 1.9075227961154868, -1.3270878524195162, 0.15969473073350757, -0.0018306883189548534, 1.2639610084724333, 0.04520364429615063, 0.19887754638131724, 1.7246929041181245, 0.31638600067511863]","[-0.6101854643309003, -0.31299797883010727, 0.13980157896544188, 0.05477489273061152, 0.7942337179231832, 0.21612304014533243, 2.128793257551421, 0.30418204572122637, 2.0894251838863327, 0.6262658615385711, -0.1474365289782517, 0.7007044905758135, 0.052509203236470126, 1.146012314168057, 0.33835119078416714, -1.2812862400231244]"
"[-0.03186162280336148, -0.06295249345179353, 2.8779035422836943, 0.12507861541990406, 0.5874553632587389, -0.8700979595401974, -0.2216010390777624, 0.8448248048487971, 1.143564434037245, 0.8075000855088824, -0.9284855036935643, 0.40702049980948524, -0.2001839916416125, -2.1391065256324064, -0.4555107104228012, -0.013474433848259791]","[0.24408183849665463, 0.9084034874160682, 0.05393796639788502, 0.8160003372978437, -0.15234641475504773, 0.4330147349175648, 0.05358014913526303, -0.15139978055028624, -0.34080616190394486, -0.6090188138920289, -0.03602308683386684, -1.1285392964544605, 0.5297684937573004, 0.21794386917281755, 0.6080085092934784, -0.40951240647739084]"
"[-2.9518850366104594, -0.9454376284262648, -2.3751570982463983, 2.7374828878736146, 0.615544683511794, 0.2770404860974317, -0.15990682262364586, -0.5286841629942358, 0.8967317379518436, 0.8100107377404567, -0.10356329649328112, -0.7368926546682477, 1.166995366392169, -0.8942659074542583, 0.012754800081889632, 0.2256399112806728]","[-3.438412157459752, 1.1942750987638293, -0.21714932411085983, -1.4311648077999062, -0.6726058605303677, -0.2106092301423884, -0.5387113786570387, 1.3915264532085443, 0.5735784671920539, -0.6043857182660604, 0.07996748778494245, -0.5600721962853186, -0.9379402385281713, -0.5963858301893621, 1.9904024018025064, 0.4277505479169384]"
"[3.2656389518205367, 0.5344334854022675, -0.8675590684658447, -1.5671426978280154, -0.10762633081885431, -0.31050983114025, 1.7658673484381215, 0.4479191557927837, -1.0400230271015714, 1.0277317416995346, -0.13365268742922123, 1.472651523131039, 0.86521350694062, -0.3100289401157083, 1.1496610582699367, 0.35910200829966243]","[-0.2982661988042159, -0.5516540078255538, -0.05646810516453939, 0.08073544698983594, 1.3330093737535733, 0.4739616930296312, 1.9582194829465862, -0.09285539460968015, 1.7832175912570436, 0.1684688177467544, 0.45692535461109024, 2.071117548316478, -0.4097160597329749, 0.5375507226067332, 0.7067258325614592, -1.1935028074594085]"
"[1.795330606755978, 3.094173885947091, 1.6376897489024729, 0.7687178747490295, 0.22078544985807405, 1.3768990527260492, -1.1695744024242922, 0.10125603464038636, -0.6220220475211614, 0.28535776111735256, -0.49929318668297307, -1.369607722663318, 0.745062855609256, -0.7596023560600038, -0.12396103489761089, 0.2485753166410921]","[-1.9894483376536178, 0.6800736597872975, 2.180335444759272, -0.04730668934397967, 3.151340604761927, -0.4757773762244739, -0.5163669776502419, -0.40864229801774604, -0.8179757619020687, -0.8234365852141423, -0.07600496898543586, 0.245709369109425, 0.43540158900653075, 0.5352531687991868, 0.25688951891703576, 0.3366840492253958]"
"[-0.19616313618772818, 1.02200154117819, -1.6677730966590751, -0.002232926243361099, 0.5504561831166388, 2.49351612916019, -0.8520488816018918, 0.0027953588532888328, -0.08499485345188067, 0.9370907416772135, 0.0511759753961766, -0.7516066309528289, 0.8719948974959111, 1.3702436742465869, -0.22168918659249917, -2.0166698665288543]","[2.1306132920188574, 1.7815221950120477, -1.1979298202314792, -1.3651666356759165, -0.34730247807649123, 0.19780183480457364, 0.3026481456250525, 1.020459923197568, -0.15782129904716058, 0.7144162041587766, -0.5108493050280754, -1.3050101529056797, -0.48663653347193614, 0.08487719491208717, -0.04687120079304196, -0.37835861193206827]"
"[1.1544484411816298, 0.4009985735927861, -1.6526597843591226, 1.4720763412700708, 1.5668352640742156, 0.6509849188120455, -0.9820001361053899, -0.5021827270070051, 0.8279061126920959, 1.2876400935845214, 0.33062151679613294, 0.08499306530012687, 1.2820530680649613, 0.27997790855348814, 0.3530812819659476, -0.9886142830379387]","[1.7738550301494695, -0.7166872411152514, 0.9907845153764303, -1.3285702560644963, 1.0130019434371993, -0.32329010143948483, -0.42084634092813306, -0.9294542137288555, 0.3679624988176443, -0.21820855716335363, -0.18306699032787455, -0.3116936347188876, 0.19609611342102742, -0.620636018203108, 1.1051146213797247, 0.36138104202962623]"
"[-1.820654239553231, 2.768808677026817, -0.3890266875645566, -1.4525059925843435, 0.7847429515079277, 0.44770387764248737, 0.3770293151086889, -0.5026336707952618, 1.2508342023224226, -1.0372110000915529, 0.00191528486520503, 0.6784965757877246, 0.11192077367942731, 0.7695338584185247, -0.297951663386078, -0.6989758910806151]","[4.067175434875539, 0.16076708890469651, 0.7498431322535363, -1.270802954811934, -1.5453590451556116, 0.8260372174493619, 0.1884328393869924, 0.7285658093928017, -0.20268702977100703, -0.2849039988601101, -0.10442498136448106, 0.5804632897855131, 0.14193542189636693, -0.042134884365250175, -0.6291087574694676, 0.036406673949295774]"
"[-2.8895347071234045, 1.5026178876903244, 0.860817883976107, 0.3646211590766879, 1.2073894270678887, 0.1600504243626097, -1.9015489444157299, 0.34750925274673633, 1.4250240266575962, -1.5001136662099166, 0.16632861119262163, 1.2329663596356115, -0.8689884231014124, 0.051147809893870785, 0.47092980495358805, -0.7120537153276789]","[0.9001343967329248, 1.249284614125331, 1.1766505803211733, -0.4901748681341502, -1.334625874815859, 0.19190195870177032, -0.020170306682243535, 0.8476226591966044, 0.14634639703862362, -0.38423640374472146, -0.44193435866264785, 0.01006410307933135, -0.05199317964121407, 0.05157268501919587, -0.2107503144650973, -0.014327532764825419]"
"[0.30780982049076305, -0.6089296949446455, 1.1795345633131167, -1.5831202575793257, -0.1579618013231913, -1.9692297118949678, -1.1767939152320626, -0.5176573711810246, 1.1355013150373665, 1.1727566604830335, -1.5502454721610093, 0.26157601836402183, -0.6731745529115346, -0.8614180361615411, -0.5801487104507537, 0.6059370034536288]","[2.523928333019183, 1.8276737559346465, 0.09685955675766343, 0.08614518885798936, -0.2512855702285475, 0.3384341531754832, 0.44289702747120263, 1.4290303934684658, -0.5094911524139601, -0.6652247651318158, -0.3508822875003444, 0.1259328878307603, -0.5347656752966569, 0.19677078128601472, -0.45629790060912573, 0.6398987037025743]"
"[-3.14299307105297, 1.464794908543101, -2.040605431544364, -0.24481462333001927, 0.8934623028280007, -1.3432991381543526, 0.9486723019814033, -0.1366090552872423, 1.6000765650645836, 1.2616145851364027, 2.048828582281379, -1.9241355736779637, 0.09309664723384889, -0.1408956687773794, 0.5680852573634392, -2.1830478635141093]","[-0.03946857001976217, -1.745873795087011, 0.27634573709306587, 0.5838094078714857, 0.3897525063695793, 0.43716304473906664, -0.8626485572348809, 1.1426457280815452, 0.37434577281518483, -0.3988251325618189, -0.7998484015500997, -0.7000302585830834, 0.14951979887184175, -0.48953533866578974, 0.9884285448567955, 0.022559055427373995]"
"[0.31314006107583187, -2.4189681015206808, -2.46065336800937, 0.8423822127924313, -1.825679629039673, 1.4673123938390773, -2.0869474522377254, 1.6839571006920317, 1.617382350615596, -0.5233785320363034, 1.0109624790298286, 0.6242432701781825, -0.8441735541983514, -0.05482237922425328, -0.10961498415250359, -0.23805195469295348]","[1.7587348363452864, 0.6363756185978834, -0.999239979631687, -0.6840057362948566, 1.0023178719699826, -1.9861820316520247, -0.6245997888636281, -0.6297859888889319, 0.5648339835963554, 0.6708053794622029, -0.008200342128891317, 1.0362485753680983, 0.4026568442762408, -0.7843369718566465, 0.27050928047649564, -0.17982372502179697]"
"[-1.2136816237158998, 1.5312935390374665, 0.01849457142646156, -3.141771361149059, 0.36578010087348123, 0.9508599324317535, -1.3033065450717942, -0.8229877301469671, 0.9710672873404042, 0.5921731091330773, -0.8175821789918493, 0.008098724716011635, -0.030393251262885522, 0.14911126115021694, -0.6123009862327612, -0.927933845726909]","[1.0570808678364916, 0.5200978383962516, 0.0222663702959488, -0.39291403304053274, 0.5268925721027423, -2.2005702347591507, 0.27955853462112396, -1.1305161100653154, 1.2695717891214329, 0.1350293603949624, 0.238029946221855, 0.5950884565767581, -0.24815791582745528, -0.8202186327870956, 0.46626405655491077, 0.4390378248075916]"
"[1.2129007993098129, -3.399060238672958, 1.8339246743952187, 0.4689498993242019, 2.0954571175363315, -2.838310608178944, -0.8501115028192879, -0.31189916279170615, 0.3616414976947529, -0.7907644110814581, 1.2417078172127436, -0.7637443136263653, 0.10008014643883015, -0.3544253431000881, -0.951149807214112, -0.38949696583741056]","[3.8673567065087617, -0.055214838103127765, 0.7963599280004208, -1.0147876560916524, -1.4144599102755882, 0.5479977007745702, 0.048543421726433576, 0.30093871772211883, -0.12095975306727742, -0.3484753272311053, -0.1539044701090902, 0.5429992194680777, 0.028815106838026405, -0.06660761026705371, -0.35584118355358046, 0.3322790792062519]"
