image_embedding,caption_embedding
"[2.3906999771916113, -1.1562073092075285, 1.142186656272952, 1.725706091869259, 0.4770546491106803, 0.49906667486640016, 1.2475060737409691, -0.7140586369737031, -1.7480121106057698, -0.6370828584432316, 1.6118896293770897, 0.01608940876955236, -1.032534709855081, 1.613381204151713, -0.050176208625817315, -0.409960847692045, -0.06282617800534832, -0.7494289095409732, -0.7286836921764838, 0.8523938027663487, -0.6835083864446314, -0.6238175764378162, 0.40469497298898294, 1.040558952324136, -1.0990508725608275, 1.388344291220061, -0.10285702421078206, 1.020891011240888, -0.5747616477313893, 1.4552412106993415, 1.8797311762246969, 0.12304780154503937]","[0.33273093328233744, -1.7997021515070637, -0.38613872870039573, -0.1274567999488111, 1.196240946830008, -1.0613233532920172, 0.5050702068018005, -0.40410991178458416, 0.28873358980299946, -0.5804043084463139, 0.6644327422721263, -0.559001687002357, -0.06335094150602005, 0.4886509821900376, -0.2785091205437672, -0.26692722193819424, -0.5769330920822987, -0.9206164019180609, 0.0467799943826041, 0.34127798661722897, 0.7854600226788796, -0.2933585086743863, -0.33972737127381425, 0.7939820678854053, 0.9243853474765904, -0.7897994749798265, -1.0562465089967246, 0.33702272692546636, -0.9146214518619628, -0.19305552646894267, -0.6401563921302094, -0.150083450341947]"
"[-1.9103013795739203, 2.914259878457807, -0.12449976971359263, 0.03561838955184363, -1.09337381152333, 1.211699520105739, -1.885624044427283, -0.23209886469246852, 0.0704127083482466, -0.502895699005763, -0.9409227931558598, -0.26680456636729577, -0.9362588671285191, -1.4833610596148965, -0.4965039623046706, -0.8781633912545815, 0.07385858694375395, -0.8559804370424979, -0.3337982309241649, 0.6690379205023308, -0.770762919093873, 0.3256963718681396, -0.7842040879903014, 0.8956920425267885, 0.11962973877187658, -0.4145859904980364, -0.39359186257784734, 0.12963779248264012, -0.04730629605348865, -0.7723054283697215, 0.5489814499462561, 1.0283697939590897]","[0.34055361713208065, 0.14723358580016024, 1.5358227017050285, -1.2928861005117271, -0.8278478887699884, 0.09412547432362298, 0.9668039482527598, 0.5505662958570507, -0.1626180641304234, 0.12082913535343097, 0.47621240547058263, -0.8740112502624284, -0.1907031859173146, -0.26301207062604864, -0.9879149243095803, 0.6118419101936174, 0.43980519359755865, -0.45404445765064666, 0.45182921265230763, 0.0152769775029655, -0.0070646196171216015, -0.38149120201223746, 0.09653219695697837, 0.5206038434294032, -0.6048232870025179, 0.6899369936400495, 0.3926680131442609, 0.22668504261453434, 0.47440474380079406, 0.19163634721349507, 0.20976084934024802, 0.18049422351565297]"
"[4.670539292983762, 0.7636154428014373, 0.04400482470519059, 0.5754979503344465, -0.7204119043150048, -0.5897122601184032, -0.13834904341959614, -1.1031993828042388, -0.03292886314917975, -0.6548023587522209, -1.5283695058413829, 0.9677300371607445, -0.7123364339522494, -0.3240493262129614, -0.19101735069684073, 0.15286048433766616, -1.3572343609091087, 1.0426434960588122, -0.5635081447675113, 0.6757467296495038, -0.05561588750442959, -0.5863877495954463, 0.8403675499687407, 0.4972316468106635, 0.586772979486233, -0.42857186599052466, 0.3470550548828102, -1.2096315595961058, 0.2157888535139103, -0.40835176300558346, 0.001504284533395139, -1.118027993547766]","[3.0050916294466026, 1.023016966407837, 0.2660440731208714, -0.9270778003874763, -0.8590772883586719, -1.204601994674942, 0.657621633169982, -0.9186340591826426, -0.4209579853664237, -1.4101283570641405, -0.05772909793831771, 0.3063382503212274, -0.5615517266099904, 0.48201650785906863, 0.06366721002982079, 0.7986451773917187, 0.5331782873036431, 0.34868008819904744, 0.141829536374095, 0.2829957071356, -0.654683863554016, 0.6080198481770603, -0.2728649946002118, -0.2892377543379516, 0.03736243006204422, 0.31490912953771966, 0.09625069533253437, 0.5689198379747863, 0.24763349015594566, 0.10826634487816965, 0.034167953155452326, -0.13096930500759357]"
"[-3.171103077942858, 1.6647848680337334, 0.9455820791047906, 0.08083814617173322, -0.5928232898870803, -1.053817065202979, 0.3753853674008014, 0.8920539212768379, -0.253415715713355, 1.184266552692767, -1.2993010500632773, -0.13380774026257689, 0.6780067804350585, -0.9654996816130592, 0.5672348609182546, -1.7721255934575268, -0.2178274059348236, -0.06765503670492608, -0.14367057674785036, -0.8552305030563355, 0.8321545365103161, 0.9921220709724795, 0.961109178498038, 0.38777812724447247, -0.6601101850756675, 0.3274951983881527, 0.21882958977282777, -0.10244980779246692, -0.05268251731152361, -0.09608505084919877, 0.027115057346246953, 0.10086477059575465]","[3.128955481617068, 1.8844914583912786, -0.7053696783560842, -0.8951482962009908, -1.0624000060899215, -1.0566417215567647, 0.2761396297557113, -0.39879143555024443, 0.49075599553774957, -0.3855663801859211, -0.6361448268058353, 0.2603852442330594, -0.2921891540613068, -0.030112333871372923, -0.09241485997593633, 0.22098153310441904, 0.481409734634559, 0.08289169523963186, -0.20495997744733724, 0.5406614732862123, -0.245979936206953, 0.8904594475071556, 0.070356475544024, -0.21587635371907674, 0.40566518501940685, 0.44000636006187427, -0.4771473787384193, 0.15785618137354687, 0.44438260699314397, 0.04776585478471049, 0.04765384592106812, 0.37257971287918357]"
"[1.393120350372513, 0.27422934138694033, -0.6274903670336532, -3.3204335809201604, -0.27700975309751796, 1.6545910788776055, -1.5851024706339478, 0.370391070803358, -1.7584849117093972, 0.250962939189474, 1.1484774556560378, -0.3772089171593474, -1.2170119880745591, 0.4386609446737114, 0.26654926135444207, 0.16450343634130135, 0.43485205382403336, -0.1545304283597402, 0.10088646332250151, 0.5648941175372238, -1.1609250988803346, 0.13759504509751935, 0.3357242604631265, -0.6491530896091676, 0.9291914553521924, -0.8607375689371991, -0.21677170545449426, -0.5140405217924396, -0.3188297620476792, 0.4537689809856277, 0.12596832198227967, 0.025163681601456458]","[-0.9343163010626367, 0.13028036453384764, 0.28367979748774846, -1.065218549371594, 0.37172632551761386, -1.3192882832526887, 2.1778299489562754, 0.9380794666132637, -0.01780960825799058, 2.157910703359205, -0.00129300279917454, 0.7953578585008702, -0.3713949759442946, 1.6336651642936988, -0.8006490922137836, -0.04845752176397098, -0.3716201003027775, -0.5422275785723263, 0.11792925532640627, 0.5793705151062599, -0.16384725708650105, -0.17144931537639946, 0.8362312991857328, -0.7297514717946457, -0.34079855300926837, -0.31160460527387146, 0.5980992128659529, 0.45076466563872974, 0.5033445676388456, 0.09106600050699373, -0.253141373242605, -0.08430523913888413]"
"[-0.44302007198456766, -2.908052537293415, 3.021500068357039, -0.09594961125689161, -0.979664060868046, -0.11828330173667345, -0.2369634644870984, -1.0642741858772244, 1.1114707605408574, 0.0026758086233942074, -1.0912153673565401, -0.8189999062971551, -0.35091337449829935, 1.8556165341470676, 0.5365084397133394, -0.01984192888999578, -0.5292882905485404, 0.13229452734617334, -0.04555941919337187, -0.5638130465370754, -0.06324437756975819, 0.28579563321712254, 0.5213263577455016, 0.6082802925274506, -0.11202817846846073, -1.0315869740492392, 0.07278037366662236, 0.11316691718711006, -0.02968783657352851, -0.0185008218659924, -1.0264643539662808, 0.44427934466198327]","[-2.9129473520755025, -1.1107181331257319, -1.7356380035341081, -0.9558194307488943, 0.05887121775908504, 1.0379655893161925, 0.5317660972908679, -0.40476339854814936, 1.0087444008256414, -0.07909116710550897, -0.37195205358657946, 0.3855247583313833, 0.6329996417968121, -0.5851927960463178, -0.2184728312494581, 1.3387602900387627, -0.4396177226735169, 0.7393278337782545, -0.8436996685591526, 0.8442811566240126, -0.02510858020538609, -0.23087975503121247, 0.14152433375380458, -0.3073664555165091, 0.25752985662777367, -0.3842579310979745, -0.3016674360863925, 0.2867443420288339, -0.21423793297923396, -0.9440901308346489, -0.1513382218198276, -0.13170214947608408]"
"[-0.5430637510149415, -0.7422403012126008, -1.2544544642373638, 1.636334154600266, -1.1977812744761545, 1.6582058715122563, -0.16960076751323166, 2.0637445339077165, -0.34425226705661904, 0.7021690037090659, 0.10772509079948978, 0.6870260933321336, 1.040638798192954, 0.5891640248814659, -0.22906004372945074, -0.28154559320989236, 1.623844864185507, 1.0766606071373221, 0.30683943365582755, -1.7842330166141278, 0.453472402747726, 0.9285458686118129, -0.21219991565928692, 0.000835073898130361, -0.5498883553693985, -0.1282869212582195, -0.23824701996774236, -1.2488837652562483, 0.7175640092303763, -0.8870678296774197, 0.425275474933735, -1.5691787196754556]","[1.0673507876170265, 1.600212799698042, -0.9938465668591768, 1.3399707560571943, 0.36612040032283566, 1.0832990067553514, -0.28619281895986887, 0.299687601189753, -0.13070081156075203, 0.07050530157035263, -0.3633443454549993, 0.379667809813386, -0.24853777155054504, -0.4239985734028427, -0.5641858718152057, 0.09220333229442744, -0.6479986379957766, 0.01818964644419569, -0.11693959062572276, 0.6551289914340018, -0.9097962808547384, -0.03316941991378831, -0.17682216600496975, 0.1250724150107136, -0.7357912887021718, 0.09995789666943619, 0.1298735133769311, 0.06057590108509502, -0.12080040303056919, 0.06572288704692032, -0.32806745898184686, -0.7871351285772745]"
"[-1.3202448705684808, 3.106659730831405, 1.834861185060794, 0.5975779324869868, 0.49132494176163033, 0.6432967021313699, -0.9313497630875882, -1.2208700105170023, 0.740347367362229, 0.7180547387165257, -0.4108558852572063, -1.5260429743428483, 0.8899986874821201, -1.2744405372660277, -0.14024802945679396, -0.02738437605703429, -0.752233546266289, 0.03319439444023614, 0.21043328392538277, -0.08664387007317947, -0.036020265409605894, 0.07203968651503231, -0.4343146875477467, 0.1718737860847787, 0.055840545974847264, 0.3170423950487384, -0.04195768106568655, -0.1375191112771583, 0.26045327880084207, -0.6401301479833605, 0.46163497395013753, -0.1929573749774288]","[-2.206308164126311, 0.7713289082933722, 1.6317071410609563, 2.1629325189199915, -2.702392968853083, -0.47173865925079306, -0.28545106171504586, -0.8874250383889938, 1.4772349954399961, -0.22913699077386235, 0.43451240734005503, 0.052017916865046164, 0.6511348759114413, 0.6458664121674198, -0.2789941124579541, 0.047220987835410455, 0.23604238791571155, -0.27459157895694974, 0.07083642314778918, -0.30415738446001184, -0.08103284878861691, -0.030123509416009657, -0.09977016071183341, -0.13738073439066797, 0.03692187730097124, 0.27205319484129825, -0.17773130233023168, -0.2742059358216516, -0.04190018970647307, 0.4573719168067916, -0.16950945592127162, 0.10137731088082509]"
"[-1.9916077127693128, -0.5151941004146409, 3.142101416080644, 1.1189997361003594, -1.4862148066915026, -0.17230654989402516, 1.2491660757940453, -0.2997010125637445, -2.016222878911048, 1.8371201827987849, -0.7268945374629627, -0.6685489113043683, -0.24719820233323805, 0.7770565490605608, -1.0215855967583856, 0.8267495566288149, -0.16823305010855621, 0.7806011142368633, 0.25686308684056064, -0.8144374182063495, -0.36318073618449975, 1.096245262865224, 1.1130666375777507, 1.6493087798787514, 0.7599463670324167, 0.06508379086957924, 0.1026158841036608, 0.48664813372158444, 0.1330350901400149, 0.23825855963592482, -0.7282746163046191, 0.3705845136839]","[2.2821959701254775, -0.07841565669076621, 1.5303549291664968, -0.8890822101871966, -0.15971056308962878, -0.16932691246694304, 1.4265323644607446, -0.7936749220119939, -0.5968555625930365, 0.06685139396551602, 0.4050108741306983, 0.29840678650154717, -0.3189655320811574, 0.11567556570058972, 0.16519197181600825, -0.048090940571923285, 0.3265450608180898, -0.4988937913417869, -0.06812262177424144, -0.9539859840875518, 0.09403709234600185, -0.19201891961633485, -0.08304286869999729, 0.4711025407383295, -0.0034866031578687047, 0.17549891369525417, -0.2828789885836706, -0.12066208733529693, 0.1635925869678117, 0.026040625175740937, 0.5649837811613668, -0.3860814783033184]"
"[1.3670354317683666, 1.4398460343605373, -0.8813811254617245, 0.5810555059471478, -2.573707926138562, -0.679716243285946, 0.43314019154508554, -1.5605153289775182, 0.48357457968731865, 0.11438386089818042, 1.4771428854695177, -1.348575999289324, 1.6024765274806745, 0.09867546182343581, -1.384494771563836, -0.1551200794603708, 0.490678107022356, -0.45988774396983945, 0.13013624285045, 0.8752219862618321, -0.5596019219668563, 0.4448212011562704, -0.7693338469049873, -0.4220673965181354, -0.4247137671238253, -0.0676092184104257, 0.586608713963318, -1.0193013591557871, -0.4993064919591651, 0.36645970025820035, -0.38903043319722574, -0.3112368187352228]","[-2.7250458873124352, -0.21369928659253587, 0.9755948677807738, 0.869456334846407, 0.031023315049072547, 0.1970813058255491, 1.4177075838424544, 0.927096402388337, 0.3218458137881955, -0.6519340670026674, -1.340844694073628, 1.2019369707662926, -0.28347470604429464, 0.962368487620002, 1.4643167935726198, 1.2536966226040647, 0.7262878412335133, -0.7394389745546982, -1.4679380091316303, -0.8850963171541939, -0.5102382233431784, -0.4474372240574596, 0.05134789485050963, -0.02439633264115196, -0.1767386236928358, -0.47685677078638355, -0.23617027045800998, -0.7550796126260452, 0.46492508966925505, 0.7629278299096539, 0.1379574863959365, -0.11333728767163709]"
"[1.267931408707017, -2.8640948964189157, -2.2452875860561816, 2.3516135498248745, 0.2826164180428626, 0.20855923652668806, -1.0052396767176353, -1.0278946615137918, -0.14006038010671265, 1.181844207423293, 1.0955427968006233, 1.1089691011678704, -0.6541357415939348, -0.057503100405801075, 0.10853576633226139, 0.5787202229414224, -0.917942744046434, -2.1188653956916905, -2.030119708231317, -0.05729654212383795, 0.36919817263486476, 0.10083239663431619, -0.36715842543393135, 1.646664060308438, -0.5547783206320068, 0.12130162316747684, -0.43646814462726424, -0.2726581656322108, -0.9103036759372006, 1.2332285996790857, -0.3201720257274727, 0.21393162398281212]","[2.4359071714759764, -2.992770569411115, -0.819748558059929, -0.3687221315966656, -0.20967852151431673, -0.26596396190250043, -1.1270932449243705, -0.05960463702356154, 0.4226504030497804, -0.6600147102106686, -1.3008123662171356, 0.24617350738384275, -0.12244311689437594, 0.2327690952963884, 0.7596718463947918, 0.10078038506223315, 0.02192036468694697, -0.794013317038484, 0.16470239155491612, -0.07702740728473538, 0.29864853149562687, -0.7757009003978115, 0.4111293476074432, -0.3010972995359506, 0.2725517060742356, 1.0261462955336593, 0.6069871362648249, 0.4896783398570381, 0.6445022617011559, -0.5472880424239754, -0.5977350493082411, 0.1640150217255549]"
"[2.44501864540935, 0.36146090422396226, -1.7029505702587624, -0.9689479462916809, -0.9763994014934065, 1.23951153322213, -1.716469727152038, 0.2670616466157953, 0.22693747280565132, -1.9822625601966966, 0.5694797328817762, 1.3462207137488056, -0.06416930529467026, 0.19154910032613312, -1.3871973584711812, -1.2421057406312173, 0.5944027424433767, -0.2946500747871738, -0.6557772436728071, 0.29046140356204403, -0.3484201446456811, 0.5274820136752676, -0.2159744318400381, 0.13213485892492122, 1.2484435107177192, 0.05404121179497058, 0.6081609401638347, 0.19016123332144885, 1.0264416447046179, -0.843257219998874, -0.9222324982916008, 1.416698547413662]","[-1.6600755601711343, 1.3690869416976055, 2.2043008627885117, -0.9414643162036668, 0.38071136130590344, -0.26366377372743294, -1.2113539252468255, 0.39448673323387495, -0.2696789385423856, -0.2593742398339724, 0.7798845504222096, -0.5707592665995624, 0.591830257544813, -0.2091328153698708, 0.5352863077679527, -0.3455172209059089, 0.1483712606390525, 0.564218996564003, 0.10724032663791522, 0.9947707997405726, -0.6243234372571985, -0.5648962381688861, 0.23191214140858524, 0.4292827591999704, -0.7813702735661897, -0.0272413462243025, 0.2753756585268779, 0.010342660467717691, 0.43709694911493985, 0.05023275393672584, -0.14146870278617327, 0.3323898717532519]"
"[0.64095522391324, -0.3943553940095291, -0.4164363781475037, -2.716716374997699, -2.790170000261311, -0.8510413840405874, 0.14043030323936964, -1.9854776905794123, -1.8532608890203899, 0.7383120345191381, 2.740557278892297, -0.8293393353608153, 1.1975873939386847, -0.711389139695852, -0.5806842647141213, 0.44476954740995994, -0.3032892474421395, -0.12691822621027302, 0.28813875647271325, -0.2518461231893154, 0.021377407143698835, 0.8691837162540483, -0.39506086090742676, -1.4408286364176148, -0.5931740461126924, -0.24174650960691246, -0.5141803617060982, -0.8639310417408201, 0.46557114695160395, -0.24785992750619298, 0.030164314140028556, 0.5020521930906195]","[-2.1582205721435535, -0.5088029871699123, 0.578627596115179, 0.5413768637399161, 1.3157465877860164, -0.8258616944177475, 2.1919781174337287, 0.7920190058971625, -0.09774678386145577, 1.14305465016832, -1.43597680876485, 0.6083694040141902, 0.23179751494137216, 1.5540736428780626, 1.29350988728595, -0.18988715476024323, 0.2786502044970016, -0.7142297422055757, -0.41868445679640787, 0.8410157669574274, -1.1174677989428476, -0.8759097829778515, 0.662277855822027, -1.0717381316542742, 0.1934198212919093, 0.3661816036654695, -0.052152005472377694, -0.19004187321575255, -0.0490261454468715, -0.08368862494683361, -0.16121231725591242, -0.18290382408228173]"
"[-0.2179053216692289, -1.1818978956519641, 2.656649080277012, 1.2978747270691258, 0.9475533706184288, -0.060894627687139366, -0.47470378924056084, -0.09799411399070085, 0.9239482795049079, -0.5977826849668952, 0.19740072022950012, 1.0341669860961098, 1.1756845386828263, -1.1286330596468905, -0.2697086133518006, -0.9614893368406514, 0.5508557216674532, -0.18610756943296589, 2.085517566688548, 0.6369635870299148, -0.1577559356981761, 0.9489882336393375, 0.14988273121328713, -0.47998925859209857, 1.5056634297451568, 0.5476777939777889, -2.4802100446774475, 0.6270647976471435, 0.6802217991071262, 0.5902719855470386, -0.109902896686757, -0.6484943160381756]","[-1.5969260537428263, 1.235307638486859, 0.2147724467685645, -0.687773764318873, -0.723036794520383, 0.3601242385400007, 0.5781709311169043, -0.4384132957687983, 0.19876362871000625, -0.7756632896262114, -0.5450821691590695, 0.9335157316691354, -0.204605459926173, 0.15670537438536525, 0.32213948076588034, -0.4077451585164718, -0.6274696321229153, 0.5330722428985895, -0.5665625169941739, -0.38627782739476907, 0.258529364521405, 0.710451118283527, -0.07941640750058433, -0.06889402277141433, -0.8783311953717202, -1.735713119611908, 0.37176874950398153, -0.08741789294744373, 0.21665578998262525, 0.8144623620938787, 0.33336318009881427, -0.40167435153410846]"
"[1.1980488297432157, -1.4259516053972303, 0.3454976504839123, -0.7357303704449046, -0.29265737747527776, 0.8308235044025926, 0.8450672268474078, 2.6439912882663363, 2.027410809735264, -0.6465906862376535, 0.31175500838591885, -2.29324512588037, 1.062603834640411, -1.777104818239065, 0.41146586477711605, 0.7291792978093613, 0.4511368397526427, 0.1558762724655174, -0.6591919064243308, -0.5545845978738254, 0.5526424610679741, -0.4662674029849373, 1.2673988016771514, -0.09560660313424983, -0.07184688050023696, -0.143167841965259, 0.7588755180276047, 0.3451078359616355, -0.8163941884683019, 0.7488334617775356, 0.06026718939294058, 1.4033397549104418]","[-3.778627815003826, -0.40818039723649935, -0.9142049357873502, -0.2696140545909473, 0.5070349483624395, -0.8513925564151763, -0.44851676804117346, 0.3582137084577068, -0.5842773626990977, -0.40525293805104995, -0.48066009738517324, -0.6560383369396864, 0.4592095639304724, -0.22868572409879764, -0.360741710169293, -0.03633463356440792, 0.4220463035048006, 0.013690726649482713, 0.7325444032315126, -0.42555102159619407, -1.3412376910056265, -0.9962032194303834, 0.12897396956287727, 1.6479848663713357, -0.1341910802943576, -0.6396542946336627, -1.1784012415270857, 0.30809541748588, 0.6114919701323339, -0.12689731241595897, -0.7451474425647845, 0.6059933320349465]"
"[-1.1798346751340585, 3.149440666597101, 1.1638349467058606, -0.4566874507476745, -0.712113492323861, -1.382005106076035, -0.11902731708957459, -0.753280290924926, 1.7093299074186652, 1.0944104815836868, -0.6212888977254702, -0.7519664883993703, 0.557474114210038, -2.0911690735281097, 0.11248092633592624, -0.7079590966670779, -0.2509241188306995, -0.4355354023361707, -0.14444320549951625, -0.051816745113391724, 0.9906605921464613, 1.0526254129697157, 0.021632352222445445, 0.22908588707007932, 0.2576470649772851, 0.5781667573750325, 0.005263955767928954, -0.6621853559288422, -0.31987860650744876, -0.42576679912123666, 1.1398633011689376, -0.5846146875551764]","[1.7819422848478588, 0.25734444498585135, -0.0005965507963184775, 0.9001754766461616, 0.05947955673518309, 1.1972098474099229, 0.3048105533368804, -0.3465512205946836, -1.029778188827346, -0.49136155106629686, -0.2711570098072403, -0.2845135323374249, -0.06954182910799546, 0.24629184447882235, -0.8994189525193215, -0.5587277126025895, -0.9782638318222394, 0.4291632850745803, 0.47914526453397766, 0.21580926788792293, -0.494430452677519, -0.6102461415791854, 0.10958800938653802, 0.43728280949832576, 0.04112131070193421, 0.4146409107917119, 0.9896542669347275, 1.0061454442603097, 0.7941751482744452, -0.25261622365659986, -0.45365017606882646, 0.08653379687941287]"
"[0.08809507532268236, 0.4332787679810273, 0.10743170863518874, -2.572788323034525, -2.2349760879195832, -0.8778586411977631, -1.3890313396122018, -0.21328878798992196, -0.5851909249528353, 1.7072814905756142, 2.1879012585938376, 0.16849500663852934, 2.009635787019518, -0.2518457925004493, 0.4061867971910378, 0.43078664849402626, 0.015224259352747325, -0.24835752402561279, -0.0737349110881185, 0.0005132612890870141, -0.06635817350697833, 0.3540881376696794, 0.5966599166349469, -0.5080045195649229, 0.14118590863704322, 0.0777245803457953, -0.1420502617676121, -0.2656422538202629, -0.15065815765131474, -0.7529658136555094, 0.5908999200440685, 0.22167926510295985]","[-2.7571599183372792, 0.8385968459355064, 1.6486482827048723, 0.6888312986543013, 1.0023252400001297, -1.3846109254016385, 0.15278814897670553, -0.28242991244389437, -0.6076724945238949, 2.241794937217528, -0.7736752395876536, -0.0038163534354563222, 0.3075442947643954, 0.4019841558335462, 0.25447275140599, -0.8871233589252865, -0.41348274554317477, -0.7041639215602107, -0.5439465287334627, 0.16671378840278234, -0.3120074038375475, 0.24091938718918846, 0.1887851684916103, -0.9623599161420997, 0.7016145948865306, 0.34375930395205684, -0.19273080632527298, -0.4382595833169119, 0.6230394971745633, -0.16212548506194105, -0.8566122880292042, 0.1488898913315533]"
"[1.308321283214964, -3.11696118311602, -1.4137905213017319, 2.57532998636398, 0.6634501663304359, 0.11204072350644863, -0.973203210058739, 0.7379961045689236, 1.8572542602518978, 4.146269176456843, -0.5544245833566331, 0.9244873048398958, -0.9959341282275769, 0.6575277927979123, -0.04441927430011967, -0.0004479022035143282, -0.34874641469312, 0.2765849270481925, -1.1890566137983563, -0.0019383704463747035, -0.5762533014385809, 0.48590304272590173, -0.7965078707147886, 0.31999465582554604, -0.40743719626339003, 0.48930752158145957, 0.15189776167538202, 0.3930518384205418, 0.5535431543806593, -1.8301940366270675, 0.18109131320548966, 0.7686060289467799]","[2.3597834244075364, -3.113776964847471, -0.6759818701610307, -0.1742665964171978, 0.347507706346479, 0.08113545737742635, -0.7529869633686596, -0.3750479378166377, -0.47691267585544234, -0.4283248924573601, -0.2468403858091296, -0.26955221882150493, 0.18642315468285406, 0.6270569942262232, -0.883416685831933, -0.33332371357937, 0.2070866392599653, -0.40192617501499767, -0.1913955795337098, -0.09357650293295423, -0.7405962950521224, 0.4264785601865874, -0.20631312739940735, 0.5573147443231419, -0.12625560687734846, -0.1898919033774625, 1.3521328093180727, -0.14175582697221126, -1.2300252582073739, 0.16573979603591077, 0.152214559061815, -0.7527280963422779]"
"[-0.13984449536702528, -2.5777457714243197, -2.18063962963008, 0.44729287421906794, -0.12246022508153644, 1.1040943193052573, -0.7693690373349246, 1.2940308696986362, 1.0934905070258005, -2.8552512441033073, 1.696092038182081, -0.3886173684870247, 0.4376746228069845, -1.4379517307259069, -0.6863284049370229, 1.3237727280374532, -0.6912682460373479, 0.7593348934495157, -1.549080107768425, 0.16795943036080235, 0.8897961393698871, 0.9913075230780866, -0.6008420921844222, 0.7941957094357655, -1.1232180215593033, 0.5837264628249341, -1.1345699611039959, 1.5002820055025696, 0.3521437185343419, 0.9942803097119688, 0.0666147252797554, -0.8026760768233508]","[0.04323204077731343, -0.6896649057762123, -0.5309094463990636, 0.6552954306965632, -0.1454512093391525, 0.7274356226446319, -1.1943617109644227, 0.9238852687290765, -0.6829253484406493, 0.7219986072584642, 0.05685182860620658, -0.5540098371897442, 0.7092470245677666, 0.49315668728270506, -0.49468292345806736, 1.7040032635638154, -0.2892011789781221, 0.07135838403276352, -1.2074910083326762, 0.8885458696109257, 0.6085608630067669, 0.7036726115070494, 0.6431142548070519, 0.44572020973482307, 0.11292462922569048, -0.42160057069030726, -0.24008699015910423, -0.0727973763230454, -0.3540132598431296, -0.42917474635010905, 0.6477318743030407, -1.492525098064681]"
"[1.1201725847334187, 3.881953172687686, 0.8370370418208685, 1.284220664344761, -2.3745120038699814, -2.699971380942074, 1.1777764578105263, -0.28225387163724736, 0.9194038187137263, -0.09104019968422372, 0.5265770993765064, -0.2464060359004912, -0.9538198517932994, -1.0001677420933077, -0.4233433272312759, 0.09531249856123196, 0.5124776128636531, -0.8930568464551623, 0.5637400981452865, -1.0319692974094805, 0.16419478335156698, 0.1037381621642344, -0.20224930555842666, 0.019944685290685275, -0.6906602183736604, -0.8633838722354755, 0.17180875680647034, 0.3835088850687454, -0.5375884473124632, -0.02103402706839624, 0.2921264693094501, 0.5848514588971836]","[-0.25185285369940913, -0.14714401609871033, 1.841542358457578, -0.24395968319676367, 0.3251773288857026, 0.24207765900992134, -0.1616263919444035, 0.4744387028526878, -0.06569184534551001, 0.3280508174167133, -0.027243218303653477, 0.7106304156186417, -0.782997443527667, -1.5032368565349645, 0.5186031134086928, -0.9948485399974363, -0.18720535435601973, 0.26596705736068865, 0.3410368930978854, -0.7519220376328395, -0.41152117817714123, 0.2253855709996538, -0.18720533190751307, 0.6293369719559241, 0.6230727851662344, 0.7623332862182344, 0.2325778303638967, -0.4848879289444873, -0.7071942317158534, -0.061876836605041126, -0.04630636039990558, 0.09483405432738722]"
"[0.7392445387964115, -0.48410896400193376, -2.0082970148270785, -0.16028322270573994, 1.432997465665702, 0.014527828570079221, 1.908136691319933, -0.10875027164377152, -0.9307408102574145, 0.3993320917771722, 0.7521929295898774, -2.881256316874779, -0.8266863625130096, 0.5444101525480349, -0.4703943676301551, 0.0031095822724201126, 0.10128922207131738, -1.776012328416071, 0.03442186206671647, 1.3529864841649073, 1.9442702997515833, 1.009954480969017, -0.2993866240515258, 0.34315168178122335, 0.201327764678146, -0.4330621557351857, -1.01944652901885, -0.012592263918547208, 1.5878001505954378, -0.34397269194352076, -0.01185891382308546, -0.13243478630419023]","[3.550985096034427, 1.4650031993173982, -1.0064012017698183, 0.3551413082584795, -0.9757950117614572, -1.516817010346443, 0.46577594221468327, 0.5780462958060558, 0.6028386059478826, -0.1640146857112104, -0.15836632441747073, -0.6159627321726528, 0.25753423928307473, -0.40567092192320486, 0.6489777883623661, -0.005958465248889609, -0.7193836349941761, 0.21418097271751246, -0.05678199620117511, -0.27476183515613867, -0.0912590394211993, -0.21506012588749954, -0.37489318051103954, -0.4141044186711323, -0.18693718427076303, 0.0716589902979608, 0.027824466733778662, -0.13267632259619794, -0.1807031579320038, 0.20604068735174158, 0.08205303605459231, 0.21823063636337003]"
